-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-ellipsis,img,text-xs/sp14_2,text-xs,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,truncate,text-shopee-primary,pointer-events-none_3,_container,_container_link,text-shopee-green,text-xs_2
https://down-id.img.susercontent.com/file/id-11134207-81ztd-mdy8chud3m6a9a,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,XIAOMI REDMI 15C 8/256 - GARANSI RESMI,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,2.260.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,2 jam,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,,,"XIAOMI REDMI 15C 8/256 - GARANSI RESMI
Rp
2.260.000
5.0
66 Terjual
2 jam
Surabaya",https://shopee.co.id/XIAOMI-REDMI-15C-8-256-GARANSI-RESMI-i.1409446157.43465434812?extraParams=%7B%22display_model_id%22%3A234451410069%2C%22model_selection_logic%22%3A3%7D&sp_atk=cd05a148-6eb0-4b01-bf98-b80cb02f5e38&xptdk=cd05a148-6eb0-4b01-bf98-b80cb02f5e38,,66 Terjual
https://down-id.img.susercontent.com/file/id-11134207-82251-mk3c8hjoq9s6d4,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Xiaomi Redmi Note 15 8/128 8/256 GARANSI RESMI - Lucky Cell Ciracas Official,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.999.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Timur,,,,"Xiaomi Redmi Note 15 8/128 8/256 GARANSI RESMI - Lucky Cell Ciracas Official
Rp
2.999.000
5.0
154 Terjual
3 Hari
Jakarta Timur",https://shopee.co.id/Xiaomi-Redmi-Note-15-8-128-8-256-GARANSI-RESMI-Lucky-Cell-Ciracas-Official-i.1269808925.27774759907?extraParams=%7B%22display_model_id%22%3A205757672807%2C%22model_selection_logic%22%3A3%7D&sp_atk=a0f7d2be-a198-44b9-a24e-2b7bde98ace6&xptdk=a0f7d2be-a198-44b9-a24e-2b7bde98ace6,3 Hari,154 Terjual
https://down-id.img.susercontent.com/file/sg-11134201-7rdx5-mdoant5vdqske7,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,"Xiaomi Redmi 15C - Garansi Resmi, Original 100%",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,2.209.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Banjarmasin,Kombo Hemat,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Xiaomi Redmi 15C - Garansi Resmi, Original 100%
Rp
2.209.000
-1%
Kombo Hemat
5.0
656 Terjual
4-7 Hari
Banjarmasin",https://shopee.co.id/Xiaomi-Redmi-15C-Garansi-Resmi-Original-100--i.53222836.42464297034?extraParams=%7B%22display_model_id%22%3A206216944818%2C%22model_selection_logic%22%3A3%7D&sp_atk=ca8fe0f7-7859-4271-8170-e129e672e809&xptdk=ca8fe0f7-7859-4271-8170-e129e672e809,4-7 Hari,656 Terjual
https://down-id.img.susercontent.com/file/id-11134207-81ztk-metiygettwqqf4,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Xiaomi Redmi 15 8GB 128GB 256GB 7000mAh 50MP Camera Chipset Snapdragon 685 Hp Storage luas,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.659.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,,,,"Xiaomi Redmi 15 8GB 128GB 256GB 7000mAh 50MP Camera Chipset Snapdragon 685 Hp Storage luas
Rp
2.659.000
5.0
4 Terjual
< 2 Hari
Malang",https://shopee.co.id/Xiaomi-Redmi-15-8GB-128GB-256GB-7000mAh-50MP-Camera-Chipset-Snapdragon-685-Hp-Storage-luas-i.10625226.28141769071?extraParams=%7B%22display_model_id%22%3A276628203203%2C%22model_selection_logic%22%3A3%7D&sp_atk=9fbc7f51-199a-4d29-a83b-c5f87c9974b4&xptdk=9fbc7f51-199a-4d29-a83b-c5f87c9974b4,,4 Terjual
https://down-id.img.susercontent.com/file/sg-11134201-824jc-meqtqthnirr79b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Xiaomi Redmi 15 8/128GB | 8/256GB - Garansi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,2.504.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.7,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,-19%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Xiaomi Redmi 15 8/128GB | 8/256GB - Garansi Resmi
Rp
2.504.000
-19%
4.7
129 Terjual
3 Hari
Jakarta Pusat",https://shopee.co.id/Xiaomi-Redmi-15-8-128GB-8-256GB-Garansi-Resmi-i.27662413.42369342828?extraParams=%7B%22display_model_id%22%3A281585126057%2C%22model_selection_logic%22%3A3%7D&sp_atk=9f77eaaf-a6aa-40e5-8dac-649d13ab9769&xptdk=9f77eaaf-a6aa-40e5-8dac-649d13ab9769,3 Hari,129 Terjual
https://down-id.img.susercontent.com/file/id-11134207-82250-mkxautwa5ipt4f,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,Xiaomi Poco C71 128GB [ Ram 4GB ] Black Blue Gold Garansi Resmi Indonesia,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.708.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,Hadiah Gratis,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Xiaomi Poco C71 128GB [ Ram 4GB ] Black Blue Gold Garansi Resmi Indonesia
Rp
1.708.000
-1%
Hadiah Gratis
4.9
338 Terjual
3 Hari
Jakarta Pusat",https://shopee.co.id/Xiaomi-Poco-C71-128GB-Ram-4GB-Black-Blue-Gold-Garansi-Resmi-Indonesia-i.175053773.20588316409?extraParams=%7B%22display_model_id%22%3A225165813727%2C%22model_selection_logic%22%3A3%7D&sp_atk=b75f1e4a-17f5-456e-a1b2-ca6c260280e0&xptdk=b75f1e4a-17f5-456e-a1b2-ca6c260280e0,3 Hari,338 Terjual
https://down-id.img.susercontent.com/file/id-11134207-7ra0m-mcbyu9s90htu7e,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Xiaomi Poco M7 Pro Ram 8GB Rom 256GB,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.807.920,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,-20%,,"Xiaomi Poco M7 Pro Ram 8GB Rom 256GB
Rp
2.807.920
-20%
4.9
46 Terjual
2-4 Hari
Surabaya",https://shopee.co.id/Xiaomi-Poco-M7-Pro-Ram-8GB-Rom-256GB-i.433115955.41008994128?extraParams=%7B%22display_model_id%22%3A243638437310%2C%22model_selection_logic%22%3A3%7D&sp_atk=60700cb3-dbda-40a8-93c7-8613e9de55b0&xptdk=60700cb3-dbda-40a8-93c7-8613e9de55b0,2-4 Hari,46 Terjual
https://down-id.img.susercontent.com/file/id-11134207-8224w-mg4if2bzgy6m00,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,XIAOMI POCO M7 8/256 GB GARANSI RESMI,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.839.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Medan,,,,"XIAOMI POCO M7 8/256 GB GARANSI RESMI
Rp
2.839.000
5.0
68 Terjual
3 Hari
Medan",https://shopee.co.id/XIAOMI-POCO-M7-8-256-GB-GARANSI-RESMI-i.663719702.15749409242?extraParams=%7B%22display_model_id%22%3A320074622905%2C%22model_selection_logic%22%3A3%7D&sp_atk=9ed15a01-c027-45e6-ac49-22645cc20cdc&xptdk=9ed15a01-c027-45e6-ac49-22645cc20cdc,3 Hari,68 Terjual
https://down-id.img.susercontent.com/file/id-11134207-81ztl-mf2gl7rbmnm3d0,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Xiaomi Poco C71 4GB+128GB - Garansi Resmi 1 Tahun,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,1.649.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,"Xiaomi Poco C71 4GB+128GB - Garansi Resmi 1 Tahun
Rp
1.649.000
4.9
307 Terjual
3-6 Hari
Jakarta Utara",https://shopee.co.id/Xiaomi-Poco-C71-4GB-128GB-Garansi-Resmi-1-Tahun-i.993186559.41621358075?extraParams=%7B%22display_model_id%22%3A291743982682%2C%22model_selection_logic%22%3A3%7D&sp_atk=73228862-a02a-4876-b03f-eb5ebbbbb4e8&xptdk=73228862-a02a-4876-b03f-eb5ebbbbb4e8,3-6 Hari,307 Terjual
https://down-id.img.susercontent.com/file/id-11134207-8224u-mji3imukhbeod6,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Hp Xiaomi Redmi 15 8/128GB 8/256GB 7000mAh GARANSI RESMI,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.805.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Ponorogo,,-37%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Hp Xiaomi Redmi 15 8/128GB 8/256GB 7000mAh GARANSI RESMI
Rp
2.805.000
-37%
5.0
32 Terjual
2-4 Hari
Kab. Ponorogo",https://shopee.co.id/Hp-Xiaomi-Redmi-15-8-128GB-8-256GB-7000mAh-GARANSI-RESMI-i.62356570.42519643951?extraParams=%7B%22display_model_id%22%3A292336189898%2C%22model_selection_logic%22%3A3%7D&sp_atk=6c0f0edb-348f-496b-9e74-fb282a61dda4&xptdk=6c0f0edb-348f-496b-9e74-fb282a61dda4,2-4 Hari,32 Terjual
https://down-id.img.susercontent.com/file/id-11134207-7r992-lr4jgzfzzefh6a,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Xiaomi Redmi 13C Ram 6/128GB | Ram 8/256GB Segel Original&Bergaransi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.828.199,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,-13%,,"Xiaomi Redmi 13C Ram 6/128GB | Ram 8/256GB Segel Original&Bergaransi Resmi
Rp
1.828.199
-13%
4.9
245 Terjual
1-3 Hari
Surabaya",https://shopee.co.id/Xiaomi-Redmi-13C-Ram-6-128GB-Ram-8-256GB-Segel-Original-Bergaransi-Resmi-i.233982802.22463790812?extraParams=%7B%22display_model_id%22%3A440571325544%2C%22model_selection_logic%22%3A3%7D&sp_atk=ab99eac5-bc68-4576-b2c7-956625392aa7&xptdk=ab99eac5-bc68-4576-b2c7-956625392aa7,1-3 Hari,245 Terjual
https://down-id.img.susercontent.com/file/id-11134207-7r98t-lvswvl0bnwxw45,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Xiaomi Poco C65 Ram 6/128GB | Ram 8/256GB,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.946.814,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,-35%,,"Xiaomi Poco C65 Ram 6/128GB | Ram 8/256GB
Rp
1.946.814
-35%
4.9
56 Terjual
2-4 Hari
Surabaya",https://shopee.co.id/Xiaomi-Poco-C65-Ram-6-128GB-Ram-8-256GB-i.433115955.27701089286?extraParams=%7B%22display_model_id%22%3A370569761851%2C%22model_selection_logic%22%3A3%7D&sp_atk=d0475f69-b6d8-4baa-9232-e691540ed94f&xptdk=d0475f69-b6d8-4baa-9232-e691540ed94f,2-4 Hari,56 Terjual
https://down-id.img.susercontent.com/file/id-11134207-81zth-meb3l2sxmfbbf3,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Xiaomi Redmi 15C [6GB+128GB] [8GB+256GB] 6000mAh - Garansi Resmi 1 Tahun,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,2.099.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,"Xiaomi Redmi 15C [6GB+128GB] [8GB+256GB] 6000mAh - Garansi Resmi 1 Tahun
Rp
2.099.000
5.0
212 Terjual
3-6 Hari
Jakarta Utara",https://shopee.co.id/Xiaomi-Redmi-15C-6GB-128GB-8GB-256GB-6000mAh-Garansi-Resmi-1-Tahun-i.552568054.43815720638?extraParams=%7B%22display_model_id%22%3A291294621280%2C%22model_selection_logic%22%3A3%7D&sp_atk=98918728-b753-46d4-a691-dd1356f8dc1c&xptdk=98918728-b753-46d4-a691-dd1356f8dc1c,3-6 Hari,212 Terjual
https://down-id.img.susercontent.com/file/id-11134207-822wh-mmeh4n5yjmrlc4,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Xiaomi Redmi Note 14 5G Ram 8/256GB | Ram 12/512GB Segel Original & Bergaransi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,3.199.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,,,"Xiaomi Redmi Note 14 5G Ram 8/256GB | Ram 12/512GB Segel Original & Bergaransi Resmi
Rp
3.199.000
5.0
8 Terjual
2-3 Hari
Surabaya",https://shopee.co.id/Xiaomi-Redmi-Note-14-5G-Ram-8-256GB-Ram-12-512GB-Segel-Original-Bergaransi-Resmi-i.877821319.41329603896?extraParams=%7B%22display_model_id%22%3A325702749691%2C%22model_selection_logic%22%3A3%7D&sp_atk=497ced0b-8b47-4ce6-b293-b35bfa9b6704&xptdk=497ced0b-8b47-4ce6-b293-b35bfa9b6704,2-3 Hari,8 Terjual
https://down-id.img.susercontent.com/file/id-11134207-8224w-mhtc0oa97ocoe1,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,XIAOMI REDMI A5 4/128gb - GARANSI RESMI,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.625.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,2 jam,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,,,"XIAOMI REDMI A5 4/128gb - GARANSI RESMI
Rp
1.625.000
5.0
11 Terjual
2 jam
Surabaya",https://shopee.co.id/XIAOMI-REDMI-A5-4-128gb-GARANSI-RESMI-i.1079235380.47552560431?extraParams=%7B%22display_model_id%22%3A330245974587%2C%22model_selection_logic%22%3A3%7D&sp_atk=62c34c7c-9d29-4c3e-8dfe-47355015ad04&xptdk=62c34c7c-9d29-4c3e-8dfe-47355015ad04,,11 Terjual
https://down-id.img.susercontent.com/file/id-11134207-7ra0q-mdpucfte9efs93,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"HP Xiaomi REDMI 15C 8/256GB, REDMI 15C 8/128GB(Garansi Resmi XIAOMI 1 TAHUN)",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,3.000.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,,,"HP Xiaomi REDMI 15C 8/256GB, REDMI 15C 8/128GB(Garansi Resmi XIAOMI 1 TAHUN)
Rp
3.000.000
4.9
741 Terjual
< 2 Hari
Surabaya",https://shopee.co.id/HP-Xiaomi-REDMI-15C-8-256GB-REDMI-15C-8-128GB(Garansi-Resmi-XIAOMI-1-TAHUN)-i.457871974.14415291650?extraParams=%7B%22display_model_id%22%3A248779451152%2C%22model_selection_logic%22%3A3%7D&sp_atk=4b1d910f-03f8-4354-b28b-c1e80dc06d7a&xptdk=4b1d910f-03f8-4354-b28b-c1e80dc06d7a,,741 Terjual
https://down-id.img.susercontent.com/file/id-11134207-7rbka-ma9vt5prn5de2c,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Xiaomi Poco C71 [4GB+128GB] - Garansi Resmi 1 Tahun,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,1.649.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,"Xiaomi Poco C71 [4GB+128GB] - Garansi Resmi 1 Tahun
Rp
1.649.000
5.0
387 Terjual
3-6 Hari
Jakarta Utara",https://shopee.co.id/Xiaomi-Poco-C71-4GB-128GB-Garansi-Resmi-1-Tahun-i.552568054.42551681038?extraParams=%7B%22display_model_id%22%3A280136597174%2C%22model_selection_logic%22%3A3%7D&sp_atk=ec8f8652-00c3-4cfc-8984-16b4872fee99&xptdk=ec8f8652-00c3-4cfc-8984-16b4872fee99,3-6 Hari,387 Terjual
https://down-id.img.susercontent.com/file/id-11134207-7r98v-ls2a1kuwlava75,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Xiaomi Redmi A3 Ram 4GB Memory 128GB 4/128GB Garansi Resmi Xiaomi Indonesia - New Original Segel,,Rp,1.149.000,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,,,,"Xiaomi Redmi A3 Ram 4GB Memory 128GB 4/128GB Garansi Resmi Xiaomi Indonesia - New Original Segel
Rp
1.149.000
4-7 Hari
Bekasi",https://shopee.co.id/Xiaomi-Redmi-A3-Ram-4GB-Memory-128GB-4-128GB-Garansi-Resmi-Xiaomi-Indonesia-New-Original-Segel-i.189337673.24714782340?extraParams=%7B%22display_model_id%22%3A245363096466%2C%22model_selection_logic%22%3A3%7D&sp_atk=296b8726-ecd9-4ab9-8691-9f86c7bdbcff&xptdk=296b8726-ecd9-4ab9-8691-9f86c7bdbcff,4-7 Hari,4-7 Hari
https://down-id.img.susercontent.com/file/id-11134207-7ra0k-mdh78bc170y6b3,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,Xiaomi Redmi 15C [8+128GB] [8+256GB} Garansi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,2.239.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,Kombo Hemat,-20%,,"Xiaomi Redmi 15C [8+128GB] [8+256GB} Garansi Resmi
Rp
2.239.000
-20%
Kombo Hemat
5.0
558 Terjual
3 Hari
Jakarta Barat",https://shopee.co.id/Xiaomi-Redmi-15C-8-128GB-8-256GB-Garansi-Resmi-i.1516969716.40513559544?extraParams=%7B%22display_model_id%22%3A355749945520%2C%22model_selection_logic%22%3A3%7D&sp_atk=8927667e-bbe4-455f-8b19-a023848f47d6&xptdk=8927667e-bbe4-455f-8b19-a023848f47d6,3 Hari,558 Terjual
