-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-xs/sp14_2,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,text-shopee-primary,pointer-events-none_3,truncate,img_2,text-xs_2,text-white_2,text-white_2_link,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-822wu-mluklbi5pts166,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Laptop MSI Modern 14 F13MG Core i3-1315U 8GB 512GB 14"" FHD Win11 Urban Silver Office Home Student 2021 9S7-14S122-298",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.500.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,3 Terjual,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=41905185742&shopid=26681244,"Laptop MSI Modern 14 F13MG Core i3-1315U 8GB 512GB 14"" FHD Win11 Urban Silver Office Home Student 2021 9S7-14S122-298
Rp
8.500.000
5.0
3 Terjual
Besok 12:00
Surabaya",https://shopee.co.id/Laptop-MSI-Modern-14-F13MG-Core-i3-1315U-8GB-512GB-14-FHD-Win11-Urban-Silver-Office-Home-Student-2021-9S7-14S122-298-i.26681244.41905185742?extraParams=%7B%22display_model_id%22%3A280436375327%2C%22model_selection_logic%22%3A3%7D&sp_atk=43d18cba-91a9-4f1e-97c5-d5fd84aa588a&xptdk=43d18cba-91a9-4f1e-97c5-d5fd84aa588a
https://down-id.img.susercontent.com/file/id-11134207-822wi-mmmz8zln9on60b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,MSI Thin 15 B2RVE RTX4050 32GB 1TB SSD FHD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,13.299.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang Selatan,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5 Terjual,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=40517479115&shopid=1555508681,"MSI Thin 15 B2RVE RTX4050 32GB 1TB SSD FHD
Rp
13.299.000
5.0
5 Terjual
< 2 Hari
Tangerang Selatan",https://shopee.co.id/MSI-Thin-15-B2RVE-RTX4050-32GB-1TB-SSD-FHD-i.1555508681.40517479115?extraParams=%7B%22display_model_id%22%3A301441296720%2C%22model_selection_logic%22%3A3%7D&sp_atk=9c53a66d-c69a-48b0-a1a1-9c8656f71b14&xptdk=9c53a66d-c69a-48b0-a1a1-9c8656f71b14
https://down-id.img.susercontent.com/file/id-11134207-8224w-mi4fc5eggdfq09,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,MSI Modern 14 | I5 1334U 8GB 512GB 14.0 FHD IPS W11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.999.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Yogyakarta,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4 Terjual,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=51452941813&shopid=1543389959,"MSI Modern 14 | I5 1334U 8GB 512GB 14.0 FHD IPS W11
Rp
8.999.000
5.0
4 Terjual
2-4 Hari
Yogyakarta",https://shopee.co.id/MSI-Modern-14-I5-1334U-8GB-512GB-14.0-FHD-IPS-W11-i.1543389959.51452941813?extraParams=%7B%22display_model_id%22%3A315284964204%2C%22model_selection_logic%22%3A3%7D&sp_atk=d4fc25f2-f861-4ca2-a8dc-9dcdf0e2fe56&xptdk=d4fc25f2-f861-4ca2-a8dc-9dcdf0e2fe56
https://down-id.img.susercontent.com/file/id-11134207-7r98y-lsrzk9dnvtn188,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,MSI Modern 14 C12MO (9S7-14J112-877) [Intel Core i3-1215U/8GB/512GB SSD/14″ FHD IPS/Win 11 Home+OHS 2021/Classic Black],https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,7.729.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Timur,-8%,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,4 Terjual,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=25668386754&shopid=149139811,"MSI Modern 14 C12MO (9S7-14J112-877) [Intel Core i3-1215U/8GB/512GB SSD/14″ FHD IPS/Win 11 Home+OHS 2021/Classic Black]
Rp
7.729.000
-8%
4 Terjual
< 2 Hari
Jakarta Timur",https://shopee.co.id/MSI-Modern-14-C12MO-(9S7-14J112-877)-Intel-Core-i3-1215U-8GB-512GB-SSD-14%E2%80%B3-FHD-IPS-Win-11-Home-OHS-2021-Classic-Black--i.149139811.25668386754?extraParams=%7B%22display_model_id%22%3A204962012560%2C%22model_selection_logic%22%3A3%7D&sp_atk=c6a48fab-efde-4ef0-a949-344af8be78cf&xptdk=c6a48fab-efde-4ef0-a949-344af8be78cf
https://down-id.img.susercontent.com/file/id-11134207-81zti-mevpd4fx06x07c,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,MSI MODERN 14 I3 1315 8GB 512GB W11 14.0FHD BLIT IPS 2Y BLK -C13M.1468,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.551.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5 Terjual,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=42220339822&shopid=1471949508,"MSI MODERN 14 I3 1315 8GB 512GB W11 14.0FHD BLIT IPS 2Y BLK -C13M.1468
Rp
8.551.000
-1%
5.0
5 Terjual
Besok
Surabaya",https://shopee.co.id/MSI-MODERN-14-I3-1315-8GB-512GB-W11-14.0FHD-BLIT-IPS-2Y-BLK-C13M.1468-i.1471949508.42220339822?extraParams=%7B%22display_model_id%22%3A128420192349%2C%22model_selection_logic%22%3A3%7D&sp_atk=1a7c0ce0-e68b-4aff-b3ba-8c8ce590cf93&xptdk=1a7c0ce0-e68b-4aff-b3ba-8c8ce590cf93
https://down-id.img.susercontent.com/file/sg-11134201-82609-mjzfgqv92ltza1,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,MSI THIN 15 B13VE GeForce RTX 4050 - I5 13420H 16GB 512GB 144Hz 15.6FHD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,14.739.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Timur,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5 Terjual,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=48105425849&shopid=28377910,"MSI THIN 15 B13VE GeForce RTX 4050 - I5 13420H 16GB 512GB 144Hz 15.6FHD
Rp
14.739.000
5.0
5 Terjual
< 2 Hari
Jakarta Timur",https://shopee.co.id/MSI-THIN-15-B13VE-GeForce-RTX-4050-I5-13420H-16GB-512GB-144Hz-15.6FHD-i.28377910.48105425849?extraParams=%7B%22display_model_id%22%3A335492464493%2C%22model_selection_logic%22%3A3%7D&sp_atk=cc56bbd8-ffaf-4759-8789-27661db9182c&xptdk=cc56bbd8-ffaf-4759-8789-27661db9182c
https://down-id.img.susercontent.com/file/id-11134207-8224z-mik0uw7qt2irdc,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LAPTOP MSI MODERN 14 I5 1334 - 8GB 512GB 14.0FHD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,9.327.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,-33%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Produk Baru,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,3 Terjual,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=55003447520&shopid=1273997571,"LAPTOP MSI MODERN 14 I5 1334 - 8GB 512GB 14.0FHD
Rp
9.327.000
-33%
Produk Baru
5.0
3 Terjual
Besok
Surabaya",https://shopee.co.id/LAPTOP-MSI-MODERN-14-I5-1334-8GB-512GB-14.0FHD-i.1273997571.55003447520?extraParams=%7B%22display_model_id%22%3A340331988439%2C%22model_selection_logic%22%3A3%7D&sp_atk=b7dbd0c5-27d2-4811-8cb6-e27253c0bfac&xptdk=b7dbd0c5-27d2-4811-8cb6-e27253c0bfac
https://down-id.img.susercontent.com/file/id-11134207-822wo-mmvt4xuhwe0x9d,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Gaming MSI CYBORG 15 A12UCX Intel i5 12450HX DDR5 16GB 1TB SSD RTX2050 4GB Full HD IPS 144Hz Windows 11 Home,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,11.993.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,1 Terjual,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=52508563479&shopid=1347699624,"Laptop Gaming MSI CYBORG 15 A12UCX Intel i5 12450HX DDR5 16GB 1TB SSD RTX2050 4GB Full HD IPS 144Hz Windows 11 Home
Rp
11.993.000
-1%
Hadiah Gratis
5.0
1 Terjual
< 2 Hari
Depok",https://shopee.co.id/Laptop-Gaming-MSI-CYBORG-15-A12UCX-Intel-i5-12450HX-DDR5-16GB-1TB-SSD-RTX2050-4GB-Full-HD-IPS-144Hz-Windows-11-Home-i.1347699624.52508563479?extraParams=%7B%22display_model_id%22%3A302523545760%2C%22model_selection_logic%22%3A3%7D&sp_atk=d710ebb7-0ffa-45f1-a704-c6a8f7d9836c&xptdk=d710ebb7-0ffa-45f1-a704-c6a8f7d9836c
https://down-id.img.susercontent.com/file/id-11134207-8224v-mh5yapkb7cwba2,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,MSI MODERN 14 F13MG 9S7-14S122-299 SILVER INTEL CORE i5-1334U 8GB 512GB WIN 11 HOME + OFFICE HOME 2024,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,10.068.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 11:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,8 Terjual,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=48051424583&shopid=272053442,"MSI MODERN 14 F13MG 9S7-14S122-299 SILVER INTEL CORE i5-1334U 8GB 512GB WIN 11 HOME + OFFICE HOME 2024
Rp
10.068.000
5.0
8 Terjual
Besok 11:00
Surabaya",https://shopee.co.id/MSI-MODERN-14-F13MG-9S7-14S122-299-SILVER-INTEL-CORE-i5-1334U-8GB-512GB-WIN-11-HOME-OFFICE-HOME-2024-i.272053442.48051424583?extraParams=%7B%22display_model_id%22%3A445129096785%2C%22model_selection_logic%22%3A3%7D&sp_atk=313149e7-e89a-419d-b8df-b71d2c3c6ee7&xptdk=313149e7-e89a-419d-b8df-b71d2c3c6ee7
https://down-id.img.susercontent.com/file/id-11134207-822wr-mn1c28yw4e0yba,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,MSI Cyborg 15 Gaming Laptop RTX2050 16GB 1TB,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,11.998.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang Selatan,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=29194601667&shopid=1407296337,"MSI Cyborg 15 Gaming Laptop RTX2050 16GB 1TB
Rp
11.998.000
-1%
Hadiah Gratis
< 2 Hari
Tangerang Selatan",https://shopee.co.id/MSI-Cyborg-15-Gaming-Laptop-RTX2050-16GB-1TB-i.1407296337.29194601667?extraParams=%7B%22display_model_id%22%3A310782282622%2C%22model_selection_logic%22%3A3%7D&sp_atk=01e91c48-a450-49e2-94b4-a236431d380d&xptdk=01e91c48-a450-49e2-94b4-a236431d380d
https://down-id.img.susercontent.com/file/id-11134207-8224r-mhita5mh4s1s33,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,MSI MODERN 14 F13M CORE I5-1334 8GB 512GB W11 14.0FHD IPS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,9.336.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,-42%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,64 Terjual,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=24751687237&shopid=1065524421,"MSI MODERN 14 F13M CORE I5-1334 8GB 512GB W11 14.0FHD IPS
Rp
9.336.000
-42%
5.0
64 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/MSI-MODERN-14-F13M-CORE-I5-1334-8GB-512GB-W11-14.0FHD-IPS-i.1065524421.24751687237?extraParams=%7B%22display_model_id%22%3A241294965180%2C%22model_selection_logic%22%3A3%7D&sp_atk=d186f3ec-d9b0-4d5d-994f-4a3bcdc388c3&xptdk=d186f3ec-d9b0-4d5d-994f-4a3bcdc388c3
https://down-id.img.susercontent.com/file/id-11134207-822ws-mncl2t6bb4sh34,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,MSI 15 Cyborg I5 RTX2050 16GB 1TB SSD 144Hz,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,11.998.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bogor,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4 Terjual,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=42205280146&shopid=757795871,"MSI 15 Cyborg I5 RTX2050 16GB 1TB SSD 144Hz
Rp
11.998.000
-1%
5.0
4 Terjual
< 2 Hari
Bogor",https://shopee.co.id/MSI-15-Cyborg-I5-RTX2050-16GB-1TB-SSD-144Hz-i.757795871.42205280146?extraParams=%7B%22display_model_id%22%3A168964342071%2C%22model_selection_logic%22%3A3%7D&sp_atk=9c4ee976-c296-4f63-bf28-e6085413f77e&xptdk=9c4ee976-c296-4f63-bf28-e6085413f77e
https://down-id.img.susercontent.com/file/id-11134207-8224y-mk6njq4u7apt52,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,MSI MODERN A14 AI RYZEN 5 220 8GB 512GB W11+OHS+M365B 14.0FHD BLIT IPS 2Y GRY -F2HMG.005,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,10.124.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Produk Baru,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,1 Terjual,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=56703406732&shopid=1471949508,"MSI MODERN A14 AI RYZEN 5 220 8GB 512GB W11+OHS+M365B 14.0FHD BLIT IPS 2Y GRY -F2HMG.005
Rp
10.124.000
-1%
Produk Baru
1 Terjual
Besok
Surabaya",https://shopee.co.id/MSI-MODERN-A14-AI-RYZEN-5-220-8GB-512GB-W11-OHS-M365B-14.0FHD-BLIT-IPS-2Y-GRY-F2HMG.005-i.1471949508.56703406732?extraParams=%7B%22display_model_id%22%3A335327788773%2C%22model_selection_logic%22%3A3%7D&sp_atk=53460cb3-0ee7-4e1d-bbf1-bdb33ff8a44a&xptdk=53460cb3-0ee7-4e1d-bbf1-bdb33ff8a44a
https://down-id.img.susercontent.com/file/id-11134207-8224t-mi2ngw5wnf2f19,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,MSI MODERN 14 I3 1315 8GB 512GB W11 14.0FHD BLIT IPS 2Y BLK -C13M.1468,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.625.000,5.0,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Batam,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,3 Terjual,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=48452874071&shopid=1534007650,"MSI MODERN 14 I3 1315 8GB 512GB W11 14.0FHD BLIT IPS 2Y BLK -C13M.1468
Rp
8.625.000
5.0
3 Terjual
Batam",https://shopee.co.id/MSI-MODERN-14-I3-1315-8GB-512GB-W11-14.0FHD-BLIT-IPS-2Y-BLK-C13M.1468-i.1534007650.48452874071?extraParams=%7B%22display_model_id%22%3A425275524197%2C%22model_selection_logic%22%3A3%7D&sp_atk=a515a9e9-5b23-4a00-8aeb-a4f07566c458&xptdk=a515a9e9-5b23-4a00-8aeb-a4f07566c458
https://down-id.img.susercontent.com/file/id-11134207-8224r-mkt9f1p3fuo516,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,MSI MODERN F13M 14 CORE I5-1334 8GB 512GB W11+OHS 14.0FHD IPS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,9.440.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,-55%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,97 Terjual,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=21196494454&shopid=1065524421,"MSI MODERN F13M 14 CORE I5-1334 8GB 512GB W11+OHS 14.0FHD IPS
Rp
9.440.000
-55%
5.0
97 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/MSI-MODERN-F13M-14-CORE-I5-1334-8GB-512GB-W11-OHS-14.0FHD-IPS-i.1065524421.21196494454?extraParams=%7B%22display_model_id%22%3A147753434102%2C%22model_selection_logic%22%3A3%7D&sp_atk=55017524-b9f0-4ddb-bed7-b80f75040ae6&xptdk=55017524-b9f0-4ddb-bed7-b80f75040ae6
