-image-yazkc-11,text-sm,inline-block,text-xs/sp14,font-medium,text-ellipsis,img,text-xs/sp14_2,text-xs,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,-image-yazkc-11_2,text-shopee-primary,text-white_2,pointer-events-none_3,truncate,_container,_container_link,img_2,text-xs_2
https://down-id.img.susercontent.com/file/id-11134207-7r98q-lzbmddnpg4lhaf,INFINIX NOTE 40 8/256 FULLSET SECOND,,Rp,2.099.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,Besok,,,"INFINIX NOTE 40 8/256 FULLSET SECOND
Rp
2.099.000
2 Terjual
Besok
Surabaya",https://shopee.co.id/INFINIX-NOTE-40-8-256-FULLSET-SECOND-i.230315394.27858989686?extraParams=%7B%22display_model_id%22%3A195604902140%2C%22model_selection_logic%22%3A3%7D&sp_atk=9f2208e7-a5c5-46f2-8a35-ec7cc1700d79&xptdk=9f2208e7-a5c5-46f2-8a35-ec7cc1700d79,,
https://down-id.img.susercontent.com/file/id-11134207-822wt-mn4o06716c5hf7,INFINIX GT 20 PRO SECOND MULUS LIKE NEW,,Rp,2.550.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Serang,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,,< 2 Hari,,,"INFINIX GT 20 PRO SECOND MULUS LIKE NEW
Rp
2.550.000
< 2 Hari
Serang",https://shopee.co.id/INFINIX-GT-20-PRO-SECOND-MULUS-LIKE-NEW-i.1288704666.53008968190?extraParams=%7B%22display_model_id%22%3A380795046771%2C%22model_selection_logic%22%3A3%7D&sp_atk=eb86732d-9248-465e-9b1e-ddf81eaf00e7&xptdk=eb86732d-9248-465e-9b1e-ddf81eaf00e7,,
https://down-id.img.susercontent.com/file/id-11134207-822wi-mn5jcg3wxoua20,Infinix Note 40 Pro 5G 8/256 Second Resmi Indonesia,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,2.700.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,Hari Ini 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Hari Ini 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Gresik,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,Hari Ini 12:00,,,"Infinix Note 40 Pro 5G 8/256 Second Resmi Indonesia
Rp
2.700.000
Hari Ini 12:00
Kab. Gresik",https://shopee.co.id/Infinix-Note-40-Pro-5G-8-256-Second-Resmi-Indonesia-i.66889554.42104397352?extraParams=%7B%22display_model_id%22%3A340797911578%2C%22model_selection_logic%22%3A3%7D&sp_atk=d447dd21-761d-450f-88de-798e26aee502&xptdk=d447dd21-761d-450f-88de-798e26aee502,,
https://down-id.img.susercontent.com/file/id-11134207-7r98z-lyactxqqrnize0,Infinix Zero 30 4G | 5G Ram 8/256GB | Ram 12/256GB (Second),https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,2.430.199,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,103 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,-22%,Besok 12:00,,,"Infinix Zero 30 4G | 5G Ram 8/256GB | Ram 12/256GB (Second)
Rp
2.430.199
-22%
4.8
103 Terjual
Besok 12:00
Surabaya",https://shopee.co.id/Infinix-Zero-30-4G-5G-Ram-8-256GB-Ram-12-256GB-(Second)-i.194632330.24105055561?extraParams=%7B%22display_model_id%22%3A119223090911%2C%22model_selection_logic%22%3A3%7D&sp_atk=f984836d-2706-4a3d-b0d0-52aafefbf6b9&xptdk=f984836d-2706-4a3d-b0d0-52aafefbf6b9,,
https://down-id.img.susercontent.com/file/id-11134207-7rasm-m0pnwnzkkgtc14,Infinix Smart 8 Pro 8/128 Fullset Second,,Rp,1.350.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,Besok,,,"Infinix Smart 8 Pro 8/128 Fullset Second
Rp
1.350.000
Besok
Surabaya",https://shopee.co.id/Infinix-Smart-8-Pro-8-128-Fullset-Second-i.230315394.25436554712?extraParams=%7B%22display_model_id%22%3A246685500212%2C%22model_selection_logic%22%3A3%7D&sp_atk=059c1244-42d3-4c03-acf7-587969afe30b&xptdk=059c1244-42d3-4c03-acf7-587969afe30b,,
https://down-id.img.susercontent.com/file/id-11134207-822wk-mn2iun0slr0g5e,Infinix GT 10 Pro 8/256GB Second Ori,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,2.200.000,,,,2-4 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,,,,,"Infinix GT 10 Pro 8/256GB Second Ori
Rp
2.200.000
2-4 Hari
Bandung",https://shopee.co.id/Infinix-GT-10-Pro-8-256GB-Second-Ori-i.85277250.28944589337?extraParams=%7B%22display_model_id%22%3A335786230323%2C%22model_selection_logic%22%3A3%7D&sp_atk=2a5de3d7-db90-4131-9041-c00643e323ad&xptdk=2a5de3d7-db90-4131-9041-c00643e323ad,,
https://down-id.img.susercontent.com/file/id-11134207-7rbkc-m7sxp3mf4bpg15,Infinix Zero 30 8/256 GB Garansi Resmi Indonesia Second Bekas Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.090.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,12 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,< 2 Hari,,,"Infinix Zero 30 8/256 GB Garansi Resmi Indonesia Second Bekas Original
Rp
2.090.000
5.0
12 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Infinix-Zero-30-8-256-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.304735900.29218503870?extraParams=%7B%22display_model_id%22%3A252095085253%2C%22model_selection_logic%22%3A3%7D&sp_atk=e13b5637-7a1e-41ec-97c5-ea15f79c2e54&xptdk=e13b5637-7a1e-41ec-97c5-ea15f79c2e54,,
https://down-id.img.susercontent.com/file/id-11134207-82251-mkao3c2krmro96,HANDPHONE HP Infinix Note 12i Note 12 8/128 6/128 Second Original Murah bergaransi (Ada minus),https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,999.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,4 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Timur,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,,,,Produk Baru,"HANDPHONE HP Infinix Note 12i Note 12 8/128 6/128 Second Original Murah bergaransi (Ada minus)
Rp
999.000
Produk Baru
5.0
4 Terjual
3-5 Hari
Jakarta Timur",https://shopee.co.id/HANDPHONE-HP-Infinix-Note-12i-Note-12-8-128-6-128-Second-Original-Murah-bergaransi-(Ada-minus)-i.221779283.54803276178?extraParams=%7B%22display_model_id%22%3A292387111482%2C%22model_selection_logic%22%3A3%7D&sp_atk=ea82d25c-27fe-4d76-8938-88832f986ced&xptdk=ea82d25c-27fe-4d76-8938-88832f986ced,,
https://down-id.img.susercontent.com/file/id-11134207-7rbk5-m9v2gyjx9ru872,Infinix hot 50 pro plus 8/256GB SECOND MULUS TERAWAT,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.293.000,,,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,,,,"Infinix hot 50 pro plus 8/256GB SECOND MULUS TERAWAT
Rp
2.293.000
5.0
35 Terjual
Besok 12:00
Kab. Sidoarjo",https://shopee.co.id/Infinix-hot-50-pro-plus-8-256GB-SECOND-MULUS-TERAWAT-i.309409025.28525136705?extraParams=%7B%22display_model_id%22%3A237338329623%2C%22model_selection_logic%22%3A3%7D&sp_atk=5c660fda-2a2c-42b0-9a13-cc4cf546c471&xptdk=5c660fda-2a2c-42b0-9a13-cc4cf546c471,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,35 Terjual
https://down-id.img.susercontent.com/file/id-11134207-7rbk5-maavsy2h5hotc8,Infinix Hot 20S Ram 8GB Rom 128GB Second Mulus,,Rp,1.300.000,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,,,,"Infinix Hot 20S Ram 8GB Rom 128GB Second Mulus
Rp
1.300.000
< 2 Hari
Malang",https://shopee.co.id/Infinix-Hot-20S-Ram-8GB-Rom-128GB-Second-Mulus-i.44435356.26024875396?extraParams=%7B%22display_model_id%22%3A119389391441%2C%22model_selection_logic%22%3A3%7D&sp_atk=53500274-8433-4012-9774-89a76cd0a106&xptdk=53500274-8433-4012-9774-89a76cd0a106,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari
https://down-id.img.susercontent.com/file/id-11134207-8224r-mj8nasynol4x79,INFINIX ZERO 5G 8/256GB SECOND MULUS PEMAKAIAN,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.199.000,,,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,,,Produk Baru,"INFINIX ZERO 5G 8/256GB SECOND MULUS PEMAKAIAN
Rp
2.199.000
Produk Baru
5.0
3 Terjual
Besok 12:00
Kab. Sidoarjo",https://shopee.co.id/INFINIX-ZERO-5G-8-256GB-SECOND-MULUS-PEMAKAIAN-i.309409025.54904342763?extraParams=%7B%22display_model_id%22%3A340408437860%2C%22model_selection_logic%22%3A3%7D&sp_atk=1a6da131-e1a8-43a0-ba84-f254d46467ba&xptdk=1a6da131-e1a8-43a0-ba84-f254d46467ba,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,3 Terjual
https://down-id.img.susercontent.com/file/id-11134207-7rbkb-m9ix66498awj33,infinix Note 30 Pro Bekas 100% Ori,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.935.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,,,,,"infinix Note 30 Pro Bekas 100% Ori
Rp
1.935.000
5.0
35 Terjual
6-11 Hari
Tangerang",https://shopee.co.id/infinix-Note-30-Pro-Bekas-100-Ori-i.614116999.41850220673?extraParams=%7B%22display_model_id%22%3A296499407535%2C%22model_selection_logic%22%3A3%7D&sp_atk=eda5f2c4-2d24-428f-b8d1-68d85cbafec1&xptdk=eda5f2c4-2d24-428f-b8d1-68d85cbafec1,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,35 Terjual
https://down-id.img.susercontent.com/file/id-11134207-8224t-mkqqpa295vk441,Infinix Smart 6 Normal Second Berkualitas,,Rp,580.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Kudus,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,,,,,"Infinix Smart 6 Normal Second Berkualitas
Rp
580.000
5.0
2 Terjual
2-4 Hari
Kab. Kudus",https://shopee.co.id/Infinix-Smart-6-Normal-Second-Berkualitas-i.1137278891.53506223127?extraParams=%7B%22display_model_id%22%3A395564857256%2C%22model_selection_logic%22%3A3%7D&sp_atk=e00d25cf-cdf6-498b-8a5b-de8b15645c7a&xptdk=e00d25cf-cdf6-498b-8a5b-de8b15645c7a,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,2 Terjual
https://down-id.img.susercontent.com/file/id-11134207-8224z-mkkty90mz9c78f,Infinix Note edge 5G 8/128 Second Like New,,Rp,2.900.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,2 jam,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Gresik,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,,,,,"Infinix Note edge 5G 8/128 Second Like New
Rp
2.900.000
2 jam
Kab. Gresik",https://shopee.co.id/Infinix-Note-edge-5G-8-128-Second-Like-New-i.669974120.53306090125?extraParams=%7B%22display_model_id%22%3A415554051069%2C%22model_selection_logic%22%3A3%7D&sp_atk=61e2958b-c73a-440d-887f-c6b5421e1250&xptdk=61e2958b-c73a-440d-887f-c6b5421e1250,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,2 jam
https://down-id.img.susercontent.com/file/id-11134207-8224q-mkj9jh9kgoi085,Infinix Hot 10S Nfc 4/128 GB Resmi Indonesia Second Ori (Baca Deskripsi),https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,675.000,,,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,,,,,"Infinix Hot 10S Nfc 4/128 GB Resmi Indonesia Second Ori (Baca Deskripsi)
Rp
675.000
5.0
1 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Infinix-Hot-10S-Nfc-4-128-GB-Resmi-Indonesia-Second-Ori-(Baca-Deskripsi)-i.1563349780.43428695426?extraParams=%7B%22display_model_id%22%3A385549837424%2C%22model_selection_logic%22%3A3%7D&sp_atk=f55b225e-6a35-42de-8b5f-01cc7488dc1b&xptdk=f55b225e-6a35-42de-8b5f-01cc7488dc1b,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,1 Terjual
https://down-id.img.susercontent.com/file/id-11134207-7qukz-lkhviyklirvd23,Infinix Hot 20i 4/128 GB Garansi Resmi Indonesia Second Bekas Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,890.000,,,4.9,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,,,"Infinix Hot 20i 4/128 GB Garansi Resmi Indonesia Second Bekas Original
Rp
890.000
4.9
11 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Infinix-Hot-20i-4-128-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.304735900.19379460413?extraParams=%7B%22display_model_id%22%3A118560437821%2C%22model_selection_logic%22%3A3%7D&sp_atk=90199c0f-7956-434c-8027-5bbb99703db2&xptdk=90199c0f-7956-434c-8027-5bbb99703db2,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,11 Terjual
https://down-id.img.susercontent.com/file/id-11134207-822wu-mn2jd89x3u2u4a,lnfinix smart HD 2/32/hp second minus,,Rp,190.000,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Jepara,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,,,,"lnfinix smart HD 2/32/hp second minus
Rp
190.000
< 2 Hari
Kab. Jepara",https://shopee.co.id/lnfinix-smart-HD-2-32-hp-second-minus-i.705720026.56858852789?extraParams=%7B%22display_model_id%22%3A420786017840%2C%22model_selection_logic%22%3A3%7D&sp_atk=bc2894f9-c3c8-4c64-a2e0-adbd431d059a&xptdk=bc2894f9-c3c8-4c64-a2e0-adbd431d059a,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari
https://down-id.img.susercontent.com/file/id-11134207-7rasi-m228rjz2zny019,Infinix Hot 40Pro 12/256Gb Second Garansi On,,Rp,1.850.000,,,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Lamongan,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,,,,"Infinix Hot 40Pro 12/256Gb Second Garansi On
Rp
1.850.000
5.0
1 Terjual
3-4 Hari
Kab. Lamongan",https://shopee.co.id/Infinix-Hot-40Pro-12-256Gb-Second-Garansi-On-i.580633456.29111272031?extraParams=%7B%22display_model_id%22%3A251593158689%2C%22model_selection_logic%22%3A3%7D&sp_atk=a9dfb4b1-db18-4153-a315-a9526bc8dbed&xptdk=a9dfb4b1-db18-4153-a315-a9526bc8dbed,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,1 Terjual
https://down-id.img.susercontent.com/file/id-11134207-822wj-mnbjwipl7zeu26,INFINIX HOT 9 play RAM 4/64 SECOND,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,700.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,4.9,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Serang,https://down-id.img.susercontent.com/file/id-11134258-7ra0q-mbesqwmkb0gu9c,,,,,"INFINIX HOT 9 play RAM 4/64 SECOND
Rp
700.000
4.9
25 Terjual
< 2 Hari
Serang",https://shopee.co.id/INFINIX-HOT-9-play-RAM-4-64-SECOND-i.1044604091.27973966192?extraParams=%7B%22display_model_id%22%3A247501748796%2C%22model_selection_logic%22%3A3%7D&sp_atk=697b296c-231e-400c-9b52-a20b6f56ebf2&xptdk=697b296c-231e-400c-9b52-a20b6f56ebf2,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,25 Terjual
