-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-shopee-primary,pointer-events-none,text-xs/sp14_2,pointer-events-none_2,w-auto,text-white,pointer-events-none_3,align-middle,text-ellipsis,truncate,img_2,text-xs_2,_container,_container_link,img,text-shopee-green
https://down-id.img.susercontent.com/file/id-11134207-7ra0h-mcc9yynjvxdxd8,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,REALME C71 SERIES ( C71 8+8/256 -- C71 6+6/128 -- C71 4+4/128 ) GARANSI RESMI INDONESIA,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.315.610,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Kab. Deli Serdang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,,108 Terjual,"REALME C71 SERIES ( C71 8+8/256 -- C71 6+6/128 -- C71 4+4/128 ) GARANSI RESMI INDONESIA
Rp
2.315.610
-1%
4.9
108 Terjual
< 2 Hari
Kab. Deli Serdang",https://shopee.co.id/REALME-C71-SERIES-(-C71-8-8-256-C71-6-6-128-C71-4-4-128-)-GARANSI-RESMI-INDONESIA-i.253442213.40405268691?extraParams=%7B%22display_model_id%22%3A168964301238%2C%22model_selection_logic%22%3A3%7D&sp_atk=12e1e845-87ce-4128-976b-9e21ffdbd4cf&xptdk=12e1e845-87ce-4128-976b-9e21ffdbd4cf,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,
https://down-id.img.susercontent.com/file/id-11134207-8224y-mjh6d08awtms22,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,REALME C85 5G 8/256 GB GARANSI RESMI PRODUK 100% ORIGINAL,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.999.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,4.8,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,,94 Terjual,"REALME C85 5G 8/256 GB GARANSI RESMI PRODUK 100% ORIGINAL
Rp
3.999.000
4.8
94 Terjual
< 2 Hari
Surabaya",https://shopee.co.id/REALME-C85-5G-8-256-GB-GARANSI-RESMI-PRODUK-100-ORIGINAL-i.231049776.26608649373?extraParams=%7B%22display_model_id%22%3A445434355015%2C%22model_selection_logic%22%3A3%7D&sp_atk=db051218-2742-4b5f-a9bd-a391f4b94199&xptdk=db051218-2742-4b5f-a9bd-a391f4b94199,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,
https://down-id.img.susercontent.com/file/id-11134207-7rbke-max0awzzgzu3a4,https://down-id.img.susercontent.com/file/id-11134258-822wp-mnayfzzccrupa3,realme C71 8GB+16GB* 128GB | NFC | 6300mAh Massive Battery & 45W Fast Charge | 120Hz Eye Comfort Display | AI Experience,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,2.499.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,Kab. Tangerang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,,182 Terjual,"realme C71 8GB+16GB* 128GB | NFC | 6300mAh Massive Battery & 45W Fast Charge | 120Hz Eye Comfort Display | AI Experience
Rp
2.499.000
4.9
182 Terjual
< 2 Hari
Kab. Tangerang",https://shopee.co.id/realme-C71-8GB-16GB*-128GB-NFC-6300mAh-Massive-Battery-45W-Fast-Charge-120Hz-Eye-Comfort-Display-AI-Experience-i.1050447455.40004351108?extraParams=%7B%22display_model_id%22%3A275365982878%2C%22model_selection_logic%22%3A3%7D&sp_atk=49f036d6-7130-4009-8001-590243548590&xptdk=49f036d6-7130-4009-8001-590243548590,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,
https://down-id.img.susercontent.com/file/id-11134207-7r98u-lvv60s3274gr5b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,REALME C63 [NFC] RAM 6/128 GB - 8/128 GB GARANSI RESMI REALME,,Rp,1.880.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,Hadiah Gratis,,10 Terjual,"REALME C63 [NFC] RAM 6/128 GB - 8/128 GB GARANSI RESMI REALME
Rp
1.880.000
-1%
Hadiah Gratis
5.0
10 Terjual
1-3 Hari
Surabaya",https://shopee.co.id/REALME-C63-NFC-RAM-6-128-GB-8-128-GB-GARANSI-RESMI-REALME-i.457198261.28051219602?extraParams=%7B%22display_model_id%22%3A236382863940%2C%22model_selection_logic%22%3A3%7D&sp_atk=ceedadfb-f40e-4c4a-87be-288769e83a6d&xptdk=ceedadfb-f40e-4c4a-87be-288769e83a6d,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,
https://down-id.img.susercontent.com/file/id-11134207-7ra0j-mb7y0e6bk6mxaa,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Hp Realme C71 Ram 8GB Internal 128GB Garansi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.499.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,Pekanbaru,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,,33 Terjual,"Hp Realme C71 Ram 8GB Internal 128GB Garansi Resmi
Rp
2.499.000
5.0
33 Terjual
< 2 Hari
Pekanbaru",https://shopee.co.id/Hp-Realme-C71-Ram-8GB-Internal-128GB-Garansi-Resmi-i.42058168.43255297699?extraParams=%7B%22display_model_id%22%3A275447036538%2C%22model_selection_logic%22%3A3%7D&sp_atk=d0762e6a-7134-48cd-a4b7-9b447cf6180f&xptdk=d0762e6a-7134-48cd-a4b7-9b447cf6180f,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,
https://down-id.img.susercontent.com/file/id-11134207-7ra0i-mb55yeg28nlkaf,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"REALME C71 4GB|6GB|8GB/128GB | NFC | 6,67"" 120Hz | 6300MaH |  45W FAST CHARGE | GARANSI RESMI",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.349.000,-8%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Hari ini,,Kab. Sidoarjo,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,,5 Terjual,"REALME C71 4GB|6GB|8GB/128GB | NFC | 6,67"" 120Hz | 6300MaH | 45W FAST CHARGE | GARANSI RESMI
Rp
2.349.000
-8%
5.0
5 Terjual
Hari ini
Kab. Sidoarjo",https://shopee.co.id/REALME-C71-4GB-6GB-8GB-128GB-NFC-6-67-120Hz-6300MaH-45W-FAST-CHARGE-GARANSI-RESMI-i.105409987.44255045211?extraParams=%7B%22display_model_id%22%3A285425870887%2C%22model_selection_logic%22%3A3%7D&sp_atk=2ecbba1e-ec64-4193-8015-4b5cbf2f0e1b&xptdk=2ecbba1e-ec64-4193-8015-4b5cbf2f0e1b,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,
https://down-id.img.susercontent.com/file/id-11134207-8224s-mjjn50p4qzuoa3,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,realme C85 8/128GB 8GB+16GB Extended RAM IP69 Pro Water Resistance Official Store HP Android Murah,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,2.667.080,-28%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,,273 Terjual,"realme C85 8/128GB 8GB+16GB Extended RAM IP69 Pro Water Resistance Official Store HP Android Murah
Rp
2.667.080
-28%
4.9
273 Terjual
2-4 Hari
Jakarta Utara",https://shopee.co.id/realme-C85-8-128GB-8GB-16GB-Extended-RAM-IP69-Pro-Water-Resistance-Official-Store-HP-Android-Murah-i.131698265.26728481873?extraParams=%7B%22display_model_id%22%3A435442296437%2C%22model_selection_logic%22%3A3%7D&sp_atk=275f0929-86e4-438b-a3a9-59558ad6f29e&xptdk=275f0929-86e4-438b-a3a9-59558ad6f29e,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,
https://down-id.img.susercontent.com/file/id-11134207-8224z-mhkrph4tdvy9f6,https://down-id.img.susercontent.com/file/id-11134258-822wp-mnayfzzccrupa3,realme C85 Pro 8GB+256GB NFC | 7000mAh Battery | 7.79mm Slim Design | 120Hz Screen | Snapdragon 685 Processor,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,3.850.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,Kab. Tangerang,,,,348 Terjual,"realme C85 Pro 8GB+256GB NFC | 7000mAh Battery | 7.79mm Slim Design | 120Hz Screen | Snapdragon 685 Processor
Rp
3.850.000
-1%
4.9
348 Terjual
< 2 Hari
Kab. Tangerang",https://shopee.co.id/realme-C85-Pro-8GB-256GB-NFC-7000mAh-Battery-7.79mm-Slim-Design-120Hz-Screen-Snapdragon-685-Processor-i.1050447455.55452228752?extraParams=%7B%22display_model_id%22%3A287208282783%2C%22model_selection_logic%22%3A3%7D&sp_atk=051f8423-45d8-4f7d-84dc-c1e551d86c46&xptdk=051f8423-45d8-4f7d-84dc-c1e551d86c46,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,
https://down-id.img.susercontent.com/file/id-11134207-7rbk4-m9fo2dc0nxm5b6,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Realme C75X NFC 8+8/128GB Military Grade Shock Resistance - Garansi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.180.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,Depok,,,,72 Terjual,"Realme C75X NFC 8+8/128GB Military Grade Shock Resistance - Garansi Resmi
Rp
2.180.000
4.9
72 Terjual
< 2 Hari
Depok",https://shopee.co.id/Realme-C75X-NFC-8-8-128GB-Military-Grade-Shock-Resistance-Garansi-Resmi-i.200527474.28736191937?extraParams=%7B%22display_model_id%22%3A237802610429%2C%22model_selection_logic%22%3A3%7D&sp_atk=6d653305-69f4-4c37-a896-38e32e18056d&xptdk=6d653305-69f4-4c37-a896-38e32e18056d,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,
https://down-id.img.susercontent.com/file/id-11134207-82252-mik177fjshs81d,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,Realme C85 ( 8/256 8/128 6/128 ) C85 Garansi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,2.455.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,,,Jakarta Selatan,,,,5RB+ Terjual,"Realme C85 ( 8/256 8/128 6/128 ) C85 Garansi Resmi
Rp
2.455.000
4.9
5RB+ Terjual
2-4 Hari
Jakarta Selatan",https://shopee.co.id/Realme-C85-(-8-256-8-128-6-128-)-C85-Garansi-Resmi-i.29114753.20662788361?extraParams=%7B%22display_model_id%22%3A178582227632%2C%22model_selection_logic%22%3A3%7D&sp_atk=3eb24a77-32b3-4d62-982e-830e69c80564&xptdk=3eb24a77-32b3-4d62-982e-830e69c80564,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,
https://down-id.img.susercontent.com/file/id-11134207-7r98p-m0csvzew8e3a4f,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Realme C51s Ram 6GB Rom 128GB Segel Original & Bergaransi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.589.728,-28%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,,,Surabaya,,,,45 Terjual,"Realme C51s Ram 6GB Rom 128GB Segel Original & Bergaransi Resmi
Rp
1.589.728
-28%
4.9
45 Terjual
1-3 Hari
Surabaya",https://shopee.co.id/Realme-C51s-Ram-6GB-Rom-128GB-Segel-Original-Bergaransi-Resmi-i.233982802.24736237261?extraParams=%7B%22display_model_id%22%3A157469694757%2C%22model_selection_logic%22%3A3%7D&sp_atk=5a9dd073-85b0-40cf-838b-5b547a09a40f&xptdk=5a9dd073-85b0-40cf-838b-5b547a09a40f,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,
https://down-id.img.susercontent.com/file/id-11134207-81ztf-mepw1eo8n6de74,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Realme C75x 8/128GB Garansi Resmi REALME INDONESIA,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,2.299.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,,,Surabaya,,,,,"Realme C75x 8/128GB Garansi Resmi REALME INDONESIA
Rp
2.299.000
4.9
32 Terjual
1-3 Hari
Surabaya",https://shopee.co.id/Realme-C75x-8-128GB-Garansi-Resmi-REALME-INDONESIA-i.295861257.9176190141?extraParams=%7B%22display_model_id%22%3A271577132495%2C%22model_selection_logic%22%3A3%7D&sp_atk=647ae812-e669-4387-a249-0fd04d175e92&xptdk=647ae812-e669-4387-a249-0fd04d175e92,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,32 Terjual
https://down-id.img.susercontent.com/file/id-11134207-7r98v-lz0ubpjmou14af,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,REALME 13 RAM 8/256 GB | REALME13 RAM 8/128 GB GARANSI RESMI REALME INDONESIA,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.399.900,-20%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,Jakarta Barat,,Cicilan,,,"REALME 13 RAM 8/256 GB | REALME13 RAM 8/128 GB GARANSI RESMI REALME INDONESIA
Rp
2.399.900
-20%
Cicilan
4.9
189 Terjual
< 2 Hari
Jakarta Barat",https://shopee.co.id/REALME-13-RAM-8-256-GB-REALME13-RAM-8-128-GB-GARANSI-RESMI-REALME-INDONESIA-i.191032679.4124369959?extraParams=%7B%22display_model_id%22%3A149006859928%2C%22model_selection_logic%22%3A3%7D&sp_atk=1d6543e7-74be-4b9a-b62c-4980449ba802&xptdk=1d6543e7-74be-4b9a-b62c-4980449ba802,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,189 Terjual
https://down-id.img.susercontent.com/file/id-11134207-7r98y-lx26kmrrvekqe2,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Realme C63 Ram 6/128GB | Ram 8/128GB Garansi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.812.615,-33%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,,,Surabaya,,,,,"Realme C63 Ram 6/128GB | Ram 8/128GB Garansi Resmi
Rp
1.812.615
-33%
5.0
38 Terjual
1-3 Hari
Surabaya",https://shopee.co.id/Realme-C63-Ram-6-128GB-Ram-8-128GB-Garansi-Resmi-i.433115955.29403948255?extraParams=%7B%22display_model_id%22%3A187868365383%2C%22model_selection_logic%22%3A3%7D&sp_atk=4fd3c007-9b61-4d6f-9142-7f58f0d45bb7&xptdk=4fd3c007-9b61-4d6f-9142-7f58f0d45bb7,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,38 Terjual
https://down-id.img.susercontent.com/file/id-11134207-7r98x-lywav679ujfsa6,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,realme 13 8/128 resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.200.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,,Surabaya,,,,,"realme 13 8/128 resmi
Rp
2.200.000
5.0
4 Terjual
Besok
Surabaya",https://shopee.co.id/realme-13-8-128-resmi-i.228770710.29407794917?extraParams=%7B%22display_model_id%22%3A195307680002%2C%22model_selection_logic%22%3A3%7D&sp_atk=d9afa1b9-3e39-41ed-bf5d-feff0d7931e8&xptdk=d9afa1b9-3e39-41ed-bf5d-feff0d7931e8,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4 Terjual
https://down-id.img.susercontent.com/file/id-11134207-7rbk3-m6ntotrho6cq98,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,REALME Note 60 8/256GB ( +8GB Extended Ram ) Garansi Resmi Realme,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,1.799.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,Bekasi,,,,,"REALME Note 60 8/256GB ( +8GB Extended Ram ) Garansi Resmi Realme
Rp
1.799.000
4.9
3RB+ Terjual
< 2 Hari
Bekasi",https://shopee.co.id/REALME-Note-60-8-256GB-(-8GB-Extended-Ram-)-Garansi-Resmi-Realme-i.227051022.27459001244?extraParams=%7B%22display_model_id%22%3A129254013150%2C%22model_selection_logic%22%3A3%7D&sp_atk=4c4f66bf-63af-49d7-9d83-e8a48823152f&xptdk=4c4f66bf-63af-49d7-9d83-e8a48823152f,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,3RB+ Terjual
https://down-id.img.susercontent.com/file/id-11134207-7r98w-lwayae9bp7vi15,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Realme 12 5G Ram 8GB Rom 256GB Segel Original & Bergaransi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.491.648,-41%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,,,Surabaya,,,,,"Realme 12 5G Ram 8GB Rom 256GB Segel Original & Bergaransi Resmi
Rp
2.491.648
-41%
5.0
8 Terjual
1-3 Hari
Surabaya",https://shopee.co.id/Realme-12-5G-Ram-8GB-Rom-256GB-Segel-Original-Bergaransi-Resmi-i.233982802.24231920797?extraParams=%7B%22display_model_id%22%3A255984519230%2C%22model_selection_logic%22%3A3%7D&sp_atk=7bb5bebd-b686-4637-9d5c-9c45ccd7de40&xptdk=7bb5bebd-b686-4637-9d5c-9c45ccd7de40,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,8 Terjual
