-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-ellipsis,img,text-xs/sp14_2,text-xs,pointer-events-none,pointer-events-none_2,align-middle,w-auto,text-white,text-shopee-primary,pointer-events-none_3,truncate,_container,_container_link,text-shopee-green,text-xs_2
https://down-id.img.susercontent.com/file/id-11134207-822wr-mlhf8vf7s7ia32,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,OPPO A60 SECOND 8+8/128 LENGKAP ORIGINAL,,Rp,1.625.000,,,,3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bondowoso,,,,,,"OPPO A60 SECOND 8+8/128 LENGKAP ORIGINAL
Rp
1.625.000
3 Hari
Kab. Bondowoso",https://shopee.co.id/OPPO-A60-SECOND-8-8-128-LENGKAP-ORIGINAL-i.239822465.55706839856?extraParams=%7B%22display_model_id%22%3A360612814690%2C%22model_selection_logic%22%3A3%7D&sp_atk=9d4f32c7-e68c-466b-a4bc-309de7eb3305&xptdk=9d4f32c7-e68c-466b-a4bc-309de7eb3305,3 Hari,
https://down-id.img.susercontent.com/file/id-11134207-822wt-mmykmlkvtbt128,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,OPPO RENO 14 5G 12/256 OPPO RENO 145G 12/256 OPPO RENO14 5G 12/256 SECOND BEKAS GARANSI RESMI,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,5.500.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,,,,,,"OPPO RENO 14 5G 12/256 OPPO RENO 145G 12/256 OPPO RENO14 5G 12/256 SECOND BEKAS GARANSI RESMI
Rp
5.500.000
5.0
1 Terjual
3 Hari
Tangerang",https://shopee.co.id/OPPO-RENO-14-5G-12-256-OPPO-RENO-145G-12-256-OPPO-RENO14-5G-12-256-SECOND-BEKAS-GARANSI-RESMI-i.853782271.48858678827?extraParams=%7B%22display_model_id%22%3A415768723882%2C%22model_selection_logic%22%3A3%7D&sp_atk=1cd13096-57f0-43e6-b65f-b045ff9f8853&xptdk=1cd13096-57f0-43e6-b65f-b045ff9f8853,3 Hari,
https://down-id.img.susercontent.com/file/id-11134207-8224p-mfveedrvw7bi80,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,OPPO RENO 12F 5G 12/512 SECOND MULUS TERAWAT,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,2.525.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,,"OPPO RENO 12F 5G 12/512 SECOND MULUS TERAWAT
Rp
2.525.000
< 2 Hari
Kab. Sidoarjo",https://shopee.co.id/OPPO-RENO-12F-5G-12-512-SECOND-MULUS-TERAWAT-i.480452205.44124362273?extraParams=%7B%22display_model_id%22%3A405832014248%2C%22model_selection_logic%22%3A3%7D&sp_atk=98d252b2-3ceb-463a-9c9b-94933b3648ed&xptdk=98d252b2-3ceb-463a-9c9b-94933b3648ed,,
https://down-id.img.susercontent.com/file/id-11134207-822wm-mmlw9p1skzczea,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Oppo reno 14f 5g 8/256 garansi resmi second,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,4.199.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,14 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tangerang,,,,,,"Oppo reno 14f 5g 8/256 garansi resmi second
Rp
4.199.000
4.8
14 Terjual
3 Hari
Kab. Tangerang",https://shopee.co.id/Oppo-reno-14f-5g-8-256-garansi-resmi-second-i.1149354205.45751148222?extraParams=%7B%22display_model_id%22%3A380102025641%2C%22model_selection_logic%22%3A3%7D&sp_atk=841322aa-ab5a-4e0c-a88c-a618c2bb0d60&xptdk=841322aa-ab5a-4e0c-a88c-a618c2bb0d60,3 Hari,
https://down-id.img.susercontent.com/file/id-11134207-7r990-lziqudqtt7id5f,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Oppo Reno 11F 5G 8/256 Second Fullset Berkualitas,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.849.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,150 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,,,,,"Oppo Reno 11F 5G 8/256 Second Fullset Berkualitas
Rp
2.849.000
4.9
150 Terjual
3-5 Hari
Jakarta Barat",https://shopee.co.id/Oppo-Reno-11F-5G-8-256-Second-Fullset-Berkualitas-i.203572497.24176633373?extraParams=%7B%22display_model_id%22%3A88911556420%2C%22model_selection_logic%22%3A3%7D&sp_atk=5a85ea63-f271-466b-969c-f6dc57262dec&xptdk=5a85ea63-f271-466b-969c-f6dc57262dec,3-5 Hari,
https://down-id.img.susercontent.com/file/id-11134207-8224x-mk80oubli2v5d4,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,oppo a38 4/128 second,,Rp,1.200.000,,,,4-7 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Purbalingga,,,,,,"oppo a38 4/128 second
Rp
1.200.000
4-7 Hari
Kab. Purbalingga",https://shopee.co.id/oppo-a38-4-128-second-i.574272582.46405743872?extraParams=%7B%22display_model_id%22%3A400518302748%2C%22model_selection_logic%22%3A3%7D&sp_atk=bb775349-4a1f-4f0c-a774-139e1ec2ddd0&xptdk=bb775349-4a1f-4f0c-a774-139e1ec2ddd0,4-7 Hari,
https://down-id.img.susercontent.com/file/id-11134207-7r98s-ln9q5wpb6rntca,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Oppo A18 4/128GB Second Fullset Kondisi Mulus,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.325.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,164 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,,,,,"Oppo A18 4/128GB Second Fullset Kondisi Mulus
Rp
1.325.000
4.9
164 Terjual
3 Hari
Jakarta Barat",https://shopee.co.id/Oppo-A18-4-128GB-Second-Fullset-Kondisi-Mulus-i.365327344.17599332556?extraParams=%7B%22display_model_id%22%3A184830849771%2C%22model_selection_logic%22%3A3%7D&sp_atk=5fe482b9-c92e-448c-a930-17932503c5fe&xptdk=5fe482b9-c92e-448c-a930-17932503c5fe,3 Hari,
https://down-id.img.susercontent.com/file/id-11134207-7ra0g-mb3ly6gdyr4p50,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Oppo A5 Pro 4G 8/256GB Second Fullset Garansi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.400.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,18 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,,,,,"Oppo A5 Pro 4G 8/256GB Second Fullset Garansi
Rp
2.400.000
5.0
18 Terjual
3 Hari
Jakarta Barat",https://shopee.co.id/Oppo-A5-Pro-4G-8-256GB-Second-Fullset-Garansi-i.270548838.26537649689?extraParams=%7B%22display_model_id%22%3A305406650436%2C%22model_selection_logic%22%3A3%7D&sp_atk=aa9febb9-c9cc-4cf7-a975-27608a90d896&xptdk=aa9febb9-c9cc-4cf7-a975-27608a90d896,3 Hari,
https://down-id.img.susercontent.com/file/id-11134207-7r98s-lyc2rnkre33c30,,Oppo Find N2 Flip 5G 8/256 GB Garansi Resmi Indonesia Second Bekas Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,5.290.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,38 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,,,"Oppo Find N2 Flip 5G 8/256 GB Garansi Resmi Indonesia Second Bekas Original
Rp
5.290.000
5.0
38 Terjual
3 Hari
Jakarta Utara",https://shopee.co.id/Oppo-Find-N2-Flip-5G-8-256-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.304735900.18593457411?extraParams=%7B%22display_model_id%22%3A241290633628%2C%22model_selection_logic%22%3A3%7D&sp_atk=4611023e-9c3b-4eb7-aac5-3fbc6de56991&xptdk=4611023e-9c3b-4eb7-aac5-3fbc6de56991,3 Hari,
https://down-id.img.susercontent.com/file/id-11134207-7rbk7-m6dfi6adetqe64,,Oppo A3 Pro 5G 8/256 GB Garansi Resmi Indonesia Original Second Bekas,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.075.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,5 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,,,"Oppo A3 Pro 5G 8/256 GB Garansi Resmi Indonesia Original Second Bekas
Rp
2.075.000
5.0
5 Terjual
3 Hari
Jakarta Utara",https://shopee.co.id/Oppo-A3-Pro-5G-8-256-GB-Garansi-Resmi-Indonesia-Original-Second-Bekas-i.1032487382.28976518590?extraParams=%7B%22display_model_id%22%3A247661631548%2C%22model_selection_logic%22%3A3%7D&sp_atk=950374ea-3f18-41ce-9c52-16485dfe13af&xptdk=950374ea-3f18-41ce-9c52-16485dfe13af,3 Hari,
https://down-id.img.susercontent.com/file/id-11134207-8224s-mgcbws5cn7yj28,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Oppo A5X 4/128 6/128 Second Fullset Berkualitas,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.625.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,21 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,,,,,"Oppo A5X 4/128 6/128 Second Fullset Berkualitas
Rp
1.625.000
5.0
21 Terjual
3 Hari
Jakarta Barat",https://shopee.co.id/Oppo-A5X-4-128-6-128-Second-Fullset-Berkualitas-i.203572497.25546221557?extraParams=%7B%22display_model_id%22%3A270992642471%2C%22model_selection_logic%22%3A3%7D&sp_atk=4d0382f3-b580-429a-82b0-0c464d40d570&xptdk=4d0382f3-b580-429a-82b0-0c464d40d570,3 Hari,
https://down-id.img.susercontent.com/file/id-11134207-8224y-mkgryyblzbwo3f,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,oppo A3x second preloved murah like new 128GB,,Rp,1.350.000,,,,6-11 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Labuhan Batu Selatan,,,,,,"oppo A3x second preloved murah like new 128GB
Rp
1.350.000
6-11 Hari
Kab. Labuhan Batu Selatan",https://shopee.co.id/oppo-A3x-second-preloved-murah-like-new-128GB-i.18998663.49755973503?extraParams=%7B%22display_model_id%22%3A325540324679%2C%22model_selection_logic%22%3A3%7D&sp_atk=1c67fd5a-2eef-42b0-a730-b21b63a50902&xptdk=1c67fd5a-2eef-42b0-a730-b21b63a50902,6-11 Hari,
https://down-id.img.susercontent.com/file/id-11134207-7rbk1-mam4u7aep3by79,,Oppo Reno 5 8/128 GB Ex Resmi Indonesia Second Bekas Original - Check Deskripsi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.175.000,,,,3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,,,"Oppo Reno 5 8/128 GB Ex Resmi Indonesia Second Bekas Original - Check Deskripsi
Rp
1.175.000
3 Hari
Jakarta Utara",https://shopee.co.id/Oppo-Reno-5-8-128-GB-Ex-Resmi-Indonesia-Second-Bekas-Original-Check-Deskripsi-i.1032487382.44203268227?extraParams=%7B%22display_model_id%22%3A258484101913%2C%22model_selection_logic%22%3A3%7D&sp_atk=da2ac10a-c18f-4fcb-a063-ea90535fd9fb&xptdk=da2ac10a-c18f-4fcb-a063-ea90535fd9fb,3 Hari,
https://down-id.img.susercontent.com/file/id-11134207-822wo-mn52140uyn7o58,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,HP SECOND OPPO F1S JARINGAN 4G ANDROID MURAH SIAP PAKAI RAM 3/32GB,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,495.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,,3 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,,,,,,"HP SECOND OPPO F1S JARINGAN 4G ANDROID MURAH SIAP PAKAI RAM 3/32GB
Rp
495.000
3 Terjual
2-4 Hari
Bandung",https://shopee.co.id/HP-SECOND-OPPO-F1S-JARINGAN-4G-ANDROID-MURAH-SIAP-PAKAI-RAM-3-32GB-i.133421876.54505110176?extraParams=%7B%22display_model_id%22%3A272355260987%2C%22model_selection_logic%22%3A3%7D&sp_atk=f7832cf2-0f94-4a37-9d15-1c020d6a7c5f&xptdk=f7832cf2-0f94-4a37-9d15-1c020d6a7c5f,2-4 Hari,
https://down-id.img.susercontent.com/file/id-11134207-7r98r-ly6arlpu9x60b8,,Oppo Reno 8T 5G 8/128 | 8/256 GB Garansi Resmi Indonesia Second Bekas Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.390.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,50 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,,,"Oppo Reno 8T 5G 8/128 | 8/256 GB Garansi Resmi Indonesia Second Bekas Original
Rp
2.390.000
4.9
50 Terjual
3 Hari
Jakarta Utara",https://shopee.co.id/Oppo-Reno-8T-5G-8-128-8-256-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.304735900.25462743797?extraParams=%7B%22display_model_id%22%3A205268729702%2C%22model_selection_logic%22%3A3%7D&sp_atk=c87ea9d0-9a6b-427e-8fd0-40c4814cd7e4&xptdk=c87ea9d0-9a6b-427e-8fd0-40c4814cd7e4,3 Hari,
https://down-id.img.susercontent.com/file/id-11134207-8224x-milbgswcfs3q81,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Oppo A6 Pro 4G 8/128GB HP Bekas Second Fullset,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.945.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,15 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,,,,,,"Oppo A6 Pro 4G 8/128GB HP Bekas Second Fullset
Rp
2.945.000
4.9
15 Terjual
3 Hari
Jakarta Selatan",https://shopee.co.id/Oppo-A6-Pro-4G-8-128GB-HP-Bekas-Second-Fullset-i.11253738.57352391785?extraParams=%7B%22display_model_id%22%3A355336441743%2C%22model_selection_logic%22%3A3%7D&sp_atk=86a920ae-5599-4693-acc6-93989d19c426&xptdk=86a920ae-5599-4693-acc6-93989d19c426,3 Hari,
https://down-id.img.susercontent.com/file/id-11134207-8224w-mishs3nnhptz0f,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,OPPO A6 PRO 8/256GB SECOND MULUS TERAWAT,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.049.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,6 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,Produk Baru,"OPPO A6 PRO 8/256GB SECOND MULUS TERAWAT
Rp
3.049.000
Produk Baru
5.0
6 Terjual
< 2 Hari
Kab. Sidoarjo",https://shopee.co.id/OPPO-A6-PRO-8-256GB-SECOND-MULUS-TERAWAT-i.309409025.57903846809?extraParams=%7B%22display_model_id%22%3A340584007398%2C%22model_selection_logic%22%3A3%7D&sp_atk=b36b35bc-7602-4b45-b1a3-03926eee9cdf&xptdk=b36b35bc-7602-4b45-b1a3-03926eee9cdf,,
https://down-id.img.susercontent.com/file/id-11134207-822wg-mn5obdy0q8zo57,https://down-id.img.susercontent.com/file/id-11134258-822wp-mnaxy73qunep28,Oppo Find X8 Pro ex Resmi Beacukai IMEI Permanen Garansi 12 Bln 100% Original Second FULLSET 256GB 512GB 1TB,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,13.888.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,4 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,,,-19%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Produk Baru,"Oppo Find X8 Pro ex Resmi Beacukai IMEI Permanen Garansi 12 Bln 100% Original Second FULLSET 256GB 512GB 1TB
Rp
13.888.000
-19%
Produk Baru
5.0
4 Terjual
3-5 Hari
Jakarta Selatan",https://shopee.co.id/Oppo-Find-X8-Pro-ex-Resmi-Beacukai-IMEI-Permanen-Garansi-12-Bln-100-Original-Second-FULLSET-256GB-512GB-1TB-i.1437255344.52953454988?extraParams=%7B%22display_model_id%22%3A420332957907%2C%22model_selection_logic%22%3A3%7D&sp_atk=c1479d31-1d64-4922-b17f-9a9715a3707f&xptdk=c1479d31-1d64-4922-b17f-9a9715a3707f,3-5 Hari,
https://down-id.img.susercontent.com/file/id-11134207-7r98r-lyka20hwn5y6c4,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,OPPO A60 8/128 8/256 SECOND FULLSET,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.825.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,82 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,,,,,"OPPO A60 8/128 8/256 SECOND FULLSET
Rp
1.825.000
4.8
82 Terjual
3-5 Hari
Jakarta Barat",https://shopee.co.id/OPPO-A60-8-128-8-256-SECOND-FULLSET-i.365327344.27557037746?extraParams=%7B%22display_model_id%22%3A178441007795%2C%22model_selection_logic%22%3A3%7D&sp_atk=c0b81901-fab6-4b4c-b019-d77abefbafa8&xptdk=c0b81901-fab6-4b4c-b019-d77abefbafa8,3-5 Hari,
https://down-id.img.susercontent.com/file/id-11134207-822wi-mlw5o5wv0yyr90,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,OPPO A5i 4/128GB HP SECOND FULLSET,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.395.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,35 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,,,,,,"OPPO A5i 4/128GB HP SECOND FULLSET
Rp
1.395.000
5.0
35 Terjual
3 Hari
Jakarta Selatan",https://shopee.co.id/OPPO-A5i-4-128GB-HP-SECOND-FULLSET-i.1215776218.43271618995?extraParams=%7B%22display_model_id%22%3A258960589590%2C%22model_selection_logic%22%3A3%7D&sp_atk=e6fb9c1f-bd8a-45fb-af3c-87a05baf4465&xptdk=e6fb9c1f-bd8a-45fb-af3c-87a05baf4465,3 Hari,
