-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-shopee-primary,pointer-events-none,text-xs/sp14_2,pointer-events-none_2,text-shopee-green,pointer-events-none_3,align-middle,text-ellipsis,img_2,text-xs_2,w-auto,text-white,truncate,_container,_container_link,text-xs,img
https://down-id.img.susercontent.com/file/id-11134207-7rbk8-ma6os6kup9qt42,https://down-id.img.susercontent.com/file/id-11134258-7ra0q-mbesqwmkb0gu9c,Poco C71 4/128 Garansi Resmi Layar 6.8inch Kamera 32Mp,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.699.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,2-4 Hari,,Kab. Jember,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5 Terjual,,,,"Poco C71 4/128 Garansi Resmi Layar 6.8inch Kamera 32Mp
Rp
1.699.000
5.0
5 Terjual
2-4 Hari
Kab. Jember",https://shopee.co.id/Poco-C71-4-128-Garansi-Resmi-Layar-6.8inch-Kamera-32Mp-i.1032899057.41602099720?extraParams=%7B%22display_model_id%22%3A227838838060%2C%22model_selection_logic%22%3A3%7D&sp_atk=af13d0f8-0b93-4a9f-9630-56fe1895079e&xptdk=af13d0f8-0b93-4a9f-9630-56fe1895079e,,
https://down-id.img.susercontent.com/file/id-11134207-822wl-mmpzkvz619fo3b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Poco X8 Pro 5G 12/512Gb NFC resmi dan segel BNIB,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,5.700.080,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,3 Hari,,Jakarta Barat,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,9 Terjual,,,,"Poco X8 Pro 5G 12/512Gb NFC resmi dan segel BNIB
Rp
5.700.080
5.0
9 Terjual
3 Hari
Jakarta Barat",https://shopee.co.id/Poco-X8-Pro-5G-12-512Gb-NFC-resmi-dan-segel-BNIB-i.177260253.48558321314?extraParams=%7B%22display_model_id%22%3A410736891117%2C%22model_selection_logic%22%3A3%7D&sp_atk=cb0e76dd-2ebd-473b-980b-fe03b274d8f6&xptdk=cb0e76dd-2ebd-473b-980b-fe03b274d8f6,,
https://down-id.img.susercontent.com/file/id-11134207-822wr-mmx7tkyggf0h63,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Poco C71 4/128 GB New Bnib,,Rp,1.699.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,2-5 Hari,,Kab. Demak,,,1 Terjual,,,,"Poco C71 4/128 GB New Bnib
Rp
1.699.000
1 Terjual
2-5 Hari
Kab. Demak",https://shopee.co.id/Poco-C71-4-128-GB-New-Bnib-i.1559034470.44479961793?extraParams=%7B%22display_model_id%22%3A425765607118%2C%22model_selection_logic%22%3A3%7D&sp_atk=927606ab-5417-4aad-ac20-f4547dc6337c&xptdk=927606ab-5417-4aad-ac20-f4547dc6337c,,
https://down-id.img.susercontent.com/file/id-11134207-8224z-mkxautwa1b0md1,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,Poco C71 128GB [ Ram 4GB ] Black Blue Gold Garansi Resmi Indonesia,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.708.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Jakarta Pusat,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,14 Terjual,,,Hadiah Gratis,"Poco C71 128GB [ Ram 4GB ] Black Blue Gold Garansi Resmi Indonesia
Rp
1.708.000
-1%
Hadiah Gratis
5.0
14 Terjual
3 Hari
Jakarta Pusat",https://shopee.co.id/Poco-C71-128GB-Ram-4GB-Black-Blue-Gold-Garansi-Resmi-Indonesia-i.175053773.26309113277?extraParams=%7B%22display_model_id%22%3A350569455654%2C%22model_selection_logic%22%3A3%7D&sp_atk=42f9a450-c09b-4e21-a62a-4b51ece0f378&xptdk=42f9a450-c09b-4e21-a62a-4b51ece0f378,,
https://down-id.img.susercontent.com/file/id-11134207-822wm-mmtalnfiadc11e,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Poco c85 | 6/128 + 8/256 GB | Mediatek Helio G81 Ultra | 6.9 inches | 50 MP Fingerprint | 6000 mAh,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.145.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,3-5 Hari,,Bogor,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,18 Terjual,,,,"Poco c85 | 6/128 + 8/256 GB | Mediatek Helio G81 Ultra | 6.9 inches | 50 MP Fingerprint | 6000 mAh
Rp
2.145.000
5.0
18 Terjual
3-5 Hari
Bogor",https://shopee.co.id/Poco-c85-6-128-8-256-GB-Mediatek-Helio-G81-Ultra-6.9-inches-50-MP-Fingerprint-6000-mAh-i.609022552.29737200818?extraParams=%7B%22display_model_id%22%3A248877306980%2C%22model_selection_logic%22%3A3%7D&sp_atk=b8a5631a-3016-47d3-867c-d2428e7d0183&xptdk=b8a5631a-3016-47d3-867c-d2428e7d0183,,
https://down-id.img.susercontent.com/file/id-11134207-822wj-mlnb9n7zt8n5b4,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Poco C71 ram 4/128 bnib/no repack || bisa gosend,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.700.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,1-3 Hari,,Kab. Malang,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,8 Terjual,,,,"Poco C71 ram 4/128 bnib/no repack || bisa gosend
Rp
1.700.000
5.0
8 Terjual
1-3 Hari
Kab. Malang",https://shopee.co.id/Poco-C71-ram-4-128-bnib-no-repack-bisa-gosend-i.797850455.44350949307?extraParams=%7B%22display_model_id%22%3A168931438780%2C%22model_selection_logic%22%3A3%7D&sp_atk=b349c563-dedc-4c7c-8338-841a0e88428b&xptdk=b349c563-dedc-4c7c-8338-841a0e88428b,,
https://down-id.img.susercontent.com/file/id-11134207-7rbke-m6poxg1n9cmi28,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Poco X7 5G NFC (8/256GB - 12/512GB) Dimensity 7300 Ultra - CrystalRes 1.5K - 120Hz AMOLED curved display - 50MP Triple Camera With OIS - Battery 5110mAh - Fast Charging 45W Garansi Resmi 15 Bulan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.823.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,2-3 Hari,,Kab. Bekasi,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,104 Terjual,,,,"Poco X7 5G NFC (8/256GB - 12/512GB) Dimensity 7300 Ultra - CrystalRes 1.5K - 120Hz AMOLED curved display - 50MP Triple Camera With OIS - Battery 5110mAh - Fast Charging 45W Garansi Resmi 15 Bulan
Rp
3.823.000
-1%
5.0
104 Terjual
2-3 Hari
Kab. Bekasi",https://shopee.co.id/Poco-X7-5G-NFC-(8-256GB-12-512GB)-Dimensity-7300-Ultra-CrystalRes-1.5K-120Hz-AMOLED-curved-display-50MP-Triple-Camera-With-OIS-Battery-5110mAh-Fast-Charging-45W-Garansi-Resmi-15-Bulan-i.6357391.29227676988?extraParams=%7B%22display_model_id%22%3A242742181662%2C%22model_selection_logic%22%3A3%7D&sp_atk=4b837fd5-2077-4d69-ab21-ce207c462685&xptdk=4b837fd5-2077-4d69-ab21-ce207c462685,,
https://down-id.img.susercontent.com/file/id-11134207-81ztn-me9hn78pqoldd9,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,"Poco C71 (4/128) - Garansi Resmi, Hp Official Store",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.699.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,3-5 Hari,,Banjarmasin,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5 Terjual,,,,"Poco C71 (4/128) - Garansi Resmi, Hp Official Store
Rp
1.699.000
5.0
5 Terjual
3-5 Hari
Banjarmasin",https://shopee.co.id/Poco-C71-(4-128)-Garansi-Resmi-Hp-Official-Store-i.1424876498.26937047859?extraParams=%7B%22display_model_id%22%3A290217316720%2C%22model_selection_logic%22%3A3%7D&sp_atk=054b9b13-a66d-463d-9d5e-cecf03d29671&xptdk=054b9b13-a66d-463d-9d5e-cecf03d29671,,
https://down-id.img.susercontent.com/file/id-11134207-7ra0h-mbq01rgoowqu47,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Xiaomi Poco F7 12/512 Gb Garansi Resmi Snapdragon 870,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,6.259.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,3 Hari,,Medan,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,334 Terjual,,,,"Xiaomi Poco F7 12/512 Gb Garansi Resmi Snapdragon 870
Rp
6.259.000
5.0
334 Terjual
3 Hari
Medan",https://shopee.co.id/Xiaomi-Poco-F7-12-512-Gb-Garansi-Resmi-Snapdragon-870-i.663719702.21622816743?extraParams=%7B%22display_model_id%22%3A201191049428%2C%22model_selection_logic%22%3A3%7D&sp_atk=756ea949-3a2b-4b12-8aa4-b76ace00aef2&xptdk=756ea949-3a2b-4b12-8aa4-b76ace00aef2,,
https://down-id.img.susercontent.com/file/id-11134207-7r990-lxh2sc7mxmss43,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,POCO F6 NEW RAM 8/12 INTERNAL 256/512 GARANSI RESMI INDONESIA,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,4.595.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,4.7,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,2-4 Hari,,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,31 Terjual,,,,"POCO F6 NEW RAM 8/12 INTERNAL 256/512 GARANSI RESMI INDONESIA
Rp
4.595.000
4.7
31 Terjual
2-4 Hari
Surabaya",https://shopee.co.id/POCO-F6-NEW-RAM-8-12-INTERNAL-256-512-GARANSI-RESMI-INDONESIA-i.1217763119.29004815410?extraParams=%7B%22display_model_id%22%3A128997069688%2C%22model_selection_logic%22%3A3%7D&sp_atk=ab783863-c21f-4749-ba44-cc1c799da4d9&xptdk=ab783863-c21f-4749-ba44-cc1c799da4d9,,
https://down-id.img.susercontent.com/file/id-11134207-7rbk8-ma1w9sdkfl3m1d,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Poco C71 4/128GB Garansi Resmi Xiaomi Indonesia,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.670.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,2-3 Hari,,Bogor,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,22 Terjual,,,,"Poco C71 4/128GB Garansi Resmi Xiaomi Indonesia
Rp
1.670.000
5.0
22 Terjual
2-3 Hari
Bogor",https://shopee.co.id/Poco-C71-4-128GB-Garansi-Resmi-Xiaomi-Indonesia-i.719246066.24928515469?extraParams=%7B%22display_model_id%22%3A295142069742%2C%22model_selection_logic%22%3A3%7D&sp_atk=493d4f6a-89b4-4477-bc36-ec514378ca2d&xptdk=493d4f6a-89b4-4477-bc36-ec514378ca2d,,
https://down-id.img.susercontent.com/file/id-11134207-7rbk5-majp120ozwq3b6,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,"Poco C71 4GB/128GB Layar 6,88"" Kamera 32MP",,Rp,1.599.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,3 Hari,,Kab. Bekasi,,,1 Terjual,,,,"Poco C71 4GB/128GB Layar 6,88"" Kamera 32MP
Rp
1.599.000
1 Terjual
3 Hari
Kab. Bekasi",https://shopee.co.id/Poco-C71-4GB-128GB-Layar-6-88-Kamera-32MP-i.56069220.42201668311?extraParams=%7B%22display_model_id%22%3A265136380649%2C%22model_selection_logic%22%3A3%7D&sp_atk=e84809b5-1df9-4c79-9088-b6687f109962&xptdk=e84809b5-1df9-4c79-9088-b6687f109962,,
https://down-id.img.susercontent.com/file/id-11134207-822wl-mmy2c5k4d6v53a,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,POCO X8 PRO 5G 12/512 RAM 12GB INTERNAL 512 GB GARANSI RESMI,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,6.299.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,3 Hari,,Denpasar,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4 Terjual,,,,"POCO X8 PRO 5G 12/512 RAM 12GB INTERNAL 512 GB GARANSI RESMI
Rp
6.299.000
5.0
4 Terjual
3 Hari
Denpasar",https://shopee.co.id/POCO-X8-PRO-5G-12-512-RAM-12GB-INTERNAL-512-GB-GARANSI-RESMI-i.195238438.48758677337?extraParams=%7B%22display_model_id%22%3A420768098874%2C%22model_selection_logic%22%3A3%7D&sp_atk=03fc0ab0-356e-467f-844e-3281acdc8a81&xptdk=03fc0ab0-356e-467f-844e-3281acdc8a81,,
https://down-id.img.susercontent.com/file/id-11134207-8224z-minafl9sao02be,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Poco c65 | 8/256 + 6/128 GB,6.74 inches,Corning Gorilla,Helio G85,Fingerprint,5000 mAh new",,Rp,1.899.999,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,3-6 Hari,,Bogor,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,17 Terjual,,,,"Poco c65 | 8/256 + 6/128 GB,6.74 inches,Corning Gorilla,Helio G85,Fingerprint,5000 mAh new
Rp
1.899.999
4.9
17 Terjual
3-6 Hari
Bogor",https://shopee.co.id/Poco-c65-8-256-6-128-GB-6.74-inches-Corning-Gorilla-Helio-G85-Fingerprint-5000-mAh-new-i.990720627.25008630675?extraParams=%7B%22display_model_id%22%3A186350184386%2C%22model_selection_logic%22%3A3%7D&sp_atk=b4707156-ae80-4b7e-a6a3-fdd9cf1bf237&xptdk=b4707156-ae80-4b7e-a6a3-fdd9cf1bf237,,
https://down-id.img.susercontent.com/file/id-11134207-7ra0g-mc5uttqj39z0c0,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,POCO C71 4/128GB Garansi Resmi Indonesia,,Rp,1.799.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,2-6 Hari,,Mataram,,,,,,,"POCO C71 4/128GB Garansi Resmi Indonesia
Rp
1.799.000
2-6 Hari
Mataram",https://shopee.co.id/POCO-C71-4-128GB-Garansi-Resmi-Indonesia-i.398316665.43758415122?extraParams=%7B%22display_model_id%22%3A270709141878%2C%22model_selection_logic%22%3A3%7D&sp_atk=438a455c-535e-487f-affd-7f6031336422&xptdk=438a455c-535e-487f-affd-7f6031336422,2-6 Hari,
https://down-id.img.susercontent.com/file/id-11134207-822wr-mmx7tkyggf0h63,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Poco C71 4/128 GB New Bnib,,Rp,1.699.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,2-5 Hari,,Kab. Demak,,,,,,,"Poco C71 4/128 GB New Bnib
Rp
1.699.000
1 Terjual
2-5 Hari
Kab. Demak",https://shopee.co.id/Poco-C71-4-128-GB-New-Bnib-i.1559034470.44479961793?extraParams=%7B%22display_model_id%22%3A425765607118%2C%22model_selection_logic%22%3A3%7D&sp_atk=5bee4cc8-712c-4e61-a08c-b4b3e8d7f461&xptdk=5bee4cc8-712c-4e61-a08c-b4b3e8d7f461,1 Terjual,
https://down-id.img.susercontent.com/file/id-11134207-822wl-mmy2c5k4d6v53a,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,POCO X8 PRO 5G 12/512 RAM 12GB INTERNAL 512 GB GARANSI RESMI,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,6.299.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,3 Hari,,Denpasar,,,,,,,"POCO X8 PRO 5G 12/512 RAM 12GB INTERNAL 512 GB GARANSI RESMI
Rp
6.299.000
5.0
4 Terjual
3 Hari
Denpasar",https://shopee.co.id/POCO-X8-PRO-5G-12-512-RAM-12GB-INTERNAL-512-GB-GARANSI-RESMI-i.195238438.48758677337?extraParams=%7B%22display_model_id%22%3A420768098874%2C%22model_selection_logic%22%3A3%7D&sp_atk=0c49ea9b-0008-47fa-9644-1091ac1c0b7e&xptdk=0c49ea9b-0008-47fa-9644-1091ac1c0b7e,4 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg
https://down-id.img.susercontent.com/file/sg-11134201-81zur-mmu17xfpw5c40d,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,Poco X8 Pro Max 256GB / 512GB [ Ram 12GB ] Garansi Resmi Indonesia,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,6.982.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Jakarta Pusat,,,,,,Hadiah Gratis,"Poco X8 Pro Max 256GB / 512GB [ Ram 12GB ] Garansi Resmi Indonesia
Rp
6.982.000
-1%
Hadiah Gratis
5.0
3 Terjual
3 Hari
Jakarta Pusat",https://shopee.co.id/Poco-X8-Pro-Max-256GB-512GB-Ram-12GB-Garansi-Resmi-Indonesia-i.175053773.55258472114?extraParams=%7B%22display_model_id%22%3A370752225700%2C%22model_selection_logic%22%3A3%7D&sp_atk=32f59ae9-a102-4fd2-9814-52c5683c1c44&xptdk=32f59ae9-a102-4fd2-9814-52c5683c1c44,3 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg
https://down-id.img.susercontent.com/file/id-11134207-8224s-mgdekwws2nm4ad,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Poco C71 4/128 New Garansi Resmi Xiaomi Indonesia 15 Bulan,,Rp,1.749.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,2-5 Hari,,Kab. Bantul,,,,,,,"Poco C71 4/128 New Garansi Resmi Xiaomi Indonesia 15 Bulan
Rp
1.749.000
5.0
14 Terjual
2-5 Hari
Kab. Bantul",https://shopee.co.id/Poco-C71-4-128-New-Garansi-Resmi-Xiaomi-Indonesia-15-Bulan-i.1529853947.44357513564?extraParams=%7B%22display_model_id%22%3A285638721946%2C%22model_selection_logic%22%3A3%7D&sp_atk=14442199-20d9-4940-af62-9cd89b3f56cf&xptdk=14442199-20d9-4940-af62-9cd89b3f56cf,14 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg
https://down-id.img.susercontent.com/file/id-11134207-822wl-mmpzkvz619fo3b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Poco X8 Pro 5G 12/512Gb NFC resmi dan segel BNIB,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,5.700.080,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,3 Hari,,Jakarta Barat,,,,,,,"Poco X8 Pro 5G 12/512Gb NFC resmi dan segel BNIB
Rp
5.700.080
5.0
9 Terjual
3 Hari
Jakarta Barat",https://shopee.co.id/Poco-X8-Pro-5G-12-512Gb-NFC-resmi-dan-segel-BNIB-i.177260253.48558321314?extraParams=%7B%22display_model_id%22%3A410736891117%2C%22model_selection_logic%22%3A3%7D&sp_atk=bc467fc8-8bab-4566-b1bd-6b281e855e34&xptdk=bc467fc8-8bab-4566-b1bd-6b281e855e34,9 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg
