-image-yazkc-11,-image-yazkc-11_2,text-sm,text-xs/sp14,font-medium,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,text-shopee-primary,text-shopee-green,inline-block,img,text-xs/sp14_3,pointer-events-none_3,truncate,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-7ras8-m5mkusloa4tkfb,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Dell Latitude 5400 I5 14 Inch Bonus Tas Mouse,Rp,2.830.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,-41%,17 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,"Laptop Dell Latitude 5400 I5 14 Inch Bonus Tas Mouse
Rp
2.830.000
-41%
5.0
17 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Laptop-Dell-Latitude-5400-I5-14-Inch-Bonus-Tas-Mouse-i.478794673.24257651501?extraParams=%7B%22display_model_id%22%3A405791547551%2C%22model_selection_logic%22%3A3%7D&sp_atk=cbb358b9-2734-465d-9d2a-048a67845590&xptdk=cbb358b9-2734-465d-9d2a-048a67845590
https://down-id.img.susercontent.com/file/id-11134207-7ra0k-mb943v25urdq08,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Dell 7300 i7 8GB SSD 13inch Hitam HD,Rp,2.830.001,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,-41%,93 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,"Laptop Dell 7300 i7 8GB SSD 13inch Hitam HD
Rp
2.830.001
-41%
4.8
93 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Laptop-Dell-7300-i7-8GB-SSD-13inch-Hitam-HD-i.478794673.23978020249?extraParams=%7B%22display_model_id%22%3A287546048105%2C%22model_selection_logic%22%3A3%7D&sp_atk=0db0f99e-dacb-4636-85a3-52949c840f26&xptdk=0db0f99e-dacb-4636-85a3-52949c840f26
https://down-id.img.susercontent.com/file/id-11134207-8224t-mkf7huzpys5g12,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Dell Latitude 7300 i5/i7 8GB/16GB SSD 13"" FHD",Rp,3.190.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,-1%,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,"Dell Latitude 7300 i5/i7 8GB/16GB SSD 13"" FHD
Rp
3.190.000
-1%
5.0
2 Terjual
Besok 12:00
Surabaya",https://shopee.co.id/Dell-Latitude-7300-i5-i7-8GB-16GB-SSD-13-FHD-i.1448742375.26873796486?extraParams=%7B%22display_model_id%22%3A129226059526%2C%22model_selection_logic%22%3A3%7D&sp_atk=155ba24d-b6d3-4a52-92ae-5f3479c71c92&xptdk=155ba24d-b6d3-4a52-92ae-5f3479c71c92
https://down-id.img.susercontent.com/file/id-11134207-822wg-mndt8dpcgbutbc,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Dell Inspiron 15 3535 AMD Ryzen 7 7730U 32GB 1TB SSD 15.6 FHD IPS Touchscreen,Rp,7.997.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang Selatan,-1%,5 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,"Laptop Dell Inspiron 15 3535 AMD Ryzen 7 7730U 32GB 1TB SSD 15.6 FHD IPS Touchscreen
Rp
7.997.000
-1%
5.0
5 Terjual
< 2 Hari
Tangerang Selatan",https://shopee.co.id/Laptop-Dell-Inspiron-15-3535-AMD-Ryzen-7-7730U-32GB-1TB-SSD-15.6-FHD-IPS-Touchscreen-i.251705568.26637933852?extraParams=%7B%22display_model_id%22%3A410770058810%2C%22model_selection_logic%22%3A3%7D&sp_atk=8ffd645f-096b-4240-9dd2-4ab77b18748f&xptdk=8ffd645f-096b-4240-9dd2-4ab77b18748f
https://down-id.img.susercontent.com/file/id-11134207-7rbka-m8g1n11vxslt8d,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Dell Inspiron 15 3520 Intel Core i5-1235U RAM 8GB SSD 512GB GEN12,Rp,5.100.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,,3-5 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,,,"Laptop Dell Inspiron 15 3520 Intel Core i5-1235U RAM 8GB SSD 512GB GEN12
Rp
5.100.000
3-5 Hari
Bandung",https://shopee.co.id/Laptop-Dell-Inspiron-15-3520-Intel-Core-i5-1235U-RAM-8GB-SSD-512GB-GEN12-i.261317525.29783024946?extraParams=%7B%22display_model_id%22%3A224087036960%2C%22model_selection_logic%22%3A3%7D&sp_atk=c4a8d273-2b1e-4435-93a9-21a568defff4&xptdk=c4a8d273-2b1e-4435-93a9-21a568defff4
https://down-id.img.susercontent.com/file/id-11134207-8224x-ml6klu8k5uyrff,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"Laptop Dell Latitude 5400 i5 16GB SSD 1TB 14""",Rp,3.590.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,27 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,,,"Laptop Dell Latitude 5400 i5 16GB SSD 1TB 14""
Rp
3.590.000
4.8
27 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Laptop-Dell-Latitude-5400-i5-16GB-SSD-1TB-14--i.353682130.29864740915?extraParams=%7B%22display_model_id%22%3A39826663007%2C%22model_selection_logic%22%3A3%7D&sp_atk=ef29866c-5de7-457e-b38d-2116bde59aab&xptdk=ef29866c-5de7-457e-b38d-2116bde59aab
https://down-id.img.susercontent.com/file/id-11134207-7ra0p-mc68oewcv16zb5,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Dell XPS 13 9360 i5 8GB 256GB Backlit Ultrabook,Rp,4.150.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,43 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.6,,,"Dell XPS 13 9360 i5 8GB 256GB Backlit Ultrabook
Rp
4.150.000
4.6
43 Terjual
< 2 Hari
Jakarta Barat",https://shopee.co.id/Dell-XPS-13-9360-i5-8GB-256GB-Backlit-Ultrabook-i.346011270.27638675324?extraParams=%7B%22display_model_id%22%3A280713235874%2C%22model_selection_logic%22%3A3%7D&sp_atk=9d23d819-6f76-41c9-9b60-8777c765b5d3&xptdk=9d23d819-6f76-41c9-9b60-8777c765b5d3
https://down-id.img.susercontent.com/file/id-11134207-7rbka-m9pq7twho8j7f4,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop DELL LATITUDE E6440 CORE I5-4th SUPER KUAT-NUSA COMP,Rp,985.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,,13 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,3.6,,,"Laptop DELL LATITUDE E6440 CORE I5-4th SUPER KUAT-NUSA COMP
Rp
985.000
3.6
13 Terjual
2-3 Hari
Malang",https://shopee.co.id/Laptop-DELL-LATITUDE-E6440-CORE-I5-4th-SUPER-KUAT-NUSA-COMP-i.115039675.26151198984?extraParams=%7B%22display_model_id%22%3A260128542140%2C%22model_selection_logic%22%3A3%7D&sp_atk=c503ec58-2c40-42bc-bb57-0a2aaf28b114&xptdk=c503ec58-2c40-42bc-bb57-0a2aaf28b114
https://down-id.img.susercontent.com/file/id-11134207-8224r-ml1u472rbnr823,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Dell Latitude 5420/7410 i7 16GB 512GB SSD Garansi,Rp,8.249.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,-1%,10 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,"Dell Latitude 5420/7410 i7 16GB 512GB SSD Garansi
Rp
8.249.000
-1%
5.0
10 Terjual
< 2 Hari
Bandung",https://shopee.co.id/Dell-Latitude-5420-7410-i7-16GB-512GB-SSD-Garansi-i.1157761828.24163045736?extraParams=%7B%22display_model_id%22%3A148857109666%2C%22model_selection_logic%22%3A3%7D&sp_atk=3c054e29-ef0a-4a34-8953-a640bb45960f&xptdk=3c054e29-ef0a-4a34-8953-a640bb45960f
https://down-id.img.susercontent.com/file/id-11134207-7r98t-lztcwp45yqmd6f,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Dell Latitude 5410 Touchscreen i7 16GB 512GB Silver,Rp,6.000.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,4 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,,"Dell Latitude 5410 Touchscreen i7 16GB 512GB Silver
Rp
6.000.000
5.0
4 Terjual
< 2 Hari
Jakarta Barat",https://shopee.co.id/Dell-Latitude-5410-Touchscreen-i7-16GB-512GB-Silver-i.850155898.29910343161?extraParams=%7B%22display_model_id%22%3A236740242043%2C%22model_selection_logic%22%3A3%7D&sp_atk=ac204d92-0b4c-4332-b0a1-e1dd6c427cf3&xptdk=ac204d92-0b4c-4332-b0a1-e1dd6c427cf3
https://down-id.img.susercontent.com/file/id-11134207-7rase-m3wz1fzhauygc5,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"Dell Latitude 5310 Core i5 32GB 1TB SSD 13""",Rp,4.145.600,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,-1%,75 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,"Dell Latitude 5310 Core i5 32GB 1TB SSD 13""
Rp
4.145.600
-1%
4.8
75 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Dell-Latitude-5310-Core-i5-32GB-1TB-SSD-13--i.136843092.24609585908?extraParams=%7B%22display_model_id%22%3A258109243130%2C%22model_selection_logic%22%3A3%7D&sp_atk=70b69d82-4b07-46c2-9d6b-e576f7263379&xptdk=70b69d82-4b07-46c2-9d6b-e576f7263379
