-image-yazkc-11,-image-yazkc-11_2,text-sm,text-xs/sp14,font-medium,img,text-xs/sp14_2,text-xs,pointer-events-none,align-middle,inline-block,text-shopee-primary,pointer-events-none_2,truncate,_container,_container_link
https://down-id.img.susercontent.com/file/298ea9df5816c77737d922dbf678b312,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop/Notebook Acer ES 11 RAM 4GB SSD 240GB Windows 10,Rp,1.495.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.7,17 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,-29%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,"Laptop/Notebook Acer ES 11 RAM 4GB SSD 240GB Windows 10
Rp
1.495.000
-29%
4.7
17 Terjual
Jakarta Barat",https://shopee.co.id/Laptop-Notebook-Acer-ES-11-RAM-4GB-SSD-240GB-Windows-10-i.86838885.17818580337?extraParams=%7B%22display_model_id%22%3A48449713853%2C%22model_selection_logic%22%3A3%7D&sp_atk=19b83ce7-996c-43d0-9039-bce782529482&xptdk=19b83ce7-996c-43d0-9039-bce782529482
https://down-id.img.susercontent.com/file/id-11134207-7r98p-lszjoaqwgab87f,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Laptop Acer ES1-420  AMD A4 RAM 8 GB SSD 128,Rp,2.500.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Banjarmasin,,,,,"Laptop Acer ES1-420 AMD A4 RAM 8 GB SSD 128
Rp
2.500.000
5.0
1 Terjual
Banjarmasin",https://shopee.co.id/Laptop-Acer-ES1-420-AMD-A4-RAM-8-GB-SSD-128-i.1128555046.24569510153?extraParams=%7B%22display_model_id%22%3A204976506680%2C%22model_selection_logic%22%3A3%7D&sp_atk=3069da70-e8bb-4378-813a-cd8c6a4dd37b&xptdk=3069da70-e8bb-4378-813a-cd8c6a4dd37b
https://down-id.img.susercontent.com/file/id-11134207-822wn-mmh95s2y8we8c4,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ACER ASPIRE LITE 14 AL14 N4500 8GB 256GB 14.0FHD IPS W11 OHS M365B,Rp,6.040.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,9 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,-48%,,,"ACER ASPIRE LITE 14 AL14 N4500 8GB 256GB 14.0FHD IPS W11 OHS M365B
Rp
6.040.000
-48%
5.0
9 Terjual
Jakarta Pusat",https://shopee.co.id/ACER-ASPIRE-LITE-14-AL14-N4500-8GB-256GB-14.0FHD-IPS-W11-OHS-M365B-i.691648486.40829649083?extraParams=%7B%22display_model_id%22%3A208818966234%2C%22model_selection_logic%22%3A3%7D&sp_atk=de6056bc-5493-493a-ad67-19ee25e192cb&xptdk=de6056bc-5493-493a-ad67-19ee25e192cb
https://down-id.img.susercontent.com/file/id-11134207-822wr-mmrpdeejqmm912,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Laptop Acer core i3 gen 11,Rp,2.200.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Pekanbaru,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,,"Laptop Acer core i3 gen 11
Rp
2.200.000
Pekanbaru",https://shopee.co.id/Laptop-Acer-core-i3-gen-11-i.411618375.50258366331?extraParams=%7B%22display_model_id%22%3A440742170266%2C%22model_selection_logic%22%3A3%7D&sp_atk=31fa48eb-bc85-4f60-8b93-1d8811eb8771&xptdk=31fa48eb-bc85-4f60-8b93-1d8811eb8771
https://down-id.img.susercontent.com/file/id-11134207-8224w-mhybvtlwgnpf0f,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,"Laptop Acer Aspire Lite AL14-37P N150 8GB 512GB SSD 14"" WUXGA IPS",Rp,6.345.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,51 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,-2%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,"Laptop Acer Aspire Lite AL14-37P N150 8GB 512GB SSD 14"" WUXGA IPS
Rp
6.345.000
-2%
5.0
51 Terjual
Jakarta Selatan",https://shopee.co.id/Laptop-Acer-Aspire-Lite-AL14-37P-N150-8GB-512GB-SSD-14-WUXGA-IPS-i.217781231.43459340647?extraParams=%7B%22display_model_id%22%3A295782031254%2C%22model_selection_logic%22%3A3%7D&sp_atk=8692b3a5-6101-4cff-8fbc-1690fcd40cc6&xptdk=8692b3a5-6101-4cff-8fbc-1690fcd40cc6
https://down-id.img.susercontent.com/file/id-11134207-7r98y-lv8kqshssg3ca8,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Notebook Acer Aspire One series NAV50 Intel Atom DDR2,Rp,400.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Cirebon,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,,"Notebook Acer Aspire One series NAV50 Intel Atom DDR2
Rp
400.000
Kab. Cirebon",https://shopee.co.id/Notebook-Acer-Aspire-One-series-NAV50-Intel-Atom-DDR2-i.1022860192.24330246481?extraParams=%7B%22display_model_id%22%3A245815113573%2C%22model_selection_logic%22%3A3%7D&sp_atk=a905af9a-b83f-4bfb-8422-be829d703e5d&xptdk=a905af9a-b83f-4bfb-8422-be829d703e5d
https://down-id.img.susercontent.com/file/id-11134207-7r992-ly6ax3xo63a80c,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"ACER Aspire 5 Slim A515-56G-55Q0 Core i5-1135G7 8GB 512GB SSD 15.6"" FHD IPS Iris Xe NVIDIA MX450 Backlit - Silver",Rp,7.645.455,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,26 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,-21%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,"ACER Aspire 5 Slim A515-56G-55Q0 Core i5-1135G7 8GB 512GB SSD 15.6"" FHD IPS Iris Xe NVIDIA MX450 Backlit - Silver
Rp
7.645.455
-21%
4.8
26 Terjual
Surabaya",https://shopee.co.id/ACER-Aspire-5-Slim-A515-56G-55Q0-Core-i5-1135G7-8GB-512GB-SSD-15.6-FHD-IPS-Iris-Xe-NVIDIA-MX450-Backlit-Silver-i.7863445.16394649532?extraParams=%7B%22display_model_id%22%3A216744292596%2C%22model_selection_logic%22%3A3%7D&sp_atk=9c040c4f-2efa-485b-a839-8e40bf752f16&xptdk=9c040c4f-2efa-485b-a839-8e40bf752f16
https://down-id.img.susercontent.com/file/id-11134207-8224p-ml4gk1k5i9z7b8,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LAPTOP ACER ASPIRE ES 13 N4200 RAM 8 GB - HARGA TERMURAHH - BERGARANSI,Rp,1.500.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,,,,,"LAPTOP ACER ASPIRE ES 13 N4200 RAM 8 GB - HARGA TERMURAHH - BERGARANSI
Rp
1.500.000
Bekasi",https://shopee.co.id/LAPTOP-ACER-ASPIRE-ES-13-N4200-RAM-8-GB-HARGA-TERMURAHH-BERGARANSI-i.141115338.41928875751?extraParams=%7B%22display_model_id%22%3A405578295898%2C%22model_selection_logic%22%3A3%7D&sp_atk=8319ca52-d0b8-4112-ac54-79baa9153f7f&xptdk=8319ca52-d0b8-4112-ac54-79baa9153f7f
https://down-id.img.susercontent.com/file/id-11134207-822wu-mmn33mo39c0f90,https://down-id.img.susercontent.com/file/id-11134258-7ra0q-mbesqwmkb0gu9c,"Laptop Acer Aspire 3 A314, Amd A9-9420e, Ram 4Gb / 1Tb HDD, Gaming, Editing Super Ngebut, Seri Baru, Slim, Mulus, Lengkap, Red",Rp,2.500.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,,,,"Laptop Acer Aspire 3 A314, Amd A9-9420e, Ram 4Gb / 1Tb HDD, Gaming, Editing Super Ngebut, Seri Baru, Slim, Mulus, Lengkap, Red
Rp
2.500.000
Jakarta Barat",https://shopee.co.id/Laptop-Acer-Aspire-3-A314-Amd-A9-9420e-Ram-4Gb-1Tb-HDD-Gaming-Editing-Super-Ngebut-Seri-Baru-Slim-Mulus-Lengkap-Red-i.70934091.47508248799?extraParams=%7B%22display_model_id%22%3A320731011674%2C%22model_selection_logic%22%3A3%7D&sp_atk=b77fd73a-b701-4eb8-8292-7d92e0ada844&xptdk=b77fd73a-b701-4eb8-8292-7d92e0ada844
https://down-id.img.susercontent.com/file/id-11134207-8224s-ml4qfwd4g0svcc,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LAPTOP I5 GEN 13 ACER ASPIRE LITE 16 AL16-52P INTEL i5-1334U 16GB 512GB LAYAR 16inch WUXGA IPS,Rp,8.282.500,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,24 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,"LAPTOP I5 GEN 13 ACER ASPIRE LITE 16 AL16-52P INTEL i5-1334U 16GB 512GB LAYAR 16inch WUXGA IPS
Rp
8.282.500
-1%
5.0
24 Terjual
Surabaya",https://shopee.co.id/LAPTOP-I5-GEN-13-ACER-ASPIRE-LITE-16-AL16-52P-INTEL-i5-1334U-16GB-512GB-LAYAR-16inch-WUXGA-IPS-i.348905854.24946861222?extraParams=%7B%22display_model_id%22%3A306530473609%2C%22model_selection_logic%22%3A3%7D&sp_atk=d6813f7e-00be-4540-9cbb-2752f833a28c&xptdk=d6813f7e-00be-4540-9cbb-2752f833a28c
https://down-id.img.susercontent.com/file/id-11134207-8224y-ml5xvxt7zeo290,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"ACER ASPIRE LITE AL15-32P-C8T3 INTEL N4500 RAM 8GB 256GB NVME 15.6"" FHD IPS",Rp,6.186.600,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,14 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,"ACER ASPIRE LITE AL15-32P-C8T3 INTEL N4500 RAM 8GB 256GB NVME 15.6"" FHD IPS
Rp
6.186.600
-1%
5.0
14 Terjual
Surabaya",https://shopee.co.id/ACER-ASPIRE-LITE-AL15-32P-C8T3-INTEL-N4500-RAM-8GB-256GB-NVME-15.6-FHD-IPS-i.348905854.42602712016?extraParams=%7B%22display_model_id%22%3A265224470880%2C%22model_selection_logic%22%3A3%7D&sp_atk=803a491f-e5a6-4ee4-ac4e-53e7cf83b11a&xptdk=803a491f-e5a6-4ee4-ac4e-53e7cf83b11a
https://down-id.img.susercontent.com/file/id-11134207-82250-mg96nu0n44r000,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Acer Aspire 3 A314-35 Pentium Silver N6000 Ram 4Gb Ssd 256Gb Laptop Slim Mulus,Rp,2.750.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,,,,,"Laptop Acer Aspire 3 A314-35 Pentium Silver N6000 Ram 4Gb Ssd 256Gb Laptop Slim Mulus
Rp
2.750.000
Malang",https://shopee.co.id/Laptop-Acer-Aspire-3-A314-35-Pentium-Silver-N6000-Ram-4Gb-Ssd-256Gb-Laptop-Slim-Mulus-i.141725604.51700161207?extraParams=%7B%22display_model_id%22%3A310014933016%2C%22model_selection_logic%22%3A3%7D&sp_atk=4a7c1159-05a9-4a46-9d0b-1e2a295adf4e&xptdk=4a7c1159-05a9-4a46-9d0b-1e2a295adf4e
https://down-id.img.susercontent.com/file/id-11134207-7r98p-lra5mt0gexu57b,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"Laptop Acer Aspire 3 A315-41, AMD RYZEN 3 - 2200U, ORI & GARANSI",Rp,3.050.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,12 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,,"Laptop Acer Aspire 3 A315-41, AMD RYZEN 3 - 2200U, ORI & GARANSI
Rp
3.050.000
5.0
12 Terjual
Jakarta Barat",https://shopee.co.id/Laptop-Acer-Aspire-3-A315-41-AMD-RYZEN-3-2200U-ORI-GARANSI-i.346011270.24412176142?extraParams=%7B%22display_model_id%22%3A244179120011%2C%22model_selection_logic%22%3A3%7D&sp_atk=ce6e0f12-55f2-4f89-8749-ee51c96cb05c&xptdk=ce6e0f12-55f2-4f89-8749-ee51c96cb05c
https://down-id.img.susercontent.com/file/id-11134207-7r991-m0bf4k39cw9327,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Laptop Acer 4740, Core i3, Intel HD Graphics, Ram 4/ssd 128, Black",Rp,1.500.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.7,7 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,,,,"Laptop Acer 4740, Core i3, Intel HD Graphics, Ram 4/ssd 128, Black
Rp
1.500.000
4.7
7 Terjual
Jakarta Barat",https://shopee.co.id/Laptop-Acer-4740-Core-i3-Intel-HD-Graphics-Ram-4-ssd-128-Black-i.816009841.26911650236?extraParams=%7B%22display_model_id%22%3A246619265954%2C%22model_selection_logic%22%3A3%7D&sp_atk=b0042cc9-ea4d-4c3f-a274-a941b8e9dfc1&xptdk=b0042cc9-ea4d-4c3f-a274-a941b8e9dfc1
https://down-id.img.susercontent.com/file/id-11134207-8224o-mih3ry7tn1fl7a,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Laptop Acer aspire E 14    Windows 10 pro 64-bit  Processor Intel core i5-7200U 2.7GHz Ram 4 GB  Penyimpanan 1 Tb hdd Display Intel HD Graphics 620 UK 14 inch,Rp,2.499.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,-18%,,Produk Baru,"Laptop Acer aspire E 14 Windows 10 pro 64-bit Processor Intel core i5-7200U 2.7GHz Ram 4 GB Penyimpanan 1 Tb hdd Display Intel HD Graphics 620 UK 14 inch
Rp
2.499.000
-18%
Produk Baru
Tangerang",https://shopee.co.id/Laptop-Acer-aspire-E-14-Windows-10-pro-64-bit-Processor-Intel-core-i5-7200U-2.7GHz-Ram-4-GB-Penyimpanan-1-Tb-hdd-Display-Intel-HD-Graphics-620-UK-14-inch-i.41632262.54353377458?extraParams=%7B%22display_model_id%22%3A29639665343%2C%22model_selection_logic%22%3A3%7D&sp_atk=6aab31d3-8a5d-47ab-9839-0b10b8ab0ccf&xptdk=6aab31d3-8a5d-47ab-9839-0b10b8ab0ccf
https://down-id.img.susercontent.com/file/id-11134207-822wg-mn1mtvpn4q2ta9,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,acer aspire 4920 terawat,Rp,535.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Pati,,,,,"acer aspire 4920 terawat
Rp
535.000
Kab. Pati",https://shopee.co.id/acer-aspire-4920-terawat-i.4004703.47308841107?extraParams=%7B%22display_model_id%22%3A360782995855%2C%22model_selection_logic%22%3A3%7D&sp_atk=eb9bad2b-e019-49c9-9bf4-0301f2879909&xptdk=eb9bad2b-e019-49c9-9bf4-0301f2879909
https://down-id.img.susercontent.com/file/id-11134207-8224q-mjfn1ysstngh2e,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"Laptop Acer Swift 3 SF314-52, Core i5 - 8250U, 8/256Gb, Rose Gold",Rp,4.050.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,,"Laptop Acer Swift 3 SF314-52, Core i5 - 8250U, 8/256Gb, Rose Gold
Rp
4.050.000
Jakarta Barat",https://shopee.co.id/Laptop-Acer-Swift-3-SF314-52-Core-i5-8250U-8-256Gb-Rose-Gold-i.850155898.54004607428?extraParams=%7B%22display_model_id%22%3A365428957629%2C%22model_selection_logic%22%3A3%7D&sp_atk=62709384-1251-4adc-8977-c19e65f6d0e5&xptdk=62709384-1251-4adc-8977-c19e65f6d0e5
https://down-id.img.susercontent.com/file/id-11134207-7rasm-m58nmbnu5xgd2d,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Laptop Acer Aspire E5-475G Core i3-6006U # DUAL VGA,Rp,2.500.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,-4%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,"Laptop Acer Aspire E5-475G Core i3-6006U # DUAL VGA
Rp
2.500.000
-4%
5.0
2 Terjual
Jakarta Barat",https://shopee.co.id/Laptop-Acer-Aspire-E5-475G-Core-i3-6006U-DUAL-VGA-i.239820426.15768187977?extraParams=%7B%22display_model_id%22%3A68959196736%2C%22model_selection_logic%22%3A3%7D&sp_atk=df5c467d-8f3b-4e39-8999-94cd437fe342&xptdk=df5c467d-8f3b-4e39-8999-94cd437fe342
https://down-id.img.susercontent.com/file/id-11134207-7ra0k-mcq006s7d1xzb7,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Laptop Acer Travelmate B115-M, Intel Celeron - N2940, Ram 4/500Gb, Black, BERGARANSI",Rp,1.400.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,,"Laptop Acer Travelmate B115-M, Intel Celeron - N2940, Ram 4/500Gb, Black, BERGARANSI
Rp
1.400.000
Jakarta Barat",https://shopee.co.id/Laptop-Acer-Travelmate-B115-M-Intel-Celeron-N2940-Ram-4-500Gb-Black-BERGARANSI-i.953200515.44460630894?extraParams=%7B%22display_model_id%22%3A265893664624%2C%22model_selection_logic%22%3A3%7D&sp_atk=eaf32ef9-93ae-476e-9ba3-1504e2962f02&xptdk=eaf32ef9-93ae-476e-9ba3-1504e2962f02
https://down-id.img.susercontent.com/file/id-11134207-822wo-mmhhajvjyf4250,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Acer Aspire A514-53 Intel Core i3-1005G1 4/512 Normal,Rp,2.650.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,,"Acer Aspire A514-53 Intel Core i3-1005G1 4/512 Normal
Rp
2.650.000
Tangerang",https://shopee.co.id/Acer-Aspire-A514-53-Intel-Core-i3-1005G1-4-512-Normal-i.73002381.42927984103?extraParams=%7B%22display_model_id%22%3A410426653547%2C%22model_selection_logic%22%3A3%7D&sp_atk=3b4ae4e5-629d-45f3-a187-7c49814b0bf3&xptdk=3b4ae4e5-629d-45f3-a187-7c49814b0bf3
https://down-id.img.susercontent.com/file/id-11134207-7rbk6-m9x84b1twz651f,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,ACER TRAVELMATE P214-53 INTEL CORE i5-1135G7 | RAM 16GB SSD 512GB | 14 INCH FULL HD FHD - WINDOWS 11 + OFFICE,Rp,5.524.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,8 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,"ACER TRAVELMATE P214-53 INTEL CORE i5-1135G7 | RAM 16GB SSD 512GB | 14 INCH FULL HD FHD - WINDOWS 11 + OFFICE
Rp
5.524.000
-1%
5.0
8 Terjual
Jakarta Barat",https://shopee.co.id/ACER-TRAVELMATE-P214-53-INTEL-CORE-i5-1135G7-RAM-16GB-SSD-512GB-14-INCH-FULL-HD-FHD-WINDOWS-11-OFFICE-i.566072969.43551342176?extraParams=%7B%22display_model_id%22%3A270108302483%2C%22model_selection_logic%22%3A3%7D&sp_atk=98498115-bdfb-4d16-8979-15d9d1467d88&xptdk=98498115-bdfb-4d16-8979-15d9d1467d88
https://down-id.img.susercontent.com/file/id-11134207-7rbkc-m760wpvkl2zlce,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"New Acer Travelmate P214 Core i7-1165G7 RAM 16GB SSD 512GB 14"" FHD Win11",Rp,8.575.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,8 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surakarta (Solo),https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,,"New Acer Travelmate P214 Core i7-1165G7 RAM 16GB SSD 512GB 14"" FHD Win11
Rp
8.575.000
5.0
8 Terjual
Surakarta (Solo)",https://shopee.co.id/New-Acer-Travelmate-P214-Core-i7-1165G7-RAM-16GB-SSD-512GB-14-FHD-Win11-i.301357994.26379041981?extraParams=%7B%22display_model_id%22%3A435596859059%2C%22model_selection_logic%22%3A3%7D&sp_atk=fa15ca1a-338e-4f86-8396-8402f68fb7e8&xptdk=fa15ca1a-338e-4f86-8396-8402f68fb7e8
