-image-yazkc-11,-image-yazkc-11_2,text-sm,text-xs/sp14,font-medium,truncate,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,inline-block,img,text-xs/sp14_2,text-xs_2,text-shopee-primary,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-8224p-miser2g4elfo52,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,HUAWEI PURA 80 ULTRA 16/512 HUAWEI PURA 80ULTRA 16/512 HUAWEIPURA80 ULTRA 16/512 SECOND BEKAS GARANSI PANJANG,Rp,17.800.000,Produk Baru,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,Besok,,"Scrape to BigSeller
HUAWEI PURA 80 ULTRA 16/512 HUAWEI PURA 80ULTRA 16/512 HUAWEIPURA80 ULTRA 16/512 SECOND BEKAS GARANSI PANJANG
Rp
17.800.000
Produk Baru
Besok
Tangerang",https://shopee.co.id/HUAWEI-PURA-80-ULTRA-16-512-HUAWEI-PURA-80ULTRA-16-512-HUAWEIPURA80-ULTRA-16-512-SECOND-BEKAS-GARANSI-PANJANG-i.1610829036.53903820237?extraParams=%7B%22display_model_id%22%3A415571575015%2C%22model_selection_logic%22%3A3%7D&sp_atk=fcc2d468-b8c4-49fc-8ebd-36d3cbdaac64&xptdk=fcc2d468-b8c4-49fc-8ebd-36d3cbdaac64
https://down-id.img.susercontent.com/file/id-11134207-7rbk9-ma14vgx9aivh98,,HUAWEI MATE X6 | SECOND | DISPLAY SET,Rp,15.999.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,3 jam,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,1 Terjual,,"Scrape to BigSeller
HUAWEI MATE X6 | SECOND | DISPLAY SET
Rp
15.999.000
5.0
1 Terjual
3 jam
Surabaya",https://shopee.co.id/HUAWEI-MATE-X6-SECOND-DISPLAY-SET-i.394410537.28936797735?extraParams=%7B%22display_model_id%22%3A149188297751%2C%22model_selection_logic%22%3A3%7D&sp_atk=c6ae0c68-8f80-411c-9213-36490c1cd350&xptdk=c6ae0c68-8f80-411c-9213-36490c1cd350
https://down-id.img.susercontent.com/file/id-11134207-7rasm-m6214x2wrg9i20,,Huawei P50 Pro 8/256 GB Garansi  Resmi Indonesia Second Bekas Original,Rp,4.990.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.0,3 Terjual,,"Scrape to BigSeller
Huawei P50 Pro 8/256 GB Garansi Resmi Indonesia Second Bekas Original
Rp
4.990.000
4.0
3 Terjual
Besok
Jakarta Utara",https://shopee.co.id/Huawei-P50-Pro-8-256-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.304735900.26365634889?extraParams=%7B%22display_model_id%22%3A205760133811%2C%22model_selection_logic%22%3A3%7D&sp_atk=96999b9e-c137-424b-ba8a-61fc5c4f45e4&xptdk=96999b9e-c137-424b-ba8a-61fc5c4f45e4
https://down-id.img.susercontent.com/file/id-11134207-8224u-mkrk8qa3e5txe1,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Huawei P50 Pro 8/256 RAM 8 ROM 256 GB Second Bekas Pakai Garansi Resmi Indonesia,Rp,4.975.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,Besok,,"Scrape to BigSeller
Huawei P50 Pro 8/256 RAM 8 ROM 256 GB Second Bekas Pakai Garansi Resmi Indonesia
Rp
4.975.000
Besok
Jakarta Utara",https://shopee.co.id/Huawei-P50-Pro-8-256-RAM-8-ROM-256-GB-Second-Bekas-Pakai-Garansi-Resmi-Indonesia-i.1489005931.46106251808?extraParams=%7B%22display_model_id%22%3A292410683895%2C%22model_selection_logic%22%3A3%7D&sp_atk=7d4c762d-c512-4034-9e16-0d669dbf9545&xptdk=7d4c762d-c512-4034-9e16-0d669dbf9545
https://down-id.img.susercontent.com/file/f7324f15ee6bd0e27a9b0859ec5ec04e,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Huawei P30 pro 8/256 Breathing Crystal  ( Bekas ),Rp,7.999.000,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,1 Terjual,,"Scrape to BigSeller
Huawei P30 pro 8/256 Breathing Crystal ( Bekas )
Rp
7.999.000
Cicilan
5.0
1 Terjual
4-7 Hari
Jakarta Barat",https://shopee.co.id/Huawei-P30-pro-8-256-Breathing-Crystal-(-Bekas-)-i.315329223.3867317419?extraParams=%7B%22display_model_id%22%3A52230530118%2C%22model_selection_logic%22%3A3%7D&sp_atk=ce023180-6737-402b-9ba5-c70e9f8ea26f&xptdk=ce023180-6737-402b-9ba5-c70e9f8ea26f
https://down-id.img.susercontent.com/file/5030927b41dd6ae57a01d32063032ee5,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,HUAWEI NOVA 5T 8/128 SECOND FULLSET ORI,Rp,3.300.000,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Lamongan,,,,3-6 Hari,,"Scrape to BigSeller
HUAWEI NOVA 5T 8/128 SECOND FULLSET ORI
Rp
3.300.000
Cicilan
3-6 Hari
Kab. Lamongan",https://shopee.co.id/HUAWEI-NOVA-5T-8-128-SECOND-FULLSET-ORI-i.40887951.18800467753?extraParams=%7B%22display_model_id%22%3A144232154134%2C%22model_selection_logic%22%3A3%7D&sp_atk=309942e6-3d2d-4836-ad3d-55b1a74bd922&xptdk=309942e6-3d2d-4836-ad3d-55b1a74bd922
https://down-id.img.susercontent.com/file/id-11134207-82250-mg5n6b6fj0ge73,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Huawei Mate 20 Pro 6/128gb Second Normal Resmi Indonesia,Rp,2.500.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,Besok,,"Scrape to BigSeller
Huawei Mate 20 Pro 6/128gb Second Normal Resmi Indonesia
Rp
2.500.000
Besok
Jakarta Selatan",https://shopee.co.id/Huawei-Mate-20-Pro-6-128gb-Second-Normal-Resmi-Indonesia-i.225821637.25627557243?extraParams=%7B%22display_model_id%22%3A232745757395%2C%22model_selection_logic%22%3A3%7D&sp_atk=eae30a2e-8cfd-4272-bb1d-f7d32f349883&xptdk=eae30a2e-8cfd-4272-bb1d-f7d32f349883
https://down-id.img.susercontent.com/file/id-11134207-7rbkb-m8wu9vqmaakx33,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Huawei P20 Pro Ram 6/128 GB Second Original Termurah,Rp,2.109.999,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bogor,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,1 Terjual,,"Scrape to BigSeller
Huawei P20 Pro Ram 6/128 GB Second Original Termurah
Rp
2.109.999
5.0
1 Terjual
12-16 Hari
Kab. Bogor",https://shopee.co.id/Huawei-P20-Pro-Ram-6-128-GB-Second-Original-Termurah-i.94908760.25576432518?extraParams=%7B%22display_model_id%22%3A198459008237%2C%22model_selection_logic%22%3A3%7D&sp_atk=22d8181a-4dc6-4600-8bda-2239dd2f2908&xptdk=22d8181a-4dc6-4600-8bda-2239dd2f2908
https://down-id.img.susercontent.com/file/id-11134207-7ra0t-md4o8v8vkc6t3b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Huawei P30 Pro 8/256gb Second Resmi,Rp,3.550.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,Besok,,"Scrape to BigSeller
Huawei P30 Pro 8/256gb Second Resmi
Rp
3.550.000
Besok
Jakarta Selatan",https://shopee.co.id/Huawei-P30-Pro-8-256gb-Second-Resmi-i.225821637.25264543622?extraParams=%7B%22display_model_id%22%3A255357687521%2C%22model_selection_logic%22%3A3%7D&sp_atk=6fe09afe-cb6c-4d4c-8b08-3050d96f5df1&xptdk=6fe09afe-cb6c-4d4c-8b08-3050d96f5df1
https://down-id.img.susercontent.com/file/id-11134207-7qul0-lgj1rvv57gu3ab,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Handphone Hp Huawei Nova 5T 8/128 Second Seken Bekas Murah,Rp,2.450.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,Besok,,"Scrape to BigSeller
Handphone Hp Huawei Nova 5T 8/128 Second Seken Bekas Murah
Rp
2.450.000
Besok
Bekasi",https://shopee.co.id/Handphone-Hp-Huawei-Nova-5T-8-128-Second-Seken-Bekas-Murah-i.40845245.21479552042?extraParams=%7B%22display_model_id%22%3A214279149646%2C%22model_selection_logic%22%3A3%7D&sp_atk=c3fccb45-4ee9-4e51-a662-36604cee15f2&xptdk=c3fccb45-4ee9-4e51-a662-36604cee15f2
https://down-id.img.susercontent.com/file/sg-11134201-7ra2m-mb8dhh0tdahu81,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Huawei P30 Pro Ram 8/256Gb - Smartphone Bekas Bergaransi,Rp,3.850.006,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,Besok,,"Scrape to BigSeller
Huawei P30 Pro Ram 8/256Gb - Smartphone Bekas Bergaransi
Rp
3.850.006
Besok
Jakarta Barat",https://shopee.co.id/Huawei-P30-Pro-Ram-8-256Gb-Smartphone-Bekas-Bergaransi-i.473339617.41755346877?extraParams=%7B%22display_model_id%22%3A270450151547%2C%22model_selection_logic%22%3A3%7D&sp_atk=4727f675-dd50-4a6f-a1ba-d5f9a88cd7a7&xptdk=4727f675-dd50-4a6f-a1ba-d5f9a88cd7a7
https://down-id.img.susercontent.com/file/id-11134207-822wh-mnb4dw2n1gcod1,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Huawei P30 Pro 8/256 GB Second Unit Only Original,Rp,3.650.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,2 Terjual,,"Scrape to BigSeller
Huawei P30 Pro 8/256 GB Second Unit Only Original
Rp
3.650.000
5.0
2 Terjual
Besok
Bekasi",https://shopee.co.id/Huawei-P30-Pro-8-256-GB-Second-Unit-Only-Original-i.297742510.44164300560?extraParams=%7B%22display_model_id%22%3A198655559032%2C%22model_selection_logic%22%3A3%7D&sp_atk=a581476b-f7a9-42cc-b791-6d1964ea62ad&xptdk=a581476b-f7a9-42cc-b791-6d1964ea62ad
https://down-id.img.susercontent.com/file/id-11134207-7ras9-m4abj5z6ul6i22,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Huawei Nova 9 8/256Gb Second Resmi,Rp,3.700.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Timur,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,Besok,,"Scrape to BigSeller
Huawei Nova 9 8/256Gb Second Resmi
Rp
3.700.000
Besok
Jakarta Timur",https://shopee.co.id/Huawei-Nova-9-8-256Gb-Second-Resmi-i.174110882.27671946924?extraParams=%7B%22display_model_id%22%3A109362584700%2C%22model_selection_logic%22%3A3%7D&sp_atk=ec87c680-54f8-482f-910a-4ed577cb25ac&xptdk=ec87c680-54f8-482f-910a-4ed577cb25ac
https://down-id.img.susercontent.com/file/id-11134207-7rbk1-m9veazg5usrhcd,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Huawei P50 Pro 8/256 Second mulus nominus murah resmi Indo,Rp,6.000.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,1 Terjual,,"Scrape to BigSeller
Huawei P50 Pro 8/256 Second mulus nominus murah resmi Indo
Rp
6.000.000
5.0
1 Terjual
Besok
Jakarta Pusat",https://shopee.co.id/Huawei-P50-Pro-8-256-Second-mulus-nominus-murah-resmi-Indo-i.897002475.40301229368?extraParams=%7B%22display_model_id%22%3A290098682535%2C%22model_selection_logic%22%3A3%7D&sp_atk=facf27cb-4d0e-4b04-8980-896aaaac2042&xptdk=facf27cb-4d0e-4b04-8980-896aaaac2042
https://down-id.img.susercontent.com/file/id-11134207-7rbk8-m6o5ceg9h7gp73,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Huawei P30 Pro 8/256gb Fullset Second Garansi Resmi,Rp,4.450.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,Besok,,"Scrape to BigSeller
Huawei P30 Pro 8/256gb Fullset Second Garansi Resmi
Rp
4.450.000
Besok
Jakarta Pusat",https://shopee.co.id/Huawei-P30-Pro-8-256gb-Fullset-Second-Garansi-Resmi-i.382086230.26177465217?extraParams=%7B%22display_model_id%22%3A166990402844%2C%22model_selection_logic%22%3A3%7D&sp_atk=a64f70a1-01b9-4931-b557-1368828fb141&xptdk=a64f70a1-01b9-4931-b557-1368828fb141
https://down-id.img.susercontent.com/file/id-11134207-7rasl-m1gczs3alhgxa2,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Huawei Mate 30 Pro 4G Ram 8/256 GB Garansi Resmi Indonesia SECOND / BEKAS,Rp,5.299.000,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.7,31 Terjual,,"Scrape to BigSeller
Huawei Mate 30 Pro 4G Ram 8/256 GB Garansi Resmi Indonesia SECOND / BEKAS
Rp
5.299.000
Cicilan
4.7
31 Terjual
Besok
Jakarta Selatan",https://shopee.co.id/Huawei-Mate-30-Pro-4G-Ram-8-256-GB-Garansi-Resmi-Indonesia-SECOND-BEKAS-i.17087710.8279810379?extraParams=%7B%22display_model_id%22%3A220672425667%2C%22model_selection_logic%22%3A3%7D&sp_atk=a3770c3c-98b6-4a41-b110-1af573a55f2f&xptdk=a3770c3c-98b6-4a41-b110-1af573a55f2f
https://down-id.img.susercontent.com/file/id-11134207-7rbk7-m8ycr7wlsavhbc,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Huawei p40 pro Resmi Indonesia 8/256 second original mulus,Rp,4.855.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,2 Terjual,,"Scrape to BigSeller
Huawei p40 pro Resmi Indonesia 8/256 second original mulus
Rp
4.855.000
5.0
2 Terjual
3-6 Hari
Jakarta Barat",https://shopee.co.id/Huawei-p40-pro-Resmi-Indonesia-8-256-second-original-mulus-i.1329093301.27073598289?extraParams=%7B%22display_model_id%22%3A218149478653%2C%22model_selection_logic%22%3A3%7D&sp_atk=977d3066-d313-46fc-8f0e-f89b6daa005a&xptdk=977d3066-d313-46fc-8f0e-f89b6daa005a
https://down-id.img.susercontent.com/file/61037fb3598965dbb1dd30a7673a8fb2,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,HUAWEI NOVA 5T 8/128 SECOND FULLSET ORI ORIGINAL,Rp,3.300.000,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Lamongan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,< 2 Hari,,"Scrape to BigSeller
HUAWEI NOVA 5T 8/128 SECOND FULLSET ORI ORIGINAL
Rp
3.300.000
Cicilan
< 2 Hari
Kab. Lamongan",https://shopee.co.id/HUAWEI-NOVA-5T-8-128-SECOND-FULLSET-ORI-ORIGINAL-i.523499909.11794832965?extraParams=%7B%22display_model_id%22%3A135574556713%2C%22model_selection_logic%22%3A3%7D&sp_atk=ac12c61e-f18e-4ec3-8adf-3eb1c5471306&xptdk=ac12c61e-f18e-4ec3-8adf-3eb1c5471306
https://down-id.img.susercontent.com/file/id-11134207-8224z-mgd272muh4p82c,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Huawei P30 Pro Siap Pakai- Ram 8/256GB - Hp Second Original Murah Batangan dan Bergaransi,Rp,3.410.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,5 Terjual,-3%,"Scrape to BigSeller
Huawei P30 Pro Siap Pakai- Ram 8/256GB - Hp Second Original Murah Batangan dan Bergaransi
Rp
3.410.000
-3%
5.0
5 Terjual
Besok
Jakarta Pusat",https://shopee.co.id/Huawei-P30-Pro-Siap-Pakai-Ram-8-256GB-Hp-Second-Original-Murah-Batangan-dan-Bergaransi-i.461345307.51900263732?extraParams=%7B%22display_model_id%22%3A385024836062%2C%22model_selection_logic%22%3A3%7D&sp_atk=b42338d2-1d9c-45be-8d20-c3c924526bf0&xptdk=b42338d2-1d9c-45be-8d20-c3c924526bf0
https://down-id.img.susercontent.com/file/e65dfd16816c5c3e914feb2ecc2a3bae,,huawei p 40 pro plus second mulus,Rp,11.000.000,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bantul,,,,4-7 Hari,,"Scrape to BigSeller
huawei p 40 pro plus second mulus
Rp
11.000.000
Cicilan
4-7 Hari
Kab. Bantul",https://shopee.co.id/huawei-p-40-pro-plus-second-mulus-i.327750311.3047371999?extraParams=%7B%22display_model_id%22%3A35374787501%2C%22model_selection_logic%22%3A3%7D&sp_atk=ae2803f9-21f2-483a-ad83-80196593750a&xptdk=ae2803f9-21f2-483a-ad83-80196593750a
