-image-yazkc-11,text-sm,text-xs/sp14,font-medium,img,text-xs/sp14_2,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,text-shopee-green,text-shopee-primary,pointer-events-none_3,_container,_container_link,-image-yazkc-11_2,inline-block,text-ellipsis,text-xs/sp14_3,truncate,text-xs
https://down-id.img.susercontent.com/file/id-11134207-82252-mgca0voksah48c,Vivo Y21D 4/128GB | 6/128GB | 8/12GB 6.68 Inch Garansi Resmi,Rp,2.759.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Balikpapan,53 Terjual,,,"Vivo Y21D 4/128GB | 6/128GB | 8/12GB 6.68 Inch Garansi Resmi
Rp
2.759.000
5.0
53 Terjual
3-5 Hari
Balikpapan",https://shopee.co.id/Vivo-Y21D-4-128GB-6-128GB-8-12GB-6.68-Inch-Garansi-Resmi-i.147421658.53800234846?extraParams=%7B%22display_model_id%22%3A350023370909%2C%22model_selection_logic%22%3A3%7D&sp_atk=55dd67ec-8ba3-4ded-a3b1-52656358361a&xptdk=55dd67ec-8ba3-4ded-a3b1-52656358361a,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,5.0,,
https://down-id.img.susercontent.com/file/sg-11134201-825ai-mgei4gmyg6q2a4,Vivo Y21D 8/128GB Layar 6.68 Inci [Garansi Resmi],Rp,3.199.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,,,9 Terjual,,,"Vivo Y21D 8/128GB Layar 6.68 Inci [Garansi Resmi]
Rp
3.199.000
5.0
9 Terjual
4-5 Hari",https://shopee.co.id/Vivo-Y21D-8-128GB-Layar-6.68-Inci-Garansi-Resmi--i.261010358.51200329020?extraParams=%7B%22display_model_id%22%3A254068856312%2C%22model_selection_logic%22%3A3%7D&sp_atk=393396a0-872a-4390-a9fb-7fc3d63a8bf8&xptdk=393396a0-872a-4390-a9fb-7fc3d63a8bf8,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,,5.0,,
https://down-id.img.susercontent.com/file/id-11134207-7r98s-lpkwnnsw3v9939,Vivo Y27s Ram 8/128GB | Ram 8/256GB Segel Original & Bergaransi Resmi,Rp,2.120.654,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,77 Terjual,-12%,,"Vivo Y27s Ram 8/128GB | Ram 8/256GB Segel Original & Bergaransi Resmi
Rp
2.120.654
-12%
4.9
77 Terjual
2-4 Hari
Surabaya",https://shopee.co.id/Vivo-Y27s-Ram-8-128GB-Ram-8-256GB-Segel-Original-Bergaransi-Resmi-i.233982802.25403702250?extraParams=%7B%22display_model_id%22%3A235907719163%2C%22model_selection_logic%22%3A3%7D&sp_atk=992b9c20-e428-4038-8337-0e8965c03032&xptdk=992b9c20-e428-4038-8337-0e8965c03032,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,4.9,,
https://down-id.img.susercontent.com/file/id-11134207-8224r-mhiso96yjymdec,Vivo Y21D 8/128 new garansi resmi,Rp,3.000.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Jember,179 Terjual,,,"Vivo Y21D 8/128 new garansi resmi
Rp
3.000.000
5.0
179 Terjual
1-4 Hari
Kab. Jember",https://shopee.co.id/Vivo-Y21D-8-128-new-garansi-resmi-i.29634568.14199715174?extraParams=%7B%22display_model_id%22%3A185153341703%2C%22model_selection_logic%22%3A3%7D&sp_atk=c10be5fa-93cf-4da8-8ab4-19b8dba33421&xptdk=c10be5fa-93cf-4da8-8ab4-19b8dba33421,https://down-id.img.susercontent.com/file/id-11134258-7ra0q-mbesqwmkb0gu9c,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,5.0,,
https://down-id.img.susercontent.com/file/id-11134207-82252-mg7rwnyvzimjde,Vivo y19s Pro 6/128 | 4/128 | 4/64 Garansi Resmi Vivo Indonesia,Rp,1.849.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,36 Terjual,,,"Vivo y19s Pro 6/128 | 4/128 | 4/64 Garansi Resmi Vivo Indonesia
Rp
1.849.000
5.0
36 Terjual
2-4 Hari
Surabaya",https://shopee.co.id/Vivo-y19s-Pro-6-128-4-128-4-64-Garansi-Resmi-Vivo-Indonesia-i.295861257.20544709445?extraParams=%7B%22display_model_id%22%3A244065136654%2C%22model_selection_logic%22%3A3%7D&sp_atk=f18a7b02-1d5e-470f-8073-3ea0068eece9&xptdk=f18a7b02-1d5e-470f-8073-3ea0068eece9,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,5.0,,
https://down-id.img.susercontent.com/file/id-11134207-822wq-mlbo8bfln7r4d1,Vivo Y05 4/64GB | 4/128GB 120Hz Baterai 6500mAh Chipset Unisoc T7225 Original Garansi Resmi,Rp,1.999.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,Besok,-9%,,"Vivo Y05 4/64GB | 4/128GB 120Hz Baterai 6500mAh Chipset Unisoc T7225 Original Garansi Resmi
Rp
1.999.000
-9%
Besok
Kab. Sidoarjo",https://shopee.co.id/Vivo-Y05-4-64GB-4-128GB-120Hz-Baterai-6500mAh-Chipset-Unisoc-T7225-Original-Garansi-Resmi-i.105409987.46906649433?extraParams=%7B%22display_model_id%22%3A254174382366%2C%22model_selection_logic%22%3A3%7D&sp_atk=46c7753d-79f1-4750-a9c1-d1c14399465f&xptdk=46c7753d-79f1-4750-a9c1-d1c14399465f,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,,
https://down-id.img.susercontent.com/file/id-11134207-7rase-m1fi89s23646f3,Vivo V40 Lite 4G 8/256 & 8/128 garansi resmi,Rp,2.895.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bogor,32 Terjual,,,"Vivo V40 Lite 4G 8/256 & 8/128 garansi resmi
Rp
2.895.000
5.0
32 Terjual
3-5 Hari
Bogor",https://shopee.co.id/Vivo-V40-Lite-4G-8-256-8-128-garansi-resmi-i.10429964.29063303659?extraParams=%7B%22display_model_id%22%3A246724512691%2C%22model_selection_logic%22%3A3%7D&sp_atk=e7c28135-dd9b-43d9-bd37-06dcfc5f23a9&xptdk=e7c28135-dd9b-43d9-bd37-06dcfc5f23a9,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,5.0,,
https://down-id.img.susercontent.com/file/id-11134207-8224r-mkw4ccqxqi9t12,Vivo Y05 4/64GB & 4/128GB Layar 6.7 Inci,Rp,2.099.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Banjarbaru,11 Terjual,,,"Vivo Y05 4/64GB & 4/128GB Layar 6.7 Inci
Rp
2.099.000
5.0
11 Terjual
4-7 Hari
Banjarbaru",https://shopee.co.id/Vivo-Y05-4-64GB-4-128GB-Layar-6.7-Inci-i.26887717.57706282884?extraParams=%7B%22display_model_id%22%3A345568735960%2C%22model_selection_logic%22%3A3%7D&sp_atk=6d700ad8-4f33-41c7-8a90-a1497c376138&xptdk=6d700ad8-4f33-41c7-8a90-a1497c376138,https://down-id.img.susercontent.com/file/id-11134258-822wh-mncisnffoni9b9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,5.0,,
https://down-id.img.susercontent.com/file/id-11134207-8224q-mg7rwnyw2brf8a,VIVO Y29 8/256GB | 8/128GB | 6/128GB Garansi Resmi Vivo Indonesia Termurah,Rp,2.399.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,122 Terjual,,,"VIVO Y29 8/256GB | 8/128GB | 6/128GB Garansi Resmi Vivo Indonesia Termurah
Rp
2.399.000
Cicilan
4.8
122 Terjual
2-4 Hari
Surabaya",https://shopee.co.id/VIVO-Y29-8-256GB-8-128GB-6-128GB-Garansi-Resmi-Vivo-Indonesia-Termurah-i.295861257.12817770571?extraParams=%7B%22display_model_id%22%3A236466287843%2C%22model_selection_logic%22%3A3%7D&sp_atk=d09db132-75da-4d94-9993-5f7776f656a8&xptdk=d09db132-75da-4d94-9993-5f7776f656a8,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,4.8,Cicilan,
https://down-id.img.susercontent.com/file/id-11134207-7ra0r-mbuw2ycbds661d,"vivo Y19s GT 5G - 5500mAh Tahan Lama, Dimensity 6300 5G, NFC Multifunctions, Tahan Banting & Hujan, 50MP Kamera Utama, AI Erase",Rp,2.799.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tangerang,478 Terjual,,,"vivo Y19s GT 5G - 5500mAh Tahan Lama, Dimensity 6300 5G, NFC Multifunctions, Tahan Banting & Hujan, 50MP Kamera Utama, AI Erase
Rp
2.799.000
5.0
478 Terjual
3-6 Hari
Kab. Tangerang",https://shopee.co.id/vivo-Y19s-GT-5G-5500mAh-Tahan-Lama-Dimensity-6300-5G-NFC-Multifunctions-Tahan-Banting-Hujan-50MP-Kamera-Utama-AI-Erase-i.147904698.42057180631?extraParams=%7B%22display_model_id%22%3A275607537966%2C%22model_selection_logic%22%3A3%7D&sp_atk=4b2872ae-1c8a-4be9-9d0e-4bed685b7344&xptdk=4b2872ae-1c8a-4be9-9d0e-4bed685b7344,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,,5.0,,
https://down-id.img.susercontent.com/file/sg-11134201-81zu5-mn5ee7sknabl8b,Vivo V60 Lite 5G / LTE 12/512GB 8/256GB MediaTek Dimensity 7360 Garansi Resmi Indonesia,Rp,5.398.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,3 Hari,-16%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Vivo V60 Lite 5G / LTE 12/512GB 8/256GB MediaTek Dimensity 7360 Garansi Resmi Indonesia
Rp
5.398.000
-16%
3 Hari
Jakarta Pusat",https://shopee.co.id/Vivo-V60-Lite-5G-LTE-12-512GB-8-256GB-MediaTek-Dimensity-7360-Garansi-Resmi-Indonesia-i.1782272077.45309020067?extraParams=%7B%22display_model_id%22%3A320797093495%2C%22model_selection_logic%22%3A3%7D&sp_atk=fc3905d3-000c-44b0-9245-b728369f0fcc&xptdk=fc3905d3-000c-44b0-9245-b728369f0fcc,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,,,,
https://down-id.img.susercontent.com/file/id-11134207-8224u-mg4pn71v9dl981,Vivo Y21d [8/128GB] - [6/128GB} - [4/128GB] Garansi Resmi,Rp,2.399.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Jember,16 Terjual,,,"Vivo Y21d [8/128GB] - [6/128GB} - [4/128GB] Garansi Resmi
Rp
2.399.000
5.0
16 Terjual
1-3 Hari
Kab. Jember",https://shopee.co.id/Vivo-Y21d-8-128GB-6-128GB-4-128GB-Garansi-Resmi-i.155584273.28643281320?extraParams=%7B%22display_model_id%22%3A262062586656%2C%22model_selection_logic%22%3A3%7D&sp_atk=094a8877-e2fe-4726-b676-af1c1f10cab4&xptdk=094a8877-e2fe-4726-b676-af1c1f10cab4,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,5.0,,
https://down-id.img.susercontent.com/file/id-11134207-7r98t-lu7e6d189vh043,Vivo Y27 5G 6/128 Purple,Rp,1.800.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Palangka Raya,3 Hari,,,"Vivo Y27 5G 6/128 Purple
Rp
1.800.000
3 Hari
Palangka Raya",https://shopee.co.id/Vivo-Y27-5G-6-128-Purple-i.242031063.24124703136?extraParams=%7B%22display_model_id%22%3A185034648971%2C%22model_selection_logic%22%3A3%7D&sp_atk=df30825d-fa27-4d9e-a11e-cabbeb7c401c&xptdk=df30825d-fa27-4d9e-a11e-cabbeb7c401c,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,,
https://down-id.img.susercontent.com/file/id-11134207-8224y-mkyubzvholj954,Vivo Y21D Ram 4/128GB | Ram 6/128GB | Ram 8/128GB | Ram 6/256GB Segel Original & Bergaransi Resmi,Rp,1.925.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,12 Terjual,-29%,,"Vivo Y21D Ram 4/128GB | Ram 6/128GB | Ram 8/128GB | Ram 6/256GB Segel Original & Bergaransi Resmi
Rp
1.925.000
-29%
5.0
12 Terjual
2-4 Hari
Surabaya",https://shopee.co.id/Vivo-Y21D-Ram-4-128GB-Ram-6-128GB-Ram-8-128GB-Ram-6-256GB-Segel-Original-Bergaransi-Resmi-i.433115955.47556335177?extraParams=%7B%22display_model_id%22%3A355570726066%2C%22model_selection_logic%22%3A3%7D&sp_atk=39653913-f89f-4dda-924d-46c0a56816a0&xptdk=39653913-f89f-4dda-924d-46c0a56816a0,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,5.0,,
https://down-id.img.susercontent.com/file/id-11134207-7rbk2-m66tga05mute59,vivo y28 [6/128] [8/128] [8/256],Rp,2.279.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bogor,175 Terjual,,,"vivo y28 [6/128] [8/128] [8/256]
Rp
2.279.000
4.9
175 Terjual
3-5 Hari
Bogor",https://shopee.co.id/vivo-y28-6-128-8-128-8-256--i.125586865.29776087362?extraParams=%7B%22display_model_id%22%3A400797268030%2C%22model_selection_logic%22%3A3%7D&sp_atk=9f2c8aaa-1098-4b7a-b52e-98b30bb58e98&xptdk=9f2c8aaa-1098-4b7a-b52e-98b30bb58e98,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,4.9,,
https://down-id.img.susercontent.com/file/id-11134207-822ws-mmhwbnv6mrrj42,Vivo V60 Lite 4G Ram8/256Gb Original & Bergaransi Resmi Vivo,Rp,3.835.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,1 Terjual,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Vivo V60 Lite 4G Ram8/256Gb Original & Bergaransi Resmi Vivo
Rp
3.835.000
-1%
5.0
1 Terjual
< 2 Hari
Surabaya",https://shopee.co.id/Vivo-V60-Lite-4G-Ram8-256Gb-Original-Bergaransi-Resmi-Vivo-i.1306199448.57958019199?extraParams=%7B%22display_model_id%22%3A445713204895%2C%22model_selection_logic%22%3A3%7D&sp_atk=d9861d95-7e87-4d4b-8865-a21f44e7b1c6&xptdk=d9861d95-7e87-4d4b-8865-a21f44e7b1c6,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,5.0,,
https://down-id.img.susercontent.com/file/id-11134207-7r98r-lswyq0trqlv8ea,VIVO Y20 ram 3/64gb GARANSI RESMI 1 TAHUN,Rp,1.350.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,60 Terjual,,,"VIVO Y20 ram 3/64gb GARANSI RESMI 1 TAHUN
Rp
1.350.000
4.8
60 Terjual
2-4 Hari
Surabaya",https://shopee.co.id/VIVO-Y20-ram-3-64gb-GARANSI-RESMI-1-TAHUN-i.7850895.3049716368?extraParams=%7B%22display_model_id%22%3A65464796079%2C%22model_selection_logic%22%3A3%7D&sp_atk=1c2fe040-7b17-4476-97c9-d566d3856b1d&xptdk=1c2fe040-7b17-4476-97c9-d566d3856b1d,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,4.8,,
https://down-id.img.susercontent.com/file/id-11134207-7r98y-lqtefhjx0e0e1d,VIVO Y100 5G NFC 8/256GB 8/128GB ( +8GB Extended Ram ) Garansi Resmi Vivo,Rp,3.899.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,2RB+ Terjual,,,"VIVO Y100 5G NFC 8/256GB 8/128GB ( +8GB Extended Ram ) Garansi Resmi Vivo
Rp
3.899.000
4.8
2RB+ Terjual
3 Hari
Bekasi",https://shopee.co.id/VIVO-Y100-5G-NFC-8-256GB-8-128GB-(-8GB-Extended-Ram-)-Garansi-Resmi-Vivo-i.227051022.18086832997?extraParams=%7B%22display_model_id%22%3A157181775424%2C%22model_selection_logic%22%3A3%7D&sp_atk=2b1fa201-a136-4eab-9276-99971fd56eb5&xptdk=2b1fa201-a136-4eab-9276-99971fd56eb5,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,,4.8,,
https://down-id.img.susercontent.com/file/id-11134207-7r98q-lvndszw55ut551,VIVO Y28 8/256 GARANSI RESMI VIVO INDONESIA 100% ORIGINAL,Rp,2.399.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,29 Terjual,,,"VIVO Y28 8/256 GARANSI RESMI VIVO INDONESIA 100% ORIGINAL
Rp
2.399.000
5.0
29 Terjual
2-4 Hari
Surabaya",https://shopee.co.id/VIVO-Y28-8-256-GARANSI-RESMI-VIVO-INDONESIA-100-ORIGINAL-i.231049776.28800786089?extraParams=%7B%22display_model_id%22%3A250882491994%2C%22model_selection_logic%22%3A3%7D&sp_atk=c814be07-4da3-4ac9-810e-4dcf79adf4b3&xptdk=c814be07-4da3-4ac9-810e-4dcf79adf4b3,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,5.0,,
