-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,img,text-xs/sp14_2,pointer-events-none,text-shopee-green,pointer-events-none_2,align-middle,w-auto,text-white,truncate,text-xs_2,text-shopee-primary,text-white_2,text-white_2_link,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-822wm-mn7e26bf9dkw99,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Gaming MSI GF63 Thin 11UC ram 16gb/512gb Nvidia RTX 3050 4GB Fullset Mulus Murah,,Rp,8.300.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Pati,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,< 2 Hari,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=49609089617&shopid=111851273,"Laptop Gaming MSI GF63 Thin 11UC ram 16gb/512gb Nvidia RTX 3050 4GB Fullset Mulus Murah
Rp
8.300.000
< 2 Hari
Kab. Pati",https://shopee.co.id/Laptop-Gaming-MSI-GF63-Thin-11UC-ram-16gb-512gb-Nvidia-RTX-3050-4GB-Fullset-Mulus-Murah-i.111851273.49609089617?extraParams=%7B%22display_model_id%22%3A390804296358%2C%22model_selection_logic%22%3A3%7D&sp_atk=e5f24563-a0ff-4257-854f-6b9f20896ff1&xptdk=e5f24563-a0ff-4257-854f-6b9f20896ff1
https://down-id.img.susercontent.com/file/id-11134207-8224o-mkga12x4thxi14,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,laptop MSI core i7 8/1tb,,Rp,5.000.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,4-7 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Madiun,,,,4-7 Hari,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=29194204646&shopid=280912843,"laptop MSI core i7 8/1tb
Rp
5.000.000
4-7 Hari
Kab. Madiun",https://shopee.co.id/laptop-MSI-core-i7-8-1tb-i.280912843.29194204646?extraParams=%7B%22display_model_id%22%3A307395374884%2C%22model_selection_logic%22%3A3%7D&sp_atk=31bbca05-dc60-49a1-a4df-67250da60a66&xptdk=31bbca05-dc60-49a1-a4df-67250da60a66
https://down-id.img.susercontent.com/file/id-11134207-822ws-mn147mwmvnr885,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,MSI GAMING GAHAR EDITING & RENDERING | MSI GL63 8 RC,,Rp,8.585.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sleman,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,< 2 Hari,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=49658807245&shopid=933065681,"MSI GAMING GAHAR EDITING & RENDERING | MSI GL63 8 RC
Rp
8.585.000
< 2 Hari
Kab. Sleman",https://shopee.co.id/MSI-GAMING-GAHAR-EDITING-RENDERING-MSI-GL63-8-RC-i.933065681.49658807245?extraParams=%7B%22display_model_id%22%3A355780290515%2C%22model_selection_logic%22%3A3%7D&sp_atk=d80d9de5-2b94-495a-ac43-de2f35ee721c&xptdk=d80d9de5-2b94-495a-ac43-de2f35ee721c
https://down-id.img.susercontent.com/file/id-11134207-7rasf-m2c5ybobx1hfac,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Msi Modern 14 intel I5 1235 ram 16gb 512gb Windows 11 + office original 14.0 Fhd Ips,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,9.540.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tangerang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,9 Terjual,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=28366716534&shopid=1367956498,"Msi Modern 14 intel I5 1235 ram 16gb 512gb Windows 11 + office original 14.0 Fhd Ips
Rp
9.540.000
5.0
9 Terjual
< 2 Hari
Kab. Tangerang",https://shopee.co.id/Msi-Modern-14-intel-I5-1235-ram-16gb-512gb-Windows-11-office-original-14.0-Fhd-Ips-i.1367956498.28366716534?extraParams=%7B%22display_model_id%22%3A149029090674%2C%22model_selection_logic%22%3A3%7D&sp_atk=6d5a919a-a2d9-4116-9de9-a7cb8f4f3338&xptdk=6d5a919a-a2d9-4116-9de9-a7cb8f4f3338
https://down-id.img.susercontent.com/file/id-11134207-8224z-mjwriv0gltdu8c,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Msi gf63 thin 10uc,,Rp,7.800.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,4-7 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Cimahi,,,,4-7 Hari,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=48955299332&shopid=546348947,"Msi gf63 thin 10uc
Rp
7.800.000
4-7 Hari
Cimahi",https://shopee.co.id/Msi-gf63-thin-10uc-i.546348947.48955299332?extraParams=%7B%22display_model_id%22%3A335483448686%2C%22model_selection_logic%22%3A3%7D&sp_atk=f3bb3de7-2525-4a62-bfc3-9885b98aedd1&xptdk=f3bb3de7-2525-4a62-bfc3-9885b98aedd1
https://down-id.img.susercontent.com/file/id-11134207-7rasi-m62bg8uknh922f,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,MSI MODERN 14 CORE I5 1334U RAM 8GB SSD 512GB WINDOWS11 FHD BLIT,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,9.337.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,3 Terjual,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=24741257056&shopid=1367937206,"MSI MODERN 14 CORE I5 1334U RAM 8GB SSD 512GB WINDOWS11 FHD BLIT
Rp
9.337.000
5.0
3 Terjual
< 2 Hari
Depok",https://shopee.co.id/MSI-MODERN-14-CORE-I5-1334U-RAM-8GB-SSD-512GB-WINDOWS11-FHD-BLIT-i.1367937206.24741257056?extraParams=%7B%22display_model_id%22%3A244173858818%2C%22model_selection_logic%22%3A3%7D&sp_atk=76a0f9ca-7643-41e6-a789-4dc16d1bb401&xptdk=76a0f9ca-7643-41e6-a789-4dc16d1bb401
https://down-id.img.susercontent.com/file/id-11134207-822wq-mluipv4dmmf579,,MSI Thin A15 B7UCX,,Rp,9.600.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sleman,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,< 2 Hari,-3%,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=55157224372&shopid=1768128794,"MSI Thin A15 B7UCX
Rp
9.600.000
-3%
< 2 Hari
Kab. Sleman",https://shopee.co.id/MSI-Thin-A15-B7UCX-i.1768128794.55157224372?extraParams=%7B%22display_model_id%22%3A380644341900%2C%22model_selection_logic%22%3A3%7D&sp_atk=15e3dc3e-ac85-40b0-a66d-96fa5dcd4cda&xptdk=15e3dc3e-ac85-40b0-a66d-96fa5dcd4cda
https://down-id.img.susercontent.com/file/id-11134207-7ra0l-mckaiex4jms77f,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,MSI Modern 14 C11M,,Rp,6.184.500,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,5-12 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Pontianak,,,,5-12 Hari,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=42859947625&shopid=1538446468,"MSI Modern 14 C11M
Rp
6.184.500
5-12 Hari
Pontianak",https://shopee.co.id/MSI-Modern-14-C11M-i.1538446468.42859947625?extraParams=%7B%22display_model_id%22%3A258664496066%2C%22model_selection_logic%22%3A3%7D&sp_atk=58589723-dda3-4f75-8306-8a6e51cf8988&xptdk=58589723-dda3-4f75-8306-8a6e51cf8988
https://down-id.img.susercontent.com/file/id-11134207-7r98s-lrr3nbzw2tys61,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,"LAPTOP MURAH MSI MS-16U5 CORE I7-9750H RAM 16GB SSD 512GB NVIDIA GTX 1650TI 15,6INCH",,Rp,8.280.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,,Besok,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=22863877403&shopid=865292971,"LAPTOP MURAH MSI MS-16U5 CORE I7-9750H RAM 16GB SSD 512GB NVIDIA GTX 1650TI 15,6INCH
Rp
8.280.000
Besok
Surabaya",https://shopee.co.id/LAPTOP-MURAH-MSI-MS-16U5-CORE-I7-9750H-RAM-16GB-SSD-512GB-NVIDIA-GTX-1650TI-15-6INCH-i.865292971.22863877403?extraParams=%7B%22display_model_id%22%3A245336973500%2C%22model_selection_logic%22%3A3%7D&sp_atk=c52d79de-5ae8-4331-8553-f59e2e1819f6&xptdk=c52d79de-5ae8-4331-8553-f59e2e1819f6
https://down-id.img.susercontent.com/file/id-11134207-7rbk3-m9jv3fxgo35n84,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Laptop msi modern 14 b5m amd ryzen 5 5500u ram 8gb ssd 512gb,,Rp,5.800.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,< 2 Hari,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=27786423917&shopid=331865030,"Laptop msi modern 14 b5m amd ryzen 5 5500u ram 8gb ssd 512gb
Rp
5.800.000
< 2 Hari
Bandung",https://shopee.co.id/Laptop-msi-modern-14-b5m-amd-ryzen-5-5500u-ram-8gb-ssd-512gb-i.331865030.27786423917?extraParams=%7B%22display_model_id%22%3A198512574738%2C%22model_selection_logic%22%3A3%7D&sp_atk=e46736a6-01e7-471f-ad7e-1061dae09b47&xptdk=e46736a6-01e7-471f-ad7e-1061dae09b47
https://down-id.img.susercontent.com/file/id-11134207-7r98y-lodxkzrcjmxtb5,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,MSI Modern 14  / Core i5 1235U  / RAM 8GB / 512GB SSD / 14 inch  / Windows 11 ohs,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,9.791.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Balikpapan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,< 2 Hari,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=24951640523&shopid=251697901,"MSI Modern 14 / Core i5 1235U / RAM 8GB / 512GB SSD / 14 inch / Windows 11 ohs
Rp
9.791.000
< 2 Hari
Balikpapan",https://shopee.co.id/MSI-Modern-14-Core-i5-1235U-RAM-8GB-512GB-SSD-14-inch-Windows-11-ohs-i.251697901.24951640523?extraParams=%7B%22display_model_id%22%3A249201171492%2C%22model_selection_logic%22%3A3%7D&sp_atk=8936467d-4774-4c86-b727-8f2729d1ed47&xptdk=8936467d-4774-4c86-b727-8f2729d1ed47
https://down-id.img.susercontent.com/file/id-11134207-7rbk7-m6wsayudco1946,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Gaming MSI Modern 14 B11SB 11th Gen Intel core i5-1155G7 RAM 8GB SSD 1000GB VGA MX450 2ND,,Rp,5.000.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,4-7 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Jombang,,,,4-7 Hari,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=29928189223&shopid=44222313,"Laptop Gaming MSI Modern 14 B11SB 11th Gen Intel core i5-1155G7 RAM 8GB SSD 1000GB VGA MX450 2ND
Rp
5.000.000
4-7 Hari
Kab. Jombang",https://shopee.co.id/Laptop-Gaming-MSI-Modern-14-B11SB-11th-Gen-Intel-core-i5-1155G7-RAM-8GB-SSD-1000GB-VGA-MX450-2ND-i.44222313.29928189223?extraParams=%7B%22display_model_id%22%3A208269341446%2C%22model_selection_logic%22%3A3%7D&sp_atk=06bdb0e2-42d7-4622-85aa-055e08a24480&xptdk=06bdb0e2-42d7-4622-85aa-055e08a24480
https://down-id.img.susercontent.com/file/id-11134207-7rbkd-m8pnmwqtkirmbc,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,MSi GF63 THIN 10SC INTEL CORE i5-10500H 16/512 GTX 1650 4GB,,Rp,8.150.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,< 2 Hari,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=27333912127&shopid=44435356,"MSi GF63 THIN 10SC INTEL CORE i5-10500H 16/512 GTX 1650 4GB
Rp
8.150.000
< 2 Hari
Malang",https://shopee.co.id/MSi-GF63-THIN-10SC-INTEL-CORE-i5-10500H-16-512-GTX-1650-4GB-i.44435356.27333912127?extraParams=%7B%22display_model_id%22%3A237703142268%2C%22model_selection_logic%22%3A3%7D&sp_atk=e5e5a273-806b-42dc-90d8-db39f3fc755b&xptdk=e5e5a273-806b-42dc-90d8-db39f3fc755b
https://down-id.img.susercontent.com/file/id-11134207-822wq-mn5dzlbwrrigd3,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,MSI THIN 15 B8624,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,11.100.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,2-4 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sleman,,,,2-4 Hari,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=54009000011&shopid=55379913,"MSI THIN 15 B8624
Rp
11.100.000
2-4 Hari
Kab. Sleman",https://shopee.co.id/MSI-THIN-15-B8624-i.55379913.54009000011?extraParams=%7B%22display_model_id%22%3A420797071376%2C%22model_selection_logic%22%3A3%7D&sp_atk=13e55e4e-8010-402f-8bac-b52b9263003d&xptdk=13e55e4e-8010-402f-8bac-b52b9263003d
https://down-id.img.susercontent.com/file/id-11134207-822wj-mmk5yb8fa8edb9,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,MSI KATANA 15 RTX 4050,,Rp,11.956.550,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,< 2 Hari,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=41529708390&shopid=160111656,"MSI KATANA 15 RTX 4050
Rp
11.956.550
< 2 Hari
Bandung",https://shopee.co.id/MSI-KATANA-15-RTX-4050-i.160111656.41529708390?extraParams=%7B%22display_model_id%22%3A282501266016%2C%22model_selection_logic%22%3A3%7D&sp_atk=2712d767-0749-4eca-863c-dcd6d9e11a61&xptdk=2712d767-0749-4eca-863c-dcd6d9e11a61
https://down-id.img.susercontent.com/file/id-11134207-7rbke-may06ln3ucu0dd,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,MSI Dominator Gaming Laptop Core i7 20GB Dual VGA,,Rp,5.600.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3-4 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang Selatan,,,,3-4 Hari,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=41001411450&shopid=648896746,"MSI Dominator Gaming Laptop Core i7 20GB Dual VGA
Rp
5.600.000
3-4 Hari
Tangerang Selatan",https://shopee.co.id/MSI-Dominator-Gaming-Laptop-Core-i7-20GB-Dual-VGA-i.648896746.41001411450?extraParams=%7B%22display_model_id%22%3A227828049989%2C%22model_selection_logic%22%3A3%7D&sp_atk=035992d9-9be0-4f2f-beab-0f5e2b4e5157&xptdk=035992d9-9be0-4f2f-beab-0f5e2b4e5157
https://down-id.img.susercontent.com/file/id-11134207-7rbkb-m6p3lu70912lec,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Gaming MSI GF65 Core i7 Ram 16/512gb Ssd Dual Vga Nvidia Siap Pakai Fitur Lengkap COD,,Rp,9.500.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3-4 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang Selatan,,,,3-4 Hari,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=29927554160&shopid=648896746,"Laptop Gaming MSI GF65 Core i7 Ram 16/512gb Ssd Dual Vga Nvidia Siap Pakai Fitur Lengkap COD
Rp
9.500.000
3-4 Hari
Tangerang Selatan",https://shopee.co.id/Laptop-Gaming-MSI-GF65-Core-i7-Ram-16-512gb-Ssd-Dual-Vga-Nvidia-Siap-Pakai-Fitur-Lengkap-COD-i.648896746.29927554160?extraParams=%7B%22display_model_id%22%3A188250918253%2C%22model_selection_logic%22%3A3%7D&sp_atk=34dbe3c8-6ea6-4b24-a5fc-c62a358b0c52&xptdk=34dbe3c8-6ea6-4b24-a5fc-c62a358b0c52
https://down-id.img.susercontent.com/file/id-11134207-7rbk8-m7ynyhtr5gcidd,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,MSI Bravo 15 Gaming Laptop Ryzen 5 16GB 512GB,,Rp,8.000.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sukoharjo,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,< 2 Hari,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=27031345326&shopid=1060916264,"MSI Bravo 15 Gaming Laptop Ryzen 5 16GB 512GB
Rp
8.000.000
< 2 Hari
Kab. Sukoharjo",https://shopee.co.id/MSI-Bravo-15-Gaming-Laptop-Ryzen-5-16GB-512GB-i.1060916264.27031345326?extraParams=%7B%22display_model_id%22%3A253027939209%2C%22model_selection_logic%22%3A3%7D&sp_atk=0df6adab-b1a5-4c57-81c4-1d730fe07ba2&xptdk=0df6adab-b1a5-4c57-81c4-1d730fe07ba2
https://down-id.img.susercontent.com/file/id-11134207-7qul4-lija8yn25h1y94,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,MSI GF63 8RD,,Rp,5.600.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,< 2 Hari,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=22872113593&shopid=25753671,"MSI GF63 8RD
Rp
5.600.000
< 2 Hari
Bekasi",https://shopee.co.id/MSI-GF63-8RD-i.25753671.22872113593?extraParams=%7B%22display_model_id%22%3A196842720375%2C%22model_selection_logic%22%3A3%7D&sp_atk=a55cd5f1-2761-4928-a4b6-efd9defdf6e0&xptdk=a55cd5f1-2761-4928-a4b6-efd9defdf6e0
https://down-id.img.susercontent.com/file/id-11134207-822wk-mn3prnowprlw8e,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,MSI Modern 14 Intel Core i3 1215U 8/256 GB,,Rp,5.000.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3-4 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sleman,,,,1 Terjual,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=40224286871&shopid=425606875,"MSI Modern 14 Intel Core i3 1215U 8/256 GB
Rp
5.000.000
5.0
1 Terjual
3-4 Hari
Kab. Sleman",https://shopee.co.id/MSI-Modern-14-Intel-Core-i3-1215U-8-256-GB-i.425606875.40224286871?extraParams=%7B%22display_model_id%22%3A296970391943%2C%22model_selection_logic%22%3A3%7D&sp_atk=c9416fbd-8674-420e-9fdb-7f52ce71d63b&xptdk=c9416fbd-8674-420e-9fdb-7f52ce71d63b
