-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,crawl-text,img,text-xs/sp14_2,text-white_2,text-white_2_link,text-shopee-green,truncate,text-shopee-primary,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-7rbk1-m8dahx48a0odd1,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Huawei Mate30 Pro 8/256gb Second Ori,,Rp,4.200.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,Scrape to BigSeller,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100013&itemid=28832727373&shopid=1143443040,Besok,,,"Scrape to BigSeller
Huawei Mate30 Pro 8/256gb Second Ori
Rp
4.200.000
Besok
Jakarta Barat",https://shopee.co.id/Huawei-Mate30-Pro-8-256gb-Second-Ori-i.1143443040.28832727373?extraParams=%7B%22display_model_id%22%3A29592846417%2C%22model_selection_logic%22%3A3%7D&sp_atk=86e2d59d-9c28-4b02-9cdc-e22ea46bc662&xptdk=86e2d59d-9c28-4b02-9cdc-e22ea46bc662
https://down-id.img.susercontent.com/file/id-11134207-822wo-mlzz62rge41s5d,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,HUAWEI MATE X6 4G 12/512GB SECOND MULUS,,Rp,16.000.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,3 jam,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,Scrape to BigSeller,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100013&itemid=43579356913&shopid=73493048,3 jam,,,"Scrape to BigSeller
HUAWEI MATE X6 4G 12/512GB SECOND MULUS
Rp
16.000.000
3 jam
Surabaya",https://shopee.co.id/HUAWEI-MATE-X6-4G-12-512GB-SECOND-MULUS-i.73493048.43579356913?extraParams=%7B%22display_model_id%22%3A330658181886%2C%22model_selection_logic%22%3A3%7D&sp_atk=2b8a8b9d-b7b4-4ff1-b91b-5fa5846848d9&xptdk=2b8a8b9d-b7b4-4ff1-b91b-5fa5846848d9
https://down-id.img.susercontent.com/file/9171ee9e19469cba836326889b6e438f,,Huawei Nova 7 5G Second Garansi Jalan,,Rp,4.650.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Purbalingga,Scrape to BigSeller,,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100013&itemid=9182323872&shopid=231759911,,,,"Scrape to BigSeller
Huawei Nova 7 5G Second Garansi Jalan
Rp
4.650.000
Kab. Purbalingga",https://shopee.co.id/Huawei-Nova-7-5G-Second-Garansi-Jalan-i.231759911.9182323872?extraParams=%7B%22display_model_id%22%3A83720783102%2C%22model_selection_logic%22%3A3%7D&sp_atk=44d8f236-21e1-479f-8ffe-75a7338c2526&xptdk=44d8f236-21e1-479f-8ffe-75a7338c2526
https://down-id.img.susercontent.com/file/id-11134207-82252-mk6avywfmqrnff,,Huawei P30 Pro 8/256 GB Garansi Resmi Indonesia Second Bekas Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.175.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,Scrape to BigSeller,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100013&itemid=52455682975&shopid=515774005,Besok,,,"Scrape to BigSeller
Huawei P30 Pro 8/256 GB Garansi Resmi Indonesia Second Bekas Original
Rp
3.175.000
Besok
Jakarta Utara",https://shopee.co.id/Huawei-P30-Pro-8-256-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.515774005.52455682975?extraParams=%7B%22display_model_id%22%3A208804765416%2C%22model_selection_logic%22%3A3%7D&sp_atk=ea61d38b-4a8d-4a76-9685-b168904ffe5e&xptdk=ea61d38b-4a8d-4a76-9685-b168904ffe5e
https://down-id.img.susercontent.com/file/id-11134207-7rbk9-m7t208rlz64hf0,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Huawei Mate 30 Pro Second Original Resmi All Operator,,Rp,4.600.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,Scrape to BigSeller,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100013&itemid=28230736301&shopid=954669947,14 Terjual,,,"Scrape to BigSeller
Huawei Mate 30 Pro Second Original Resmi All Operator
Rp
4.600.000
5.0
14 Terjual
19 Hari
Jakarta Barat",https://shopee.co.id/Huawei-Mate-30-Pro-Second-Original-Resmi-All-Operator-i.954669947.28230736301?extraParams=%7B%22display_model_id%22%3A310451112181%2C%22model_selection_logic%22%3A3%7D&sp_atk=7b5181ab-203e-4d9b-9b44-ab6f937240d2&xptdk=7b5181ab-203e-4d9b-9b44-ab6f937240d2
https://down-id.img.susercontent.com/file/id-11134207-8224o-mkkccw9j8tu052,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Huawei P20 Pro Black 99% Like New Dual SIM Kamera Leica,,Rp,3.999.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Hari ini,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,Scrape to BigSeller,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100013&itemid=19185562380&shopid=198773392,1 Terjual,,,"Scrape to BigSeller
Huawei P20 Pro Black 99% Like New Dual SIM Kamera Leica
Rp
3.999.000
1 Terjual
Hari ini
Surabaya",https://shopee.co.id/Huawei-P20-Pro-Black-99-Like-New-Dual-SIM-Kamera-Leica-i.198773392.19185562380?extraParams=%7B%22display_model_id%22%3A254166317286%2C%22model_selection_logic%22%3A3%7D&sp_atk=56cbd0b5-c172-4c4d-bc89-e5b5e23e828b&xptdk=56cbd0b5-c172-4c4d-bc89-e5b5e23e828b
https://down-id.img.susercontent.com/file/id-11134207-8224v-mj1ao3tjpq8214,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Huawei Mate 30 Pro 8/256Gb Second,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.500.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Ciamis,Scrape to BigSeller,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100013&itemid=56504072517&shopid=1349812355,Besok,Produk Baru,,"Scrape to BigSeller
Huawei Mate 30 Pro 8/256Gb Second
Rp
3.500.000
Produk Baru
Besok
Kab. Ciamis",https://shopee.co.id/Huawei-Mate-30-Pro-8-256Gb-Second-i.1349812355.56504072517?extraParams=%7B%22display_model_id%22%3A355386799847%2C%22model_selection_logic%22%3A3%7D&sp_atk=9f39bc89-9e64-49f6-a1c6-0b6617cfa470&xptdk=9f39bc89-9e64-49f6-a1c6-0b6617cfa470
https://down-id.img.susercontent.com/file/685842b98513f45959c092a01e1c867a,,Huawei P40 Pro 8/256 GB Garansi Huawei Resmi Indonesia Second Bekas Seken Good Condition Ex Pemakai,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,4.590.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,Scrape to BigSeller,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100013&itemid=4856144429&shopid=304735900,1 Terjual,,,"Scrape to BigSeller
Huawei P40 Pro 8/256 GB Garansi Huawei Resmi Indonesia Second Bekas Seken Good Condition Ex Pemakai
Rp
4.590.000
5.0
1 Terjual
2-3 Hari
Jakarta Utara",https://shopee.co.id/Huawei-P40-Pro-8-256-GB-Garansi-Huawei-Resmi-Indonesia-Second-Bekas-Seken-Good-Condition-Ex-Pemakai-i.304735900.4856144429?extraParams=%7B%22display_model_id%22%3A325570945991%2C%22model_selection_logic%22%3A3%7D&sp_atk=d93ab603-8a8a-40ce-bcea-de41c869f55b&xptdk=d93ab603-8a8a-40ce-bcea-de41c869f55b
https://down-id.img.susercontent.com/file/id-11134207-8224u-mig2hnw62wow11,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Huawei P20 Pro 6/128Gb Huawei P20 Pro Second Termurah Ex Garansi Resmi Kualitas Terbaik / Hp Android Second Original Huawei,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,2.069.999,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,Scrape to BigSeller,,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100013&itemid=42427354990&shopid=158984416,2-4 Hari,Produk Baru,,"Scrape to BigSeller
Huawei P20 Pro 6/128Gb Huawei P20 Pro Second Termurah Ex Garansi Resmi Kualitas Terbaik / Hp Android Second Original Huawei
Rp
2.069.999
Produk Baru
2-4 Hari
Bandung",https://shopee.co.id/Huawei-P20-Pro-6-128Gb-Huawei-P20-Pro-Second-Termurah-Ex-Garansi-Resmi-Kualitas-Terbaik-Hp-Android-Second-Original-Huawei-i.158984416.42427354990?extraParams=%7B%22display_model_id%22%3A310321958784%2C%22model_selection_logic%22%3A3%7D&sp_atk=f240d531-55e7-4303-be71-f12bc411d50d&xptdk=f240d531-55e7-4303-be71-f12bc411d50d
https://down-id.img.susercontent.com/file/id-11134207-8224x-mkouf9exjm6b80,,Huawei P50 Pro 8/256 GB Garansi Resmi Indonesia Second Bekas Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,4.975.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,Scrape to BigSeller,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100013&itemid=45806218594&shopid=515774005,Besok,,,"Scrape to BigSeller
Huawei P50 Pro 8/256 GB Garansi Resmi Indonesia Second Bekas Original
Rp
4.975.000
Besok
Jakarta Utara",https://shopee.co.id/Huawei-P50-Pro-8-256-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.515774005.45806218594?extraParams=%7B%22display_model_id%22%3A430563422070%2C%22model_selection_logic%22%3A3%7D&sp_atk=468d297b-3891-4a2f-9ff8-b3cabcbb9ac0&xptdk=468d297b-3891-4a2f-9ff8-b3cabcbb9ac0
https://down-id.img.susercontent.com/file/id-11134207-7rbke-m78qwcltdhok19,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Huawei Nova 9 8/256 GB Second Bekas Pakai Garansi Resmi Indonesia,,Rp,2.975.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,Scrape to BigSeller,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100013&itemid=27329261109&shopid=1489005931,Besok,,,"Scrape to BigSeller
Huawei Nova 9 8/256 GB Second Bekas Pakai Garansi Resmi Indonesia
Rp
2.975.000
Besok
Jakarta Utara",https://shopee.co.id/Huawei-Nova-9-8-256-GB-Second-Bekas-Pakai-Garansi-Resmi-Indonesia-i.1489005931.27329261109?extraParams=%7B%22display_model_id%22%3A257858836517%2C%22model_selection_logic%22%3A3%7D&sp_atk=6b2f25c8-85b6-4ce7-a41f-cfd8674fdadf&xptdk=6b2f25c8-85b6-4ce7-a41f-cfd8674fdadf
https://down-id.img.susercontent.com/file/id-11134207-7rasg-m1gcm8mi6gmu62,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,HUAWEI NOVA 5T 8/128GB RESMI Second Preloved Terawat Indonesia,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.199.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,Scrape to BigSeller,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.6,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100013&itemid=3010312482&shopid=17087710,32 Terjual,Cicilan,,"Scrape to BigSeller
HUAWEI NOVA 5T 8/128GB RESMI Second Preloved Terawat Indonesia
Rp
2.199.000
Cicilan
4.6
32 Terjual
Besok
Jakarta Selatan",https://shopee.co.id/HUAWEI-NOVA-5T-8-128GB-RESMI-Second-Preloved-Terawat-Indonesia-i.17087710.3010312482?extraParams=%7B%22display_model_id%22%3A258537353907%2C%22model_selection_logic%22%3A3%7D&sp_atk=c9b687c4-389e-49cb-bcda-02ada2ba9cc6&xptdk=c9b687c4-389e-49cb-bcda-02ada2ba9cc6
https://down-id.img.susercontent.com/file/id-11134207-7rbka-m9vdf2sigo7me8,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Huawei Nova 5T 8/128 Second murah resmi indo,,Rp,1.850.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,Scrape to BigSeller,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100013&itemid=28186682329&shopid=897002475,1 Terjual,,,"Scrape to BigSeller
Huawei Nova 5T 8/128 Second murah resmi indo
Rp
1.850.000
1 Terjual
Besok
Jakarta Pusat",https://shopee.co.id/Huawei-Nova-5T-8-128-Second-murah-resmi-indo-i.897002475.28186682329?extraParams=%7B%22display_model_id%22%3A260875522441%2C%22model_selection_logic%22%3A3%7D&sp_atk=33b7f38e-3673-439b-abeb-7d936a966030&xptdk=33b7f38e-3673-439b-abeb-7d936a966030
https://down-id.img.susercontent.com/file/id-11134207-82252-mh8mhelnwah7b5,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,HUAWEI P40 PRO SECOND 8/256GB [BACA DESKRIPSI],https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,2.700.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bogor,Scrape to BigSeller,,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100013&itemid=24078918464&shopid=391453485,2-3 Hari,,,"Scrape to BigSeller
HUAWEI P40 PRO SECOND 8/256GB [BACA DESKRIPSI]
Rp
2.700.000
2-3 Hari
Kab. Bogor",https://shopee.co.id/HUAWEI-P40-PRO-SECOND-8-256GB-BACA-DESKRIPSI--i.391453485.24078918464?extraParams=%7B%22display_model_id%22%3A301145996610%2C%22model_selection_logic%22%3A3%7D&sp_atk=0128fd79-094a-4f9e-800a-a856058d94a8&xptdk=0128fd79-094a-4f9e-800a-a856058d94a8
https://down-id.img.susercontent.com/file/id-11134207-7rasg-m1w74x82986x76,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Huawei Mate10 Pro Second Ori,,Rp,2.150.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,Scrape to BigSeller,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100013&itemid=29114226132&shopid=1143443040,Besok,,,"Scrape to BigSeller
Huawei Mate10 Pro Second Ori
Rp
2.150.000
Besok
Jakarta Barat",https://shopee.co.id/Huawei-Mate10-Pro-Second-Ori-i.1143443040.29114226132?extraParams=%7B%22display_model_id%22%3A226884208772%2C%22model_selection_logic%22%3A3%7D&sp_atk=93ff1abe-26ce-427b-8163-d07fb4319eaf&xptdk=93ff1abe-26ce-427b-8163-d07fb4319eaf
https://down-id.img.susercontent.com/file/id-11134207-7rase-m1mujx87rmxbe9,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,HUAWEI P50 PRO 8/256GB SECOND FULLSET RESMI,,Rp,4.850.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Medan,Scrape to BigSeller,,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100013&itemid=29714776924&shopid=338485680,,,,"Scrape to BigSeller
HUAWEI P50 PRO 8/256GB SECOND FULLSET RESMI
Rp
4.850.000
Medan",https://shopee.co.id/HUAWEI-P50-PRO-8-256GB-SECOND-FULLSET-RESMI-i.338485680.29714776924?extraParams=%7B%22display_model_id%22%3A148842923674%2C%22model_selection_logic%22%3A3%7D&sp_atk=493de16b-0b85-4420-96bb-dd83798fabf6&xptdk=493de16b-0b85-4420-96bb-dd83798fabf6
https://down-id.img.susercontent.com/file/01e639fe065862fcd7f8801677048826,,hp Huawei mate 9 pro ram 6 internal 128 bekas second preloved,,Rp,2.450.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Balikpapan,Scrape to BigSeller,,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100013&itemid=13904223554&shopid=297001239,5-12 Hari,Cicilan,,"Scrape to BigSeller
hp Huawei mate 9 pro ram 6 internal 128 bekas second preloved
Rp
2.450.000
Cicilan
5-12 Hari
Balikpapan",https://shopee.co.id/hp-Huawei-mate-9-pro-ram-6-internal-128-bekas-second-preloved-i.297001239.13904223554?extraParams=%7B%22display_model_id%22%3A57219891591%2C%22model_selection_logic%22%3A3%7D&sp_atk=0a7ee5d4-a2c8-457c-89ae-a89eb7f5f67c&xptdk=0a7ee5d4-a2c8-457c-89ae-a89eb7f5f67c
https://down-id.img.susercontent.com/file/f7324f15ee6bd0e27a9b0859ec5ec04e,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Huawei P30 pro 8/256 Breathing Crystal  ( Bekas ),,Rp,7.999.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,Scrape to BigSeller,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100013&itemid=3867317419&shopid=315329223,1 Terjual,Cicilan,,"Scrape to BigSeller
Huawei P30 pro 8/256 Breathing Crystal ( Bekas )
Rp
7.999.000
Cicilan
5.0
1 Terjual
4-7 Hari
Jakarta Barat",https://shopee.co.id/Huawei-P30-pro-8-256-Breathing-Crystal-(-Bekas-)-i.315329223.3867317419?extraParams=%7B%22display_model_id%22%3A52230530118%2C%22model_selection_logic%22%3A3%7D&sp_atk=4fd9ea78-86be-46b0-9e9f-8fe63a8ddebc&xptdk=4fd9ea78-86be-46b0-9e9f-8fe63a8ddebc
https://down-id.img.susercontent.com/file/id-11134207-8224x-mkrk8qa3gyyt43,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Huawei P50 Pro 8/256 RAM 8 ROM 256 GB Second Bekas Pakai Garansi Resmi Indonesia,,Rp,4.975.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,Scrape to BigSeller,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100013&itemid=46106251808&shopid=1489005931,Besok,,,"Scrape to BigSeller
Huawei P50 Pro 8/256 RAM 8 ROM 256 GB Second Bekas Pakai Garansi Resmi Indonesia
Rp
4.975.000
Besok
Jakarta Utara",https://shopee.co.id/Huawei-P50-Pro-8-256-RAM-8-ROM-256-GB-Second-Bekas-Pakai-Garansi-Resmi-Indonesia-i.1489005931.46106251808?extraParams=%7B%22display_model_id%22%3A292410683895%2C%22model_selection_logic%22%3A3%7D&sp_atk=ec24d026-2f93-4f2f-bb17-aa36ffa90c8f&xptdk=ec24d026-2f93-4f2f-bb17-aa36ffa90c8f
