-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-shopee-primary,pointer-events-none,text-xs/sp14_2,pointer-events-none_2,w-auto,text-white,pointer-events-none_3,align-middle,text-ellipsis,img_2,text-xs_2,truncate,_container,_container_link,text-shopee-green,img,text-xs/sp14_3
https://down-id.img.susercontent.com/file/id-11134207-8224z-mjskhc121jpgba,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"TECNO SPARK Go 3 - 4+4GB/128GB, IP64, 6.76"" HD+, 120Hz Smooth Display, 5000mAh, 18W Charging, Freelink Communication, Android 15-Go, sparkgo2",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.607.000,-11%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,Makassar,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"TECNO SPARK Go 3 - 4+4GB/128GB, IP64, 6.76"" HD+, 120Hz Smooth Display, 5000mAh, 18W Charging, Freelink Communication, Android 15-Go, sparkgo2
Rp
1.607.000
-11%
5.0
78 Terjual
< 2 Hari
Makassar",https://shopee.co.id/TECNO-SPARK-Go-3-4-4GB-128GB-IP64-6.76-HD-120Hz-Smooth-Display-5000mAh-18W-Charging-Freelink-Communication-Android-15-Go-sparkgo2-i.1405728224.27920078373?extraParams=%7B%22display_model_id%22%3A435469702089%2C%22model_selection_logic%22%3A3%7D&sp_atk=606805ab-d15d-4ff7-8c49-fa54e216afa8&xptdk=606805ab-d15d-4ff7-8c49-fa54e216afa8,78 Terjual,,
https://down-id.img.susercontent.com/file/id-11134207-8224x-mjxmjphsiiv832,https://down-id.img.susercontent.com/file/id-11134258-822wh-mncisnffoni9b9,TECNO SPARK GO 3 (4/64GB) (4/128GB) - GARANSI RESMI,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.649.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,4.9,,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"TECNO SPARK GO 3 (4/64GB) (4/128GB) - GARANSI RESMI
Rp
1.649.000
4.9
20 Terjual
3-6 Hari",https://shopee.co.id/TECNO-SPARK-GO-3-(4-64GB)-(4-128GB)-GARANSI-RESMI-i.26887717.57755303817?extraParams=%7B%22display_model_id%22%3A325485091676%2C%22model_selection_logic%22%3A3%7D&sp_atk=06fbb706-2036-4d58-9cac-69fb05fc8170&xptdk=06fbb706-2036-4d58-9cac-69fb05fc8170,20 Terjual,,
https://down-id.img.susercontent.com/file/id-11134207-822wk-mlg0x9kxj4sve1,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Tecno Spark Go 3 LTE [4GB+128GB] - Garansi Resmi 1 Tahun,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,1.449.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,,,Jakarta Utara,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"Tecno Spark Go 3 LTE [4GB+128GB] - Garansi Resmi 1 Tahun
Rp
1.449.000
5.0
6 Terjual
2-4 Hari
Jakarta Utara",https://shopee.co.id/Tecno-Spark-Go-3-LTE-4GB-128GB-Garansi-Resmi-1-Tahun-i.552568054.47254663008?extraParams=%7B%22display_model_id%22%3A385432499613%2C%22model_selection_logic%22%3A3%7D&sp_atk=9011234d-4a60-47c9-a559-7ceedbf43211&xptdk=9011234d-4a60-47c9-a559-7ceedbf43211,6 Terjual,,
https://down-id.img.susercontent.com/file/id-11134207-8224u-mjy3xcobatq965,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Tecno Spark Go 3 4/64GB | 4/128GB 6.74 Inch Garansi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.580.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,,,Balikpapan,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"Tecno Spark Go 3 4/64GB | 4/128GB 6.74 Inch Garansi Resmi
Rp
1.580.000
5.0
12 Terjual
1-4 Hari
Balikpapan",https://shopee.co.id/Tecno-Spark-Go-3-4-64GB-4-128GB-6.74-Inch-Garansi-Resmi-i.147421658.44755304367?extraParams=%7B%22display_model_id%22%3A292363144112%2C%22model_selection_logic%22%3A3%7D&sp_atk=189363e8-2172-4f92-bef9-7c6558df75f0&xptdk=189363e8-2172-4f92-bef9-7c6558df75f0,12 Terjual,,
https://down-id.img.susercontent.com/file/id-11134207-8224x-mkm1rj58xgxtbf,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Tecno Spark Go 3 4/64 4/128 GARANSI RESMI - Lucky Cell Ciracas Official,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.499.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,Jakarta Timur,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"Tecno Spark Go 3 4/64 4/128 GARANSI RESMI - Lucky Cell Ciracas Official
Rp
1.499.000
5.0
12 Terjual
< 2 Hari
Jakarta Timur",https://shopee.co.id/Tecno-Spark-Go-3-4-64-4-128-GARANSI-RESMI-Lucky-Cell-Ciracas-Official-i.1269808925.28924730025?extraParams=%7B%22display_model_id%22%3A149051748340%2C%22model_selection_logic%22%3A3%7D&sp_atk=3565df8a-291a-4da2-bb6b-a4c2797f172e&xptdk=3565df8a-291a-4da2-bb6b-a4c2797f172e,12 Terjual,,
https://down-id.img.susercontent.com/file/id-11134207-81ztf-mep4vfwjkvls12,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"TECNO SPARK 40 Pro Plus Pro+ - 8+8GB*/128GB, Mediatek Helio G200, 30W Wireless Charge, 1.5K & 144Hz 3D Curved AMOLED Display, Ultra Thin Body, 5200mAh+45W Fast Charge, IP64 GARANSI RESMI",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.899.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,Denpasar,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"TECNO SPARK 40 Pro Plus Pro+ - 8+8GB*/128GB, Mediatek Helio G200, 30W Wireless Charge, 1.5K & 144Hz 3D Curved AMOLED Display, Ultra Thin Body, 5200mAh+45W Fast Charge, IP64 GARANSI RESMI
Rp
2.899.000
5.0
31 Terjual
< 2 Hari
Denpasar",https://shopee.co.id/TECNO-SPARK-40-Pro-Plus-Pro-8-8GB*-128GB-Mediatek-Helio-G200-30W-Wireless-Charge-1.5K-144Hz-3D-Curved-AMOLED-Display-Ultra-Thin-Body-5200mAh-45W-Fast-Charge-IP64-GARANSI-RESMI-i.195238438.16097287979?extraParams=%7B%22display_model_id%22%3A241193248443%2C%22model_selection_logic%22%3A3%7D&sp_atk=6355d50f-cfe7-4b1e-90d5-08637a8f44df&xptdk=6355d50f-cfe7-4b1e-90d5-08637a8f44df,31 Terjual,,
https://down-id.img.susercontent.com/file/id-11134207-8224w-mk0rh593w1s064,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,NEW HP TECNO SPARK GO 3 4/64GB 4/128GB BERGARANSI RESMI,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.669.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,,,Kab. Ponorogo,,,,,"NEW HP TECNO SPARK GO 3 4/64GB 4/128GB BERGARANSI RESMI
Rp
1.669.000
-1%
2 Terjual
1-3 Hari
Kab. Ponorogo",https://shopee.co.id/NEW-HP-TECNO-SPARK-GO-3-4-64GB-4-128GB-BERGARANSI-RESMI-i.62356570.52505465475?extraParams=%7B%22display_model_id%22%3A340508540187%2C%22model_selection_logic%22%3A3%7D&sp_atk=cfaf1966-bf7f-4a8b-b9e0-3653d4fbf46b&xptdk=cfaf1966-bf7f-4a8b-b9e0-3653d4fbf46b,2 Terjual,,
https://down-id.img.susercontent.com/file/id-11134207-8224r-mkdo29pc0iyse2,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,[  READY INSTANT ] Tecno Spark 40 Pro Plus 8/256GB | Helio G200 | 5200mAh | 1.5K 144Hz Curved AMOLED,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.669.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,,,Depok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"[ READY INSTANT ] Tecno Spark 40 Pro Plus 8/256GB | Helio G200 | 5200mAh | 1.5K 144Hz Curved AMOLED
Rp
2.669.000
4.9
35 Terjual
2-4 Hari
Depok",https://shopee.co.id/-READY-INSTANT-Tecno-Spark-40-Pro-Plus-8-256GB-Helio-G200-5200mAh-1.5K-144Hz-Curved-AMOLED-i.331211968.44269141033?extraParams=%7B%22display_model_id%22%3A301974771809%2C%22model_selection_logic%22%3A3%7D&sp_atk=b2f0a102-8553-4eee-8029-5699f360701e&xptdk=b2f0a102-8553-4eee-8029-5699f360701e,35 Terjual,,
https://down-id.img.susercontent.com/file/id-11134207-81ztq-me2mgbez7j7l4c,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Tecno Spark 40 Pro+ 8GB/128GB I 8GB/256GB Garansi Resmi Tecno Indonesia,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,2.864.000,-18%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Jakarta Pusat,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"Tecno Spark 40 Pro+ 8GB/128GB I 8GB/256GB Garansi Resmi Tecno Indonesia
Rp
2.864.000
-18%
4.9
38 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Tecno-Spark-40-Pro-8GB-128GB-I-8GB-256GB-Garansi-Resmi-Tecno-Indonesia-i.1119863145.44366451185?extraParams=%7B%22display_model_id%22%3A292301342650%2C%22model_selection_logic%22%3A3%7D&sp_atk=e8c7b7e8-75b2-4f7d-ab0e-93d8b9101b60&xptdk=e8c7b7e8-75b2-4f7d-ab0e-93d8b9101b60,38 Terjual,,
https://down-id.img.susercontent.com/file/id-11134207-81ztf-mdx72knrq1aec8,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Tecno Spark 40 Pro+ 8/256GB NFC Garansi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,2.999.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,Semarang,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"Tecno Spark 40 Pro+ 8/256GB NFC Garansi Resmi
Rp
2.999.000
5.0
15 Terjual
< 2 Hari
Semarang",https://shopee.co.id/Tecno-Spark-40-Pro-8-256GB-NFC-Garansi-Resmi-i.287662257.41815326303?extraParams=%7B%22display_model_id%22%3A228038999502%2C%22model_selection_logic%22%3A3%7D&sp_atk=78f8fdd0-849a-4671-a538-0861e57f458d&xptdk=78f8fdd0-849a-4671-a538-0861e57f458d,15 Terjual,,
https://down-id.img.susercontent.com/file/id-11134207-7ra0h-mc6l67padph86f,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"TECNO POVA 7 NFC [8/128GB] [8/256GB] - 7000mAh + 45W GARANSI, GARANSI RESMI TECNO INDONESIA",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.849.000,-7%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,Jakarta Barat,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"TECNO POVA 7 NFC [8/128GB] [8/256GB] - 7000mAh + 45W GARANSI, GARANSI RESMI TECNO INDONESIA
Rp
2.849.000
-7%
4.9
881 Terjual
< 2 Hari
Jakarta Barat",https://shopee.co.id/TECNO-POVA-7-NFC-8-128GB-8-256GB-7000mAh-45W-GARANSI-GARANSI-RESMI-TECNO-INDONESIA-i.216046779.26073097740?extraParams=%7B%22display_model_id%22%3A370711478542%2C%22model_selection_logic%22%3A3%7D&sp_atk=03281eab-8b64-486a-8a2a-69873531f8e7&xptdk=03281eab-8b64-486a-8a2a-69873531f8e7,881 Terjual,,
https://down-id.img.susercontent.com/file/id-11134207-8224z-mkdnm7owg8p013,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,TECNO SPARK 40 PRO+ 8/256GB - Garansi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,2.959.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,,,Kab. Kapuas,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,Kombo Hemat,"TECNO SPARK 40 PRO+ 8/256GB - Garansi Resmi
Rp
2.959.000
Kombo Hemat
4.9
32 Terjual
2-5 Hari
Kab. Kapuas",https://shopee.co.id/TECNO-SPARK-40-PRO-8-256GB-Garansi-Resmi-i.53222836.44418472788?extraParams=%7B%22display_model_id%22%3A291516613991%2C%22model_selection_logic%22%3A3%7D&sp_atk=973981e2-f4de-4281-9956-a171a7ac0931&xptdk=973981e2-f4de-4281-9956-a171a7ac0931,32 Terjual,,
https://down-id.img.susercontent.com/file/id-11134207-7rbk3-ma89hbtjx41waa,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,TECNO POVA 6 PRO 5G Ram 12GB/256GB Fullset Garansi Resmi,,Rp,2.399.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,,,Jakarta Barat,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"TECNO POVA 6 PRO 5G Ram 12GB/256GB Fullset Garansi Resmi
Rp
2.399.000
4.9
17 Terjual
3-6 Hari
Jakarta Barat",https://shopee.co.id/TECNO-POVA-6-PRO-5G-Ram-12GB-256GB-Fullset-Garansi-Resmi-i.756650641.26937445137?extraParams=%7B%22display_model_id%22%3A267078900326%2C%22model_selection_logic%22%3A3%7D&sp_atk=728802f1-ddba-4efe-8f62-6d399c74cf70&xptdk=728802f1-ddba-4efe-8f62-6d399c74cf70,17 Terjual,,
https://down-id.img.susercontent.com/file/id-11134207-82252-mjzqr4ax5e6a60,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"TECNO SPARK 40 Pro+ 8/256GB, SPARK 40 Pro+ 8/128GB , SPARK 40 8/256GB,SPARK 40 6/128GB (RESMI)",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,3.200.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,,Surabaya,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"TECNO SPARK 40 Pro+ 8/256GB, SPARK 40 Pro+ 8/128GB , SPARK 40 8/256GB,SPARK 40 6/128GB (RESMI)
Rp
3.200.000
4.9
751 Terjual
Besok
Surabaya",https://shopee.co.id/TECNO-SPARK-40-Pro-8-256GB-SPARK-40-Pro-8-128GB-SPARK-40-8-256GB-SPARK-40-6-128GB-(RESMI)-i.457871974.26901839819?extraParams=%7B%22display_model_id%22%3A345493292468%2C%22model_selection_logic%22%3A3%7D&sp_atk=cbe438a0-0dbb-4dd0-aa5e-cec150b301fc&xptdk=cbe438a0-0dbb-4dd0-aa5e-cec150b301fc,751 Terjual,,
https://down-id.img.susercontent.com/file/sg-11134201-821f3-mh1in39i8ftbf5,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Tecno Spark Go 1 Original Garansi Fullset,,Rp,1.526.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"Tecno Spark Go 1 Original Garansi Fullset
Rp
1.526.000
5.0
12 Terjual
< 2 Hari
Jakarta Barat",https://shopee.co.id/Tecno-Spark-Go-1-Original-Garansi-Fullset-i.747430180.54001388440?extraParams=%7B%22display_model_id%22%3A167360494096%2C%22model_selection_logic%22%3A3%7D&sp_atk=cbf217fc-450e-46c7-9475-3a8357ac652e&xptdk=cbf217fc-450e-46c7-9475-3a8357ac652e,12 Terjual,,
https://down-id.img.susercontent.com/file/id-11134207-8224y-mjgqjnc4gb2cf9,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Tecno Spark Go 3 [4GB+128GB] - Garansi Resmi 1 Tahun,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,1.599.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,,,Jakarta Utara,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"Tecno Spark Go 3 [4GB+128GB] - Garansi Resmi 1 Tahun
Rp
1.599.000
5.0
31 Terjual
2-4 Hari
Jakarta Utara",https://shopee.co.id/Tecno-Spark-Go-3-4GB-128GB-Garansi-Resmi-1-Tahun-i.395020669.56154643109?extraParams=%7B%22display_model_id%22%3A297333553930%2C%22model_selection_logic%22%3A3%7D&sp_atk=c633ce55-107c-4eff-920a-db340b58a169&xptdk=c633ce55-107c-4eff-920a-db340b58a169,31 Terjual,,
https://down-id.img.susercontent.com/file/id-11134207-8224q-mjtmql7ylipwae,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Tecno Spark Go 3 | 5000 mAh,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,1.499.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,,,Jakarta Barat,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"Tecno Spark Go 3 | 5000 mAh
Rp
1.499.000
5.0
3 Terjual
2-3 Hari
Jakarta Barat",https://shopee.co.id/Tecno-Spark-Go-3-5000-mAh-i.21092366.46255199479?extraParams=%7B%22display_model_id%22%3A310476049234%2C%22model_selection_logic%22%3A3%7D&sp_atk=36c59aab-0daf-47f5-a082-eb1aa4fa1021&xptdk=36c59aab-0daf-47f5-a082-eb1aa4fa1021,3 Terjual,,
https://down-id.img.susercontent.com/file/id-11134207-7ra0g-mc7f106oxhyr91,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,TECNO POVA 7 5G 8/128GB 8/256GB Garansi Resmi Indonesia,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.499.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,4.8,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,,,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"TECNO POVA 7 5G 8/128GB 8/256GB Garansi Resmi Indonesia
Rp
3.499.000
4.8
15 Terjual
2-3 Hari
Surabaya",https://shopee.co.id/TECNO-POVA-7-5G-8-128GB-8-256GB-Garansi-Resmi-Indonesia-i.25028502.22545605566?extraParams=%7B%22display_model_id%22%3A385710193353%2C%22model_selection_logic%22%3A3%7D&sp_atk=65849a3d-6be4-4a20-b353-adaa060ce797&xptdk=65849a3d-6be4-4a20-b353-adaa060ce797,15 Terjual,,
