-image-yazkc-11,-image-yazkc-11_2,text-sm,text-xs/sp14,font-medium,pointer-events-none,text-shopee-green,pointer-events-none_2,align-middle,inline-block,text-shopee-primary,pointer-events-none_3,text-xs/sp14_3,w-auto,text-white,truncate,img_2,text-white_2,text-white_2_link,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-822wk-mn2o7f26mu4j3f,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"Dell Latitude 5330 i7 Gen 12 16GB 256GB 13"" IPS",Rp,6.000.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,20 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=43066702574&shopid=1526223742,"Dell Latitude 5330 i7 Gen 12 16GB 256GB 13"" IPS
Rp
6.000.000
5.0
20 Terjual
Besok 12:00
Surabaya",https://shopee.co.id/Dell-Latitude-5330-i7-Gen-12-16GB-256GB-13-IPS-i.1526223742.43066702574?extraParams=%7B%22display_model_id%22%3A320786874662%2C%22model_selection_logic%22%3A3%7D&sp_atk=2feff378-aeb4-4c90-9e0e-969377e8fc82&xptdk=2feff378-aeb4-4c90-9e0e-969377e8fc82
https://down-id.img.susercontent.com/file/id-11134207-8224t-mjtkcgcmls7b51,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Dell Vostro 3400 I5 Gaming Laptop 8GB 256GB SSD,Rp,4.000.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3-6 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Hulu Sungai Tengah,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,-20%,,,,,,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=47305185358&shopid=86403612,"Dell Vostro 3400 I5 Gaming Laptop 8GB 256GB SSD
Rp
4.000.000
-20%
3-6 Hari
Kab. Hulu Sungai Tengah",https://shopee.co.id/Dell-Vostro-3400-I5-Gaming-Laptop-8GB-256GB-SSD-i.86403612.47305185358?extraParams=%7B%22display_model_id%22%3A435474319392%2C%22model_selection_logic%22%3A3%7D&sp_atk=c5aef439-039f-4b97-9af2-cf2630df0762&xptdk=c5aef439-039f-4b97-9af2-cf2630df0762
https://down-id.img.susercontent.com/file/id-11134207-81zto-mf6fdcq9ovt7d1,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,DELL LATTITUDE 5430 Intel Core i7 1255U RAM16GB SSD512GB 14'' FHD Windows 11,Rp,8.299.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,34 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=11529783890&shopid=32829345,"DELL LATTITUDE 5430 Intel Core i7 1255U RAM16GB SSD512GB 14'' FHD Windows 11
Rp
8.299.000
5.0
34 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/DELL-LATTITUDE-5430-Intel-Core-i7-1255U-RAM16GB-SSD512GB-14''-FHD-Windows-11-i.32829345.11529783890?extraParams=%7B%22display_model_id%22%3A157959865151%2C%22model_selection_logic%22%3A3%7D&sp_atk=4886e572-3c59-4ec5-9cab-c0c69a1c3508&xptdk=4886e572-3c59-4ec5-9cab-c0c69a1c3508
https://down-id.img.susercontent.com/file/id-11134207-822wl-mn2bitmf318i59,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Dell Latitude 3330 i5-1235U RAM 8GB SSD 256GB 13.3” FHD Iris Xe Win 11 Pro Laptop + Bonus Mouse,Rp,5.350.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3-4 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,,,,,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=51558842718&shopid=1002934926,"Dell Latitude 3330 i5-1235U RAM 8GB SSD 256GB 13.3” FHD Iris Xe Win 11 Pro Laptop + Bonus Mouse
Rp
5.350.000
3-4 Hari
Depok",https://shopee.co.id/Dell-Latitude-3330-i5-1235U-RAM-8GB-SSD-256GB-13.3%E2%80%9D-FHD-Iris-Xe-Win-11-Pro-Laptop-Bonus-Mouse-i.1002934926.51558842718?extraParams=%7B%22display_model_id%22%3A410784844086%2C%22model_selection_logic%22%3A3%7D&sp_atk=cadbe8d3-f072-46dc-a70c-f76c59f0aefc&xptdk=cadbe8d3-f072-46dc-a70c-f76c59f0aefc
https://down-id.img.susercontent.com/file/id-11134207-82250-mjgyaqshwnif62,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop DELL Latitude 7320 Core i7 Gen 11 Ram 16GB SSD 512GB Mulus,Rp,5.399.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,105 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=18880443046&shopid=595179602,"Laptop DELL Latitude 7320 Core i7 Gen 11 Ram 16GB SSD 512GB Mulus
Rp
5.399.000
4.9
105 Terjual
< 2 Hari
Bandung",https://shopee.co.id/Laptop-DELL-Latitude-7320-Core-i7-Gen-11-Ram-16GB-SSD-512GB-Mulus-i.595179602.18880443046?extraParams=%7B%22display_model_id%22%3A302536682183%2C%22model_selection_logic%22%3A3%7D&sp_atk=73fffba8-4ea0-4832-bfb6-684b89030d36&xptdk=73fffba8-4ea0-4832-bfb6-684b89030d36
https://down-id.img.susercontent.com/file/id-11134207-8224s-mjs3vql8lb7of6,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Dell Latitude 14 5450 Ultra 5 32GB 1TB SSD Gray,Rp,9.498.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,18 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bogor,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=25815981718&shopid=757795871,"Dell Latitude 14 5450 Ultra 5 32GB 1TB SSD Gray
Rp
9.498.000
-1%
5.0
18 Terjual
< 2 Hari
Bogor",https://shopee.co.id/Dell-Latitude-14-5450-Ultra-5-32GB-1TB-SSD-Gray-i.757795871.25815981718?extraParams=%7B%22display_model_id%22%3A302087305687%2C%22model_selection_logic%22%3A3%7D&sp_atk=1f1483c6-250b-4325-80d4-6b904922dc5d&xptdk=1f1483c6-250b-4325-80d4-6b904922dc5d
https://down-id.img.susercontent.com/file/id-11134207-822wh-mlbu1k3u2g3n3c,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"Dell Latitude 7330 i5/i7 12th Gen 16GB/32GB SSD 13.3""",Rp,6.390.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,Kombo Hemat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=29692471084&shopid=1290502453,"Dell Latitude 7330 i5/i7 12th Gen 16GB/32GB SSD 13.3""
Rp
6.390.000
-1%
Kombo Hemat
5.0
2 Terjual
Besok 12:00
Surabaya",https://shopee.co.id/Dell-Latitude-7330-i5-i7-12th-Gen-16GB-32GB-SSD-13.3--i.1290502453.29692471084?extraParams=%7B%22display_model_id%22%3A405597041727%2C%22model_selection_logic%22%3A3%7D&sp_atk=32b756c3-d0c1-4b1b-9cbb-f23fa375ba10&xptdk=32b756c3-d0c1-4b1b-9cbb-f23fa375ba10
https://down-id.img.susercontent.com/file/id-11134207-8224p-mhbcrlrf1qmj29,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"Dell Latitude 7320 2in1 i7 32GB SSD 13"" FHD",Rp,9.500.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=45551890123&shopid=1526223742,"Dell Latitude 7320 2in1 i7 32GB SSD 13"" FHD
Rp
9.500.000
Besok 12:00
Surabaya",https://shopee.co.id/Dell-Latitude-7320-2in1-i7-32GB-SSD-13-FHD-i.1526223742.45551890123?extraParams=%7B%22display_model_id%22%3A415178199527%2C%22model_selection_logic%22%3A3%7D&sp_atk=2867d7b2-e6ff-43e5-90ee-659c4bf7fe4f&xptdk=2867d7b2-e6ff-43e5-90ee-659c4bf7fe4f
https://down-id.img.susercontent.com/file/id-11134207-822wl-mln3wl160fese2,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Laptop Dell Latitude 5521 i7 32GB SSD 1TB MX450,Rp,8.590.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=52557003893&shopid=353682130,"Laptop Dell Latitude 5521 i7 32GB SSD 1TB MX450
Rp
8.590.000
5.0
2 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Laptop-Dell-Latitude-5521-i7-32GB-SSD-1TB-MX450-i.353682130.52557003893?extraParams=%7B%22display_model_id%22%3A430625502875%2C%22model_selection_logic%22%3A3%7D&sp_atk=5141c24f-154e-4ced-b547-1e8351b7ad4f&xptdk=5141c24f-154e-4ced-b547-1e8351b7ad4f
https://down-id.img.susercontent.com/file/id-11134207-822wh-mn9r471faio26e,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Dell Latitude 5300 2 in 1 Touchscreen | i5-8365U | RAM 8GB | SSD 256GB,Rp,4.900.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tasikmalaya,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=56809150885&shopid=1206927807,"Dell Latitude 5300 2 in 1 Touchscreen | i5-8365U | RAM 8GB | SSD 256GB
Rp
4.900.000
< 2 Hari
Tasikmalaya",https://shopee.co.id/Dell-Latitude-5300-2-in-1-Touchscreen-i5-8365U-RAM-8GB-SSD-256GB-i.1206927807.56809150885?extraParams=%7B%22display_model_id%22%3A390810698939%2C%22model_selection_logic%22%3A3%7D&sp_atk=01aacf5b-a286-4562-8178-5d483017c196&xptdk=01aacf5b-a286-4562-8178-5d483017c196
https://down-id.img.susercontent.com/file/id-11134207-8224u-mi1wkm8pm7euf9,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Laptop Dell Latitude 5330 i7 32GB SSD 1TB Touchscreen,Rp,7.090.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,10 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,4.8,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=50902828296&shopid=353682130,"Laptop Dell Latitude 5330 i7 32GB SSD 1TB Touchscreen
Rp
7.090.000
4.8
10 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Laptop-Dell-Latitude-5330-i7-32GB-SSD-1TB-Touchscreen-i.353682130.50902828296?extraParams=%7B%22display_model_id%22%3A325398070870%2C%22model_selection_logic%22%3A3%7D&sp_atk=3d83361a-8b91-4cd4-881f-8d970d394595&xptdk=3d83361a-8b91-4cd4-881f-8d970d394595
https://down-id.img.susercontent.com/file/37bb2a5071113242d850cc1c4bf92b25,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"DELL VOSTRO 3405 RYZEN 5-3500 4GB 256SSD INTEGRATED AMD 14"" WINDOWS 10 OHS19",Rp,9.264.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,13 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=9932862066&shopid=139787388,"DELL VOSTRO 3405 RYZEN 5-3500 4GB 256SSD INTEGRATED AMD 14"" WINDOWS 10 OHS19
Rp
9.264.000
13 Terjual
Besok
Surabaya",https://shopee.co.id/DELL-VOSTRO-3405-RYZEN-5-3500-4GB-256SSD-INTEGRATED-AMD-14-WINDOWS-10-OHS19-i.139787388.9932862066?extraParams=%7B%22display_model_id%22%3A81264834228%2C%22model_selection_logic%22%3A3%7D&sp_atk=5cd79f52-0382-4847-b15a-cd69b84d21e7&xptdk=5cd79f52-0382-4847-b15a-cd69b84d21e7
https://down-id.img.susercontent.com/file/id-11134207-822wk-mn5evlip3rpc98,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Dell Inspiron 15 Ryzen 7 32GB 1TB Touchscreen,Rp,9.499.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=50558989736&shopid=1413681782,"Dell Inspiron 15 Ryzen 7 32GB 1TB Touchscreen
Rp
9.499.000
Hadiah Gratis
< 2 Hari
Bandung",https://shopee.co.id/Dell-Inspiron-15-Ryzen-7-32GB-1TB-Touchscreen-i.1413681782.50558989736?extraParams=%7B%22display_model_id%22%3A350797191770%2C%22model_selection_logic%22%3A3%7D&sp_atk=14c82658-8e59-4d71-9a37-de5f03101452&xptdk=14c82658-8e59-4d71-9a37-de5f03101452
https://down-id.img.susercontent.com/file/id-11134207-82251-mjezlqx2cav88b,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Dell Latitude 7420 i7 16GB 512GB SSD Original,Rp,7.000.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,60 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=16756595164&shopid=583716561,"Dell Latitude 7420 i7 16GB 512GB SSD Original
Rp
7.000.000
-1%
Cicilan
5.0
60 Terjual
< 2 Hari
Bandung",https://shopee.co.id/Dell-Latitude-7420-i7-16GB-512GB-SSD-Original-i.583716561.16756595164?extraParams=%7B%22display_model_id%22%3A224580856149%2C%22model_selection_logic%22%3A3%7D&sp_atk=8d48ffc0-2996-459d-b5da-9a13fe9279b6&xptdk=8d48ffc0-2996-459d-b5da-9a13fe9279b6
https://down-id.img.susercontent.com/file/id-11134207-7ra0o-mb9ad10jyrkub0,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"Dell Latitude 7400 i7 8GB/16GB SSD 14"" FHD/HD",Rp,6.500.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,4 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=28835583805&shopid=1526223742,"Dell Latitude 7400 i7 8GB/16GB SSD 14"" FHD/HD
Rp
6.500.000
5.0
4 Terjual
Besok 12:00
Surabaya",https://shopee.co.id/Dell-Latitude-7400-i7-8GB-16GB-SSD-14-FHD-HD-i.1526223742.28835583805?extraParams=%7B%22display_model_id%22%3A280877123526%2C%22model_selection_logic%22%3A3%7D&sp_atk=7cdd962b-5be2-4e99-81f9-e4a79f4d4f39&xptdk=7cdd962b-5be2-4e99-81f9-e4a79f4d4f39
https://down-id.img.susercontent.com/file/id-11134207-8224u-mjtjms56cd8i93,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Laptop Dell Latitude 7450 Ci5 5300U 2.3GHz Ram 8GB Ssd 128GB,Rp,700.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=48305192450&shopid=1502517707,"Laptop Dell Latitude 7450 Ci5 5300U 2.3GHz Ram 8GB Ssd 128GB
Rp
700.000
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Laptop-Dell-Latitude-7450-Ci5-5300U-2.3GHz-Ram-8GB-Ssd-128GB-i.1502517707.48305192450?extraParams=%7B%22display_model_id%22%3A400474878600%2C%22model_selection_logic%22%3A3%7D&sp_atk=67bcf11a-375a-4a95-992a-796331d01561&xptdk=67bcf11a-375a-4a95-992a-796331d01561
https://down-id.img.susercontent.com/file/id-11134207-822wm-mmwrs4wofo5gc4,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Dell Latitude 3420 i5 8GB/16GB 512GB SSD Win11+Office,Rp,5.516.550,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,12 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,-31%,,4.8,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=15999641030&shopid=1096750784,"Dell Latitude 3420 i5 8GB/16GB 512GB SSD Win11+Office
Rp
5.516.550
-31%
4.8
12 Terjual
< 2 Hari
Jakarta Barat",https://shopee.co.id/Dell-Latitude-3420-i5-8GB-16GB-512GB-SSD-Win11-Office-i.1096750784.15999641030?extraParams=%7B%22display_model_id%22%3A214657703655%2C%22model_selection_logic%22%3A3%7D&sp_atk=41819ce9-ac18-4afa-804c-4d36d51fcadb&xptdk=41819ce9-ac18-4afa-804c-4d36d51fcadb
