-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-shopee-primary,pointer-events-none,text-ellipsis,truncate,img,text-xs/sp14_2,text-xs,pointer-events-none_2,pointer-events-none_3,align-middle,w-auto,text-white,_container,_container_link,text-shopee-green,truncate_2,img_2
https://down-id.img.susercontent.com/file/id-11134207-7r98q-lwgy18n1chotbe,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung Galaxy A15 LTE Ram 8/256 Gb Dan Ram 8/128 Gb Terbaru Garansi Resmi Samsung Indonesia,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,2.799.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,229 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,"Samsung Galaxy A15 LTE Ram 8/256 Gb Dan Ram 8/128 Gb Terbaru Garansi Resmi Samsung Indonesia
Rp
2.799.000
4.9
229 Terjual
< 2 Hari
Surabaya",https://shopee.co.id/Samsung-Galaxy-A15-LTE-Ram-8-256-Gb-Dan-Ram-8-128-Gb-Terbaru-Garansi-Resmi-Samsung-Indonesia-i.82770881.27602736723?extraParams=%7B%22display_model_id%22%3A236440041186%2C%22model_selection_logic%22%3A3%7D&sp_atk=8ac8919a-ceb9-4752-ae3b-ce767dc12628&xptdk=8ac8919a-ceb9-4752-ae3b-ce767dc12628,,,
https://down-id.img.susercontent.com/file/id-11134207-7rasb-m414ett7rol696,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung A16 4G 8/256 Gb | 8/128 Gb New Garansi Resmi Samsung Indonesia,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,2.799.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,120 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,"Samsung A16 4G 8/256 Gb | 8/128 Gb New Garansi Resmi Samsung Indonesia
Rp
2.799.000
4.8
120 Terjual
< 2 Hari
Surabaya",https://shopee.co.id/Samsung-A16-4G-8-256-Gb-8-128-Gb-New-Garansi-Resmi-Samsung-Indonesia-i.82770881.24702492379?extraParams=%7B%22display_model_id%22%3A89072072272%2C%22model_selection_logic%22%3A3%7D&sp_atk=ae039b3f-d495-45ec-9243-337439c36fcd&xptdk=ae039b3f-d495-45ec-9243-337439c36fcd,,,
https://down-id.img.susercontent.com/file/id-11134207-8224s-mkh3punqnkzoaf,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,SAMSUNG GALAXY A24 RAM 8/128 SEGEL RESMI,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,2.495.000,-4%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,3 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,"SAMSUNG GALAXY A24 RAM 8/128 SEGEL RESMI
Rp
2.495.000
-4%
5.0
3 Terjual
< 2 Hari
Surabaya",https://shopee.co.id/SAMSUNG-GALAXY-A24-RAM-8-128-SEGEL-RESMI-i.1098399846.22259047602?extraParams=%7B%22display_model_id%22%3A157071310499%2C%22model_selection_logic%22%3A3%7D&sp_atk=fad27730-2da4-4f5d-82cd-5a5cab9fa0be&xptdk=fad27730-2da4-4f5d-82cd-5a5cab9fa0be,,,
https://down-id.img.susercontent.com/file/id-11134207-822wj-mmv8jaw76mtdb4,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung Galaxy A56 5G 12/256GB - Awesome Pink | Galaxy AI | 50MP Camera | 45W Super Fast Charge,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,6.799.000,-13%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,2RB+ Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Kab. Tangerang,,,"Samsung Galaxy A56 5G 12/256GB - Awesome Pink | Galaxy AI | 50MP Camera | 45W Super Fast Charge
Rp
6.799.000
-13%
4.9
2RB+ Terjual
3-4 Hari
Kab. Tangerang",https://shopee.co.id/Samsung-Galaxy-A56-5G-12-256GB-Awesome-Pink-Galaxy-AI-50MP-Camera-45W-Super-Fast-Charge-i.846350612.29478473761?extraParams=%7B%22display_model_id%22%3A49528814219%2C%22model_selection_logic%22%3A3%7D&sp_atk=d54f145b-5f12-47a6-b385-1b6b01b083c0&xptdk=d54f145b-5f12-47a6-b385-1b6b01b083c0,,,
https://down-id.img.susercontent.com/file/id-11134207-7rbk7-m8h3sl3kqya342,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung Galaxy A26 5G 8/256GB Garansi Resmi SEIN,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,4.999.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,165 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,2 jam,"Samsung Galaxy A26 5G 8/256GB Garansi Resmi SEIN
Rp
4.999.000
4.8
165 Terjual
2 jam
Surabaya",https://shopee.co.id/Samsung-Galaxy-A26-5G-8-256GB-Garansi-Resmi-SEIN-i.143199398.26033171838?extraParams=%7B%22display_model_id%22%3A119466564478%2C%22model_selection_logic%22%3A3%7D&sp_atk=1950cc3b-60e2-4738-9014-68aa43482742&xptdk=1950cc3b-60e2-4738-9014-68aa43482742,,,
https://down-id.img.susercontent.com/file/id-11134207-7ra0u-mcz6mxr2p4x360,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung Galaxy A56 5G 12/256 8/256 Garansi Resmi Samsung SEIN,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,6.170.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,2RB+ Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,Jakarta Utara,,,"Samsung Galaxy A56 5G 12/256 8/256 Garansi Resmi Samsung SEIN
Rp
6.170.000
4.9
2RB+ Terjual
3 Hari
Jakarta Utara",https://shopee.co.id/Samsung-Galaxy-A56-5G-12-256-8-256-Garansi-Resmi-Samsung-SEIN-i.75066549.26886362501?extraParams=%7B%22display_model_id%22%3A188510863518%2C%22model_selection_logic%22%3A3%7D&sp_atk=4bb9465b-e2fc-4f12-b159-4dce2346330a&xptdk=4bb9465b-e2fc-4f12-b159-4dce2346330a,,,
https://down-id.img.susercontent.com/file/id-11134207-8224w-mhrhkke11nut7d,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung Galaxy S25 FE | 8GB/256GB | EXYNOS 2400 | DYNAMIC AMOLED 6.7 inc 120 Hz | 5000 Mah 45Watt | 50 MP FLAGSHIP CAMERA,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,9.299.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,107 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,Bekasi,,,"Samsung Galaxy S25 FE | 8GB/256GB | EXYNOS 2400 | DYNAMIC AMOLED 6.7 inc 120 Hz | 5000 Mah 45Watt | 50 MP FLAGSHIP CAMERA
Rp
9.299.000
5.0
107 Terjual
2-3 Hari
Bekasi",https://shopee.co.id/Samsung-Galaxy-S25-FE-8GB-256GB-EXYNOS-2400-DYNAMIC-AMOLED-6.7-inc-120-Hz-5000-Mah-45Watt-50-MP-FLAGSHIP-CAMERA-i.319647164.27778497834?extraParams=%7B%22display_model_id%22%3A208276463118%2C%22model_selection_logic%22%3A3%7D&sp_atk=109afc63-f2d2-4ce1-b207-923b8c0d8f38&xptdk=109afc63-f2d2-4ce1-b207-923b8c0d8f38,,,
https://down-id.img.susercontent.com/file/sg-11134201-7rdx9-mcmxlwg51x2vcb,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Samsung Galaxy A56 5G 8/256GB NFC Garansi Resmi Indonesia,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,6.498.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,219 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,Semarang,,,"Samsung Galaxy A56 5G 8/256GB NFC Garansi Resmi Indonesia
Rp
6.498.000
-1%
4.9
219 Terjual
2-3 Hari
Semarang",https://shopee.co.id/Samsung-Galaxy-A56-5G-8-256GB-NFC-Garansi-Resmi-Indonesia-i.287662257.27678648202?extraParams=%7B%22display_model_id%22%3A247811556618%2C%22model_selection_logic%22%3A3%7D&sp_atk=0fa70b9e-9066-46c5-98df-f0469a1906c7&xptdk=0fa70b9e-9066-46c5-98df-f0469a1906c7,,,
https://down-id.img.susercontent.com/file/id-11134207-822wt-mmia3zvuhbsxf6,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Samsung Galaxy A36 5G Origial, Kamera 50 MP - 8/256GB 12/256GB",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,5.499.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,119 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,Bandung,,,"Samsung Galaxy A36 5G Origial, Kamera 50 MP - 8/256GB 12/256GB
Rp
5.499.000
5.0
119 Terjual
3 Hari
Bandung",https://shopee.co.id/Samsung-Galaxy-A36-5G-Origial-Kamera-50-MP-8-256GB-12-256GB-i.1545261615.27637069542?extraParams=%7B%22display_model_id%22%3A290224968148%2C%22model_selection_logic%22%3A3%7D&sp_atk=ee946bf5-8211-4dd2-ae8f-2de8d35d4e41&xptdk=ee946bf5-8211-4dd2-ae8f-2de8d35d4e41,,,
https://down-id.img.susercontent.com/file/id-11134207-81ztp-mersmfxhoy68c0,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Samsung Galaxy A26 5G Garansi Resmi SEIN,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.999.999,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,1RB+ Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,Jakarta Utara,,,"Samsung Galaxy A26 5G Garansi Resmi SEIN
Rp
3.999.999
5.0
1RB+ Terjual
3 Hari
Jakarta Utara",https://shopee.co.id/Samsung-Galaxy-A26-5G-Garansi-Resmi-SEIN-i.1058615244.43650469835?extraParams=%7B%22display_model_id%22%3A270885355177%2C%22model_selection_logic%22%3A3%7D&sp_atk=d202cc63-072a-4c1f-ad30-c2b625a63294&xptdk=d202cc63-072a-4c1f-ad30-c2b625a63294,,,
https://down-id.img.susercontent.com/file/id-11134207-7r98x-lzwaaplz22w8f6,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,SAMSUNG GALAXY A55 5G 12/256 | 8/256 | 8/128 Garansi Resmi SAMSUNG INDONESIA Termurah,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,5.353.000,-11%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,793 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,Surabaya,,,"SAMSUNG GALAXY A55 5G 12/256 | 8/256 | 8/128 Garansi Resmi SAMSUNG INDONESIA Termurah
Rp
5.353.000
-11%
4.8
793 Terjual
2-3 Hari
Surabaya",https://shopee.co.id/SAMSUNG-GALAXY-A55-5G-12-256-8-256-8-128-Garansi-Resmi-SAMSUNG-INDONESIA-Termurah-i.295861257.25321040652?extraParams=%7B%22display_model_id%22%3A88894216376%2C%22model_selection_logic%22%3A3%7D&sp_atk=23e14b55-c379-4f40-a404-5b3dee1b397a&xptdk=23e14b55-c379-4f40-a404-5b3dee1b397a,,,
https://down-id.img.susercontent.com/file/id-11134207-7rbk5-m7q819z6guuv96,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Official Samsung Galaxy A36 5G 8+256GB/12+256GB - Snapdragon 6 Gen3 (4nm Octa-core) - 6,7 inch Display",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,5.149.000,-52%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,3RB+ Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,Tangerang,,,"Official Samsung Galaxy A36 5G 8+256GB/12+256GB - Snapdragon 6 Gen3 (4nm Octa-core) - 6,7 inch Display
Rp
5.149.000
-52%
4.9
3RB+ Terjual
2-3 Hari
Tangerang",https://shopee.co.id/Official-Samsung-Galaxy-A36-5G-8-256GB-12-256GB-Snapdragon-6-Gen3-(4nm-Octa-core)-6-7-inch-Display-i.1240881973.27500457153?extraParams=%7B%22display_model_id%22%3A129292171212%2C%22model_selection_logic%22%3A3%7D&sp_atk=eae7c492-3c62-4586-a0b0-748425ae9ebb&xptdk=eae7c492-3c62-4586-a0b0-748425ae9ebb,,,
https://down-id.img.susercontent.com/file/id-11134207-81ztd-mdx7o0ayv75y4a,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Samsung A07 4GB / 64GB | 4GB / 128GB | 6GB/128GB | 8GB / 256GB | CAMERA 50MP | 90HZ | Helio G99 | 5000 MAH | Garansi Resmi.,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.899.000,-5%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,131 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,Kab. Sidoarjo,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,2 jam,"Samsung A07 4GB / 64GB | 4GB / 128GB | 6GB/128GB | 8GB / 256GB | CAMERA 50MP | 90HZ | Helio G99 | 5000 MAH | Garansi Resmi.
Rp
1.899.000
-5%
4.9
131 Terjual
2 jam
Kab. Sidoarjo",https://shopee.co.id/Samsung-A07-4GB-64GB-4GB-128GB-6GB-128GB-8GB-256GB-CAMERA-50MP-90HZ-Helio-G99-5000-MAH-Garansi-Resmi.-i.105409987.42965326985?extraParams=%7B%22display_model_id%22%3A306265996670%2C%22model_selection_logic%22%3A3%7D&sp_atk=6584d2bc-3c61-4617-a0d6-5e9a26ec293b&xptdk=6584d2bc-3c61-4617-a0d6-5e9a26ec293b,,,
https://down-id.img.susercontent.com/file/id-11134207-8224q-mh23rwotarrea6,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung Galaxy A06 [4+64] [4+128] free adaptor dan sofcase,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.500.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,183 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,Jakarta Barat,,,"Samsung Galaxy A06 [4+64] [4+128] free adaptor dan sofcase
Rp
1.500.000
4.9
183 Terjual
3 Hari
Jakarta Barat",https://shopee.co.id/Samsung-Galaxy-A06-4-64-4-128-free-adaptor-dan-sofcase-i.1452843968.28774676745?extraParams=%7B%22display_model_id%22%3A99903292971%2C%22model_selection_logic%22%3A3%7D&sp_atk=f711ee7e-bf68-4d62-85d5-1ab7b2ea1afd&xptdk=f711ee7e-bf68-4d62-85d5-1ab7b2ea1afd,,,
https://down-id.img.susercontent.com/file/id-11134207-7r98q-lqbeop5z1q8ub3,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung A15 5G 8/256 New Segel Garansi resmi Sein(Samsung),https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,2.799.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,273 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,"Samsung A15 5G 8/256 New Segel Garansi resmi Sein(Samsung)
Rp
2.799.000
4.9
273 Terjual
< 2 Hari
Surabaya",https://shopee.co.id/Samsung-A15-5G-8-256-New-Segel-Garansi-resmi-Sein(Samsung)-i.134819232.24207541672?extraParams=%7B%22display_model_id%22%3A250196781767%2C%22model_selection_logic%22%3A3%7D&sp_atk=eab7a397-bce4-4cbf-90c6-5a6bf8e5801f&xptdk=eab7a397-bce4-4cbf-90c6-5a6bf8e5801f,,,
https://down-id.img.susercontent.com/file/id-11134207-7ra0n-mc7chty7rsqb53,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung galaxy A25 5g 8/256 Free adaptor dan silicone Garansi resmi Samsung Indonesia,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,2.680.000,-33%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,211 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,"Samsung galaxy A25 5g 8/256 Free adaptor dan silicone Garansi resmi Samsung Indonesia
Rp
2.680.000
-33%
5.0
211 Terjual
< 2 Hari
Surabaya",https://shopee.co.id/Samsung-galaxy-A25-5g-8-256-Free-adaptor-dan-silicone-Garansi-resmi-Samsung-Indonesia-i.730765353.44452895955?extraParams=%7B%22display_model_id%22%3A290719255550%2C%22model_selection_logic%22%3A3%7D&sp_atk=5281aa3f-432d-46d6-8e66-c095c68309e0&xptdk=5281aa3f-432d-46d6-8e66-c095c68309e0,,,
https://down-id.img.susercontent.com/file/id-11134207-822wh-mmppmxkwu77o58,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung Galaxy A57 5G 8/128GB 8/256GB 12/256GB Super AMOLED - Garansi Resmi SEIN 1 Tahun,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,7.209.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,723 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,2 jam,"Samsung Galaxy A57 5G 8/128GB 8/256GB 12/256GB Super AMOLED - Garansi Resmi SEIN 1 Tahun
Rp
7.209.000
Cicilan
4.9
723 Terjual
2 jam
Surabaya",https://shopee.co.id/Samsung-Galaxy-A57-5G-8-128GB-8-256GB-12-256GB-Super-AMOLED-Garansi-Resmi-SEIN-1-Tahun-i.160369383.9839367948?extraParams=%7B%22display_model_id%22%3A34732170778%2C%22model_selection_logic%22%3A3%7D&sp_atk=e0a675e5-eedd-4808-a853-db8576493a6b&xptdk=e0a675e5-eedd-4808-a853-db8576493a6b,,,
