-image-yazkc-11,-image-yazkc-11_2,text-sm,text-xs/sp14,font-medium,text-xs/sp14_2,text-xs,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,inline-block,truncate,img_2,text-shopee-primary,pointer-events-none_3,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-822wo-mmvl6kfr6l8ie6,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Honor X7D 8GB/256GB Garansi Resmi Honor Indonesia,Rp,4.079.000,,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,-18%,,"Scrape to BigSeller
Honor X7D 8GB/256GB Garansi Resmi Honor Indonesia
Rp
4.079.000
-18%
Besok
Jakarta Pusat",https://shopee.co.id/Honor-X7D-8GB-256GB-Garansi-Resmi-Honor-Indonesia-i.1119892890.56858551631?extraParams=%7B%22display_model_id%22%3A370758650023%2C%22model_selection_logic%22%3A3%7D&sp_atk=1f98942f-55c7-4c9e-ace7-6b3d30eb0bab&xptdk=1f98942f-55c7-4c9e-ace7-6b3d30eb0bab
https://down-id.img.susercontent.com/file/id-11134207-822wk-mmv7rpbjc7ic3e,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,HONOR X6C Ram 6/256Gb – Garansi Resmi,Rp,3.025.000,,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surakarta (Solo),https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,"Scrape to BigSeller
HONOR X6C Ram 6/256Gb – Garansi Resmi
Rp
3.025.000
Besok
Surakarta (Solo)",https://shopee.co.id/HONOR-X6C-Ram-6-256Gb-%E2%80%93-Garansi-Resmi-i.1055639407.56208528596?extraParams=%7B%22display_model_id%22%3A440756493267%2C%22model_selection_logic%22%3A3%7D&sp_atk=bddb27f8-6fa7-46bd-8d22-2cbd9b12c989&xptdk=bddb27f8-6fa7-46bd-8d22-2cbd9b12c989
https://down-id.img.susercontent.com/file/bb314f06f15c5459c62f32e9f1147bc2,,HONOR 9 LITE 3/32,Rp,1.950.000,,4-7 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Cimahi,,Cicilan,,,,"Scrape to BigSeller
HONOR 9 LITE 3/32
Rp
1.950.000
Cicilan
4-7 Hari
Cimahi",https://shopee.co.id/HONOR-9-LITE-3-32-i.94559126.1555300089?extraParams=%7B%22display_model_id%22%3A72606441536%2C%22model_selection_logic%22%3A3%7D&sp_atk=2dd01535-a211-49d4-b84e-1d2369be4fbb&xptdk=2dd01535-a211-49d4-b84e-1d2369be4fbb
https://down-id.img.susercontent.com/file/id-11134207-7r991-lrlalga3wyq5b2,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LCD TOUCHSCREEN HONOR Y9 PRIME 2019/9X/9X PRO/Y9S/STK-L21/L22/LX3,Rp,143.000,4.8,135 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"Scrape to BigSeller
LCD TOUCHSCREEN HONOR Y9 PRIME 2019/9X/9X PRO/Y9S/STK-L21/L22/LX3
Rp
143.000
4.8
135 Terjual
Besok
Bekasi",https://shopee.co.id/LCD-TOUCHSCREEN-HONOR-Y9-PRIME-2019-9X-9X-PRO-Y9S-STK-L21-L22-LX3-i.1029220010.21287364282?extraParams=%7B%22display_model_id%22%3A222514289880%2C%22model_selection_logic%22%3A3%7D&sp_atk=73298e0b-bcda-4a22-9aeb-cfef64ea40da&xptdk=73298e0b-bcda-4a22-9aeb-cfef64ea40da
https://down-id.img.susercontent.com/file/id-11134207-822wo-mmvaga34nshue0,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Honor X6C [6GB+256GB] - Garansi Resmi 1 Tahun,Rp,2.749.000,,2-3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,,,,,"Scrape to BigSeller
Honor X6C [6GB+256GB] - Garansi Resmi 1 Tahun
Rp
2.749.000
2-3 Hari
Jakarta Utara",https://shopee.co.id/Honor-X6C-6GB-256GB-Garansi-Resmi-1-Tahun-i.196149175.54258050571?extraParams=%7B%22display_model_id%22%3A310715762023%2C%22model_selection_logic%22%3A3%7D&sp_atk=e2a228f9-2616-43bd-85aa-94d061ab5ddd&xptdk=e2a228f9-2616-43bd-85aa-94d061ab5ddd
https://down-id.img.susercontent.com/file/id-11134207-8224z-mkhf7vy5lnnk13,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Honor magic 5pro,Rp,7.000.000,,3-6 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Blitar,,,,,,"Scrape to BigSeller
Honor magic 5pro
Rp
7.000.000
3-6 Hari
Kab. Blitar",https://shopee.co.id/Honor-magic-5pro-i.192024693.57105969645?extraParams=%7B%22display_model_id%22%3A375542188116%2C%22model_selection_logic%22%3A3%7D&sp_atk=720e5ca6-ebc0-4e6f-95f4-54b7f1d4bebe&xptdk=720e5ca6-ebc0-4e6f-95f4-54b7f1d4bebe
https://down-id.img.susercontent.com/file/id-11134207-822ws-mlfvwkndtber48,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LCD TOUCHSCREEN HONOR 400 5G DNY-XN9 ORIGINAL AMOLED,Rp,1.870.000,,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,"Scrape to BigSeller
LCD TOUCHSCREEN HONOR 400 5G DNY-XN9 ORIGINAL AMOLED
Rp
1.870.000
Besok
Jakarta Pusat",https://shopee.co.id/LCD-TOUCHSCREEN-HONOR-400-5G-DNY-XN9-ORIGINAL-AMOLED-i.1378456676.43979043514?extraParams=%7B%22display_model_id%22%3A350607715867%2C%22model_selection_logic%22%3A3%7D&sp_atk=1964cdd5-be4e-45d5-bcea-a6895be76a44&xptdk=1964cdd5-be4e-45d5-bcea-a6895be76a44
https://down-id.img.susercontent.com/file/id-11134207-822wh-mmx16e9p301x97,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,HONOR X6C Smartphone RAM 6+6GB ROM 256GB AI Button AI Eraser Drop & Water Resistance Battery 5300mAh 35W Garansi Resmi,Rp,2.999.000,,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,-12%,,"Scrape to BigSeller
HONOR X6C Smartphone RAM 6+6GB ROM 256GB AI Button AI Eraser Drop & Water Resistance Battery 5300mAh 35W Garansi Resmi
Rp
2.999.000
-12%
Besok
Tangerang",https://shopee.co.id/HONOR-X6C-Smartphone-RAM-6-6GB-ROM-256GB-AI-Button-AI-Eraser-Drop-Water-Resistance-Battery-5300mAh-35W-Garansi-Resmi-i.18182651.57108623443?extraParams=%7B%22display_model_id%22%3A360764862631%2C%22model_selection_logic%22%3A3%7D&sp_atk=c19dc36d-c65d-4636-b806-f1e49213434c&xptdk=c19dc36d-c65d-4636-b806-f1e49213434c
https://down-id.img.susercontent.com/file/e016a653557c6fe7bc8c440d0ac1eeb8,,HONOR 9i 3/32,Rp,2.200.000,,4-7 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Cimahi,,Cicilan,,,,"Scrape to BigSeller
HONOR 9i 3/32
Rp
2.200.000
Cicilan
4-7 Hari
Cimahi",https://shopee.co.id/HONOR-9i-3-32-i.94559126.1551241490?extraParams=%7B%22display_model_id%22%3A80315044931%2C%22model_selection_logic%22%3A3%7D&sp_atk=47c0d2d6-877f-4e8c-8bc6-c068854de1cd&xptdk=47c0d2d6-877f-4e8c-8bc6-c068854de1cd
https://down-id.img.susercontent.com/file/sg-11134201-22110-ntvypvwz00jvb1,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Lcd Honor 20/20 Pro/Honor 20s/Nova 5t Black Fullset Touchscreen,Rp,146.500,4.9,32 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,3 jam,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Scrape to BigSeller
Lcd Honor 20/20 Pro/Honor 20s/Nova 5t Black Fullset Touchscreen
Rp
146.500
-1%
4.9
32 Terjual
3 jam
Surabaya",https://shopee.co.id/Lcd-Honor-20-20-Pro-Honor-20s-Nova-5t-Black-Fullset-Touchscreen-i.165822909.23207444211?extraParams=%7B%22display_model_id%22%3A216228947812%2C%22model_selection_logic%22%3A3%7D&sp_atk=b73ca468-9040-432a-911e-62a4ca6ca577&xptdk=b73ca468-9040-432a-911e-62a4ca6ca577
https://down-id.img.susercontent.com/file/id-11134275-7ra0k-mbjhw5sdykta83,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,HONOR 400 5G 12/512 GB GARANSI RESMI HONOR INDONESIA TERMURAH,Rp,6.817.200,5.0,25 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Hari ini,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,-4%,,"Scrape to BigSeller
HONOR 400 5G 12/512 GB GARANSI RESMI HONOR INDONESIA TERMURAH
Rp
6.817.200
-4%
5.0
25 Terjual
Hari ini
Surabaya",https://shopee.co.id/HONOR-400-5G-12-512-GB-GARANSI-RESMI-HONOR-INDONESIA-TERMURAH-i.91322698.43506523998?extraParams=%7B%22display_model_id%22%3A305548759746%2C%22model_selection_logic%22%3A3%7D&sp_atk=d54fae1f-383c-4bbf-bfa6-b7b07526e60e&xptdk=d54fae1f-383c-4bbf-bfa6-b7b07526e60e
