-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-xs/sp14_2,text-xs,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,text-shopee-primary,pointer-events-none_3,truncate,img_2,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-7rbk8-m7q4jfjc7vava2,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Asus ExpertBook P1403CVA Core i3 8GB 512GB SSD 14"" FHD",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,8.656.000,5.0,5 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Asus ExpertBook P1403CVA Core i3 8GB 512GB SSD 14"" FHD
Rp
8.656.000
5.0
5 Terjual
< 2 Hari
Malang",https://shopee.co.id/Asus-ExpertBook-P1403CVA-Core-i3-8GB-512GB-SSD-14-FHD-i.164898651.27830650922?extraParams=%7B%22display_model_id%22%3A119442846921%2C%22model_selection_logic%22%3A3%7D&sp_atk=66de7075-05b0-40f6-9c9e-353a1c62c2a4&xptdk=66de7075-05b0-40f6-9c9e-353a1c62c2a4
https://down-id.img.susercontent.com/file/id-11134207-8224z-mk679qe8jvurcf,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus Vivobook Go 14 E1404GA VIPS1821M/Intel N100/8GB/256GB SSD/14 inch FHD IPS/Win 11 Home+OHM 2024+ M365,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,6.599.000,,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Medan,,,,,"Asus Vivobook Go 14 E1404GA VIPS1821M/Intel N100/8GB/256GB SSD/14 inch FHD IPS/Win 11 Home+OHM 2024+ M365
Rp
6.599.000
2 Terjual
3-5 Hari
Medan",https://shopee.co.id/Asus-Vivobook-Go-14-E1404GA-VIPS1821M-Intel-N100-8GB-256GB-SSD-14-inch-FHD-IPS-Win-11-Home-OHM-2024-M365-i.12067999.54906078311?extraParams=%7B%22display_model_id%22%3A425553848561%2C%22model_selection_logic%22%3A3%7D&sp_atk=342dba94-fc90-40e1-a705-0df1faf1b2b6&xptdk=342dba94-fc90-40e1-a705-0df1faf1b2b6
https://down-id.img.susercontent.com/file/id-11134207-82252-mkvufjvfumf967,https://down-id.img.susercontent.com/file/id-11134258-7ra0q-mbesqwmkb0gu9c,ASUS Vivobook Go 14 E410KA FHD4821M Celeron N4500 8GB 256GB W11 OHS 2024 M365 Star Black,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,6.779.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Denpasar,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,"ASUS Vivobook Go 14 E410KA FHD4821M Celeron N4500 8GB 256GB W11 OHS 2024 M365 Star Black
Rp
6.779.000
< 2 Hari
Denpasar",https://shopee.co.id/ASUS-Vivobook-Go-14-E410KA-FHD4821M-Celeron-N4500-8GB-256GB-W11-OHS-2024-M365-Star-Black-i.1609169407.54806197579?extraParams=%7B%22display_model_id%22%3A355563143355%2C%22model_selection_logic%22%3A3%7D&sp_atk=d9e670ac-f623-4523-927e-2872fbf7b5a2&xptdk=d9e670ac-f623-4523-927e-2872fbf7b5a2
https://down-id.img.susercontent.com/file/id-11134207-7r98z-ln8eq11r2kdgf9,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ASUS Vivobook Go 14 Ryzen 5 16GB 512GB SSD W11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,9.590.000,5.0,20 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sleman,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"ASUS Vivobook Go 14 Ryzen 5 16GB 512GB SSD W11
Rp
9.590.000
5.0
20 Terjual
< 2 Hari
Kab. Sleman",https://shopee.co.id/ASUS-Vivobook-Go-14-Ryzen-5-16GB-512GB-SSD-W11-i.40255164.16999326134?extraParams=%7B%22display_model_id%22%3A147984445000%2C%22model_selection_logic%22%3A3%7D&sp_atk=69a1c4e4-f470-4882-b589-3c773b080ace&xptdk=69a1c4e4-f470-4882-b589-3c773b080ace
https://down-id.img.susercontent.com/file/id-11134207-8224v-mil4hf287rpjd6,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ASUS VIVOBOOK GO 14 AMD E1404FA RYZEN 3 7320 8GB 512GB W11+OHS+M365B 14.0FHD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,7.613.000,4.8,51 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,-58%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"ASUS VIVOBOOK GO 14 AMD E1404FA RYZEN 3 7320 8GB 512GB W11+OHS+M365B 14.0FHD
Rp
7.613.000
-58%
Cicilan
4.8
51 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/ASUS-VIVOBOOK-GO-14-AMD-E1404FA-RYZEN-3-7320-8GB-512GB-W11-OHS-M365B-14.0FHD-i.78730497.2584445746?extraParams=%7B%22display_model_id%22%3A435569363430%2C%22model_selection_logic%22%3A3%7D&sp_atk=0b1ca9ec-9482-4a3a-abb9-8e23ee202011&xptdk=0b1ca9ec-9482-4a3a-abb9-8e23ee202011
https://down-id.img.susercontent.com/file/id-11134207-822wn-mlomh6u338coc5,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Asus Vivobook 14 i3 16GB 512GB SSD Windows 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,5.098.000,5.0,30 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Asus Vivobook 14 i3 16GB 512GB SSD Windows 11
Rp
5.098.000
-1%
Hadiah Gratis
5.0
30 Terjual
< 2 Hari
Bandung",https://shopee.co.id/Asus-Vivobook-14-i3-16GB-512GB-SSD-Windows-11-i.1632617315.43769412175?extraParams=%7B%22display_model_id%22%3A306590209627%2C%22model_selection_logic%22%3A3%7D&sp_atk=a9130e27-914d-49a1-b338-400980c462d7&xptdk=a9130e27-914d-49a1-b338-400980c462d7
https://down-id.img.susercontent.com/file/id-11134207-7rbka-ma554etenj9g57,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Asus Vivobook I7 24GB 1TB SSD 14 Inch Win11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,7.497.000,5.0,36 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Asus Vivobook I7 24GB 1TB SSD 14 Inch Win11
Rp
7.497.000
-1%
Hadiah Gratis
5.0
36 Terjual
< 2 Hari
Depok",https://shopee.co.id/Asus-Vivobook-I7-24GB-1TB-SSD-14-Inch-Win11-i.768368658.27523674233?extraParams=%7B%22display_model_id%22%3A380575481461%2C%22model_selection_logic%22%3A3%7D&sp_atk=aa14f880-74b6-4fdb-b921-a75c4dfa45e6&xptdk=aa14f880-74b6-4fdb-b921-a75c4dfa45e6
https://down-id.img.susercontent.com/file/id-11134207-822wk-ml8rt0vi99tw6b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus VivoBook X1404VA-NK330W Core i3 24GB 512GB SSD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,7.927.333,4.7,31 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 10:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,-17%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Asus VivoBook X1404VA-NK330W Core i3 24GB 512GB SSD
Rp
7.927.333
-17%
Hadiah Gratis
4.7
31 Terjual
Besok 10:00
Surabaya",https://shopee.co.id/Asus-VivoBook-X1404VA-NK330W-Core-i3-24GB-512GB-SSD-i.205047142.29800523730?extraParams=%7B%22display_model_id%22%3A222814240699%2C%22model_selection_logic%22%3A3%7D&sp_atk=5666b26a-6c1b-40c1-9409-dc2dfe72270d&xptdk=5666b26a-6c1b-40c1-9409-dc2dfe72270d
https://down-id.img.susercontent.com/file/id-11134207-822ws-mlit3qrun4ed2b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ASUS EXPERTBOOK P1403CVA CORE 3 100 8GB 512GB W11+OHS 14.0FHD 3Y GRY -S63852WS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.652.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,"ASUS EXPERTBOOK P1403CVA CORE 3 100 8GB 512GB W11+OHS 14.0FHD 3Y GRY -S63852WS
Rp
8.652.000
-1%
Besok
Surabaya",https://shopee.co.id/ASUS-EXPERTBOOK-P1403CVA-CORE-3-100-8GB-512GB-W11-OHS-14.0FHD-3Y-GRY-S63852WS-i.1471949508.44905699084?extraParams=%7B%22display_model_id%22%3A370514558595%2C%22model_selection_logic%22%3A3%7D&sp_atk=632773d0-c63c-4cbc-9864-57714a89ee64&xptdk=632773d0-c63c-4cbc-9864-57714a89ee64
https://down-id.img.susercontent.com/file/id-11134207-7r98q-lxgq08prlsb122,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ASUS VIVOBOOK GO 14 E1404FA RYZEN 3 7320 8GB 512GB 14.0 FHD VIPS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.068.000,5.0,177 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"ASUS VIVOBOOK GO 14 E1404FA RYZEN 3 7320 8GB 512GB 14.0 FHD VIPS
Rp
8.068.000
5.0
177 Terjual
< 2 Hari
Bandung",https://shopee.co.id/ASUS-VIVOBOOK-GO-14-E1404FA-RYZEN-3-7320-8GB-512GB-14.0-FHD-VIPS-i.1031894725.25833225609?extraParams=%7B%22display_model_id%22%3A207906944119%2C%22model_selection_logic%22%3A3%7D&sp_atk=9243d8ea-df77-4800-878b-3a8cb218f632&xptdk=9243d8ea-df77-4800-878b-3a8cb218f632
