-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-shopee-primary,pointer-events-none,text-xs/sp14_2,pointer-events-none_2,w-auto,text-white,pointer-events-none_3,align-middle,truncate,img_2,text-xs_2,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-822wl-mmzwcgyas1dxc2,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LENOVO IDEAPAD SLIM 3 14 I3 1315 8GB 512GB 14.0FHD BLIT Windows 11 + Office,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.426.000,-2%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,16 Terjual,"LENOVO IDEAPAD SLIM 3 14 I3 1315 8GB 512GB 14.0FHD BLIT Windows 11 + Office
Rp
8.426.000
-2%
5.0
16 Terjual
Besok 12:00
Surabaya",https://shopee.co.id/LENOVO-IDEAPAD-SLIM-3-14-I3-1315-8GB-512GB-14.0FHD-BLIT-Windows-11-Office-i.1039970542.43568183209?extraParams=%7B%22display_model_id%22%3A286495486932%2C%22model_selection_logic%22%3A3%7D&sp_atk=fe412b69-b16d-48b3-b488-fa2c9306d310&xptdk=fe412b69-b16d-48b3-b488-fa2c9306d310
https://down-id.img.susercontent.com/file/id-11134207-81ztj-menufuob4dfo2b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Laptop LENOVO IDEAPAD SLIM 3i INTEL i3 GEN 12 16GB 512GB SSD 14"" FHD WIN11HOME",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,7.599.000,,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,53 Terjual,"Laptop LENOVO IDEAPAD SLIM 3i INTEL i3 GEN 12 16GB 512GB SSD 14"" FHD WIN11HOME
Rp
7.599.000
Hadiah Gratis
5.0
53 Terjual
< 2 Hari
Bandung",https://shopee.co.id/Laptop-LENOVO-IDEAPAD-SLIM-3i-INTEL-i3-GEN-12-16GB-512GB-SSD-14-FHD-WIN11HOME-i.300290440.18224485219?extraParams=%7B%22display_model_id%22%3A272408043886%2C%22model_selection_logic%22%3A3%7D&sp_atk=f34e572e-ca56-4bd1-a660-1849ac3fb540&xptdk=f34e572e-ca56-4bd1-a660-1849ac3fb540
https://down-id.img.susercontent.com/file/id-11134207-82250-mft7mw87z2tq1d,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"TERBARU Lenovo ideapad V14 - G4 Ryzen 3 7320U Ram 8GB Ssd 256GB 14"" Laptop editing gaming kerja pelajar",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,6.956.325,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,11 Terjual,"TERBARU Lenovo ideapad V14 - G4 Ryzen 3 7320U Ram 8GB Ssd 256GB 14"" Laptop editing gaming kerja pelajar
Rp
6.956.325
-1%
Hadiah Gratis
5.0
11 Terjual
Besok
Surabaya",https://shopee.co.id/TERBARU-Lenovo-ideapad-V14-G4-Ryzen-3-7320U-Ram-8GB-Ssd-256GB-14-Laptop-editing-gaming-kerja-pelajar-i.47640758.29366590471?extraParams=%7B%22display_model_id%22%3A243941532902%2C%22model_selection_logic%22%3A3%7D&sp_atk=6cc3f35b-f0f9-434d-b338-a80c7d4e1904&xptdk=6cc3f35b-f0f9-434d-b338-a80c7d4e1904
https://down-id.img.susercontent.com/file/id-11134207-8224v-mhisch8fk8p0f9,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Lenovo Ideapad Slim 3 Core i3 1315U 8GB 512GB 14"" FHD Win11",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,8.032.700,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4 Terjual,"Lenovo Ideapad Slim 3 Core i3 1315U 8GB 512GB 14"" FHD Win11
Rp
8.032.700
-1%
5.0
4 Terjual
Besok 12:00
Surabaya",https://shopee.co.id/Lenovo-Ideapad-Slim-3-Core-i3-1315U-8GB-512GB-14-FHD-Win11-i.348905854.55952123794?extraParams=%7B%22display_model_id%22%3A380525900415%2C%22model_selection_logic%22%3A3%7D&sp_atk=b56c6d56-52df-4369-976c-eeb47968c336&xptdk=b56c6d56-52df-4369-976c-eeb47968c336
https://down-id.img.susercontent.com/file/id-11134207-8224q-mjduvygy95vl1a,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Lenovo Ideapad Slim 3 Ryzen 5 7535HS 512GB SSD 8GB WUXGA IPS Win11+OHS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,10.159.000,-11%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,Produk Baru,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,14 Terjual,"Lenovo Ideapad Slim 3 Ryzen 5 7535HS 512GB SSD 8GB WUXGA IPS Win11+OHS
Rp
10.159.000
-11%
Produk Baru
5.0
14 Terjual
< 2 Hari
Bekasi",https://shopee.co.id/Lenovo-Ideapad-Slim-3-Ryzen-5-7535HS-512GB-SSD-8GB-WUXGA-IPS-Win11-OHS-i.1394507430.47954530372?extraParams=%7B%22display_model_id%22%3A330421382136%2C%22model_selection_logic%22%3A3%7D&sp_atk=df57224c-6713-48c4-ae14-edd841e9c967&xptdk=df57224c-6713-48c4-ae14-edd841e9c967
https://down-id.img.susercontent.com/file/id-11134207-822wu-mn3spqpxtzwofe,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Lenovo IdeaPad Slim 3 14"" FHD Win11 8GB 256GB SSD",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,7.899.000,-6%,,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 11:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,476 Terjual,"Lenovo IdeaPad Slim 3 14"" FHD Win11 8GB 256GB SSD
Rp
7.899.000
-6%
4.9
476 Terjual
Besok 11:00
Surabaya",https://shopee.co.id/Lenovo-IdeaPad-Slim-3-14-FHD-Win11-8GB-256GB-SSD-i.96950295.5694725479?extraParams=%7B%22display_model_id%22%3A158487984823%2C%22model_selection_logic%22%3A3%7D&sp_atk=0984df33-aded-44e4-a12a-b096b303c8b2&xptdk=0984df33-aded-44e4-a12a-b096b303c8b2
https://down-id.img.susercontent.com/file/id-11134207-8224t-mkrukvf5zldu76,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Lenovo Ideapad Slim 3i i3-1315U 512GB SSD 8GB Win11+OHS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.429.000,-13%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Makassar,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,9 Terjual,"Lenovo Ideapad Slim 3i i3-1315U 512GB SSD 8GB Win11+OHS
Rp
8.429.000
-13%
5.0
9 Terjual
< 2 Hari
Makassar",https://shopee.co.id/Lenovo-Ideapad-Slim-3i-i3-1315U-512GB-SSD-8GB-Win11-OHS-i.21612422.40228784119?extraParams=%7B%22display_model_id%22%3A370565638897%2C%22model_selection_logic%22%3A3%7D&sp_atk=1de53174-7264-4b9d-84ef-6358bf20d5e2&xptdk=1de53174-7264-4b9d-84ef-6358bf20d5e2
https://down-id.img.susercontent.com/file/id-11134207-8224x-mgbtz0w1o3d4f0,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LENOVO IDEAPAD SLIM 3 14 I3 1315 - RAM 8GB 512GB W11+OHS 14.0FHD BLIT -5MID,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,7.816.000,-29%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,1RB+ Terjual,"LENOVO IDEAPAD SLIM 3 14 I3 1315 - RAM 8GB 512GB W11+OHS 14.0FHD BLIT -5MID
Rp
7.816.000
-29%
Cicilan
Hadiah Gratis
4.9
1RB+ Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/LENOVO-IDEAPAD-SLIM-3-14-I3-1315-RAM-8GB-512GB-W11-OHS-14.0FHD-BLIT-5MID-i.250649369.15717850158?extraParams=%7B%22display_model_id%22%3A286540158591%2C%22model_selection_logic%22%3A3%7D&sp_atk=2cbfcd1f-aa1a-4406-af8a-67080605d5dc&xptdk=2cbfcd1f-aa1a-4406-af8a-67080605d5dc
https://down-id.img.susercontent.com/file/id-11134207-7rbke-ma9do75mg8k4eb,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Lenovo Ideapad Slim 3i Intel Core i3 1315u 8GB 512SSD Windows 11 Office 14 Inch FHD 5NID,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,7.816.000,-48%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,252 Terjual,"Lenovo Ideapad Slim 3i Intel Core i3 1315u 8GB 512SSD Windows 11 Office 14 Inch FHD 5NID
Rp
7.816.000
-48%
Hadiah Gratis
5.0
252 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Lenovo-Ideapad-Slim-3i-Intel-Core-i3-1315u-8GB-512SSD-Windows-11-Office-14-Inch-FHD-5NID-i.468999408.16397600981?extraParams=%7B%22display_model_id%22%3A335657765028%2C%22model_selection_logic%22%3A3%7D&sp_atk=671edfdb-825f-4e89-ae72-e4ddc9f8e5f8&xptdk=671edfdb-825f-4e89-ae72-e4ddc9f8e5f8
https://down-id.img.susercontent.com/file/id-11134207-81zti-methmvc1ilttb4,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Lenovo Ideapad Slim 3 14IRU8 Intel Core i3 1315u - Ram 8GB Storage 512GB SSD Windows 11 + OFFICE 14.0 INCH FHD BLIT -5MID,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,7.807.000,-40%,,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,476 Terjual,"Lenovo Ideapad Slim 3 14IRU8 Intel Core i3 1315u - Ram 8GB Storage 512GB SSD Windows 11 + OFFICE 14.0 INCH FHD BLIT -5MID
Rp
7.807.000
-40%
4.9
476 Terjual
3-4 Hari
Jakarta Utara",https://shopee.co.id/Lenovo-Ideapad-Slim-3-14IRU8-Intel-Core-i3-1315u-Ram-8GB-Storage-512GB-SSD-Windows-11-OFFICE-14.0-INCH-FHD-BLIT-5MID-i.872169559.19670531154?extraParams=%7B%22display_model_id%22%3A139450749305%2C%22model_selection_logic%22%3A3%7D&sp_atk=71f09522-5b0f-4108-b8d0-5e28b6631316&xptdk=71f09522-5b0f-4108-b8d0-5e28b6631316
https://down-id.img.susercontent.com/file/id-11134207-7r98q-lqrida4pw35k43,,Lenovo Ideapad Slim 3 i3 8GB 512GB SSD Windows,,Rp,7.850.000,,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 11:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,39 Terjual,"Lenovo Ideapad Slim 3 i3 8GB 512GB SSD Windows
Rp
7.850.000
Cicilan
5.0
39 Terjual
Besok 11:00
Surabaya",https://shopee.co.id/Lenovo-Ideapad-Slim-3-i3-8GB-512GB-SSD-Windows-i.1058807.4751279477?extraParams=%7B%22display_model_id%22%3A26759874558%2C%22model_selection_logic%22%3A3%7D&sp_atk=8820a908-8827-48b4-a23f-f6bab32179e3&xptdk=8820a908-8827-48b4-a23f-f6bab32179e3
https://down-id.img.susercontent.com/file/id-11134207-7ra0o-mbes4a4o6oa318,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Lenovo Ideapad Slim 3 AMD Ryzen 3 7320U 8GB 512GB SSD Windows 11 OHS 14 Inch FHD 9VID,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.317.000,-45%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,1RB+ Terjual,"Lenovo Ideapad Slim 3 AMD Ryzen 3 7320U 8GB 512GB SSD Windows 11 OHS 14 Inch FHD 9VID
Rp
8.317.000
-45%
4.9
1RB+ Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Lenovo-Ideapad-Slim-3-AMD-Ryzen-3-7320U-8GB-512GB-SSD-Windows-11-OHS-14-Inch-FHD-9VID-i.468999408.18650838595?extraParams=%7B%22display_model_id%22%3A420596839308%2C%22model_selection_logic%22%3A3%7D&sp_atk=5115d3b5-46a9-4dcd-8dae-c2eac77e2998&xptdk=5115d3b5-46a9-4dcd-8dae-c2eac77e2998
https://down-id.img.susercontent.com/file/id-11134207-822wl-mliqhs7jammcc8,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Lenovo Ideapad Slim 1 Gaming Laptop 15"" i5 16GB 512GB SSD",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,9.499.000,,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang Selatan,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4 Terjual,"Lenovo Ideapad Slim 1 Gaming Laptop 15"" i5 16GB 512GB SSD
Rp
9.499.000
5.0
4 Terjual
< 2 Hari
Tangerang Selatan",https://shopee.co.id/Lenovo-Ideapad-Slim-1-Gaming-Laptop-15-i5-16GB-512GB-SSD-i.1555508681.40829092984?extraParams=%7B%22display_model_id%22%3A380614145775%2C%22model_selection_logic%22%3A3%7D&sp_atk=d8ebdfcf-399f-49c2-b5e0-ffca7513e63e&xptdk=d8ebdfcf-399f-49c2-b5e0-ffca7513e63e
https://down-id.img.susercontent.com/file/id-11134207-8224t-mio92x2dqnt037,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Lenovo Ideapad Slim 3i i3-1315U 256GB SSD 8GB Win11+OHS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,7.829.000,-35%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,13 Terjual,"Lenovo Ideapad Slim 3i i3-1315U 256GB SSD 8GB Win11+OHS
Rp
7.829.000
-35%
5.0
13 Terjual
< 2 Hari
Bekasi",https://shopee.co.id/Lenovo-Ideapad-Slim-3i-i3-1315U-256GB-SSD-8GB-Win11-OHS-i.1394507430.41611378218?extraParams=%7B%22display_model_id%22%3A206189839338%2C%22model_selection_logic%22%3A3%7D&sp_atk=e3cf2c8b-7b12-4378-9df3-3a78b0364af1&xptdk=e3cf2c8b-7b12-4378-9df3-3a78b0364af1
https://down-id.img.susercontent.com/file/id-11134207-7ra0l-mdr0m4hzbsfob4,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Lenovo Ideapad Slim 3i i3-1315U 256GB SSD 8GB Win11+OHS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,7.899.000,-39%,,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,499 Terjual,"Lenovo Ideapad Slim 3i i3-1315U 256GB SSD 8GB Win11+OHS
Rp
7.899.000
-39%
4.9
499 Terjual
< 2 Hari
Jakarta Barat",https://shopee.co.id/Lenovo-Ideapad-Slim-3i-i3-1315U-256GB-SSD-8GB-Win11-OHS-i.1058492880.18792278606?extraParams=%7B%22display_model_id%22%3A185412854612%2C%22model_selection_logic%22%3A3%7D&sp_atk=a8ec85ae-c485-40b4-ac6e-25180014c095&xptdk=a8ec85ae-c485-40b4-ac6e-25180014c095
https://down-id.img.susercontent.com/file/id-11134207-7ra0g-mcrh0puskjdzb3,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Lenovo IDEAPAD Slim 3 14IAU7 Intel Core i3-1215U 8GB-16GB 256GB/512GB SSD 14"" Windows 11 OHS 2021",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,7.599.000,,,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Semarang,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,33 Terjual,"Lenovo IDEAPAD Slim 3 14IAU7 Intel Core i3-1215U 8GB-16GB 256GB/512GB SSD 14"" Windows 11 OHS 2021
Rp
7.599.000
4.9
33 Terjual
3-4 Hari
Semarang",https://shopee.co.id/Lenovo-IDEAPAD-Slim-3-14IAU7-Intel-Core-i3-1215U-8GB-16GB-256GB-512GB-SSD-14-Windows-11-OHS-2021-i.935417348.23964645016?extraParams=%7B%22display_model_id%22%3A243704527781%2C%22model_selection_logic%22%3A3%7D&sp_atk=d8333230-c8a3-408a-9277-62e0d0bbae7e&xptdk=d8333230-c8a3-408a-9277-62e0d0bbae7e
