-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-xs/sp14_2,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,text-shopee-green,text-shopee-primary,pointer-events-none_3,text-ellipsis,img_2,text-white_2,truncate,_container,_container_link,img,text-xs,text-xs_2
https://down-id.img.susercontent.com/file/id-11134207-8224x-mk0ku6ftd2pu16,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,SAMSUNG S22 8/256GB & 8/128GB SECOND / SAMSUNG S22 8/256GB & 8/128GB [BACA DESKRIPSI],https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,2.100.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bogor,3 Hari,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"SAMSUNG S22 8/256GB & 8/128GB SECOND / SAMSUNG S22 8/256GB & 8/128GB [BACA DESKRIPSI]
Rp
2.100.000
5.0
8 Terjual
3 Hari
Kab. Bogor",https://shopee.co.id/SAMSUNG-S22-8-256GB-8-128GB-SECOND-SAMSUNG-S22-8-256GB-8-128GB-BACA-DESKRIPSI--i.391453485.16295657760?extraParams=%7B%22display_model_id%22%3A425705245035%2C%22model_selection_logic%22%3A3%7D&sp_atk=c43a4537-c1fa-4c62-8913-cfbe7efa061b&xptdk=c43a4537-c1fa-4c62-8913-cfbe7efa061b,,,8 Terjual
https://down-id.img.susercontent.com/file/id-11134207-7rbk9-m9zcxeoe114r50,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung Galaxy s10 | S10 Plus Second Original Resmi Sein,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.015.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,3 Hari,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"Samsung Galaxy s10 | S10 Plus Second Original Resmi Sein
Rp
3.015.000
5.0
22 Terjual
3 Hari
Jakarta Barat",https://shopee.co.id/Samsung-Galaxy-s10-S10-Plus-Second-Original-Resmi-Sein-i.29527102.15746497498?extraParams=%7B%22display_model_id%22%3A275122558774%2C%22model_selection_logic%22%3A3%7D&sp_atk=92066063-0782-457b-9be9-6b10912a698b&xptdk=92066063-0782-457b-9be9-6b10912a698b,,,22 Terjual
https://down-id.img.susercontent.com/file/id-11134207-7rasb-m63v4iynx7fs36,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,SAMSUNG NOTE 10 256GB | SEIN DUAL SIM | ORIGINAL | RAM 8GB | BEKAS | SECOND | FULLSET | MULUS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,4.050.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,3-4 Hari,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,Cicilan,"SAMSUNG NOTE 10 256GB | SEIN DUAL SIM | ORIGINAL | RAM 8GB | BEKAS | SECOND | FULLSET | MULUS
Rp
4.050.000
Cicilan
4.9
132 Terjual
3-4 Hari
Jakarta Utara",https://shopee.co.id/SAMSUNG-NOTE-10-256GB-SEIN-DUAL-SIM-ORIGINAL-RAM-8GB-BEKAS-SECOND-FULLSET-MULUS-i.113611191.8129742799?extraParams=%7B%22display_model_id%22%3A101752642231%2C%22model_selection_logic%22%3A3%7D&sp_atk=4657cc99-2b02-492c-a04e-990fcdca0f1f&xptdk=4657cc99-2b02-492c-a04e-990fcdca0f1f,,,132 Terjual
https://down-id.img.susercontent.com/file/id-11134207-7rbkb-mb26356kzwex46,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Samsung A36 5G Ram 8/256GB I Ram 12/256GB ( Second ),https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,3.999.199,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,2 jam,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,-20%,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"Samsung A36 5G Ram 8/256GB I Ram 12/256GB ( Second )
Rp
3.999.199
-20%
4.9
16 Terjual
2 jam
Surabaya",https://shopee.co.id/Samsung-A36-5G-Ram-8-256GB-I-Ram-12-256GB-(-Second-)-i.194632330.41354653291?extraParams=%7B%22display_model_id%22%3A360370382733%2C%22model_selection_logic%22%3A3%7D&sp_atk=cf396f52-bc62-4c4f-b0fe-6cae915724cf&xptdk=cf396f52-bc62-4c4f-b0fe-6cae915724cf,,,16 Terjual
https://down-id.img.susercontent.com/file/id-11134207-7rasl-m51ivfz2dl08f6,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung s7 edge 4/32 second original mulus.,,Rp,1.490.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,3-6 Hari,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"Samsung s7 edge 4/32 second original mulus.
Rp
1.490.000
5.0
11 Terjual
3-6 Hari
Jakarta Barat",https://shopee.co.id/Samsung-s7-edge-4-32-second-original-mulus.-i.1329093301.26173588918?extraParams=%7B%22display_model_id%22%3A224060485576%2C%22model_selection_logic%22%3A3%7D&sp_atk=7927a111-7f04-413d-8b64-24563a36966e&xptdk=7927a111-7f04-413d-8b64-24563a36966e,,,11 Terjual
https://down-id.img.susercontent.com/file/id-11134207-7ra0j-mcbzv1i7twm83e,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Samsung A56 5G Ram 8/256GB | Ram 12/256GB ( Second ),https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,5.380.199,4.8,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,2 jam,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,-4%,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"Samsung A56 5G Ram 8/256GB | Ram 12/256GB ( Second )
Rp
5.380.199
-4%
4.8
32 Terjual
2 jam
Surabaya",https://shopee.co.id/Samsung-A56-5G-Ram-8-256GB-Ram-12-256GB-(-Second-)-i.194632330.40159085238?extraParams=%7B%22display_model_id%22%3A159263995408%2C%22model_selection_logic%22%3A3%7D&sp_atk=d373aed2-b9ae-482d-9ed5-d1f250617fe1&xptdk=d373aed2-b9ae-482d-9ed5-d1f250617fe1,,,32 Terjual
https://down-id.img.susercontent.com/file/id-11134207-822wt-mn3xsoj6g9vm6f,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Samsung Galaxy S22 Ultra 5G 12/512GB 256GB | S22+ Plus 8/128GB SEIN Second Fullset Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,4.209.000,4.6,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang Selatan,3 Hari,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"Samsung Galaxy S22 Ultra 5G 12/512GB 256GB | S22+ Plus 8/128GB SEIN Second Fullset Original
Rp
4.209.000
4.6
334 Terjual
3 Hari
Tangerang Selatan",https://shopee.co.id/Samsung-Galaxy-S22-Ultra-5G-12-512GB-256GB-S22-Plus-8-128GB-SEIN-Second-Fullset-Original-i.510454339.25156412267?extraParams=%7B%22display_model_id%22%3A232956183947%2C%22model_selection_logic%22%3A3%7D&sp_atk=e1e121d0-dbd0-4a82-aff8-2bd76e975095&xptdk=e1e121d0-dbd0-4a82-aff8-2bd76e975095,,,334 Terjual
https://down-id.img.susercontent.com/file/id-11134207-8224x-mfuwu2547y1619,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Samsung Galaxy Z Flip 5 | Z Flip 4 | Z Flip 3 5G SEIN  512GB 256GB 128GB Second Fullset Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,3.760.000,4.8,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang Selatan,3 Hari,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"Samsung Galaxy Z Flip 5 | Z Flip 4 | Z Flip 3 5G SEIN 512GB 256GB 128GB Second Fullset Original
Rp
3.760.000
-1%
4.8
550 Terjual
3 Hari
Tangerang Selatan",https://shopee.co.id/Samsung-Galaxy-Z-Flip-5-Z-Flip-4-Z-Flip-3-5G-SEIN-512GB-256GB-128GB-Second-Fullset-Original-i.274506086.25117779295?extraParams=%7B%22display_model_id%22%3A158544148623%2C%22model_selection_logic%22%3A3%7D&sp_atk=4ed5644d-345c-4322-b749-26f79b4c4c8d&xptdk=4ed5644d-345c-4322-b749-26f79b4c4c8d,,,550 Terjual
https://down-id.img.susercontent.com/file/id-11134207-7rbke-m8qa62s1w3cr67,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Samsung A35 5g 8/256gb second  bekas pakai normal fullset ori,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,4.300.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surakarta (Solo),,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"Samsung A35 5g 8/256gb second bekas pakai normal fullset ori
Rp
4.300.000
5.0
2 Terjual
< 2 Hari
Surakarta (Solo)",https://shopee.co.id/Samsung-A35-5g-8-256gb-second-bekas-pakai-normal-fullset-ori-i.1452967692.24793231395?extraParams=%7B%22display_model_id%22%3A167068652846%2C%22model_selection_logic%22%3A3%7D&sp_atk=bba7305e-b351-49b5-8408-a7c0ffb8aa92&xptdk=bba7305e-b351-49b5-8408-a7c0ffb8aa92,,,2 Terjual
https://down-id.img.susercontent.com/file/id-11134207-7rbke-m8omtshrbf9e7e,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,SAMSUNG S24 FE  8/128GB 8/256GB SECOND FULLSET,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,6.899.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,3 Hari,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"SAMSUNG S24 FE 8/128GB 8/256GB SECOND FULLSET
Rp
6.899.000
5.0
30 Terjual
3 Hari
Jakarta Barat",https://shopee.co.id/SAMSUNG-S24-FE-8-128GB-8-256GB-SECOND-FULLSET-i.37906250.27783827945?extraParams=%7B%22display_model_id%22%3A149306436860%2C%22model_selection_logic%22%3A3%7D&sp_atk=41dda720-4c51-4f20-8cbd-48ba4d42a251&xptdk=41dda720-4c51-4f20-8cbd-48ba4d42a251,,,30 Terjual
https://down-id.img.susercontent.com/file/id-11134207-822wn-mmctn8aweebo83,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,SAMSUNG S22 8/128 FULLSET (SECOND),,Rp,4.473.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,2-5 Hari,-24%,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"SAMSUNG S22 8/128 FULLSET (SECOND)
Rp
4.473.000
-24%
5.0
5 Terjual
2-5 Hari
Bandung",https://shopee.co.id/SAMSUNG-S22-8-128-FULLSET-(SECOND)-i.27167825.24636648635?extraParams=%7B%22display_model_id%22%3A138064238734%2C%22model_selection_logic%22%3A3%7D&sp_atk=b6f00eed-566a-4d6f-bac1-0bc7f4d8381b&xptdk=b6f00eed-566a-4d6f-bac1-0bc7f4d8381b,,,5 Terjual
https://down-id.img.susercontent.com/file/id-11134207-7r992-lt5ityx1rw3832,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Handpone Hp Samsung M33 A33 M53 A53 5G 6/128 8/256 8/128 Second Seken Bekas Murah Bergaransi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.050.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Timur,2-3 Hari,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"Handpone Hp Samsung M33 A33 M53 A53 5G 6/128 8/256 8/128 Second Seken Bekas Murah Bergaransi
Rp
2.050.000
4.9
351 Terjual
2-3 Hari
Jakarta Timur",https://shopee.co.id/Handpone-Hp-Samsung-M33-A33-M53-A53-5G-6-128-8-256-8-128-Second-Seken-Bekas-Murah-Bergaransi-i.221779283.25360303780?extraParams=%7B%22display_model_id%22%3A215093738749%2C%22model_selection_logic%22%3A3%7D&sp_atk=573447f7-a0eb-4ad5-a043-26a560b18a6c&xptdk=573447f7-a0eb-4ad5-a043-26a560b18a6c,,,351 Terjual
https://down-id.img.susercontent.com/file/id-11134207-822wt-mn3wgkhwhvye22,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Handphone Hp Samsung Galaxy A70 Second 6/128 Dual Sim Eks Resmi Sein Mulus Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.000.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bogor,3 Hari,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"Handphone Hp Samsung Galaxy A70 Second 6/128 Dual Sim Eks Resmi Sein Mulus Original
Rp
1.000.000
5.0
5 Terjual
3 Hari
Kab. Bogor",https://shopee.co.id/Handphone-Hp-Samsung-Galaxy-A70-Second-6-128-Dual-Sim-Eks-Resmi-Sein-Mulus-Original-i.445423666.23542550114?extraParams=%7B%22display_model_id%22%3A186747576312%2C%22model_selection_logic%22%3A3%7D&sp_atk=2031a354-eacf-4993-bc14-185d69328d18&xptdk=2031a354-eacf-4993-bc14-185d69328d18,,,5 Terjual
https://down-id.img.susercontent.com/file/id-11134207-7r98r-llizwyxj9j8r94,,Samsung Galaxy A12 4/128 | 6/128 GB Ex Sein Samsung Indonesia Second Original Ex Pemakaian Good Condition,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,990.000,4.8,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,2-3 Hari,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"Samsung Galaxy A12 4/128 | 6/128 GB Ex Sein Samsung Indonesia Second Original Ex Pemakaian Good Condition
Rp
990.000
4.8
92 Terjual
2-3 Hari
Jakarta Utara",https://shopee.co.id/Samsung-Galaxy-A12-4-128-6-128-GB-Ex-Sein-Samsung-Indonesia-Second-Original-Ex-Pemakaian-Good-Condition-i.304735900.9916941847?extraParams=%7B%22display_model_id%22%3A155657931134%2C%22model_selection_logic%22%3A3%7D&sp_atk=d4ddd0ed-1ed3-4739-870d-a4cfcbfb6e0a&xptdk=d4ddd0ed-1ed3-4739-870d-a4cfcbfb6e0a,,,92 Terjual
https://down-id.img.susercontent.com/file/id-11134207-822wi-mla90fkc3sp4be,,Samsung A22 4G 6/128 Second/Bekas,,Rp,1.165.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,2 jam,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,"Samsung A22 4G 6/128 Second/Bekas
Rp
1.165.000
2 jam
Surabaya",https://shopee.co.id/Samsung-A22-4G-6-128-Second-Bekas-i.3642266.29421376054?extraParams=%7B%22display_model_id%22%3A295234543841%2C%22model_selection_logic%22%3A3%7D&sp_atk=bf23f78b-aadf-4d97-b29e-6cd9a7238d8a&xptdk=bf23f78b-aadf-4d97-b29e-6cd9a7238d8a,,,2 jam
https://down-id.img.susercontent.com/file/sg-11134201-7rd5k-lunbk7aw5o7o83,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Samsung A15 4G | 5G Ram 8/128GB | Ram 8/256GB ( Second ),https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,2.649.100,4.7,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,2 jam,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,-30%,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"Samsung A15 4G | 5G Ram 8/128GB | Ram 8/256GB ( Second )
Rp
2.649.100
-30%
4.7
337 Terjual
2 jam
Surabaya",https://shopee.co.id/Samsung-A15-4G-5G-Ram-8-128GB-Ram-8-256GB-(-Second-)-i.194632330.25577135472?extraParams=%7B%22display_model_id%22%3A246486791206%2C%22model_selection_logic%22%3A3%7D&sp_atk=e05fb257-9ed7-4c0e-a65c-b0f348240046&xptdk=e05fb257-9ed7-4c0e-a65c-b0f348240046,,,337 Terjual
https://down-id.img.susercontent.com/file/id-11134207-7rasc-m0jpnf354kkg71,,Samsung Galaxy A15 8/128 GB Resmi SEIN Indonesia Second Bekas Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.790.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,3 Hari,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"Samsung Galaxy A15 8/128 GB Resmi SEIN Indonesia Second Bekas Original
Rp
1.790.000
5.0
22 Terjual
3 Hari
Jakarta Utara",https://shopee.co.id/Samsung-Galaxy-A15-8-128-GB-Resmi-SEIN-Indonesia-Second-Bekas-Original-i.304735900.28512210663?extraParams=%7B%22display_model_id%22%3A187837020173%2C%22model_selection_logic%22%3A3%7D&sp_atk=7ee517cb-6858-451c-9ae2-a72a9e5fca59&xptdk=7ee517cb-6858-451c-9ae2-a72a9e5fca59,,,22 Terjual
https://down-id.img.susercontent.com/file/id-11134207-7rasg-m1z1azm1q42178,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Samsung A9 Ram 6/128Gb Second Kondisi Mulus,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.190.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,3 Hari,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,Cicilan,"Samsung A9 Ram 6/128Gb Second Kondisi Mulus
Rp
1.190.000
Cicilan
4.9
13 Terjual
3 Hari
Jakarta Barat",https://shopee.co.id/Samsung-A9-Ram-6-128Gb-Second-Kondisi-Mulus-i.48203123.5884766004?extraParams=%7B%22display_model_id%22%3A74662449440%2C%22model_selection_logic%22%3A3%7D&sp_atk=517d7a03-2ae3-4007-8f29-863acd35ca66&xptdk=517d7a03-2ae3-4007-8f29-863acd35ca66,,,13 Terjual
https://down-id.img.susercontent.com/file/id-11134207-7rasf-m4qxi2fkbjw800,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Samsung Z Fold 6 I 5 | 4 | 3 12/256 12/512 Sein Minus Bekas Second Original UI,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.650.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Timur,2-3 Hari,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"Samsung Z Fold 6 I 5 | 4 | 3 12/256 12/512 Sein Minus Bekas Second Original UI
Rp
2.650.000
4.9
302 Terjual
2-3 Hari
Jakarta Timur",https://shopee.co.id/Samsung-Z-Fold-6-I-5-4-3-12-256-12-512-Sein-Minus-Bekas-Second-Original-UI-i.221779283.26558400864?extraParams=%7B%22display_model_id%22%3A297415183670%2C%22model_selection_logic%22%3A3%7D&sp_atk=66e363a0-5292-46b0-9df4-e9d995b95ec3&xptdk=66e363a0-5292-46b0-9df4-e9d995b95ec3,,,302 Terjual
