-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-shopee-primary,pointer-events-none,text-xs/sp14_2,pointer-events-none_2,text-shopee-green,pointer-events-none_3,align-middle,w-auto,text-white,truncate,img_2,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-8224p-mj99v8zkhwqsab,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Lenovo V14 G4 AMD Ryzen 3 8GB 256GB SSD 14"" FHD",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,6.968.081,-4%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,4.8,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,31 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 10:00,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Lenovo V14 G4 AMD Ryzen 3 8GB 256GB SSD 14"" FHD
Rp
6.968.081
-4%
Cicilan
4.8
31 Terjual
Besok 10:00
Surabaya",https://shopee.co.id/Lenovo-V14-G4-AMD-Ryzen-3-8GB-256GB-SSD-14-FHD-i.7863445.5748223741?extraParams=%7B%22display_model_id%22%3A70717095067%2C%22model_selection_logic%22%3A3%7D&sp_atk=4588fb6d-4c9c-4cd5-a13e-16d0e0349f15&xptdk=4588fb6d-4c9c-4cd5-a13e-16d0e0349f15
https://down-id.img.susercontent.com/file/id-11134207-8224s-mk7kvz8tq9kxe6,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Lenovo IdeaPad Slim 3 82XA0062ID/Intel N100 /8GB/512GB SSD/14inchi FHD/Win 11 Home+OHM 2024/Arctic Grey,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,6.599.000,,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,4 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Medan,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Lenovo IdeaPad Slim 3 82XA0062ID/Intel N100 /8GB/512GB SSD/14inchi FHD/Win 11 Home+OHM 2024/Arctic Grey
Rp
6.599.000
5.0
4 Terjual
4-6 Hari
Medan",https://shopee.co.id/Lenovo-IdeaPad-Slim-3-82XA0062ID-Intel-N100-8GB-512GB-SSD-14inchi-FHD-Win-11-Home-OHM-2024-Arctic-Grey-i.12067999.40878535406?extraParams=%7B%22display_model_id%22%3A375516643950%2C%22model_selection_logic%22%3A3%7D&sp_atk=816eba81-1b5e-48a6-aaaf-8aecab83bb59&xptdk=816eba81-1b5e-48a6-aaaf-8aecab83bb59
https://down-id.img.susercontent.com/file/id-11134207-81zth-mfrx2x850a2w8f,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Lenovo IdeaPad Slim 3 14IRU8 Intel Core i3-1315U 8GB 512GB SSD 14 FHD Windows 11 Home OHM 2024 M365 82X6006EID 82X6006FID arctic grey abyss blue rekomendari laptop ringan desain tipis slim multitasking untuk kuliah data dan kerja,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.589.000,-1%,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,15 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 11:00,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Lenovo IdeaPad Slim 3 14IRU8 Intel Core i3-1315U 8GB 512GB SSD 14 FHD Windows 11 Home OHM 2024 M365 82X6006EID 82X6006FID arctic grey abyss blue rekomendari laptop ringan desain tipis slim multitasking untuk kuliah data dan kerja
Rp
8.589.000
-1%
5.0
15 Terjual
Besok 11:00
Surabaya",https://shopee.co.id/Lenovo-IdeaPad-Slim-3-14IRU8-Intel-Core-i3-1315U-8GB-512GB-SSD-14-FHD-Windows-11-Home-OHM-2024-M365-82X6006EID-82X6006FID-arctic-grey-abyss-blue-rekomendari-laptop-ringan-desain-tipis-slim-multitasking-untuk-kuliah-data-dan-kerja-i.26681244.41823896196?extraParams=%7B%22display_model_id%22%3A301941549292%2C%22model_selection_logic%22%3A3%7D&sp_atk=0c3ab2af-cd74-42d4-8d85-d62dab38ca48&xptdk=0c3ab2af-cd74-42d4-8d85-d62dab38ca48
https://down-id.img.susercontent.com/file/id-11134207-8224y-mjusua1h7tvp96,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Lenovo V14 Gen 5 IRL Intel Core i3 1315u Ram 8GB Storage 256GB SSD Windows 11 Home 14.0 Inch FHD Laptop Murah -7AID,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,7.814.000,-50%,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,22 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Lenovo V14 Gen 5 IRL Intel Core i3 1315u Ram 8GB Storage 256GB SSD Windows 11 Home 14.0 Inch FHD Laptop Murah -7AID
Rp
7.814.000
-50%
5.0
22 Terjual
3-4 Hari
Jakarta Utara",https://shopee.co.id/Lenovo-V14-Gen-5-IRL-Intel-Core-i3-1315u-Ram-8GB-Storage-256GB-SSD-Windows-11-Home-14.0-Inch-FHD-Laptop-Murah-7AID-i.872169559.22841890900?extraParams=%7B%22display_model_id%22%3A345572459960%2C%22model_selection_logic%22%3A3%7D&sp_atk=b691c06b-33b3-4699-8f1a-29e47fdd294d&xptdk=b691c06b-33b3-4699-8f1a-29e47fdd294d
https://down-id.img.susercontent.com/file/id-11134207-8224u-mfuuhuil4g7dfb,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"LENOVO IDEAPAD SLIM 3 INTEL CORE I5-1035G1 8GB RAM 512GB SSD 14"" FHD Windows 11",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,5.120.000,-36%,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,9 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"LENOVO IDEAPAD SLIM 3 INTEL CORE I5-1035G1 8GB RAM 512GB SSD 14"" FHD Windows 11
Rp
5.120.000
-36%
5.0
9 Terjual
< 2 Hari
Jakarta Barat",https://shopee.co.id/LENOVO-IDEAPAD-SLIM-3-INTEL-CORE-I5-1035G1-8GB-RAM-512GB-SSD-14-FHD-Windows-11-i.1124285767.41474280578?extraParams=%7B%22display_model_id%22%3A296969794060%2C%22model_selection_logic%22%3A3%7D&sp_atk=b9d350bf-bb87-4241-91ab-0c76deb7fd99&xptdk=b9d350bf-bb87-4241-91ab-0c76deb7fd99
https://down-id.img.susercontent.com/file/id-11134207-7ra0n-mc37rwmjleszf1,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Lenovo V14 G4 Ryzen 5 7430U 512GB SSD 8GB IPS Win11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,8.699.000,,,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,43 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Kediri,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Lenovo V14 G4 Ryzen 5 7430U 512GB SSD 8GB IPS Win11
Rp
8.699.000
4.9
43 Terjual
2-3 Hari
Kab. Kediri",https://shopee.co.id/Lenovo-V14-G4-Ryzen-5-7430U-512GB-SSD-8GB-IPS-Win11-i.12084313.24983540980?extraParams=%7B%22display_model_id%22%3A307257614673%2C%22model_selection_logic%22%3A3%7D&sp_atk=dd9960b3-ca1c-45bc-8118-9759f0feea8a&xptdk=dd9960b3-ca1c-45bc-8118-9759f0feea8a
https://down-id.img.susercontent.com/file/id-11134207-822wl-mlpxdikt6fbc3c,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Lenovo Ideapad Slim 3i i3-1315U 512GB SSD 8GB FHD 15.6"" Win11+OHS",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.209.000,-37%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,204 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Lenovo Ideapad Slim 3i i3-1315U 512GB SSD 8GB FHD 15.6"" Win11+OHS
Rp
8.209.000
-37%
4.9
204 Terjual
< 2 Hari
Jakarta Barat",https://shopee.co.id/Lenovo-Ideapad-Slim-3i-i3-1315U-512GB-SSD-8GB-FHD-15.6-Win11-OHS-i.30121154.22655226921?extraParams=%7B%22display_model_id%22%3A235974590748%2C%22model_selection_logic%22%3A3%7D&sp_atk=453ae80b-6ab1-4c64-806c-59e60b899b04&xptdk=453ae80b-6ab1-4c64-806c-59e60b899b04
https://down-id.img.susercontent.com/file/id-11134207-7rasf-m3fy2fkzkpkf69,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Lenovo IdeaPad Slim 3 14ALC6 AMD Ryzen 7 5700U Win11 8GB 512GB SSD 14"" FHD IPS 45% NTSC Integrated Radeon OHS WiFi5 Backlit HMID HNID HPID Laptop Ringan 14inch 82KT00HMID Sand 82KT00HNID Arctic Grey 82KT00HPID Abyss Blue Garansi Resmi Windows Office 2021",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,9.989.000,-47%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,62 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Lenovo IdeaPad Slim 3 14ALC6 AMD Ryzen 7 5700U Win11 8GB 512GB SSD 14"" FHD IPS 45% NTSC Integrated Radeon OHS WiFi5 Backlit HMID HNID HPID Laptop Ringan 14inch 82KT00HMID Sand 82KT00HNID Arctic Grey 82KT00HPID Abyss Blue Garansi Resmi Windows Office 2021
Rp
9.989.000
-47%
Cicilan
Hadiah Gratis
5.0
62 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Lenovo-IdeaPad-Slim-3-14ALC6-AMD-Ryzen-7-5700U-Win11-8GB-512GB-SSD-14-FHD-IPS-45-NTSC-Integrated-Radeon-OHS-WiFi5-Backlit-HMID-HNID-HPID-Laptop-Ringan-14inch-82KT00HMID-Sand-82KT00HNID-Arctic-Grey-82KT00HPID-Abyss-Blue-Garansi-Resmi-Windows-Office-2021-i.26026296.10292904569?extraParams=%7B%22display_model_id%22%3A405372379412%2C%22model_selection_logic%22%3A3%7D&sp_atk=2c90ea6d-bff4-4bf3-abae-e44182be179d&xptdk=2c90ea6d-bff4-4bf3-abae-e44182be179d
https://down-id.img.susercontent.com/file/id-11134207-822wr-mn5vwbt8ngnafa,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LENOVO Ideapad Slim 3 Intel Core i3 1315 RAM8GB SSD1TB 14'' Fhd Windows 11 Office 2024,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,7.749.000,,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,153 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"LENOVO Ideapad Slim 3 Intel Core i3 1315 RAM8GB SSD1TB 14'' Fhd Windows 11 Office 2024
Rp
7.749.000
Cicilan
5.0
153 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/LENOVO-Ideapad-Slim-3-Intel-Core-i3-1315-RAM8GB-SSD1TB-14''-Fhd-Windows-11-Office-2024-i.186855095.7753416268?extraParams=%7B%22display_model_id%22%3A249077882152%2C%22model_selection_logic%22%3A3%7D&sp_atk=2aead8b0-6405-4cad-8967-9b48d2613325&xptdk=2aead8b0-6405-4cad-8967-9b48d2613325
https://down-id.img.susercontent.com/file/id-11134207-82251-mjupfiw64078a8,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Lenovo V14 Gen 4 ABP AMD Ryzen 5 7520U 16GB 512SSD Windows 11 OHS 14 inch FHD IPS Radeon 610M 0UID,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,9.948.000,-50%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,425 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Lenovo V14 Gen 4 ABP AMD Ryzen 5 7520U 16GB 512SSD Windows 11 OHS 14 inch FHD IPS Radeon 610M 0UID
Rp
9.948.000
-50%
4.9
425 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Lenovo-V14-Gen-4-ABP-AMD-Ryzen-5-7520U-16GB-512SSD-Windows-11-OHS-14-inch-FHD-IPS-Radeon-610M-0UID-i.468999408.13073997424?extraParams=%7B%22display_model_id%22%3A390597672892%2C%22model_selection_logic%22%3A3%7D&sp_atk=6aa97547-1207-4e3f-a0e9-8f6a56db50f2&xptdk=6aa97547-1207-4e3f-a0e9-8f6a56db50f2
https://down-id.img.susercontent.com/file/id-11134207-8224y-mjomna9yn6rl74,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,"laptop Lenovo IdeaPad Slim 3 14IAU7 i3 1315U 8GB SSD 512GB 14"" FHD W11+OHS resmi",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,7.799.000,-8%,,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,249 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Kediri,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"laptop Lenovo IdeaPad Slim 3 14IAU7 i3 1315U 8GB SSD 512GB 14"" FHD W11+OHS resmi
Rp
7.799.000
-8%
4.9
249 Terjual
2-3 Hari
Kab. Kediri",https://shopee.co.id/laptop-Lenovo-IdeaPad-Slim-3-14IAU7-i3-1315U-8GB-SSD-512GB-14-FHD-W11-OHS-resmi-i.12084313.22385807619?extraParams=%7B%22display_model_id%22%3A282530300945%2C%22model_selection_logic%22%3A3%7D&sp_atk=2438e4ba-f7ef-4962-9f6b-066165b27f8e&xptdk=2438e4ba-f7ef-4962-9f6b-066165b27f8e
https://down-id.img.susercontent.com/file/id-11134207-8224q-mikj3sf8191je7,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Lenovo IdeaPad Slim 3i Intel N100 8GB RAM 512GB SSD Windows 11 OHS 14 Inch FHD Laptop 62ID,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,5.055.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,2-3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,,Produk Baru,,"Lenovo IdeaPad Slim 3i Intel N100 8GB RAM 512GB SSD Windows 11 OHS 14 Inch FHD Laptop 62ID
Rp
5.055.000
Produk Baru
2-3 Hari
Surabaya",https://shopee.co.id/Lenovo-IdeaPad-Slim-3i-Intel-N100-8GB-RAM-512GB-SSD-Windows-11-OHS-14-Inch-FHD-Laptop-62ID-i.1699994016.47853492099?extraParams=%7B%22display_model_id%22%3A277276109076%2C%22model_selection_logic%22%3A3%7D&sp_atk=6dfb36f4-af2c-44f3-9a44-024df52b2565&xptdk=6dfb36f4-af2c-44f3-9a44-024df52b2565
https://down-id.img.susercontent.com/file/id-11134207-8224y-mjs403o8hgxx81,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Lenovo Ideapad Slim 3 14 I3 1315 8Gb 512Gb Windows 11 +OHS+M365B 14.0 Full HD Blit,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,7.867.000,-17%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,83 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Laptop Lenovo Ideapad Slim 3 14 I3 1315 8Gb 512Gb Windows 11 +OHS+M365B 14.0 Full HD Blit
Rp
7.867.000
-17%
5.0
83 Terjual
< 2 Hari
Depok",https://shopee.co.id/Laptop-Lenovo-Ideapad-Slim-3-14-I3-1315-8Gb-512Gb-Windows-11-OHS-M365B-14.0-Full-HD-Blit-i.1274014683.27317949495?extraParams=%7B%22display_model_id%22%3A355467218980%2C%22model_selection_logic%22%3A3%7D&sp_atk=bd1bebf1-9613-4ffd-9db0-5750881c6037&xptdk=bd1bebf1-9613-4ffd-9db0-5750881c6037
https://down-id.img.susercontent.com/file/id-11134207-7qukw-lhlih5a6bm5wf3,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LENOVO V14 G4 AMD RYZEN 3 7320U RAM8GB SSD1TB 14'' FHD Windows 11 Office 2021,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,7.299.000,,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,58 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"LENOVO V14 G4 AMD RYZEN 3 7320U RAM8GB SSD1TB 14'' FHD Windows 11 Office 2021
Rp
7.299.000
Cicilan
5.0
58 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/LENOVO-V14-G4-AMD-RYZEN-3-7320U-RAM8GB-SSD1TB-14''-FHD-Windows-11-Office-2021-i.32829345.4954994634?extraParams=%7B%22display_model_id%22%3A375819134031%2C%22model_selection_logic%22%3A3%7D&sp_atk=a4464653-e7f9-41d2-9748-b6679d3f7e0a&xptdk=a4464653-e7f9-41d2-9748-b6679d3f7e0a
https://down-id.img.susercontent.com/file/id-11134207-822wp-mloe8rbp7saqba,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Lenovo IdeaPad Slim 3 AMD Ryzen 5 7530U 8GB 512SSD Windows 11 Office 14 Inch IPS WUXGA 14ABR8 7CID,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,9.539.000,-52%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,118 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Lenovo IdeaPad Slim 3 AMD Ryzen 5 7530U 8GB 512SSD Windows 11 Office 14 Inch IPS WUXGA 14ABR8 7CID
Rp
9.539.000
-52%
Hadiah Gratis
5.0
118 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Lenovo-IdeaPad-Slim-3-AMD-Ryzen-5-7530U-8GB-512SSD-Windows-11-Office-14-Inch-IPS-WUXGA-14ABR8-7CID-i.468999408.23247046245?extraParams=%7B%22display_model_id%22%3A430607822871%2C%22model_selection_logic%22%3A3%7D&sp_atk=7ae6f07b-8253-4f50-b901-d22ef018eec1&xptdk=7ae6f07b-8253-4f50-b901-d22ef018eec1
