-image-yazkc-11,-image-yazkc-11_2,text-sm,text-xs/sp14,font-medium,pointer-events-none,align-middle,truncate,pointer-events-none_2,text-shopee-green,w-auto,text-white,inline-block,img,text-xs/sp14_2,text-shopee-primary,pointer-events-none_3,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-8224v-mis1vtbmswzne7,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Honor 90 256gb,Rp,4.000.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,Produk Baru,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,"Scrape to BigSeller
Honor 90 256gb
Rp
4.000.000
Produk Baru
Besok
Jakarta Selatan",https://shopee.co.id/Honor-90-256gb-i.86474250.57053833652?extraParams=%7B%22display_model_id%22%3A375364590547%2C%22model_selection_logic%22%3A3%7D&sp_atk=f533c57e-45c3-4639-a6e9-77751157b6dd&xptdk=f533c57e-45c3-4639-a6e9-77751157b6dd
https://down-id.img.susercontent.com/file/bb314f06f15c5459c62f32e9f1147bc2,,HONOR 9 LITE 3/32,Rp,1.950.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Cimahi,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,4-7 Hari,,,,,,,,"Scrape to BigSeller
HONOR 9 LITE 3/32
Rp
1.950.000
Cicilan
4-7 Hari
Cimahi",https://shopee.co.id/HONOR-9-LITE-3-32-i.94559126.1555300089?extraParams=%7B%22display_model_id%22%3A72606441536%2C%22model_selection_logic%22%3A3%7D&sp_atk=74d11976-a9b3-4c50-a865-fd578831ae22&xptdk=74d11976-a9b3-4c50-a865-fd578831ae22
https://down-id.img.susercontent.com/file/id-11134207-82251-mhbzpxn4buoa04,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,honor x9c ram 12 / 256 resmi full ori garansi,Rp,3.399.900,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,"Scrape to BigSeller
honor x9c ram 12 / 256 resmi full ori garansi
Rp
3.399.900
Besok
Bandung",https://shopee.co.id/honor-x9c-ram-12-256-resmi-full-ori-garansi-i.1428249474.44321724906?extraParams=%7B%22display_model_id%22%3A234540059566%2C%22model_selection_logic%22%3A3%7D&sp_atk=88f591f2-d62b-432f-9402-484bf7e916a4&xptdk=88f591f2-d62b-432f-9402-484bf7e916a4
https://down-id.img.susercontent.com/file/id-11134207-822wu-mmpyozxmqghy0c,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,HONOR X6C NFC 12GB (6GB+6GB) 256GB - Garansi Resmi,Rp,2.849.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bogor,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,-19%,,"Scrape to BigSeller
HONOR X6C NFC 12GB (6GB+6GB) 256GB - Garansi Resmi
Rp
2.849.000
-19%
Besok
Kab. Bogor",https://shopee.co.id/HONOR-X6C-NFC-12GB-(6GB-6GB)-256GB-Garansi-Resmi-i.373573738.44858325446?extraParams=%7B%22display_model_id%22%3A262510421938%2C%22model_selection_logic%22%3A3%7D&sp_atk=bdeeb3ee-e069-49a2-a70a-b0c2b428e653&xptdk=bdeeb3ee-e069-49a2-a70a-b0c2b428e653
https://down-id.img.susercontent.com/file/id-11134207-822wn-mmww49r04ge99b,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,HONOR 400 5G BARU,Rp,6.600.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bandung,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,4-7 Hari,,,,,,,,"Scrape to BigSeller
HONOR 400 5G BARU
Rp
6.600.000
4-7 Hari
Kab. Bandung",https://shopee.co.id/HONOR-400-5G-BARU-i.35241426.57458648682?extraParams=%7B%22display_model_id%22%3A302527824712%2C%22model_selection_logic%22%3A3%7D&sp_atk=59a444ef-9063-4e58-89c9-b928842d0a74&xptdk=59a444ef-9063-4e58-89c9-b928842d0a74
https://down-id.img.susercontent.com/file/id-11134207-7rasj-m150qtkonkr7d5,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,HUAWEI HONOR 7A 3/32 4GHP ANDROID NORMAL SIAP PAKAI,Rp,550.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Kudus,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,"Scrape to BigSeller
HUAWEI HONOR 7A 3/32 4GHP ANDROID NORMAL SIAP PAKAI
Rp
550.000
1 Terjual
Besok
Kab. Kudus",https://shopee.co.id/HUAWEI-HONOR-7A-3-32-4GHP-ANDROID-NORMAL-SIAP-PAKAI-i.333519876.23185750436?extraParams=%7B%22display_model_id%22%3A98823446698%2C%22model_selection_logic%22%3A3%7D&sp_atk=b32f36f7-7186-45f0-ad41-426f4bbf07d0&xptdk=b32f36f7-7186-45f0-ad41-426f4bbf07d0
https://down-id.img.susercontent.com/file/id-11134207-822wr-mnehkgtz91q98d,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Honor x9c ram 12/256 second fullset resmi garansi on termurah,Rp,3.699.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,Produk Baru,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,,"Scrape to BigSeller
Honor x9c ram 12/256 second fullset resmi garansi on termurah
Rp
3.699.000
Produk Baru
5.0
2 Terjual
Besok
Bekasi",https://shopee.co.id/Honor-x9c-ram-12-256-second-fullset-resmi-garansi-on-termurah-i.123384083.56503598155?extraParams=%7B%22display_model_id%22%3A430344178565%2C%22model_selection_logic%22%3A3%7D&sp_atk=8b8a493b-ff4f-4d84-9441-48bd1000e3cd&xptdk=8b8a493b-ff4f-4d84-9441-48bd1000e3cd
https://down-id.img.susercontent.com/file/db729587e209e435878a928e427cb2a9,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,HONOR 9LITE 3/32GB,Rp,2.080.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,2-3 Hari,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,,,"Scrape to BigSeller
HONOR 9LITE 3/32GB
Rp
2.080.000
Cicilan
2-3 Hari
Bekasi",https://shopee.co.id/HONOR-9LITE-3-32GB-i.19239573.1510395294?extraParams=%7B%22display_model_id%22%3A2228216993%2C%22model_selection_logic%22%3A3%7D&sp_atk=a6734ffe-70b9-4fba-9fb5-35670dde1cf6&xptdk=a6734ffe-70b9-4fba-9fb5-35670dde1cf6
https://down-id.img.susercontent.com/file/id-11134207-822wr-mnb1xgy0tgck95,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Honor 400 Lite 5G 8/256 | Second Resmi Indonesia Mulus,Rp,3.650.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,1 Terjual,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,,"Scrape to BigSeller
Honor 400 Lite 5G 8/256 | Second Resmi Indonesia Mulus
Rp
3.650.000
5.0
1 Terjual
8 Hari
Bekasi",https://shopee.co.id/Honor-400-Lite-5G-8-256-Second-Resmi-Indonesia-Mulus-i.1707168568.51156333497?extraParams=%7B%22display_model_id%22%3A390591728867%2C%22model_selection_logic%22%3A3%7D&sp_atk=8fdb8f11-ab0f-44f2-9eea-29687ef858c7&xptdk=8fdb8f11-ab0f-44f2-9eea-29687ef858c7
https://down-id.img.susercontent.com/file/id-11134207-822wl-mmsfkei03oqp1d,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"(RESMI) Handphone Honor X6C 6GB/256GB, Baterai 5300 mAh dengan pengisian 35W, chipset gaming yang responsif dengan layar 120 Hz.",Rp,2.679.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,2-3 Hari,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,,,"Scrape to BigSeller
(RESMI) Handphone Honor X6C 6GB/256GB, Baterai 5300 mAh dengan pengisian 35W, chipset gaming yang responsif dengan layar 120 Hz.
Rp
2.679.000
2-3 Hari
Jakarta Pusat",https://shopee.co.id/(RESMI)-Handphone-Honor-X6C-6GB-256GB-Baterai-5300-mAh-dengan-pengisian-35W-chipset-gaming-yang-responsif-dengan-layar-120-Hz.-i.241683399.53958382857?extraParams=%7B%22display_model_id%22%3A425744080830%2C%22model_selection_logic%22%3A3%7D&sp_atk=1e865fc3-f693-4c86-a8e3-bdbc663fd8ec&xptdk=1e865fc3-f693-4c86-a8e3-bdbc663fd8ec
https://down-id.img.susercontent.com/file/94cad93c4c7f11d0064d85cbf72e1412,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,HONOR 7A RAM 3GB/32GB GARANSI HONOR INDONESIA HONOR 7 A,Rp,1.874.999,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang Selatan,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,20 Terjual,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,,"Scrape to BigSeller
HONOR 7A RAM 3GB/32GB GARANSI HONOR INDONESIA HONOR 7 A
Rp
1.874.999
Cicilan
5.0
20 Terjual
3-4 Hari
Tangerang Selatan",https://shopee.co.id/HONOR-7A-RAM-3GB-32GB-GARANSI-HONOR-INDONESIA-HONOR-7-A-i.119346266.1969446408?extraParams=%7B%22display_model_id%22%3A50858172571%2C%22model_selection_logic%22%3A3%7D&sp_atk=4a29a2ef-f3c8-447d-b07b-769ac0a84289&xptdk=4a29a2ef-f3c8-447d-b07b-769ac0a84289
https://down-id.img.susercontent.com/file/id-11134207-822wj-mmu05vepa1om22,,Honor X7D 8/256 8/512 New Garansi Resmi Promo Bandung,Rp,4.370.712,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,"Scrape to BigSeller
Honor X7D 8/256 8/512 New Garansi Resmi Promo Bandung
Rp
4.370.712
Besok
Bandung",https://shopee.co.id/Honor-X7D-8-256-8-512-New-Garansi-Resmi-Promo-Bandung-i.1709063830.53058628326?extraParams=%7B%22display_model_id%22%3A315765608430%2C%22model_selection_logic%22%3A3%7D&sp_atk=cc952aec-48bd-4fd7-b093-e5e49bd089e4&xptdk=cc952aec-48bd-4fd7-b093-e5e49bd089e4
https://down-id.img.susercontent.com/file/id-11134207-822wm-mm47xr55vwn99c,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,HONOR X6C RAM 6GB+256GB HELIO G81 ULTRA | 5300mAh GARANSI RESMI,Rp,3.099.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Batam,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,,,"Scrape to BigSeller
HONOR X6C RAM 6GB+256GB HELIO G81 ULTRA | 5300mAh GARANSI RESMI
Rp
3.099.000
Batam",https://shopee.co.id/HONOR-X6C-RAM-6GB-256GB-HELIO-G81-ULTRA-5300mAh-GARANSI-RESMI-i.917663150.55407520955?extraParams=%7B%22display_model_id%22%3A335669554048%2C%22model_selection_logic%22%3A3%7D&sp_atk=d7fed142-f6f2-48e7-84b1-fd61e7989d1a&xptdk=d7fed142-f6f2-48e7-84b1-fd61e7989d1a
https://down-id.img.susercontent.com/file/id-11134207-8224u-miu3jfq8udja29,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Honor X9C 5G [12GB+256GB] Ultrawide - Garansi Resmi 1 Tahun,Rp,4.449.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3 Terjual,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,,"Scrape to BigSeller
Honor X9C 5G [12GB+256GB] Ultrawide - Garansi Resmi 1 Tahun
Rp
4.449.000
5.0
3 Terjual
3-6 Hari
Jakarta Utara",https://shopee.co.id/Honor-X9C-5G-12GB-256GB-Ultrawide-Garansi-Resmi-1-Tahun-i.1340378909.40503162170?extraParams=%7B%22display_model_id%22%3A270261292041%2C%22model_selection_logic%22%3A3%7D&sp_atk=66c6943a-cb79-4021-91af-ef0fb7f5a6d4&xptdk=66c6943a-cb79-4021-91af-ef0fb7f5a6d4
https://down-id.img.susercontent.com/file/id-11134207-7r98r-lyah9u6uv4ud65,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Honor 70 5G,Rp,6.000.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Blora,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,1 Terjual,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,,"Scrape to BigSeller
Honor 70 5G
Rp
6.000.000
5.0
1 Terjual
4-7 Hari
Kab. Blora",https://shopee.co.id/Honor-70-5G-i.42827904.26706498548?extraParams=%7B%22display_model_id%22%3A147398169881%2C%22model_selection_logic%22%3A3%7D&sp_atk=3818cb40-84aa-49ed-a83e-cb03f8778fc7&xptdk=3818cb40-84aa-49ed-a83e-cb03f8778fc7
