-image-yazkc-11,-image-yazkc-11_2,text-sm,text-xs/sp14,font-medium,truncate,text-xs,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,img,text-xs/sp14_2,inline-block,text-shopee-primary,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-8224u-mkyqrbupc3yd4b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,HUAWEI P50 PRO 4G 8/256GB FULLSET,Rp,5.350.000,,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Semarang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,"Scrape to BigSeller
HUAWEI P50 PRO 4G 8/256GB FULLSET
Rp
5.350.000
Besok
Semarang",https://shopee.co.id/HUAWEI-P50-PRO-4G-8-256GB-FULLSET-i.31158072.46406327547?extraParams=%7B%22display_model_id%22%3A302413568656%2C%22model_selection_logic%22%3A3%7D&sp_atk=6fdc8f0a-d466-4b96-bfec-d3065724fca8&xptdk=6fdc8f0a-d466-4b96-bfec-d3065724fca8
https://down-id.img.susercontent.com/file/id-11134207-8224s-mhrnyfiqrn5u56,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Huawei P50 Pro 8/256 Full set Second mulus,Rp,5.300.000,,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bandung,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,"Scrape to BigSeller
Huawei P50 Pro 8/256 Full set Second mulus
Rp
5.300.000
Besok
Kab. Bandung",https://shopee.co.id/Huawei-P50-Pro-8-256-Full-set-Second-mulus-i.368271616.44952485843?extraParams=%7B%22display_model_id%22%3A307221178618%2C%22model_selection_logic%22%3A3%7D&sp_atk=bca16bf8-cb9a-4e0b-b849-2818b6788784&xptdk=bca16bf8-cb9a-4e0b-b849-2818b6788784
https://down-id.img.susercontent.com/file/id-11134207-7qukz-ljd0puvj4brq95,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Huawei Nova 9 8/256 Second,Rp,3.900.000,,11 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,"Scrape to BigSeller
Huawei Nova 9 8/256 Second
Rp
3.900.000
5.0
11 Terjual
Besok
Jakarta Pusat",https://shopee.co.id/Huawei-Nova-9-8-256-Second-i.348952502.21602563701?extraParams=%7B%22display_model_id%22%3A106625345417%2C%22model_selection_logic%22%3A3%7D&sp_atk=59284501-1f22-4356-884e-3112dbcc12d7&xptdk=59284501-1f22-4356-884e-3112dbcc12d7
https://down-id.img.susercontent.com/file/id-11134207-8224v-mgdbchc3bsi427,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,HUAWEI NOVA 3i RAM 4/128GB DUALSIM TERMURAH,Rp,1.050.000,,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,"Scrape to BigSeller
HUAWEI NOVA 3i RAM 4/128GB DUALSIM TERMURAH
Rp
1.050.000
Besok
Bekasi",https://shopee.co.id/HUAWEI-NOVA-3i-RAM-4-128GB-DUALSIM-TERMURAH-i.204217880.52700281885?extraParams=%7B%22display_model_id%22%3A365026021358%2C%22model_selection_logic%22%3A3%7D&sp_atk=48f8a7cf-829d-410b-b1a1-3a088bbcd294&xptdk=48f8a7cf-829d-410b-b1a1-3a088bbcd294
https://down-id.img.susercontent.com/file/id-11134207-822wi-mmcx550vp79e9c,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Huawei Nova 14 Pro 12/512GB Garansi Resmi Indonesia,Rp,8.499.000,,3 jam,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,3 jam,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,,"Scrape to BigSeller
Huawei Nova 14 Pro 12/512GB Garansi Resmi Indonesia
Rp
8.499.000
3 jam
Surabaya",https://shopee.co.id/Huawei-Nova-14-Pro-12-512GB-Garansi-Resmi-Indonesia-i.143199398.42879569487?extraParams=%7B%22display_model_id%22%3A390696818699%2C%22model_selection_logic%22%3A3%7D&sp_atk=2e4604f4-fb74-4c8c-898c-1560b77bd3a0&xptdk=2e4604f4-fb74-4c8c-898c-1560b77bd3a0
https://down-id.img.susercontent.com/file/id-11134207-8224t-mkoq4meouby981,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,HUAWEI nova 14 Pro Smartphone l True-to-Life Color Camera | 50 MP Front Dual Camera l Smart AI | 100W,Rp,8.899.000,,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surakarta (Solo),https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,,"Scrape to BigSeller
HUAWEI nova 14 Pro Smartphone l True-to-Life Color Camera | 50 MP Front Dual Camera l Smart AI | 100W
Rp
8.899.000
5.0
2 Terjual
Besok
Surakarta (Solo)",https://shopee.co.id/HUAWEI-nova-14-Pro-Smartphone-l-True-to-Life-Color-Camera-50-MP-Front-Dual-Camera-l-Smart-AI-100W-i.812407268.26803612867?extraParams=%7B%22display_model_id%22%3A227904787926%2C%22model_selection_logic%22%3A3%7D&sp_atk=6a97ef90-65d4-48dd-9cae-1b0a20482cb3&xptdk=6a97ef90-65d4-48dd-9cae-1b0a20482cb3
https://down-id.img.susercontent.com/file/id-11134207-8224z-mkgbjfedh3ba17,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,HUAWEI P40 PRO RAM 8/256GB Resmi Ori Huawei Indonesia,Rp,4.200.000,,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,"Scrape to BigSeller
HUAWEI P40 PRO RAM 8/256GB Resmi Ori Huawei Indonesia
Rp
4.200.000
5.0
2 Terjual
Besok
Jakarta Selatan",https://shopee.co.id/HUAWEI-P40-PRO-RAM-8-256GB-Resmi-Ori-Huawei-Indonesia-i.259954982.56951166934?extraParams=%7B%22display_model_id%22%3A385738744262%2C%22model_selection_logic%22%3A3%7D&sp_atk=81ba0fc9-769c-42ea-9ab5-bc74051e07e7&xptdk=81ba0fc9-769c-42ea-9ab5-bc74051e07e7
https://down-id.img.susercontent.com/file/id-11134207-8224w-mg9au6onmx3i0c,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Huawei Mate 20rs 8-512GB Rebrand versi indo,Rp,3.250.000,,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Pemalang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,"Scrape to BigSeller
Huawei Mate 20rs 8-512GB Rebrand versi indo
Rp
3.250.000
Besok
Kab. Pemalang",https://shopee.co.id/Huawei-Mate-20rs-8-512GB-Rebrand-versi-indo-i.1563515880.47250172991?extraParams=%7B%22display_model_id%22%3A420015029219%2C%22model_selection_logic%22%3A3%7D&sp_atk=5fff5604-a6d1-46c0-9c71-5d8da38c32c0&xptdk=5fff5604-a6d1-46c0-9c71-5d8da38c32c0
https://down-id.img.susercontent.com/file/id-11134207-7ras8-m1z7i1lqrl960e,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Huawei Mate 20X Unit Only Batangan,Rp,1.850.000,,4-7 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Pidie,,,,,"Scrape to BigSeller
Huawei Mate 20X Unit Only Batangan
Rp
1.850.000
4-7 Hari
Kab. Pidie",https://shopee.co.id/Huawei-Mate-20X-Unit-Only-Batangan-i.27508318.28015971701?extraParams=%7B%22display_model_id%22%3A223395372312%2C%22model_selection_logic%22%3A3%7D&sp_atk=735bb4de-f6ee-4b6e-b8f9-4b213df8c71b&xptdk=735bb4de-f6ee-4b6e-b8f9-4b213df8c71b
https://down-id.img.susercontent.com/file/id-11134207-822wu-mn15ujb78a2p36,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Huawei P40 pro plus 5G internal 512gb ram 8gb resmi indonesia original,Rp,5.200.000,,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bekasi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,"Scrape to BigSeller
Huawei P40 pro plus 5G internal 512gb ram 8gb resmi indonesia original
Rp
5.200.000
1 Terjual
Besok
Kab. Bekasi",https://shopee.co.id/Huawei-P40-pro-plus-5G-internal-512gb-ram-8gb-resmi-indonesia-original-i.183869163.19181073764?extraParams=%7B%22display_model_id%22%3A204378265157%2C%22model_selection_logic%22%3A3%7D&sp_atk=bd5f53a1-8db3-4b95-aace-8642955ee355&xptdk=bd5f53a1-8db3-4b95-aace-8642955ee355
https://down-id.img.susercontent.com/file/id-11134207-822wn-mn0x7eajuxhi09,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Huawei Mate 80 Pro 16/512GB 6.75"" 50 MP Ultra Lighting - Garansi Resmi",Rp,16.999.000,,2-3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,,"Scrape to BigSeller
Huawei Mate 80 Pro 16/512GB 6.75"" 50 MP Ultra Lighting - Garansi Resmi
Rp
16.999.000
2-3 Hari
Bandung",https://shopee.co.id/Huawei-Mate-80-Pro-16-512GB-6.75-50-MP-Ultra-Lighting-Garansi-Resmi-i.11726160.48358795147?extraParams=%7B%22display_model_id%22%3A310779749840%2C%22model_selection_logic%22%3A3%7D&sp_atk=c023b0b4-0c77-4954-98d1-a29e6fa5a831&xptdk=c023b0b4-0c77-4954-98d1-a29e6fa5a831
