-image-yazkc-11,-image-yazkc-11_2,text-sm,text-xs/sp14,font-medium,pointer-events-none,text-shopee-green,pointer-events-none_2,align-middle,inline-block,text-xs/sp14_2,w-auto,text-white,text-shopee-primary,truncate,img_2,text-white_2,text-ellipsis,pointer-events-none_3,_container,_container_link,img,text-xs,text-xs_2
https://down-id.img.susercontent.com/file/id-11134207-7rbk1-m769klm69lcx17,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Vivo Y28 8/256GB 8/128GB Handphone second fullset original bergaransi,Rp,2.240.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,91 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,4.9,,,,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,,"Vivo Y28 8/256GB 8/128GB Handphone second fullset original bergaransi
Rp
2.240.000
Cicilan
4.9
91 Terjual
3 Hari
Jakarta Selatan",https://shopee.co.id/Vivo-Y28-8-256GB-8-128GB-Handphone-second-fullset-original-bergaransi-i.281286305.9964331983?extraParams=%7B%22display_model_id%22%3A267239574111%2C%22model_selection_logic%22%3A3%7D&sp_atk=0327d694-46e6-4fa0-a4b2-e26ace7c677d&xptdk=0327d694-46e6-4fa0-a4b2-e26ace7c677d,,,
https://down-id.img.susercontent.com/file/id-11134207-7rbkb-mae8xd0feri077,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,VIVO V30 5G RAM • 8/256 & 12/512 GB • RESMI INDONESIA FULLSET SECOND NOLAN GADGET,Rp,3.479.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,4 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bandung,,5.0,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,"VIVO V30 5G RAM • 8/256 & 12/512 GB • RESMI INDONESIA FULLSET SECOND NOLAN GADGET
Rp
3.479.000
5.0
4 Terjual
3-6 Hari
Kab. Bandung",https://shopee.co.id/VIVO-V30-5G-RAM-%E2%80%A2-8-256-12-512-GB-%E2%80%A2-RESMI-INDONESIA-FULLSET-SECOND-NOLAN-GADGET-i.17533787.41602760517?extraParams=%7B%22display_model_id%22%3A285226633072%2C%22model_selection_logic%22%3A3%7D&sp_atk=51526d78-f06a-4274-a48b-6e40789203a5&xptdk=51526d78-f06a-4274-a48b-6e40789203a5,,,
https://down-id.img.susercontent.com/file/id-11134207-822wj-mn0tqj7stukm61,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Hp vivo y71 ram 3/32 second original,Rp,390.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang Selatan,,5.0,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,,"Hp vivo y71 ram 3/32 second original
Rp
390.000
5.0
3 Terjual
3 Hari
Tangerang Selatan",https://shopee.co.id/Hp-vivo-y71-ram-3-32-second-original-i.259706451.57805120952?extraParams=%7B%22display_model_id%22%3A89912925544%2C%22model_selection_logic%22%3A3%7D&sp_atk=51bf4b9c-315e-4680-a074-5063b75cd686&xptdk=51bf4b9c-315e-4680-a074-5063b75cd686,,,
https://down-id.img.susercontent.com/file/id-11134207-8224q-mjb66gjbzoxtd1,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Vivo v60 lite 8/256 second original,Rp,3.300.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tangerang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,,,Produk Baru,,,,,"Vivo v60 lite 8/256 second original
Rp
3.300.000
Produk Baru
2 Terjual
3 Hari
Kab. Tangerang",https://shopee.co.id/Vivo-v60-lite-8-256-second-original-i.1344102188.57154436439?extraParams=%7B%22display_model_id%22%3A267323759654%2C%22model_selection_logic%22%3A3%7D&sp_atk=e9657d15-56d9-46c9-987a-947d7eb51a17&xptdk=e9657d15-56d9-46c9-987a-947d7eb51a17,,,
https://down-id.img.susercontent.com/file/sg-11134201-8260b-mmfod4xz0hl49d,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Handphone Vivo Y02 second resmi bergaransi murah,Rp,1.100.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,2-5 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,,,,,,,,,,,"Handphone Vivo Y02 second resmi bergaransi murah
Rp
1.100.000
2-5 Hari
Malang",https://shopee.co.id/Handphone-Vivo-Y02-second-resmi-bergaransi-murah-i.141725604.44229622683?extraParams=%7B%22display_model_id%22%3A335739354193%2C%22model_selection_logic%22%3A3%7D&sp_atk=6fcb6494-567f-401e-9684-b983b3a4ec45&xptdk=6fcb6494-567f-401e-9684-b983b3a4ec45,,,
https://down-id.img.susercontent.com/file/id-11134207-81ztk-mejspc4wd4hyea,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,VIVO Y35 8/128GB Second Mulus Pemakaian,Rp,1.793.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,,,,,,,,"VIVO Y35 8/128GB Second Mulus Pemakaian
Rp
1.793.000
1 Terjual
3 Hari
Kab. Sidoarjo",https://shopee.co.id/VIVO-Y35-8-128GB-Second-Mulus-Pemakaian-i.309409025.40568675464?extraParams=%7B%22display_model_id%22%3A206259875172%2C%22model_selection_logic%22%3A3%7D&sp_atk=837da644-ef02-48e6-b575-6af5d84688ce&xptdk=837da644-ef02-48e6-b575-6af5d84688ce,,,
https://down-id.img.susercontent.com/file/sg-11134201-7rbl6-lpjfcl6jw5rra8,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Vivo V27 5G Ram 8/256GB | Ram 12/256GB ( Second ),Rp,3.780.999,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,29 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Cashback 99%,-16%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,,"Vivo V27 5G Ram 8/256GB | Ram 12/256GB ( Second )
Rp
3.780.999
-16%
Cashback 99%
4.9
29 Terjual
< 2 Hari
Surabaya",https://shopee.co.id/Vivo-V27-5G-Ram-8-256GB-Ram-12-256GB-(-Second-)-i.288677122.24054321385?extraParams=%7B%22display_model_id%22%3A325763663399%2C%22model_selection_logic%22%3A3%7D&sp_atk=9aa80c87-a21c-41c0-b81c-4e308bffde03&xptdk=9aa80c87-a21c-41c0-b81c-4e308bffde03,,,
https://down-id.img.susercontent.com/file/id-11134207-7rase-m4d2fq72qj6y44,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Vivo V40 5G Ram 12GB Rom 256GB ( Second ),Rp,4.530.199,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,14 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,-27%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,,"Vivo V40 5G Ram 12GB Rom 256GB ( Second )
Rp
4.530.199
-27%
4.9
14 Terjual
< 2 Hari
Surabaya",https://shopee.co.id/Vivo-V40-5G-Ram-12GB-Rom-256GB-(-Second-)-i.194632330.26472080854?extraParams=%7B%22display_model_id%22%3A176892072877%2C%22model_selection_logic%22%3A3%7D&sp_atk=6b919c5a-2023-4120-98de-e61171e3da10&xptdk=6b919c5a-2023-4120-98de-e61171e3da10,,,
https://down-id.img.susercontent.com/file/sg-11134201-7rblv-lonv3lrzj589b8,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Vivo V27 5G Ram 8/256GB I Ram 12/256GB ( SECOND),Rp,3.780.199,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,31 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,4.8,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,-37%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,,"Vivo V27 5G Ram 8/256GB I Ram 12/256GB ( SECOND)
Rp
3.780.199
-37%
4.8
31 Terjual
< 2 Hari
Surabaya",https://shopee.co.id/Vivo-V27-5G-Ram-8-256GB-I-Ram-12-256GB-(-SECOND)-i.194632330.21186620069?extraParams=%7B%22display_model_id%22%3A380765446793%2C%22model_selection_logic%22%3A3%7D&sp_atk=d56795ef-f120-4023-97a2-498280a42ffc&xptdk=d56795ef-f120-4023-97a2-498280a42ffc,,,
https://down-id.img.susercontent.com/file/id-11134207-7ras9-m0mxarp108ww1e,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,VIVO V40 5G 12/256GB SECOND LENGKAP MULUS NOMINUS RESMI INDONESIA,Rp,4.799.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,6 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,,5.0,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,,"VIVO V40 5G 12/256GB SECOND LENGKAP MULUS NOMINUS RESMI INDONESIA
Rp
4.799.000
5.0
6 Terjual
2-4 Hari
Kab. Sidoarjo",https://shopee.co.id/VIVO-V40-5G-12-256GB-SECOND-LENGKAP-MULUS-NOMINUS-RESMI-INDONESIA-i.152600416.29762485390?extraParams=%7B%22display_model_id%22%3A228093938461%2C%22model_selection_logic%22%3A3%7D&sp_atk=a2cab831-0fe5-4a6d-af62-8b9418909f5d&xptdk=a2cab831-0fe5-4a6d-af62-8b9418909f5d,,,
https://down-id.img.susercontent.com/file/id-11134207-81ztn-mfdrhuaafqx5c7,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,VIVO V25 PRO 12/256GB SECOND MULUS TERAWAT,Rp,3.593.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,5.0,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,,"VIVO V25 PRO 12/256GB SECOND MULUS TERAWAT
Rp
3.593.000
5.0
1 Terjual
3 Hari
Kab. Sidoarjo",https://shopee.co.id/VIVO-V25-PRO-12-256GB-SECOND-MULUS-TERAWAT-i.309409025.43822770780?extraParams=%7B%22display_model_id%22%3A243988429497%2C%22model_selection_logic%22%3A3%7D&sp_atk=28ebb2c9-90a8-415d-94e4-0f8c92c9baaa&xptdk=28ebb2c9-90a8-415d-94e4-0f8c92c9baaa,,,
https://down-id.img.susercontent.com/file/id-11134207-822wr-mmww6g0hksuc08,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Vivo Y02 3/32 GB Resmi Indonesia Second Ori (Baca Deskripsi),Rp,625.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,,,,,,,,"Vivo Y02 3/32 GB Resmi Indonesia Second Ori (Baca Deskripsi)
Rp
625.000
3 Hari
Jakarta Utara",https://shopee.co.id/Vivo-Y02-3-32-GB-Resmi-Indonesia-Second-Ori-(Baca-Deskripsi)-i.1563349780.51958612517?extraParams=%7B%22display_model_id%22%3A315764694896%2C%22model_selection_logic%22%3A3%7D&sp_atk=0e224a20-1a39-4cb3-b1e0-7faa692bc852&xptdk=0e224a20-1a39-4cb3-b1e0-7faa692bc852,,3 Hari,
https://down-id.img.susercontent.com/file/id-11134207-7r98x-lvspu4dggnqxe0,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,VIVO Y03 4/64 4/128 SECOND FULLSET,Rp,1.199.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3-5 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,4.9,,,,,,,,,"VIVO Y03 4/64 4/128 SECOND FULLSET
Rp
1.199.000
4.9
142 Terjual
3-5 Hari
Jakarta Barat",https://shopee.co.id/VIVO-Y03-4-64-4-128-SECOND-FULLSET-i.203572497.27301070362?extraParams=%7B%22display_model_id%22%3A168227953501%2C%22model_selection_logic%22%3A3%7D&sp_atk=aff6d4cf-1e75-4a7b-8975-a2b84658e608&xptdk=aff6d4cf-1e75-4a7b-8975-a2b84658e608,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,142 Terjual,
https://down-id.img.susercontent.com/file/id-11134207-7rbkb-m6ctklrrd9xe15,,Vivo V29E 8/256 GB Garansi Resmi Indonesia Original Second Bekas,Rp,2.225.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,,,,,,,,"Vivo V29E 8/256 GB Garansi Resmi Indonesia Original Second Bekas
Rp
2.225.000
3 Hari
Jakarta Utara",https://shopee.co.id/Vivo-V29E-8-256-GB-Garansi-Resmi-Indonesia-Original-Second-Bekas-i.1032487382.28926501330?extraParams=%7B%22display_model_id%22%3A227383744678%2C%22model_selection_logic%22%3A3%7D&sp_atk=49d6b8a0-8a74-40c6-8c02-120b6a627399&xptdk=49d6b8a0-8a74-40c6-8c02-120b6a627399,,3 Hari,
https://down-id.img.susercontent.com/file/id-11134207-822wj-mmz8i22gjpjc87,https://down-id.img.susercontent.com/file/id-11134258-7ra0q-mbesqwmkb0gu9c,VIVO V23E 5G RAM 8/128 SECOND,Rp,1.400.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Serang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,5.0,,,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,"VIVO V23E 5G RAM 8/128 SECOND
Rp
1.400.000
5.0
1 Terjual
3 Hari
Serang",https://shopee.co.id/VIVO-V23E-5G-RAM-8-128-SECOND-i.1044604091.41221952779?extraParams=%7B%22display_model_id%22%3A306784669484%2C%22model_selection_logic%22%3A3%7D&sp_atk=50201f87-49e1-455c-8a33-069d480c3c9d&xptdk=50201f87-49e1-455c-8a33-069d480c3c9d,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,1 Terjual,
https://down-id.img.susercontent.com/file/id-11134207-7ras9-m0mxarp108ww1e,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,VIVO V40 5G 12/256GB SECOND LENGKAP MULUS NOMINUS RESMI INDONESIA,Rp,4.799.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,2-4 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,,5.0,,,,,,,,,"VIVO V40 5G 12/256GB SECOND LENGKAP MULUS NOMINUS RESMI INDONESIA
Rp
4.799.000
5.0
6 Terjual
2-4 Hari
Kab. Sidoarjo",https://shopee.co.id/VIVO-V40-5G-12-256GB-SECOND-LENGKAP-MULUS-NOMINUS-RESMI-INDONESIA-i.152600416.29762485390?extraParams=%7B%22display_model_id%22%3A228093938461%2C%22model_selection_logic%22%3A3%7D&sp_atk=479f5d61-f07d-4546-9ffc-01c0b17b2638&xptdk=479f5d61-f07d-4546-9ffc-01c0b17b2638,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,6 Terjual,
https://down-id.img.susercontent.com/file/id-11134207-81ztn-mfdrhuaafqx5c7,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,VIVO V25 PRO 12/256GB SECOND MULUS TERAWAT,Rp,3.593.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,2-3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,5.0,,,,,,,,,"VIVO V25 PRO 12/256GB SECOND MULUS TERAWAT
Rp
3.593.000
5.0
1 Terjual
2-3 Hari
Kab. Sidoarjo",https://shopee.co.id/VIVO-V25-PRO-12-256GB-SECOND-MULUS-TERAWAT-i.309409025.43822770780?extraParams=%7B%22display_model_id%22%3A243988429497%2C%22model_selection_logic%22%3A3%7D&sp_atk=db4cc14a-7d29-4d35-9c16-e5469741b312&xptdk=db4cc14a-7d29-4d35-9c16-e5469741b312,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,1 Terjual,
https://down-id.img.susercontent.com/file/id-11134207-822wk-mna4yof45hjaa1,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,vivo y75 5g 8/128 resmi second,Rp,1.700.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,,,,,"vivo y75 5g 8/128 resmi second
Rp
1.700.000
< 2 Hari
Surabaya",https://shopee.co.id/vivo-y75-5g-8-128-resmi-second-i.228770710.24372356190?extraParams=%7B%22display_model_id%22%3A255581850364%2C%22model_selection_logic%22%3A3%7D&sp_atk=f6e56c4f-7a05-4b13-aa64-f91698b99647&xptdk=f6e56c4f-7a05-4b13-aa64-f91698b99647,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,
https://down-id.img.susercontent.com/file/id-11134207-7ra0p-mbq6y3qc07oeb1,,Vivo Y29 6/128 GB | 8/128 GB | 8/256 GB Garansi Resmi Indonesia Second Bekas Original,Rp,1.675.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,5.0,,,,,,,,,"Vivo Y29 6/128 GB | 8/128 GB | 8/256 GB Garansi Resmi Indonesia Second Bekas Original
Rp
1.675.000
5.0
5 Terjual
3 Hari
Jakarta Utara",https://shopee.co.id/Vivo-Y29-6-128-GB-8-128-GB-8-256-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.515774005.40802417407?extraParams=%7B%22display_model_id%22%3A276289305704%2C%22model_selection_logic%22%3A3%7D&sp_atk=f2d8038f-ec07-4b04-a646-7e3803d30965&xptdk=f2d8038f-ec07-4b04-a646-7e3803d30965,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5 Terjual,
https://down-id.img.susercontent.com/file/id-11134207-8224q-mjb66gjbzoxtd1,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Vivo v60 lite 8/256 second original,Rp,3.300.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tangerang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,,,Produk Baru,,,,,"Vivo v60 lite 8/256 second original
Rp
3.300.000
Produk Baru
2 Terjual
3 Hari
Kab. Tangerang",https://shopee.co.id/Vivo-v60-lite-8-256-second-original-i.1344102188.57154436439?extraParams=%7B%22display_model_id%22%3A267323759654%2C%22model_selection_logic%22%3A3%7D&sp_atk=2dd1f508-04ed-49c5-bde9-b0c76ba23df9&xptdk=2dd1f508-04ed-49c5-bde9-b0c76ba23df9,,2 Terjual,
https://down-id.img.susercontent.com/file/id-11134207-7r98u-lpa88mysh7g7ee,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Vivo V27E Ram 12GB Rom 256GB Second Mulus,Rp,3.685.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Mojokerto,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,,,,,"Vivo V27E Ram 12GB Rom 256GB Second Mulus
Rp
3.685.000
< 2 Hari
Kab. Mojokerto",https://shopee.co.id/Vivo-V27E-Ram-12GB-Rom-256GB-Second-Mulus-i.8657735.23188354016?extraParams=%7B%22display_model_id%22%3A138818636969%2C%22model_selection_logic%22%3A3%7D&sp_atk=c1415dfd-9a69-4f6f-90e0-eaa46e097d81&xptdk=c1415dfd-9a69-4f6f-90e0-eaa46e097d81,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,
