-image-yazkc-11,-image-yazkc-11_2,text-sm,text-xs/sp14,font-medium,pointer-events-none,align-middle,inline-block,text-shopee-primary,pointer-events-none_2,img,text-xs/sp14_3,text-xs,truncate,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-7r98t-lvmqunhqgmh9cb,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,LAPTOP HP ELITEBOOK PROBOOK 830 840 645 G5 I5 GEN 8 RAM 8GB SSD 256GB,Rp,4.449.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,141 Terjual,,"LAPTOP HP ELITEBOOK PROBOOK 830 840 645 G5 I5 GEN 8 RAM 8GB SSD 256GB
Rp
4.449.000
4.9
141 Terjual
Depok",https://shopee.co.id/LAPTOP-HP-ELITEBOOK-PROBOOK-830-840-645-G5-I5-GEN-8-RAM-8GB-SSD-256GB-i.220134141.22236811506?extraParams=%7B%22display_model_id%22%3A315438906912%2C%22model_selection_logic%22%3A3%7D&sp_atk=00159913-3727-4d2c-98b2-21086e89dfd6&xptdk=00159913-3727-4d2c-98b2-21086e89dfd6
https://down-id.img.susercontent.com/file/id-11134207-822wl-mmphrq01thqc5e,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Laptop Baru Hp Elitebook 845 G8 AMD Ryzen 5 pro 5650u Upto 4,2Ghz",Rp,8.000.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,7 Terjual,,"Laptop Baru Hp Elitebook 845 G8 AMD Ryzen 5 pro 5650u Upto 4,2Ghz
Rp
8.000.000
4.9
7 Terjual
Jakarta Pusat",https://shopee.co.id/Laptop-Baru-Hp-Elitebook-845-G8-AMD-Ryzen-5-pro-5650u-Upto-4-2Ghz-i.570719412.29157549858?extraParams=%7B%22display_model_id%22%3A272509657117%2C%22model_selection_logic%22%3A3%7D&sp_atk=cd5e7ac7-dde4-4a11-adb9-3511683dffdf&xptdk=cd5e7ac7-dde4-4a11-adb9-3511683dffdf
https://down-id.img.susercontent.com/file/id-11134207-7qukz-lga7yav8l2aw22,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Notebook Hp Chromebook 11 G8 EE Celeron N4020 Ram4/32SSD OS Chrome,Rp,1.650.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,,,,,,2 Terjual,,"Notebook Hp Chromebook 11 G8 EE Celeron N4020 Ram4/32SSD OS Chrome
Rp
1.650.000
2 Terjual
Tangerang",https://shopee.co.id/Notebook-Hp-Chromebook-11-G8-EE-Celeron-N4020-Ram4-32SSD-OS-Chrome-i.214357959.23336254796?extraParams=%7B%22display_model_id%22%3A204147140156%2C%22model_selection_logic%22%3A3%7D&sp_atk=36fbf409-5e09-418b-8c96-a36573193278&xptdk=36fbf409-5e09-418b-8c96-a36573193278
https://down-id.img.susercontent.com/file/id-11134207-822wj-ml94utpyd3b594,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Hp 14S Intel N150 RAM 8GB SSD 640GB 14 Inch Windows 11 Original Laptop Baru Super Tipis,Rp,5.399.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,,,,Hadiah Gratis,"Hp 14S Intel N150 RAM 8GB SSD 640GB 14 Inch Windows 11 Original Laptop Baru Super Tipis
Rp
5.399.000
Hadiah Gratis
Bandung",https://shopee.co.id/Hp-14S-Intel-N150-RAM-8GB-SSD-640GB-14-Inch-Windows-11-Original-Laptop-Baru-Super-Tipis-i.1622952886.48756597751?extraParams=%7B%22display_model_id%22%3A430591293738%2C%22model_selection_logic%22%3A3%7D&sp_atk=df6a32fc-ebcc-49d6-9eb5-64c55a832552&xptdk=df6a32fc-ebcc-49d6-9eb5-64c55a832552
https://down-id.img.susercontent.com/file/id-11134207-7r98o-lzvpekugw9wo5c,https://down-id.img.susercontent.com/file/id-11134258-7ra0q-mbesqwmkb0gu9c,Laptop NEW HP 240 G8 Core i3 Gen 11 RAM 4GB SSD 256GB,Rp,6.300.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,,,,,"Laptop NEW HP 240 G8 Core i3 Gen 11 RAM 4GB SSD 256GB
Rp
6.300.000
Bandung",https://shopee.co.id/Laptop-NEW-HP-240-G8-Core-i3-Gen-11-RAM-4GB-SSD-256GB-i.250685702.25585753778?extraParams=%7B%22display_model_id%22%3A39461847955%2C%22model_selection_logic%22%3A3%7D&sp_atk=95ea4a7b-ea58-4f02-982b-091acf6f7f50&xptdk=95ea4a7b-ea58-4f02-982b-091acf6f7f50
https://down-id.img.susercontent.com/file/id-11134207-7rbk7-m7oifpw197s2c2,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,"Laptop Baru HP 14S DQ5115TU Core i3-1215U RAM 8GB SSD 512GB 14"" FHD Keyboard Backlight Win 11",Rp,5.500.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surakarta (Solo),,,,,,,,"Laptop Baru HP 14S DQ5115TU Core i3-1215U RAM 8GB SSD 512GB 14"" FHD Keyboard Backlight Win 11
Rp
5.500.000
Surakarta (Solo)",https://shopee.co.id/Laptop-Baru-HP-14S-DQ5115TU-Core-i3-1215U-RAM-8GB-SSD-512GB-14-FHD-Keyboard-Backlight-Win-11-i.518002517.28730554663?extraParams=%7B%22display_model_id%22%3A167055893812%2C%22model_selection_logic%22%3A3%7D&sp_atk=ced80e61-7b98-42e1-8b42-72732efbfd35&xptdk=ced80e61-7b98-42e1-8b42-72732efbfd35
https://down-id.img.susercontent.com/file/id-11134207-7r98p-lss7xu4s9f04c8,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,laptop hp 14s Intel Celeron N4205 ram 4gb/SSD 128gb 14 inch backlight,Rp,2.000.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,,,,,"laptop hp 14s Intel Celeron N4205 ram 4gb/SSD 128gb 14 inch backlight
Rp
2.000.000
Bandung",https://shopee.co.id/laptop-hp-14s-Intel-Celeron-N4205-ram-4gb-SSD-128gb-14-inch-backlight-i.201383432.24068414004?extraParams=%7B%22display_model_id%22%3A137864297183%2C%22model_selection_logic%22%3A3%7D&sp_atk=b7748384-6a5d-4952-bdcd-704d8b1925c3&xptdk=b7748384-6a5d-4952-bdcd-704d8b1925c3
https://down-id.img.susercontent.com/file/id-11134207-822wo-mn3q4cmtgs8y10,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Laptop HP Spectre x360 - OmniBook Ultra Flip 14 [NEW] Intel Core Ultra 9 Arc 32GB RAM 2TB SSD Touchscreen Gray / Blue Windows 11 Home 14 Inch Garansi 2 Tahun Promo Murah Gratis Ongkir Official Non Second,Rp,31.878.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,-15%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,5 Terjual,Hadiah Gratis,"Laptop HP Spectre x360 - OmniBook Ultra Flip 14 [NEW] Intel Core Ultra 9 Arc 32GB RAM 2TB SSD Touchscreen Gray / Blue Windows 11 Home 14 Inch Garansi 2 Tahun Promo Murah Gratis Ongkir Official Non Second
Rp
31.878.000
-15%
Hadiah Gratis
5.0
5 Terjual
Jakarta Utara",https://shopee.co.id/Laptop-HP-Spectre-x360-OmniBook-Ultra-Flip-14-NEW-Intel-Core-Ultra-9-Arc-32GB-RAM-2TB-SSD-Touchscreen-Gray-Blue-Windows-11-Home-14-Inch-Garansi-2-Tahun-Promo-Murah-Gratis-Ongkir-Official-Non-Second-i.12758413.42002432189?extraParams=%7B%22display_model_id%22%3A300200293346%2C%22model_selection_logic%22%3A3%7D&sp_atk=87575cfe-6dba-479f-ba2e-1845b88864f3&xptdk=87575cfe-6dba-479f-ba2e-1845b88864f3
https://down-id.img.susercontent.com/file/id-11134207-822wh-mmssu17mfm6b8a,,"Laptop Hp Elitebook 840 G7, Core i5 - 10310U, Gen 10Th, UHD Graphics, Ram 8Gb / 256Gb SSD, #Fingerprint, #Backlight, GAMING Editing Ngebut, Seri Baru, Super Slim, Like New, Lengkap, Silver",Rp,5.150.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,,,,,,,"Laptop Hp Elitebook 840 G7, Core i5 - 10310U, Gen 10Th, UHD Graphics, Ram 8Gb / 256Gb SSD, #Fingerprint, #Backlight, GAMING Editing Ngebut, Seri Baru, Super Slim, Like New, Lengkap, Silver
Rp
5.150.000
Jakarta Barat",https://shopee.co.id/Laptop-Hp-Elitebook-840-G7-Core-i5-10310U-Gen-10Th-UHD-Graphics-Ram-8Gb-256Gb-SSD-Fingerprint-Backlight-GAMING-Editing-Ngebut-Seri-Baru-Super-Slim-Like-New-Lengkap-Silver-i.1749311762.47558553888?extraParams=%7B%22display_model_id%22%3A375757601867%2C%22model_selection_logic%22%3A3%7D&sp_atk=7261c52e-d7be-4dc0-8af9-8a2fb8b27230&xptdk=7261c52e-d7be-4dc0-8af9-8a2fb8b27230
https://down-id.img.susercontent.com/file/id-11134207-8224o-mkdp3in8k64j44,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Laptop Baru HP 14 Intel N150 Ram 16GB 1TB SSD 14.0 Slim Desain Windows 11 Home Original,Rp,5.497.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,,,,"Laptop Baru HP 14 Intel N150 Ram 16GB 1TB SSD 14.0 Slim Desain Windows 11 Home Original
Rp
5.497.000
-1%
Bekasi",https://shopee.co.id/Laptop-Baru-HP-14-Intel-N150-Ram-16GB-1TB-SSD-14.0-Slim-Desain-Windows-11-Home-Original-i.1609300609.41073952785?extraParams=%7B%22display_model_id%22%3A266946067444%2C%22model_selection_logic%22%3A3%7D&sp_atk=5f8f5186-bfde-46ad-b45a-ab1776cf6c2c&xptdk=5f8f5186-bfde-46ad-b45a-ab1776cf6c2c
https://down-id.img.susercontent.com/file/id-11134207-822wo-mmmuki0k8uf88f,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,"Laptop Baru Hp Elitebook 14 AMD Ryzen 5 5650u 12Cpus up to 4,2Ghz RAM 32GB SSD 1TB",Rp,8.000.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,,,,,"Laptop Baru Hp Elitebook 14 AMD Ryzen 5 5650u 12Cpus up to 4,2Ghz RAM 32GB SSD 1TB
Rp
8.000.000
Jakarta Pusat",https://shopee.co.id/Laptop-Baru-Hp-Elitebook-14-AMD-Ryzen-5-5650u-12Cpus-up-to-4-2Ghz-RAM-32GB-SSD-1TB-i.1748504779.50358218186?extraParams=%7B%22display_model_id%22%3A420730468566%2C%22model_selection_logic%22%3A3%7D&sp_atk=a9238284-efe3-47e8-98f9-3c87f74c598e&xptdk=a9238284-efe3-47e8-98f9-3c87f74c598e
https://down-id.img.susercontent.com/file/id-11134201-822wk-mn7v0icwfjer26,,"Terlaris Laptop Hp 14S Dq Intel N4500 16Gb 512Gb Ssd 14"" Backlight Win11Home Laptop Baru Laptop Sekolah",Rp,5.918.750,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Timur,,-25%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,,,,"Terlaris Laptop Hp 14S Dq Intel N4500 16Gb 512Gb Ssd 14"" Backlight Win11Home Laptop Baru Laptop Sekolah
Rp
5.918.750
-25%
Jakarta Timur",https://shopee.co.id/Terlaris-Laptop-Hp-14S-Dq-Intel-N4500-16Gb-512Gb-Ssd-14-Backlight-Win11Home-Laptop-Baru-Laptop-Sekolah-i.1801608174.48009103636?extraParams=%7B%22display_model_id%22%3A277549946093%2C%22model_selection_logic%22%3A3%7D&sp_atk=9407459a-1030-49bb-8c24-a8a7cf152670&xptdk=9407459a-1030-49bb-8c24-a8a7cf152670
https://down-id.img.susercontent.com/file/id-11134207-7r991-lt7nwxd8ho3tf4,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,PROMO LAPTOP HP Pavilion 15-CW1002AU AMD Ryzen 3 RAM 12GB SSD 512GB windows 10 original free TAS,Rp,5.185.450,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,,,,,"PROMO LAPTOP HP Pavilion 15-CW1002AU AMD Ryzen 3 RAM 12GB SSD 512GB windows 10 original free TAS
Rp
5.185.450
Surabaya",https://shopee.co.id/PROMO-LAPTOP-HP-Pavilion-15-CW1002AU-AMD-Ryzen-3-RAM-12GB-SSD-512GB-windows-10-original-free-TAS-i.7217222.25769352277?extraParams=%7B%22display_model_id%22%3A98889023939%2C%22model_selection_logic%22%3A3%7D&sp_atk=045ecb62-6a48-402e-bf03-dc98bf6ac67e&xptdk=045ecb62-6a48-402e-bf03-dc98bf6ac67e
https://down-id.img.susercontent.com/file/id-11134207-8224w-mjzjy4tfbm6f40,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,HP PROBOOK 440 G10 16GB 256G Baru,Rp,11.000.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,,,,,,,,"HP PROBOOK 440 G10 16GB 256G Baru
Rp
11.000.000
Jakarta Selatan",https://shopee.co.id/HP-PROBOOK-440-G10-16GB-256G-Baru-i.45107605.44078390334?extraParams=%7B%22display_model_id%22%3A430492837205%2C%22model_selection_logic%22%3A3%7D&sp_atk=0dbb0428-79eb-4653-be61-9f2ed1a41657&xptdk=0dbb0428-79eb-4653-be61-9f2ed1a41657
https://down-id.img.susercontent.com/file/id-11134207-8224y-miy32vspi4g504,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Touchscreen HP Envy 16 AMD RYZEN 7 8840HS 16GB DDR5 1TB SSD Wind 11 Home Baru terlaris,Rp,10.697.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,46 Terjual,,"Laptop Touchscreen HP Envy 16 AMD RYZEN 7 8840HS 16GB DDR5 1TB SSD Wind 11 Home Baru terlaris
Rp
10.697.000
-1%
4.8
46 Terjual
Jakarta Selatan",https://shopee.co.id/Laptop-Touchscreen-HP-Envy-16-AMD-RYZEN-7-8840HS-16GB-DDR5-1TB-SSD-Wind-11-Home-Baru-terlaris-i.1413978586.26221248079?extraParams=%7B%22display_model_id%22%3A295229773273%2C%22model_selection_logic%22%3A3%7D&sp_atk=7bc4b477-a936-49b1-9ad6-cce4b5722ded&xptdk=7bc4b477-a936-49b1-9ad6-cce4b5722ded
https://down-id.img.susercontent.com/file/id-11134207-822wu-mmsrzezcvh1gc6,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LAPTOP HP ELITEBOOK 13TH GEN INTEL(R) CORE I5-1345U RAM 8 SSD 512 MULUS SEPERTI BARU,Rp,7.799.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Timur,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,,,,,"LAPTOP HP ELITEBOOK 13TH GEN INTEL(R) CORE I5-1345U RAM 8 SSD 512 MULUS SEPERTI BARU
Rp
7.799.000
Jakarta Timur",https://shopee.co.id/LAPTOP-HP-ELITEBOOK-13TH-GEN-INTEL(R)-CORE-I5-1345U-RAM-8-SSD-512-MULUS-SEPERTI-BARU-i.12358252.47558419830?extraParams=%7B%22display_model_id%22%3A302515827823%2C%22model_selection_logic%22%3A3%7D&sp_atk=1eab14b9-1451-41d9-a651-740b85db81dc&xptdk=1eab14b9-1451-41d9-a651-740b85db81dc
https://down-id.img.susercontent.com/file/id-11134207-8224s-ml1xvg1raps085,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Baru HP 14 Intel N150 8GB 384GB SSD 14.0 HD Windows11 Home,Rp,5.498.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,11 Terjual,,"Laptop Baru HP 14 Intel N150 8GB 384GB SSD 14.0 HD Windows11 Home
Rp
5.498.000
-1%
5.0
11 Terjual
Bekasi",https://shopee.co.id/Laptop-Baru-HP-14-Intel-N150-8GB-384GB-SSD-14.0-HD-Windows11-Home-i.121972254.23651437097?extraParams=%7B%22display_model_id%22%3A196957837924%2C%22model_selection_logic%22%3A3%7D&sp_atk=63850c4f-9115-4685-a000-e4bf32e045ad&xptdk=63850c4f-9115-4685-a000-e4bf32e045ad
https://down-id.img.susercontent.com/file/id-11134207-822wp-mmwn6al3hngg61,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Laptop Baru HP 14 Pavillion x360 Intel Core i3 1215u (8cpus, up to 4.4GHz) Touchscreen",Rp,8.500.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,,,,,"Laptop Baru HP 14 Pavillion x360 Intel Core i3 1215u (8cpus, up to 4.4GHz) Touchscreen
Rp
8.500.000
Jakarta Pusat",https://shopee.co.id/Laptop-Baru-HP-14-Pavillion-x360-Intel-Core-i3-1215u-(8cpus-up-to-4.4GHz)-Touchscreen-i.832166767.56508608069?extraParams=%7B%22display_model_id%22%3A325763189100%2C%22model_selection_logic%22%3A3%7D&sp_atk=ac09aa81-7bc4-4890-acb8-d70854ab4a50&xptdk=ac09aa81-7bc4-4890-acb8-d70854ab4a50
https://down-id.img.susercontent.com/file/id-11134207-7r98v-lsf8nyfora5wb8,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,laptop hp 14s AMD A4-9125 ram 4gb/SSD 128gb backlight 14 inch,Rp,3.100.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,1 Terjual,,"laptop hp 14s AMD A4-9125 ram 4gb/SSD 128gb backlight 14 inch
Rp
3.100.000
5.0
1 Terjual
Bandung",https://shopee.co.id/laptop-hp-14s-AMD-A4-9125-ram-4gb-SSD-128gb-backlight-14-inch-i.201383432.24666474515?extraParams=%7B%22display_model_id%22%3A49400291859%2C%22model_selection_logic%22%3A3%7D&sp_atk=0cfb324d-24ab-4984-b7d1-f54954c21c8e&xptdk=0cfb324d-24ab-4984-b7d1-f54954c21c8e
https://down-id.img.susercontent.com/file/id-11134207-7r98o-lkuo1gucjnr703,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,laptop bisnis HP Elitebook 840 g8 garansi 2025/i5 GEN 11 Intel iris Xe/RAM 16 GB,Rp,4.900.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bandung,,,,,,,,"laptop bisnis HP Elitebook 840 g8 garansi 2025/i5 GEN 11 Intel iris Xe/RAM 16 GB
Rp
4.900.000
Kab. Bandung",https://shopee.co.id/laptop-bisnis-HP-Elitebook-840-g8-garansi-2025-i5-GEN-11-Intel-iris-Xe-RAM-16-GB-i.253070055.22352519441?extraParams=%7B%22display_model_id%22%3A231955247812%2C%22model_selection_logic%22%3A3%7D&sp_atk=4346858e-1b3e-4d7c-a580-7b5ba8b99664&xptdk=4346858e-1b3e-4d7c-a580-7b5ba8b99664
https://down-id.img.susercontent.com/file/id-11134207-8224r-mjjjgfpg8g7a3b,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Laptop HP OMNIBOOK 5 Flip 14 X360 2in1 Touch - Intel Core 7-150U - 16GB/1TB SSD - Win11 Baru,Rp,12.997.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang Selatan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,,,,"Laptop HP OMNIBOOK 5 Flip 14 X360 2in1 Touch - Intel Core 7-150U - 16GB/1TB SSD - Win11 Baru
Rp
12.997.000
-1%
Tangerang Selatan",https://shopee.co.id/Laptop-HP-OMNIBOOK-5-Flip-14-X360-2in1-Touch-Intel-Core-7-150U-16GB-1TB-SSD-Win11-Baru-i.251705568.40578077133?extraParams=%7B%22display_model_id%22%3A267339187707%2C%22model_selection_logic%22%3A3%7D&sp_atk=2b7c3788-b013-4870-a9f9-de071648c4ab&xptdk=2b7c3788-b013-4870-a9f9-de071648c4ab
https://down-id.img.susercontent.com/file/id-11134207-822wt-mn3q4cmtb5z6fc,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop HP Spectre x360 2 in 1 - Omnibook Ultra Flip 14 [NEW] Intel Core Ultra 7 Arc 32GB RAM 1TB Touchscreen SSD Blue / Black Windows 11 Home 14 Inch Garansi 2 Tahun Promo Murah Gratis Ongkir Official Non Second,Rp,28.948.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,-3%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,5 Terjual,Hadiah Gratis,"Laptop HP Spectre x360 2 in 1 - Omnibook Ultra Flip 14 [NEW] Intel Core Ultra 7 Arc 32GB RAM 1TB Touchscreen SSD Blue / Black Windows 11 Home 14 Inch Garansi 2 Tahun Promo Murah Gratis Ongkir Official Non Second
Rp
28.948.000
-3%
Hadiah Gratis
5.0
5 Terjual
Jakarta Utara",https://shopee.co.id/Laptop-HP-Spectre-x360-2-in-1-Omnibook-Ultra-Flip-14-NEW-Intel-Core-Ultra-7-Arc-32GB-RAM-1TB-Touchscreen-SSD-Blue-Black-Windows-11-Home-14-Inch-Garansi-2-Tahun-Promo-Murah-Gratis-Ongkir-Official-Non-Second-i.12758413.29811845179?extraParams=%7B%22display_model_id%22%3A306693661965%2C%22model_selection_logic%22%3A3%7D&sp_atk=eb03952f-2ccd-4784-8ac3-9af0c055b150&xptdk=eb03952f-2ccd-4784-8ac3-9af0c055b150
