web_scraper_order;web_scraper_start_url;link-product;product_name;price;rating;review_count;sold;seller
1774659387-91;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer;https://www.tokopedia.com/dlvr/laptop-acer-aspire-z3-451-amd-a10?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch;Laptop Acer Aspire z3 451 AMD A10;1800000;;;;DlvR
1774659393-92;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer;https://www.tokopedia.com/wisdom/acer-aspire-532h?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch;Acer Aspire 532h;900000;30;1 rating • 1 ulasan;Terjual 1;Wisdom Laptop Murah
1774659399-93;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer;https://www.tokopedia.com/klikbekas/laptop-acer-v3-471g-i5-240gb-ssd-8gb-1731947609506874895?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch;Laptop Acer V3-471G i5 240GB SSD 8GB;2400000;;;;KlikBekas
1774659404-94;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer;https://www.tokopedia.com/eratech/laptop-acer-aspire-e1-410-1732391522532820934?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch;Laptop Acer aspire E1 410;850000;;;1 barang berhasil terjual;ERATECH KOMPUTER
1774659410-95;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer;https://www.tokopedia.com/milanbarok39/obral-cuci-gudang-acer-aspire-a314-32-c4h6-ram-4gb-ssd-256gb-free-install-tas?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch;OBRAL CUCI GUDANG Acer Aspire A314-32-C4H6 RAM 4GB SSD 256GB FREE INSTALL + TAS;2510400;;;;Cahaya Negeri Official
1774659416-96;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer;https://www.tokopedia.com/computercenter1/laptop-acer-aspire-e5-471-intel-cire-i3-4005u-hd-graphics-ram-4gb-ssd-256gb-muluss-1730787763032196940?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch;Laptop Acer Aspire E5-471 Intel cire i3-4005U Hd Graphics RAM 4GB SSD 256GB Muluss;2150000;;;;Computer Center 1
1774659422-97;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer;https://www.tokopedia.com/thebromo/acer-aspire-e5-411?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch;Acer aspire E5-411;1400000;;;;id laptop bandung
1774659428-98;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer;https://www.tokopedia.com/jajananlaptop/chromebook-acer-spin-13-intel-core-i7-8th-intel-core-i5-8th-chrome-book-chormebook-acer-chromebook-spin-13-i5-8th-cf937?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch;Chromebook acer Spin 13 / intel core i7-8th / intel core i5-8th / chrome book / chormebook / acer chromebook - Spin 13 i5-8th;2200000;50;17 rating • 8 ulasan;Terjual 40+;Jajanan Laptop
1774659434-99;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer;https://www.tokopedia.com/sangsuryateknologi/notbook-acer-es1-131-intel-celeron-n3050-ram-4gb-ssd-128gb-4gb-hdd-500gb-aa9e5?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch;NOTBOOK ACER ES1 131  INTEL CELERON N3050 RAM 4GB SSD 128GB - 4GB , HDD 500GB;1500000;;;;Laptopkediri_NEW
1774659440-100;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer;https://www.tokopedia.com/nyctophile-596/laptop-acer-aspire-3-prosesor-intel-celeron-n5100-ram-4gb-ssd-256gb-1731594216448231199?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch;Laptop Acer Aspire 3 Prosesor Intel Celeron N5100/Ram 4GB/SSD 256GB;2500000;;;;@Nyctophile
1774659446-101;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer;https://www.tokopedia.com/dsprolimited/laptop-acer-aspire-4750-core-i3-murah-1733413750766929029?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch;laptop acer aspire 4750 core i3 murah;1200000;;;;DS pro 888
1774659452-102;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer;https://www.tokopedia.com/warunglaptopbdg/acer-aspire-e5-476-i3-gen-8?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch;Acer Aspire E5-476 / i3 Gen 8;2100000;;;;WarungLaptopBDG
1774659458-103;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer;https://www.tokopedia.com/overnetwork/laptop-acer-aspire-14-second?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch;laptop Acer Aspire 14 (second);2550000;;;;over network computer
1774659464-104;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer;https://www.tokopedia.com/bursalaptopefek/acer-chromebook-c733-intel-celeron-n4020-ram-4-32gb-no-tc-grade-a?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch;Acer Chromebook C733 Intel Celeron-N4020 Ram 4/32Gb No TC Grade A;1250000;50;2 rating • 0 ulasan;Terjual 16;Bursa laptop efek
