web_scraper_order;web_scraper_start_url;link-product;product_name;price;rating;review_count;sold;seller
1774597594-29;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG;https://www.tokopedia.com/intelstore-id/laptop-hp-14-ep0321tu-ep0261tu-i3-1315u-4gb-8gb-512gb-ssd-14-fhd-w11-1731920066826765738?extParam=ivf%3Dtrue%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch;"LAPTOP HP 14 EP0321TU / EP0261TU  - I3 1315U 4GB / 8GB 512GB SSD 14""FHD W11 - NON BUNDLING, 4GB";7099000;50;115 rating • 54 ulasan;Terjual 100+;INTEL STORE ID
1774597600-30;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG;https://www.tokopedia.com/redstarelectronic/hot-promo-notebook-asus-x200-2gb-500gb-win10-free-mouse-tas-hitam?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch;HOT PROMO !!! NOTEBOOK ASUS X200 2GB/500GB WIN10 [FREE MOUSE/TAS] - Hitam;1100000;37;6 rating • 4 ulasan;Terjual 11;RedStar Electronic
1774597606-31;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG;https://www.tokopedia.com/redstarelectronic/terlaris-laptop-lenovo-ideapad-110-celeron-ram-4gb-hdd-1tb-14-4gb-500gb?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch;TERLARIS !! LAPTOP LENOVO IDEAPAD 110 CELERON / RAM 4GB HDD 1TB / 14'' - 4GB/500GB;1700000;43;3 rating • 2 ulasan;Terjual 8;RedStar Electronic
1774597612-32;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG;https://www.tokopedia.com/truegamerid/asus-vivobook-go-14-intel-n4500-ram-8gb-512gb-ssd-backlit-win11-ohs-original-baru-1731937596127544755?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch;ASUS VIVOBOOK GO 14 INTEL N4500 RAM 8GB 512GB SSD BACKLIT WIN11 OHS ORIGINAL BARU - BLACK | 8GB/256GB, TANPA BUNDLING;5815000;50;7 rating • 1 ulasan;Terjual 10;TRUEGAMER ID
1774597618-33;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG;https://www.tokopedia.com/amoli-laptop/amoli-laptop-14-inch-intel-n4000-non-finger-print-ram-8g-256gb-ssd-windows11-office-bonus-garansi-satu-tahun-1729651375739995492?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch;AMOLI  Laptop 14 inch Intel N4000 non finger print Ram 8G+256GB SSD Windows11+Office+Bonus+Garansi satu tahun - Perak, 8GB+256GB;2650000;47;135 rating • 122 ulasan;Terjual 250+;amoli laptop
1774597624-34;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG;https://www.tokopedia.com/msbjm/laptop-advan-soulmate-celeron-n4020-8gb-128gb-14-hd-1731182688680838235?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch;"Laptop ADVAN Soulmate Celeron N4020 8GB/128GB  14"" HD";2996000;50;3 rating • 1 ulasan;Terjual 4;msbjm
1774597630-35;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG;https://www.tokopedia.com/geminielektronik/asus-vivobook-14-a1400ea-core-i3-1115g4-4gb-512gb-14-fhd-hitam-ram-4-ssd-256-09130?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch;"Asus Vivobook 14 A1400EA Core i3-1115G4 | 4GB 512GB 14"" FHD - Hitam, RAM 4 SSD 256";4250000;50;34 rating • 10 ulasan;Terjual 70+;GEMINI ELEKTRONIK_NEW
1774597636-36;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG;https://www.tokopedia.com/ruang-ponsel/laptop-advan-soulmate-14-4gb-128gb-intel-celeron-n4020-garansi-resmi-1730010074805077989?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch;"Laptop ADVAN Soulmate 14"" 4GB/128GB Intel Celeron N4020 Garansi Resmi - Abu-abu";2399000;;;;Ruang Ponsel_NEW
1774597642-37;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG;https://www.tokopedia.com/ecomputex/axioo-mybook-14f-n4020-4gb-256gb-13-3-inch-ips-ram-4gb-resmi?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch;"Axioo MyBook 14F N4020 4GB / 256GB 13.3"" Inch IPS - RAM 4GB Resmi";2399000;50;1 rating • 0 ulasan;Terjual 2;eCompuTex Distribusi
1774597648-38;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG;https://www.tokopedia.com/geminielektronik/laptop-asus-e410ma-intel-n4020-ddr4-4gb-512gb-ssd-intel-uhd-14-w10-peacock-blue-4gb-ssd-512gb?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch;"LAPTOP ASUS E410MA - INTEL N4020 DDR4 4GB 512GB SSD INTEL UHD 14"" W10 - Peacock Blue, 4GB / SSD 512GB";3300000;43;16 rating • 7 ulasan;Terjual 40+;GEMINI ELEKTRONIK_NEW
