web_scraper_order;web_scraper_start_url;link-product;product_name;price;rating;review_count;sold;seller
1774605283-85;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20realme;https://www.tokopedia.com/redstarelectronic/hot-promo-notebook-asus-x200-2gb-500gb-win10-free-mouse-tas-hitam?extParam=ivf%3Dfalse%26keyword%3Dlaptop+realme%26search_id%3D2026032709452337BC2F75BF1BCF264VHA%26src%3Dsearch;HOT PROMO !!! NOTEBOOK ASUS X200 2GB/500GB WIN10 [FREE MOUSE/TAS] - Hitam;1100000;37;6 rating • 4 ulasan;Terjual 11;RedStar Electronic
1774605289-86;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20realme;https://www.tokopedia.com/fmodern/laptop-advan-soulmate-intel-n4020-ram-8gb-128gb-14-hd-ips-windows-11-1729686176878528813?extParam=ivf%3Dfalse%26keyword%3Dlaptop+realme%26search_id%3D2026032709452337BC2F75BF1BCF264VHA%26src%3Dsearch;"Laptop ADVAN Soulmate intel N4020 RAM 8GB 128GB 14"" HD IPS Windows 11 - 128GB";3550000;50;3 rating • 2 ulasan;Terjual 8;Griya utama computer malang
1774605294-87;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20realme;https://www.tokopedia.com/bursalaptopefek/laptop-second-laptop-samsung-370r-intel-pentium-997-4-128gb-white-red-1731723297931232745?extParam=ivf%3Dfalse%26keyword%3Dlaptop+realme%26search_id%3D2026032709452337BC2F75BF1BCF264VHA%26src%3Dsearch;LAPTOP SECOND Laptop Samsung 370R, Intel Pentium - 997, 4/128GB, White Red;1100000;;;;Bursa laptop efek
1774605300-88;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20realme;https://www.tokopedia.com/alvinluo-shop/laptop-hp-elitebook-8440p-core-i5-ram-8gb-14-inch-gratis-mouse-silver-4gb-320gb?extParam=ivf%3Dfalse%26keyword%3Dlaptop+realme%26search_id%3D2026032709452337BC2F75BF1BCF264VHA%26src%3Dsearch;LAPTOP HP Elitebook 8440p Core i5 / RAM 8GB / 14 inch / Gratis Mouse - silver, 4gb/320gb;2200000;43;135 rating • 55 ulasan;Terjual 100+;MR elektronik
1774605306-89;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20realme;https://www.tokopedia.com/geminielektronik/laptop-asus-e410kao-hd421-intel-n4500u-4gb-512ssd-win11-1730943913632236655?extParam=ivf%3Dfalse%26keyword%3Dlaptop+realme%26search_id%3D2026032709452337BC2F75BF1BCF264VHA%26src%3Dsearch;LAPTOP ASUS E410KAO HD421 INTEL N4500U / 4GB 512SSD / WIN11 - Peacock Blue, RAM 4 SSD 256;3450000;49;14 rating • 3 ulasan;Terjual 28;GEMINI ELEKTRONIK_NEW
1774605312-90;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20realme;https://www.tokopedia.com/us-electronic/mulus-laptop-hp-elitebook-830-g6-core-i7-8th-ram-32gb-ssd-1tb-14-8gb-256-ssd-830-g5-i5-8th-1c1c8?extParam=ivf%3Dfalse%26keyword%3Dlaptop+realme%26search_id%3D2026032709452337BC2F75BF1BCF264VHA%26src%3Dsearch;"MULUS !! LAPTOP HP EliteBook 830 G6 Core i7-8TH /RAM 32GB/ SSD 1TB 14"" - 8GB/256 SSD, 830 g5 i5 8th";3800000;49;55 rating • 32 ulasan;Terjual 100+;US ELECTRONIC
1774605318-91;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20realme;https://www.tokopedia.com/ekskom/hp-probook-x360-11-laptop-2in1-intel-pentium-silver-n6000-ram-8gb-128gb-11-6-touchscreen-windows-11-1731857960863630813?extParam=ivf%3Dfalse%26keyword%3Dlaptop+realme%26search_id%3D2026032709452337BC2F75BF1BCF264VHA%26src%3Dsearch;HP Probook X360 11 Laptop 2in1 Intel Pentium Silver N6000 RAM 8GB 128GB 11.6 Touchscreen Windows 11 - 128GB, Unit Standar;2999000;;;;Eksklusif Komputer
1774605324-92;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20realme;https://www.tokopedia.com/hp/laptop-hp-envy-x360-omnibook-x-flip-new-2-in-1-intel-core-ultra-7-intel-graphics-16gb-ram-1tb-ssd-touchscreen-silver-blue-windows-11-home-14-inch-garansi-2-tahun-official-1729707435948279683?extParam=ivf%3Dfalse%26keyword%3Dlaptop+realme%26search_id%3D2026032709452337BC2F75BF1BCF264VHA%26src%3Dsearch;Laptop HP Envy x360 - OmniBook X Flip [NEW] 2 in 1 Intel Core Ultra 7 Intel Graphics 16GB RAM 1TB SSD Touchscreen Silver / Blue Windows 11 Home 14 Inch Garansi 2 Tahun Official - 16GB/1TB, Blue;19509000;50;18 rating • 10 ulasan;Terjual 100+;HP Indonesia
1774605330-93;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20realme;https://www.tokopedia.com/rrnotebook-143/h43-laptop-editing-desain-core-i3-gen-11-i5-gen-8-ram-8gb-fhd-panel-ips-siap-pakai-1731747429401528083?extParam=ivf%3Dfalse%26keyword%3Dlaptop+realme%26search_id%3D2026032709452337BC2F75BF1BCF264VHA%26src%3Dsearch;[H43] LAPTOP EDITING DESAIN CORE I3 GEN 11 / I5 GEN 8 RAM 8GB FHD PANEL IPS SIAP PAKAI - i3 gen 11 8/128;2952000;50;1 rating • 1 ulasan;Terjual 9;RRNotebook
1774605336-94;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20realme;https://www.tokopedia.com/spartaelectronic/laptop-terbaru-2-in-1-dell-latitude-3310-core-i5-8265u-ram-8gb-ssd-512gb-touchscreen-dell-31904-128-cfab1?extParam=ivf%3Dfalse%26keyword%3Dlaptop+realme%26search_id%3D2026032709452337BC2F75BF1BCF264VHA%26src%3Dsearch;LAPTOP TERBARU 2 IN 1 DELL LATITUDE 3310 CORE i5-8265U RAM 8GB SSD 512GB TOUCHSCREEN - DELL 31904/128;2130000;49;13 rating • 4 ulasan;Terjual 25;Sparta Electronic
