nama_produk,harga,rating,jumlah_terjual,lokasi_penjual,kategori,brand,kondisi,platform
Huawei 3i SECOND ORI MURAH,Rp1.250.000,,,Jakarta Barat,Hp,Huawei,Bekas,Shopee
Huawei Nova 9 8/256 Second,Rp3.900.000,5.0,11 Terjual,Jakarta Pusat,Hp,Huawei,Bekas,Shopee
Huawei P30 Lite 6/128gb Fullset Second Garansi Resmi,Rp1.600.000,,,Jakarta Pusat,Hp,Huawei,Bekas,Shopee
Huawei P20 Lite Ram 4/32 4/64 Second Original no minus,Rp1.499.999,5.0,1 Terjual,Kab. Bekasi,Hp,Huawei,Bekas,Shopee
Huawei P50 Pro RESMI 8/256 GB second cocok untuk hobi foto-foto,Rp4.999.000,,,Jakarta Barat,Hp,Huawei,Bekas,Shopee
HUAWEI P30 SECOND / P30 RAM 8/128GB HP SECOND,Rp2.500.000,,,Kab. Bogor,Hp,Huawei,Bekas,Shopee
Huawei Nova 5T 8/128 GB Ex Huawei Resmi Indonesia Second Bekas Pemakai,Rp2.090.000,,,Jakarta Utara,Hp,Huawei,Bekas,Shopee
HUAWEI Nova3i SECOND ORI,Rp1.535.000,,,Jakarta Barat,Hp,Huawei,Bekas,Shopee
Handphone Hp Huawei P20 Pro 6/128 Second Seken Bekas Murah,Rp1.750.000,5.0,1 Terjual,Bekasi,Hp,Huawei,Bekas,Shopee
HUAWEI P40 PRO SECOND / P40 PRO SECOND 8/256 [BACA DESKRIPSI],Rp2.700.000,5.0,2 Terjual,Kab. Bogor,Hp,Huawei,Bekas,Shopee
HANDPHONE SECOND HUAWEI MATE 30 PRO RAM 8/256GB PURPLE ORIGINAL,Rp3.500.000,,,Jakarta Timur,Hp,Huawei,Bekas,Shopee
Huawei Mate 20 Pro 6/128 GB Garansi Resmi Indonesia Second Bekas Original,Rp2.490.000,3.0,2 Terjual,Jakarta Utara,Hp,Huawei,Bekas,Shopee
Huawei P30 Lite SECOND ORI,Rp1.750.000,,,Jakarta Barat,Hp,Huawei,Bekas,Shopee
Huawei Nova 5t Second Original,Rp2.100.000,5.0,1 Terjual,Jakarta Barat,Hp,Huawei,Bekas,Shopee
Huawei Nova 3i 4/128 GB Ex Huawei Resmi Indonesia Second Bekas Seken Ex Pemakaian Good Condition,Rp1.490.000,,,Jakarta Utara,Hp,Huawei,Bekas,Shopee
Huawei P30 Lite 6/128 Second Resmi Indonesia Termurah,Rp1.800.000,,,Jakarta Barat,Hp,Huawei,Bekas,Shopee
Huawei P30 8/128GB 6/128GB Second Original Resmi Fullset,Rp2.200.000,,,Bekasi,Hp,Huawei,Bekas,Shopee
Huawei Mate30 Pro 8/256gb Second Ori,Rp4.200.000,,,Jakarta Barat,Hp,Huawei,Bekas,Shopee
HUAWEI MATE X6 4G 12/512GB SECOND MULUS,Rp16.000.000,,,Surabaya,Hp,Huawei,Bekas,Shopee
Huawei Nova 7 5G Second Garansi Jalan,Rp4.650.000,,,Kab. Purbalingga,Hp,Huawei,Bekas,Shopee
Huawei P30 Pro 8/256 GB Garansi Resmi Indonesia Second Bekas Original,Rp3.175.000,,,Jakarta Utara,Hp,Huawei,Bekas,Shopee
Huawei Mate 30 Pro Second Original Resmi All Operator,Rp4.600.000,5.0,14 Terjual,Jakarta Barat,Hp,Huawei,Bekas,Shopee
Huawei P20 Pro Black 99% Like New Dual SIM Kamera Leica,Rp3.999.000,,1 Terjual,Surabaya,Hp,Huawei,Bekas,Shopee
Huawei Mate 30 Pro 8/256Gb Second,Rp3.500.000,,,Kab. Ciamis,Hp,Huawei,Bekas,Shopee
Huawei P40 Pro 8/256 GB Garansi Huawei Resmi Indonesia Second Bekas Seken Good Condition Ex Pemakai,Rp4.590.000,5.0,1 Terjual,Jakarta Utara,Hp,Huawei,Bekas,Shopee
Huawei P20 Pro 6/128Gb Huawei P20 Pro Second Termurah Ex Garansi Resmi Kualitas Terbaik / Hp Android Second Original Huawei,Rp2.069.999,,,Bandung,Hp,Huawei,Bekas,Shopee
Huawei P50 Pro 8/256 GB Garansi Resmi Indonesia Second Bekas Original,Rp4.975.000,,,Jakarta Utara,Hp,Huawei,Bekas,Shopee
Huawei Nova 9 8/256 GB Second Bekas Pakai Garansi Resmi Indonesia,Rp2.975.000,,,Jakarta Utara,Hp,Huawei,Bekas,Shopee
HUAWEI NOVA 5T 8/128GB RESMI Second Preloved Terawat Indonesia,Rp2.199.000,4.6,32 Terjual,Jakarta Selatan,Hp,Huawei,Bekas,Shopee
Huawei Nova 5T 8/128 Second murah resmi indo,Rp1.850.000,,1 Terjual,Jakarta Pusat,Hp,Huawei,Bekas,Shopee
HUAWEI P40 PRO SECOND 8/256GB [BACA DESKRIPSI],Rp2.700.000,,,Kab. Bogor,Hp,Huawei,Bekas,Shopee
Huawei Mate10 Pro Second Ori,Rp2.150.000,,,Jakarta Barat,Hp,Huawei,Bekas,Shopee
HUAWEI P50 PRO 8/256GB SECOND FULLSET RESMI,Rp4.850.000,,,Medan,Hp,Huawei,Bekas,Shopee
hp Huawei mate 9 pro ram 6 internal 128 bekas second preloved,Rp2.450.000,,,Balikpapan,Hp,Huawei,Bekas,Shopee
Huawei P30 pro 8/256 Breathing Crystal ( Bekas ),Rp7.999.000,5.0,1 Terjual,Jakarta Barat,Hp,Huawei,Bekas,Shopee
Huawei P50 Pro 8/256 RAM 8 ROM 256 GB Second Bekas Pakai Garansi Resmi Indonesia,Rp4.975.000,,,Jakarta Utara,Hp,Huawei,Bekas,Shopee
HUAWEI MATE X6 | SECOND | DISPLAY SET,Rp15.999.000,5.0,1 Terjual,Surabaya,Hp,Huawei,Bekas,Shopee
HUAWEI P40 PRO #ORIGINAL #COD #BERKUALITAS #MURAH #MULUS #HUAWEI #ANDROID #BEKAS #SECOND #FREE CHARGER #FREE EARPHONE BLUETOOTH #FREE POWER BANK #FULL BOX #BERGARANSI #FREE CASING #BEBAS DARI FIRUS,Rp9.900.000,,,Kab. Aceh Tenggara,Hp,Huawei,Bekas,Shopee
Huawei P40 Pro 8/256 GB Garansi Resmi Indonesia Second Bekas Original,Rp4.275.000,,,Jakarta Utara,Hp,Huawei,Bekas,Shopee
Huawei P30 Lite Ram 6/128Gb Second Tanpa Minus,Rp1.359.999,3.7,4 Terjual,Kab. Bogor,Hp,Huawei,Bekas,Shopee
Huawei P30 Pro Ram 8/256Gb - Smartphone Bekas Bergaransi,Rp3.850.006,,,Jakarta Barat,Hp,Huawei,Bekas,Shopee
huawei p40 pro+ 5g 8/512gb ex inter bekas imei cukai,Rp5.500.000,4.6,11 Terjual,,Hp,Huawei,Bekas,Shopee
Huawei P30 Pro / Gadget Huawei / Second,Rp3.230.000,5.0,4 Terjual,Tangerang Selatan,Hp,Huawei,Bekas,Shopee
Huawei Mate 20 Pro ram 6GB 128GB Green Bekas - Mulusss - Fullset Resmi,Rp6.650.000,,,Jakarta Pusat,Hp,Huawei,Bekas,Shopee
Huawei Nova 9 Ram 8/256 Gb Resmi Indonesia [Second / Bekas],Rp4.499.000,4.9,13 Terjual,Jakarta Selatan,Hp,Huawei,Bekas,Shopee
Huawei Nova 5t Second Original Resmi,Rp2.100.000,,1 Terjual,Jakarta Barat,Hp,Huawei,Bekas,Shopee
HUAWEI PURA 80 12/256GB SECOND MULUS,Rp9.099.000,,,Jakarta Barat,Hp,Huawei,Bekas,Shopee
Huawei P50 pro Second Like New - Resmi Indonesia,Rp5.199.000,,1 Terjual,Kab. Ciamis,Hp,Huawei,Bekas,Shopee
HUAWEI PURA 80 ULTRA 16/512 HUAWEI PURA 80ULTRA 16/512 HUAWEIPURA80 ULTRA 16/512 SECOND BEKAS GARANSI PANJANG,Rp17.800.000,,,Tangerang,Hp,Huawei,Bekas,Shopee
Huawei P50 Pro 8/256 GB Garansi Resmi Indonesia Second Bekas Original,Rp4.990.000,4.0,3 Terjual,Jakarta Utara,Hp,Huawei,Bekas,Shopee
HUAWEI NOVA 5T 8/128 SECOND FULLSET ORI,Rp3.300.000,,,Kab. Lamongan,Hp,Huawei,Bekas,Shopee
Huawei Mate 20 Pro 6/128gb Second Normal Resmi Indonesia,Rp2.500.000,,,Jakarta Selatan,Hp,Huawei,Bekas,Shopee
Huawei P20 Pro Ram 6/128 GB Second Original Termurah,Rp2.109.999,5.0,1 Terjual,Kab. Bogor,Hp,Huawei,Bekas,Shopee
Huawei P30 Pro 8/256gb Second Resmi,Rp3.550.000,,,Jakarta Selatan,Hp,Huawei,Bekas,Shopee
Handphone Hp Huawei Nova 5T 8/128 Second Seken Bekas Murah,Rp2.450.000,,,Bekasi,Hp,Huawei,Bekas,Shopee
Huawei P30 Pro 8/256 GB Second Unit Only Original,Rp3.650.000,5.0,2 Terjual,Bekasi,Hp,Huawei,Bekas,Shopee
Huawei Nova 9 8/256Gb Second Resmi,Rp3.700.000,,,Jakarta Timur,Hp,Huawei,Bekas,Shopee
Huawei P50 Pro 8/256 Second mulus nominus murah resmi Indo,Rp6.000.000,5.0,1 Terjual,Jakarta Pusat,Hp,Huawei,Bekas,Shopee
Huawei P30 Pro 8/256gb Fullset Second Garansi Resmi,Rp4.450.000,,,Jakarta Pusat,Hp,Huawei,Bekas,Shopee
Huawei Mate 30 Pro 4G Ram 8/256 GB Garansi Resmi Indonesia SECOND / BEKAS,Rp5.299.000,4.7,31 Terjual,Jakarta Selatan,Hp,Huawei,Bekas,Shopee
Huawei p40 pro Resmi Indonesia 8/256 second original mulus,Rp4.855.000,5.0,2 Terjual,Jakarta Barat,Hp,Huawei,Bekas,Shopee
HUAWEI NOVA 5T 8/128 SECOND FULLSET ORI ORIGINAL,Rp3.300.000,,,Kab. Lamongan,Hp,Huawei,Bekas,Shopee
Huawei P30 Pro Siap Pakai- Ram 8/256GB - Hp Second Original Murah Batangan dan Bergaransi,Rp3.410.000,5.0,5 Terjual,Jakarta Pusat,Hp,Huawei,Bekas,Shopee
huawei p 40 pro plus second mulus,Rp11.000.000,,,Kab. Bantul,Hp,Huawei,Bekas,Shopee
Huawei Nova 9 8/256 Layar Curve Second Original Mulus Bergaransi,Rp3.650.000,3.0,2 Terjual,Kab. Boyolali,Hp,Huawei,Bekas,Shopee
Huawei Mate 30 Pro Second Original Resmi Indo,Rp4.450.000,5.0,1 Terjual,Jakarta Barat,Hp,Huawei,Bekas,Shopee
Huawei Mate 30 Pro 8/256 GB Garansi Resmi Indonesia Second Bekas Original,Rp4.890.000,,1 Terjual,Jakarta Utara,Hp,Huawei,Bekas,Shopee
Huawei P30 Pro 8/256Gb Second Mulus Bergaransi,Rp3.659.999,,,Kab. Bogor,Hp,Huawei,Bekas,Shopee
Huawei P30 Pro 4G 8/256GB Second,Rp4.000.000,,,Jakarta Timur,Hp,Huawei,Bekas,Shopee
HUAWEI Mate X6 Ram 12/512GB Second / Seken / Bekas 100% Mulus no Minus,Rp17.500.000,,,Jakarta Barat,Hp,Huawei,Bekas,Shopee
HUAWEI PURA 80 12/256 SECOND BERGARANSI,Rp8.999.000,,,Jakarta Barat,Hp,Huawei,Bekas,Shopee
huawei P40 pro second 8/256,Rp4.850.500,,,Kab. Lamongan,Hp,Huawei,Bekas,Shopee
HUAWEI P30 PRO Second Resmi Indo,Rp3.500.000,,,Jakarta Barat,Hp,Huawei,Bekas,Shopee
Huawei p30 pro second original resmi,Rp3.680.000,4.4,10 Terjual,Jakarta Barat,Hp,Huawei,Bekas,Shopee
Huawei P30 Pro second like new,Rp7.150.000,,,Kab. Bogor,Hp,Huawei,Bekas,Shopee
Huawei p40 pro 8/256 second resmi Indonesia,Rp4.499.000,,1 Terjual,Kab. Ciamis,Hp,Huawei,Bekas,Shopee
Huawei P30 Pro Second RAM 8/256Gb Original Termurah,Rp3.399.999,,2 Terjual,Bandung,Hp,Huawei,Bekas,Shopee
Huawei Nova 7 Ram 8/256Gb second,Rp4.300.000,,,Jakarta Timur,Hp,Huawei,Bekas,Shopee
Huawei p30 pro 8/256Gb second bagus,Rp3.600.000,5.0,3 Terjual,Jakarta Barat,Hp,Huawei,Bekas,Shopee
HUAWEI PURA 80 12/256 SECOND FULLSET,Rp8.999.000,,,Jakarta Barat,Hp,Huawei,Bekas,Shopee
Huawei Mate 30 Pro Secon original resmi,Rp4.500.000,,,Jakarta Barat,Hp,Huawei,Bekas,Shopee
Huawei P30 Pro Resmi Indo Second Original,Rp3.800.000,,,Jakarta Barat,Hp,Huawei,Bekas,Shopee
Huawei Mate X6 12/512GB RESMI INDONESIA (Second),Rp17.860.000,,1 Terjual,Jakarta Selatan,Hp,Huawei,Bekas,Shopee
HUAWEI PURA 80 12/256 SECOND FULLSET,Rp8.999.000,4.0,1 Terjual,Jakarta Barat,Hp,Huawei,Bekas,Shopee
"HUAWEI MATE 40 UNIT ONLY SECOND RESMI BEA CUKAI PXL 5,6,7,8,9,10 A PRO XL",Rp4.250.000,,,Kab. Bekasi,Hp,Huawei,Bekas,Shopee
HUAWEI P40 PRO SECOND 8/256GB HANDPHONE SECOND HP SEKEN HP BEKAS HP MURAH,Rp4.400.000,,1 Terjual,Kab. Bogor,Hp,Huawei,Bekas,Shopee
HUAWEI MATE X6 12/512GB INDONESIA RESMI (Second),Rp17.700.000,5.0,4 Terjual,Jakarta Selatan,Hp,Huawei,Bekas,Shopee
Huawei P30 Pro Ram 8gb internal 256gb Second Original Termurah,Rp3.520.000,3.7,4 Terjual,Jakarta Pusat,Hp,Huawei,Bekas,Shopee
HUAWEI P50 PRO SECOND 8/256GB EX GARANSI RESMI HUAWEI INDONESIA HP SECOND HP BEKAS,Rp5.500.000,3.8,5 Terjual,Kab. Bogor,Hp,Huawei,Bekas,Shopee
HUAWEI P40 PRO SECOND 8/256GB ORIGINAL GARANSI RESMI,Rp4.400.000,,,Kab. Bogor,Hp,Huawei,Bekas,Shopee
HUAWEI PURA 80 PRO 12/512 SECOND,Rp12.950.000,,2 Terjual,Surabaya,Hp,Huawei,Bekas,Shopee
Huawei Pura 70 Ultra 16/1 TB Second Bekas Pakai Garansi Resmi Indonesia,Rp14.950.000,,,Jakarta Utara,Hp,Huawei,Bekas,Shopee
Huawei Mate 20 Pro 128 GB Second Mulus Termurah,Rp3.250.000,,,Kab. Bogor,Hp,Huawei,Bekas,Shopee
Huawei P40 Pro Resmi Indo Second Original,Rp4.850.000,,,Jakarta Barat,Hp,Huawei,Bekas,Shopee
Huawei Pura 70 Ultra 16/1TB Garansi Resmi Indonesia Second Bekas Original,Rp14.990.000,,,Jakarta Utara,Hp,Huawei,Bekas,Shopee
Huawei P50 Pro 8/256 GB second,Rp5.550.000,,,Kab. Magelang,Hp,Huawei,Bekas,Shopee
Huawei Mate X6 12/512 GB Garansi Resmi Indonesia Second Bekas Original,Rp17.475.000,,,Jakarta Utara,Hp,Huawei,Bekas,Shopee
Huawei Pura 70 Ultra 16/1TB Garansi Resmi Indonesia Second Bekas Original,Rp14.975.000,,,Jakarta Utara,Hp,Huawei,Bekas,Shopee
Huawei P50 PRO 8/256 Gb Second Garansi Resmi Indonesia,Rp6.499.000,5.0,4 Terjual,Jakarta Selatan,Hp,Huawei,Bekas,Shopee
Huawei Honor 7x 4s OS nugut Ram 4GB ROM 32GB DUAL SIM SECOND MULUS 99%,Rp1.150.000,,,Jakarta Utara,Hp,Huawei,Bekas,Shopee
Huawei P50 Pro 8/256gb Fullset Second Garansi Resmi,Rp6.000.000,,,Jakarta Pusat,Hp,Huawei,Bekas,Shopee
Huawei Mate 30 Pro 8/256GB Second Ori Bergaransi,Rp4.609.999,,,Kab. Bogor,Hp,Huawei,Bekas,Shopee
Huawei P40 Pro 5G 8/256GB Second,Rp6.500.000,,,Jakarta Timur,Hp,Huawei,Bekas,Shopee
LENOVO A6020a40 VIBE K5 3/16GB GOLD BARANG BARU NORMAL BERKUALITAS,Rp1.050.000,5.0,1 Terjual,Kab. Trenggalek,Hp,Lenovo,Baru,Shopee
"Hp LENOVO A7000-a LENOVO A7000 RAM 2/16 GB LAYAR 5,5 INCHI Mulus Segel sesuai foto",Rp325.000,5.0,6 Terjual,Jakarta Timur,Hp,Lenovo,Baru,Shopee
Lenovo A5 Ram 3/16 GB Garansi Distributor 1 Tahun,Rp1.239.000,4.8,6 Terjual,Kab. Karawang,Hp,Lenovo,Baru,Shopee
lenovo k5/k350t,Rp150.000,,,Kab. Bogor,Hp,Lenovo,Baru,Shopee
Lenovo A7000 ram 2GB pablet 5 inci 4G LTE,Rp348.000,,,Tangerang,Hp,Lenovo,Baru,Shopee
Lenovo A7000,Rp500.000,3.5,2 Terjual,Kab. Kendal,Hp,Lenovo,Baru,Shopee
Lenovo K6 Ram 4GB 32GB Android 7,Rp338.000,5.0,2 Terjual,Tangerang,Hp,Lenovo,Baru,Shopee
LENOVO VIBE SHOT 3/32 & NOKIA C1 1/16,Rp450.000,5.0,1 Terjual,Kab. Tanjung Jabung Timur,Hp,Lenovo,Baru,Shopee
"Lenovo Motopad 60 Neo MediaTek Dimensity 6300 4GB 8GB 128GB 256GB 7040mAh 11"" 2.5K",Rp3.899.000,4.9,31 Terjual,Jakarta Pusat,Hp,Lenovo,Baru,Shopee
Lenovo phab 2 pro 4GB+64GB LTE,Rp900.000,5.0,1 Terjual,Kab. Semarang,Hp,Lenovo,Baru,Shopee
Lenovo Vibe X2 | Lenovo X2 Original Resmi,Rp1.499.000,,1 Terjual,Kab. Jember,Hp,Lenovo,Baru,Shopee
Lenovo Motopad 60 NEO Mediatek Dimensity 6300 4GB 128GB 4GB IPS Touchscreen Polar Blue,Rp2.669.000,5.0,12 Terjual,,Hp,Lenovo,Baru,Shopee
Lenovo K5 Note 4/64 GB 1 Th Garansi,Rp1.890.000,5.0,1 Terjual,Jakarta Barat,Hp,Lenovo,Baru,Shopee
Lenovo Z5s - RAM 6GB ROM 64GB,Rp3.400.000,5.0,1 Terjual,Jakarta Selatan,Hp,Lenovo,Baru,Shopee
Lenovo Vibe P1 Turbo Gress BNIB Resmi Gold,Rp2.250.000,,,Kab. Bandung Barat,Hp,Lenovo,Baru,Shopee
Lenovo S5 4/64,Rp1.840.000,4.0,4 Terjual,Kab. Tangerang,Hp,Lenovo,Baru,Shopee
"Lenovo Legion Y90 5G GAMING- 640gb, 256GB BNIB - ORIGINAL NEW",Rp9.890.000,4.7,4 Terjual,Jakarta Pusat,Hp,Lenovo,Baru,Shopee
LENOVO MOTOPAD LITE 10.1 4GB 128GB - BARU SEGEL BOX - GARANSI RESMI INDONESIA,Rp2.199.000,,,Depok,Hp,Lenovo,Baru,Shopee
Lenovo K4 note garansi resmi,Rp1.755.000,5.0,4 Terjual,,Hp,Lenovo,Baru,Shopee
"Lenovo Legion Y700 2025 Super Control Ediiton TB321FU AG 12/256GB Matte Display UFS 4.0 WiFi6 Snapdragon 8 Gen3 2K 8.8"" 165Hz Android 14 ZUI16",Rp6.899.000,5.0,159 Terjual,Jakarta Barat,Hp,Lenovo,Baru,Shopee
Lenovo leGion y90 ready stock,Rp12.400.000,,,Bekasi,Hp,Lenovo,Baru,Shopee
Lenovo Legion Phone 2 Ram 16/512Gb Fullset All Sim Aman,Rp12.550.000,,,Jakarta Pusat,Hp,Lenovo,Baru,Shopee
Asus Zenfone Go 1/8 Gb WIFI ONLY | NEW,Rp199.000,5.0,9 Terjual,Jakarta Barat,Hp,Lenovo,Baru,Shopee
Lenovo P1m P1ma40 Original Ex Resmi Tam Erajaya,Rp450.000,4.5,14 Terjual,Jakarta Barat,Hp,Lenovo,Baru,Shopee
PROMO Lenovo S850 RAM 1GB Internal 16GB - Garansi Resmi,Rp550.000,,,Jakarta Barat,Hp,Lenovo,Baru,Shopee
PROMO Lenovo S650 RAM 1GB Internal 8GB - Resmi TAM,Rp385.000,5.0,1 Terjual,Jakarta Barat,Hp,Lenovo,Baru,Shopee
LENOVO MOTOROLA MOTO E3 | MOTO E4+ 32GB BARANG SEGEL BERKUALITAS,Rp599.000,5.0,1 Terjual,Kab. Trenggalek,Hp,Lenovo,Baru,Shopee
PROMO Lenovo P1M RAM 2GB Internal 16GB - Resmi TAM,Rp499.000,4.0,3 Terjual,Jakarta Barat,Hp,Lenovo,Baru,Shopee
"UNIT BARU - HARGA BEKAS | LENOVO A7700 - [WIFI ONLY] KAMERA 8MP, RAM 2/16GB, BAT 2900MAH",Rp650.000,,,Jakarta Pusat,Hp,Lenovo,Baru,Shopee
PROMO Lenovo A706 RAM 1GB Internal 4GB - Resmi TAM,Rp345.000,,,Jakarta Barat,Hp,Lenovo,Baru,Shopee
Lenovo K5 (K350t) RAM 3/32 - minus bisa pakai,Rp300.000,5.0,1 Terjual,Jakarta Barat,Hp,Lenovo,Baru,Shopee
Hp Langka Lenovo S930 Layar besar,Rp400.000,,,Surabaya,Hp,Lenovo,Baru,Shopee
"Lenovo Vibe P1 3/32 GB, mulus, DualSIM (nano) 4G, sudah upgrade ke Android 9 (crDroid)",Rp600.000,,,Bandung,Hp,Lenovo,Baru,Shopee
Lenovo S930 EX Garansi Resmi,Rp450.000,,,Depok,Hp,Lenovo,Baru,Shopee
Lenovo Vibe Shoot ram 3/32gb unit batangan masih normal,Rp550.000,,,Makassar,Hp,Lenovo,Baru,Shopee
Lenovo Vibe K4 Note & Lenovo Vibe X2 + Free Lenovo Ant VR Kit Original,Rp1.499.000,5.0,2 Terjual,Kab. Jember,Hp,Lenovo,Baru,Shopee
LENOVO MOTOROLA MOTOPAD LITE 10.1 4GB 128GB [MediaTek Helio G85] SKY GREY | GARANSI RESMI,Rp2.194.000,5.0,8 Terjual,Jakarta Timur,Hp,Lenovo,Baru,Shopee
"Tinta HP M0H50A Tri-color Replacement GT Printhead / Warna / Catridge Asli / Promo Murah Gratis Ongkir / HP Smart Tank 350 series , HP Smart Tank 500 AiO series , HP Smart Tank 510 Wireless AiO series / Official",Rp193.810,4.9,1RB+ Terjual,Jakarta Utara,Hp,Lenovo,Baru,Shopee
DZL - HP NUBIA A36 4/64 GB Original Garansi Resmi Official Store Handphone Ori ZTE Blade,Rp1.649.000,5.0,477 Terjual,Kab. Sleman,Hp,Lenovo,Baru,Shopee
PMLN4442AR Earmic HT Motorola Magone Original Baru PMLN4442,Rp442.000,4.5,5 Terjual,Jakarta Barat,Hp,Lenovo,Baru,Shopee
REALME 5 4/128 SECOND NORMAL BERKUALITAS HARGA TERJANGKAU,Rp950.000,4.8,18 Terjual,Kab. Kudus,Hp,Lenovo,Baru,Shopee
Lenovo S5 k520,Rp480.000,,,,Hp,Lenovo,Baru,Shopee
LENOVO A2010 4G ORIGINAL SEGEL ANDROID PUTIH Preloved 8Gb/1Gb,Rp125.000,,,Kab. Jombang,Hp,Lenovo,Baru,Shopee
LENOVO A2010 4G SEGEL ORI HP ANDROID 4G,Rp150.000,,,Kab. Jombang,Hp,Lenovo,Baru,Shopee
hp lenovo s920 judul,Rp120.000,,,Kab. Kendal,Hp,Lenovo,Baru,Shopee
Lenovo A1000,Rp150.000,,,Kab. Banjar,Hp,Lenovo,Baru,Shopee
Smartphone Android Lenovo A6000 Rilis 2015,Rp80.000,,,Kab. Bantul,Hp,Lenovo,Baru,Shopee
HP LENOVO S850 BNIB SEGEL BOX EX RESMI,Rp368.000,5.0,8 Terjual,Kab. Bogor,Hp,Lenovo,Baru,Shopee
Lenovo G03,Rp40.000,5.0,5 Terjual,Kab. Bogor,Hp,Lenovo,Baru,Shopee
lenovo k13 normal,Rp325.000,5.0,2 Terjual,Jakarta Timur,Hp,Lenovo,Baru,Shopee
Lenovo A2010a bekas,Rp110.500,,,Surabaya,Hp,Lenovo,Baru,Shopee
Handphone Lenovo k4 Note,Rp250.000,,,Jakarta Selatan,Hp,Lenovo,Baru,Shopee
LENOVO A60 BAHAN,Rp45.000,,,Kab. Wonogiri,Hp,Lenovo,Baru,Shopee
PROMO Lenovo S90-A RAM 2GB Internal 32GB - Garansi Resmi,Rp500.000,2.5,2 Terjual,Jakarta Barat,Hp,Lenovo,Baru,Shopee
Lenovo A6000 Seken 4G LTE Android 5 RAM 1GB ROM 8GB,Rp229.000,,3 Terjual,Kab. Pati,Hp,Lenovo,Baru,Shopee
Ecer Lenovo A600 Original Bawaan,Rp25.000,,,Surabaya,Hp,Lenovo,Baru,Shopee
Lenovo a6600,Rp200.000,,,Kab. Bandung Barat,Hp,Lenovo,Baru,Shopee
Lenovo moto c plus,Rp175.000,,,Surabaya,Hp,Lenovo,Baru,Shopee
lenovo a7700,Rp350.000,5.0,1 Terjual,Kab. Sidoarjo,Hp,Lenovo,Baru,Shopee
Lenovo a6010,Rp100.000,,,Kab. Bandung Barat,Hp,Lenovo,Baru,Shopee
Lenovo Motopad 60 NEO Layar 11.0 RAM 4GB | 128GB Malibu Blue Garansi Resmi Motorola Indonesia,Rp429.000,,,Jakarta Pusat,Hp,Lenovo,Baru,Shopee
Lenovo k14 minus lcd,Rp149.000,,,Kab. Probolinggo,Hp,Lenovo,Baru,Shopee
Lenovo S930 RAM 1GB Internal 8GB Bekas Resmi,Rp229.000,,,,Hp,Lenovo,Baru,Shopee
Lenovo A7000a,Rp250.000,,,Kab. Sidoarjo,Hp,Lenovo,Baru,Shopee
Lenovo K5 K350T Minus,Rp200.000,,,Jakarta Barat,Hp,Lenovo,Baru,Shopee
lenovo a6000 1/16gb second bergaransi,Rp300.000,,,,Hp,Lenovo,Baru,Shopee
HP LENOVO 3 UNIT,Rp450.000,,,Jakarta Pusat,Hp,Lenovo,Baru,Shopee
HANDPHONE BEKAS SECOND LENOVO X2 MATI TOTAL,Rp140.000,,1 Terjual,Jakarta Pusat,Hp,Lenovo,Baru,Shopee
hp Lenovo a880,Rp50.000,,,Kab. Jember,Hp,Lenovo,Baru,Shopee
lenovo s880,Rp125.000,,,Bekasi,Hp,Lenovo,Baru,Shopee
HANDPHONE BEKAS SECOND LENOVO A1000 MATI TOTAL,Rp50.000,5.0,7 Terjual,Jakarta Pusat,Hp,Lenovo,Baru,Shopee
HP Handphone Lenovo S850 bekas. Baca deskripsi!,Rp250.000,,,Kab. Lampung Selatan,Hp,Lenovo,Baru,Shopee
Lenovo A1000m,Rp150.000,,,Kab. Lamongan,Hp,Lenovo,Baru,Shopee
Lenovo Vibe K5 PLUS A6020 Ram 3/16GB wifi online sesuai foto,Rp270.000,5.0,8 Terjual,Jakarta Timur,Hp,Lenovo,Baru,Shopee
LENOVO P780 HIDUP NAMUN KEADAAN SEPERTI DI FOTO,Rp45.000,,,,Hp,Lenovo,Baru,Shopee
Lenovo k13 hidup minus lcd,Rp165.000,,,Kab. Bogor,Hp,Lenovo,Baru,Shopee
Lenovo S60a Minus TS,Rp107.000,,,Makassar,Hp,Lenovo,Baru,Shopee
LENOVO A7000-a normal,Rp370.000,,,Kab. Pasuruan,Hp,Lenovo,Baru,Shopee
Lenovo Vibe C 4G Ram 1/8Gb Nyala minus,Rp135.000,,,Kab. Sleman,Hp,Lenovo,Baru,Shopee
"Lenovo Motopad 60 Neo - 4GB/128GB - 8GB/128GB MediaTek Dimensity 6300 - 11"" IPS 500nits Anti-fingerprint - Dolby Atmos - 7040mAh - Malibu Blue - With Moto Pen",Rp699.000,5.0,32 Terjual,Jakarta Utara,Hp,Lenovo,Baru,Shopee
"Lenovo K320T LCD Tampil Sentuh error, Mesin Normal",Rp200.000,,,,Hp,Lenovo,Baru,Shopee
Lenovo A7700 2/16GB Wi-Fi Only - White / Black,Rp728.000,5.0,2 Terjual,Malang,Hp,Lenovo,Baru,Shopee
hp lenovo ram 6,Rp700.000,,,Kab. Sidoarjo,Hp,Lenovo,Baru,Shopee
LENOVO VIBE K5 RAM 2/16GB HANDPHONE ANDROID SECOND NORMAL SIAP PAKAI,Rp450.000,,,Bandung,Hp,Lenovo,Baru,Shopee
