web_scraper_order,web_scraper_start_url,product_link,product_name,price,rating,review_count,sold,seller,category,brand,condition,sold_text,sold_num
1774597642-37,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG,https://www.tokopedia.com/ecomputex/axioo-mybook-14f-n4020-4gb-256gb-13-3-inch-ips-ram-4gb-resmi?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch,"Axioo MyBook 14F N4020 4GB / 256GB 13.3"" Inch IPS - RAM 4GB Resmi",23990000.0,50.0,1 rating â¢ 0 ulasan,Terjual 2,eCompuTex Distribusi,Laptop,Samsung,Baru,Terjual 2,2
1774597648-38,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG,https://www.tokopedia.com/geminielektronik/laptop-asus-e410ma-intel-n4020-ddr4-4gb-512gb-ssd-intel-uhd-14-w10-peacock-blue-4gb-ssd-512gb?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch,"LAPTOP ASUS E410MA - INTEL N4020 DDR4 4GB 512GB SSD INTEL UHD 14"" W10 - Peacock Blue, 4GB / SSD 512GB",33000000.0,43.0,16 rating â¢ 7 ulasan,Terjual 40+,GEMINI ELEKTRONIK_NEW,Laptop,Samsung,Baru,Terjual 40+,40
1774597654-39,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG,https://www.tokopedia.com/starjayaelectronic/promo-laptop-asus-x441-ram-8gb-512gb-ssd-free-mouse-tas-celeron-4gb-500gb?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch,"PROMO!! LAPTOP ASUS X441 RAM 8GB/512GB SSD FREE MOUSE/TAS - CELERON, 4GB/500GB",17000000.0,46.0,89 rating â¢ 42 ulasan,Terjual 100+,STAR JAYA ELECTRONIC,Laptop,Samsung,Baru,Terjual 100+,100
1774597660-40,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG,https://www.tokopedia.com/hosanacomp/laptop-hp-14s-dq3109tu-dq3110tu-dq3111tu-dq3133tu-dq3888tu-n4500-8gb-512gb-ssd-win11-ohs-1731184867749102636?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch,LAPTOP HP 14S DQ3109TU DQ3110TU DQ3111TU DQ3133TU DQ3888TU - N4500 8GB 512GB SSD WIN11 + OHS - 4GB 256GB SSD,52990000.0,50.0,24 rating â¢ 7 ulasan,Terjual 60+,HOSANA COMPUTER,Laptop,Samsung,Baru,Terjual 60+,60
1774597666-41,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG,https://www.tokopedia.com/royalltech/laptop-acer-aspire-lite-al14-32p-intel-n150-8gb-ram-512gb-ssd-windows-11-ohs-m365-14-wuxga-laptop-consumer-1734243031838852599?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch,"Laptop ACER Aspire Lite AL14 32P Intel N150 8GB RAM 512GB SSD Windows 11 + OHS + M365 14â WUXGA - LAPTOP CONSUMER - LAPTOP, RAM 8GB/256GB SSD",58740000.0,50.0,41 rating â¢ 24 ulasan,Terjual 500+,royalltech,Laptop,Samsung,Baru,Terjual 500+,500
1774597672-42,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG,https://www.tokopedia.com/tekno-digital-indonesia/asus-vivobook-14-a407ua-intel-core-i3-8gb-ram-512gb-ssd-intel-hd-w11-office-2021-1733173031047169504?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch,"ASUS VIVOBOOK 14-A407UA INTEL CORE i3 8GB RAM 512GB SSD INTEL HD W11 OFFICE 2021 - GOLD, (PROMO) 4GB/1TB HDD",37789900.0,49.0,30 rating â¢ 25 ulasan,Terjual 60+,TEKNO DIGITAL INDONESIA,Laptop,Samsung,Baru,Terjual 60+,60
1774597678-43,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG,https://www.tokopedia.com/juragan-digital/asus-vivobook-14-a407ua-intel-core-i5-8gb-ram-512gb-ssd-14-w11-office-2024-1733341835409196141?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch,"ASUS Vivobook 14 A407UA Intel Core i5 8gb Ram 512Gb ssd 14"" W11 OFFICE 2024 - GREY, (PROMO) 4GB/1TB HDD",44805200.0,50.0,25 rating â¢ 21 ulasan,Terjual 40+,Juragan Digital Internasional,Laptop,Samsung,Baru,Terjual 40+,40
1774597684-44,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG,https://www.tokopedia.com/us-electronic/laptop-asus-amd-e2-e402-4gb-500gb-14-free-tas-putih-4gb-500gb?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch,"laptop asus amd e2 e402 4gb/500gb 14"" free tas - Putih, 4gb/500gb",16000000.0,47.0,18 rating â¢ 7 ulasan,Terjual 40+,US ELECTRONIC,Laptop,Samsung,Baru,Terjual 40+,40
1774597690-45,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG,https://www.tokopedia.com/hosanacomp/laptop-lenovo-ideapad-slim-3-amd-athlon-3150u-8gb-512gb-14-fhd-w10-8gb?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch,"LAPTOP LENOVO IDEAPAD SLIM 3 - AMD ATHLON 3150U 8GB 512GB 14"" FHD W10 - 8GB",52990000.0,48.0,40 rating â¢ 20 ulasan,Terjual 60+,HOSANA COMPUTER,Laptop,Samsung,Baru,Terjual 60+,60
1774597696-46,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG,https://www.tokopedia.com/jagonotebook/laptop-intel-advan-soulmate-n4020-ram-4gb-128gb-ssd-windows-11-free-office-2021-tahun-14-0-1729811120611952360?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch,"Laptop Intel Advan Soulmate N4020 Ram 4GB 128GB Ssd Windows 11 Free Office 2021 Tahun 14.0 - 4GB/128SSD/NON PROTEKSI, HITAM",35000000.0,0.0,0 rating • 0 ulasan,7Â barang berhasil terjual,JAGO Notebook,Laptop,Samsung,Baru,7Â barang berhasil terjual,7
1774597703-47,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG,https://www.tokopedia.com/redstarelectronic/terlaris-laptop-lenovo-ideapad-core-i3-8gb-512gb-ssd-8gb-1tb-4gb-500gb?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch,!!!TERLARIS!!! LAPTOP LENOVO IDEAPAD CORE i3 ( 8GB/512GB SSD-8GB/1TB) - 4GB/500GB,28000000.0,45.0,103 rating â¢ 42 ulasan,Terjual 250+,RedStar Electronic,Laptop,Samsung,Baru,Terjual 250+,250
1774597708-48,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG,https://www.tokopedia.com/suryasantanakomputer/laptop-asus-e410ma-celeron-n4020-4gb-128gb-blue-pink-white?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch,LAPTOP ASUS E410MA |CELERON N4020 |4GB |128GB | BLUE | PINK | WHITE,46990000.0,50.0,2 rating â¢ 1 ulasan,Terjual 4,Surya Santana komputer,Laptop,Samsung,Baru,Terjual 4,4
1774597715-49,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG,https://www.tokopedia.com/alvinluo-shop/laptop-hp-elitebook-830-g6-core-i7-gen8-ram-16gb-ssd-512-g5-i5-7th-8gb-256gb-4359f?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch,"Laptop HP EliteBook 830 G6 Core i7 Gen8 RAM 16GB SSD 512 - G5 I5-7TH, 8GB/256GB",31500000.0,47.0,79 rating â¢ 45 ulasan,Terjual 100+,MR elektronik,Laptop,Samsung,Baru,Terjual 100+,100
1774597720-50,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG,https://www.tokopedia.com/acerid/gajian-sale-acer-aspire-lite-14-al14-37p-32av-core-3-n355-8gb-512gb-ssd-14-fhd-ips-w11h-oh2024-fresh-blue-silver-pink-laptop-kerja-kuliah-pelajar-1733317312096470037?extParam=ivf%3Dtrue%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch,"[Gajian Sale] ACER ASPIRE LITE 14 AL14-37P-32AV CORE 3 N355 8GB 512GB SSD 14"" FHD IPS W11H OH2024 FRESH BLUE, SILVER, PINK Laptop Kerja, Kuliah, Pelajar - Blue",67990000.0,50.0,3 rating â¢ 1 ulasan,Terjual 9,Acer Official Authorized Store,Laptop,Samsung,Baru,Terjual 9,9
1774597727-51,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG,https://www.tokopedia.com/intelstore-id/lenovo-ideapad-slim-3i-14iru8-i3-1315u-8gb-512gb-ssd-14-fhd-w11-ohs-1731421756693906858?extParam=ivf%3Dtrue%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch,"Lenovo Ideapad Slim 3i 14IRU8 -  I3 1315U 8GB 512GB SSD 14""FHD W11+OHS - NON BUNDLING, 256GB SSD",72990000.0,49.0,433 rating â¢ 163 ulasan,Terjual 1 rb+,INTEL STORE ID,Laptop,Samsung,Baru,Terjual 1 rb+,1000
1774597733-52,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG,https://www.tokopedia.com/advan-by-urbanlife/advan-laptop-tbook-intel-n100-ram-8gb-emmc-128gb-14-hd-windows-11-8-gb-128-gb-1732688553014953807?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch,"Advan Laptop TBOOK Intel N100 ram 8GB eMMC 128GB 14"" HD Windows 11 - 8 GB, 128 gb",36490000.0,50.0,3 rating â¢ 3 ulasan,Terjual 7,ADVAN BY URBANLIFE,Laptop,Samsung,Baru,Terjual 7,7
1774597739-53,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG,https://www.tokopedia.com/amolilaptop/touchscreen-amoli-laptop-2-in-1-intel-n4020-11-6-inch-laptop-8gb-256gb-ssd-gratis-instalasi-windows-11-office-garansi-1-tahun-laptop-gaming-laptop-pembelajaran-1733476128223757770?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch,"[Touchscreen]AMOLI Laptop 2-in-1 Intel N4020 11,6 inch laptop  8GB + 256GB SSD Gratis Instalasi Windows 11 + office+Garansi 1 Tahun+ Laptop Gaming, Laptop Pembelajaran - Perak-N4020, 8+256GB",32500000.0,49.0,624 rating â¢ 587 ulasan,Terjual 1 rb+,AMOLILAPTOP,Laptop,Samsung,Baru,Terjual 1 rb+,1000
1774597745-54,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG,https://www.tokopedia.com/alienwareofficial/laptop-zyrex-l-book-intel-celeron-n4020-8gb-128gb-256gb-windows-11-14-0-hd-grey-1731465218596111635?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch%26whid%3D1496513,"LAPTOP ZYREX L-BOOK INTEL CELERON N4020 8GB 128GB/256GB Windows 11 14.0"" HD GREY - RAM 8GB/128GB, LAPTOP",38990000.0,50.0,11 rating â¢ 3 ulasan,Terjual 100+,AI Official Store,Laptop,Samsung,Baru,Terjual 100+,100
1774597751-55,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG,https://www.tokopedia.com/spacetech/asus-vivobook-go-12-e210ka-n4500-8gb-128gb-intel-uhd-11-6-w11-ohs-1731304227882960505?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch,"ASUS Vivobook Go 12 E210KA N4500 8GB 128GB Intel UHD 11.6"" W11 OHS - BLUE, 128GB",49990000.0,50.0,19 rating â¢ 8 ulasan,Terjual 40+,Space Tech Store,Laptop,Samsung,Baru,Terjual 40+,40
1774597757-56,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG,https://www.tokopedia.com/hosanacomp/laptop-hp-14s-dk1510au-dk1507au-dk1524au-3050u-8gb-512gb-ssd-win11-4gb-256gb-ssd?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch,LAPTOP HP 14S - DK1510AU DK1507AU DK1524AU - 3050U 8GB 512GB SSD WIN11 - 4GB 256GB SSD,49990000.0,50.0,13 rating â¢ 7 ulasan,Terjual 30+,HOSANA COMPUTER,Laptop,Samsung,Baru,Terjual 30+,30
1774597763-57,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG,https://www.tokopedia.com/alvinluo-shop/laptop-lenovo-thinkpad-x270-i7-gen7-ultrabook-murah-free-tas-1733601706487220009?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch,"Laptop Lenovo Thinkpad x270 i7 gen7 Ultrabook Murah - free tas - X240 I5 4TH, 8GB/128GB",18500000.0,48.0,113 rating â¢ 50 ulasan,Terjual 250+,MR elektronik,Laptop,Samsung,Baru,Terjual 250+,250
1774597769-58,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG,https://www.tokopedia.com/asusrogindonesia/asus-vivobook-go-14-e1404fa-amd-ryzen-3-7320u-8gb-256gb-ssd-14inch-win11-ohs-1731029556675118730?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch,ASUS Vivobook Go 14 E1404FA-AMD Ryzen 3 7320U-8GB-256GB SSD-14inch-WIN11+OHS - LAPTOP,65990000.0,48.0,41 rating â¢ 20 ulasan,Terjual 100+,ASUS ROG Indonesia,Laptop,Samsung,Baru,Terjual 100+,100
1774597776-59,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG,https://www.tokopedia.com/acer-jakarta/acer-aspire-lite-14-al14-32p-c8px-intel-n150-8-256gb-ssd-windows-11-ohs-14-inch-wuxga-ips-light-silver-fresh-blue-and-nude-pink-1733363128723932308?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch,"ACER Aspire Lite 14 AL14-32P-C8PX Intel N150 8/256GB SSD Windows 11 OHS 14"" inch WUXGA IPS Light Silver, Fresh Blue and Nude Pink - Light Silver, Windows 11 Home, LAPTOP",58990000.0,49.0,27 rating â¢ 11 ulasan,Terjual 100+,Acer Authorized Store Jakarta,Laptop,Samsung,Baru,Terjual 100+,100
1774597783-60,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG,https://www.tokopedia.com/bc-blessing-computer/asus-vivobook-go-14-e410ka-fhd4821m-celeron-n4500-8gb-256gb-w11-ohs-2024-m365-star-black-1731792697099191311?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch,ASUS Vivobook Go 14 E410KA FHD4821M Celeron N4500 8GB 256GB W11 OHS 2024 M365 Star Black,55490000.0,50.0,4 rating â¢ 1 ulasan,Terjual 20,BC Blessing Computer,Laptop,Samsung,Baru,Terjual 20,20
1774597789-61,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG,https://www.tokopedia.com/gigacom-/asus-vivobook-go-12-e210ka-n4500-8gb-128gbssd-11-6-hd-60hz-1731334650078594128?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch,ASUS Vivobook Go 12 E210KA N4500 8GB 128GBSSD 11.6'' HD 60Hz - BLACK,38890000.0,0.0,0 rating • 0 ulasan,1Â barang berhasil terjual,GIGACOM TANGCITY,Laptop,Samsung,Baru,1Â barang berhasil terjual,1
1774597794-62,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG,https://www.tokopedia.com/redstarelectronic/banyak-bonus-nya-laptop-hp-intel-core-i3-ram-8gb-512gb-ssd-win-10-4gb-500gb-intel-celeron?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch,"BANYAK BONUS NYA ! LAPTOP HP INTEL CORE i3 RAM 8GB/512GB SSD WIN 10 - 4GB/500GB, INTEL CELERON",18500000.0,45.0,11 rating â¢ 5 ulasan,Terjual 28,RedStar Electronic,Laptop,Samsung,Baru,Terjual 28,28
1774597800-63,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG,https://www.tokopedia.com/laptopcreatorid/ls-x-ww-avita-laptop-satus-s101-n4020-windows-11-intel-celeron-n4020-ram-8gb-ssd-256gb-layar-14-1-full-hd-silver-garansi-resmi-1-tahun-1732842743649960978?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch%26whid%3D4219191,"[LS X WW] AVITA Laptop Satus S101 N4020 Windows 11 Intel Celeron N4020 RAM 8GB SSD 256GB Layar 14.1"" Full HD Silver Garansi Resmi 1 Tahun - NORMAL",36790000.0,0.0,0 rating • 0 ulasan,1Â barang berhasil terjual,LAPTOP SHOP ID,Laptop,Samsung,Baru,1Â barang berhasil terjual,1
1774597807-64,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG,https://www.tokopedia.com/laptopstudio/laptop-baru-hp-14-intel-n4120-4-cpus-2-6ghz-ssd-silver-1734079876553999621?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch,"Laptop Baru HP 14 Intel N4120 (4 Cpus, 2,6Ghz ) SSD Silver - 4/64GB",32000000.0,50.0,24 rating â¢ 14 ulasan,Terjual 40+,Laptop Studio,Laptop,Samsung,Baru,Terjual 40+,40
1774597813-65,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG,https://www.tokopedia.com/rosi-computer/laptop-2in1-touchscreen-d330-n4000-ram-4-gb-i-mmc-64-gb-bergaransi-1734362358510618415?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch,Laptop 2IN1 Touchscreen D330 N4000 RAM 4 GB I MMC 64 GB - Bergaransi - RAM 4/MMC 64,14990000.0,49.0,14 rating â¢ 14 ulasan,Terjual 50+,Rosi Computer,Laptop,Samsung,Baru,Terjual 50+,50
1774597819-66,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG,https://www.tokopedia.com/bc-blessing-computer/axioo-mybook-hype-1-celeron-n4020-4gb-128gb-w11-home?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch,AXIOO Mybook HYPE 1 Celeron N4020 4GB 128GB W11 Home,36890000.0,50.0,10 rating â¢ 3 ulasan,Terjual 17,BC Blessing Computer,Laptop,Samsung,Baru,Terjual 17,17
1774597825-67,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG,https://www.tokopedia.com/kyo-laptop/laptop-hp-elitebook-840-g7-i5-gen-10-ram-32gb-ssd-256-up-to-1-tb-gaming-editing-kuliah-kerja-1734389463003334359?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch,LAPTOP HP ELITEBOOK 840 G7 I5 GEN 10 RAM 32GB SSD 256 UP TO 1 TB GAMING EDITING KULIAH KERJA - 8GB RAM / 128GB SSD,40000000.0,0.0,0 rating • 0 ulasan,1Â barang berhasil terjual,KYO LAPTOP,Laptop,Samsung,Baru,1Â barang berhasil terjual,1
1774597831-68,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG,https://www.tokopedia.com/alienwareofficial/advan-soulmate-n4020-tbook-n100-8gb-128gb-256gb-w11-office-14-0-hd-laptop-promo-termurah-1731156251644691731?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch%26whid%3D1496513,"ADVAN SOULMATE N4020 - TBOOK N100 8GB 128GB 256GB W11 OFFICE 14.0 HD LAPTOP PROMO TERMURAH - TBOOK N100 - 4/128, LAPTOP",37990000.0,50.0,66 rating â¢ 12 ulasan,Terjual 100+,AI Official Store,Laptop,Samsung,Baru,Terjual 100+,100
1774597837-69,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG,https://www.tokopedia.com/teknotrend/advan-soulmate-x-14-ips-fhd-amd-3020e-8gb-128gb-free-windows-11-original-notebook-upgradeable-1734496746916448194?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch,"Laptop Advan Soulmate X 14â IPS FHD AMD 3020e 8GB/128GB Free Windows 11 Original Notebook Upgradeable - White, 8GB",34790000.0,49.0,1397 rating â¢ 660 ulasan,Terjual 3 rb+,TeknoTrend ID,Laptop,Samsung,Baru,Terjual 3 rb+,3000
1774597843-70,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG,https://www.tokopedia.com/planetcomputer/axioo-mybook-hype-1-celeron-n4020-8gb-ssd-128gb-14-hd-win-11-garansi-1732548847785510062?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch%26whid%3D18633825,"AXIOO MYBOOK HYPE 1 Celeron N4020 8GB SSD 128GB 14"" HD Win 11 Garansi - Blue, TANPA ANTIGORES",35990000.0,49.0,28 rating â¢ 19 ulasan,Terjual 80+,Planet Computer Store,Laptop,Samsung,Baru,Terjual 80+,80
1774597849-71,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG,https://www.tokopedia.com/firstech-1/laptop-asus-e410ma-n4020-4gb-192gb-w10-14-0fhd-320gb?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch,LAPTOP Asus E410MA N4020 4GB 192GB W10 14.0FHD - 320GB,39290000.0,0.0,0 rating • 0 ulasan,Terjual 0,Firstech,Laptop,Samsung,Baru,Terjual 0,0
1774597855-72,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG,https://www.tokopedia.com/teknotrend/laptop-axioo-mybook-hype-1-celeron-n4020-4gb-8gb-ram-128gb-384gb-14-hd-w11-1730969418741286850?extParam=ivf%3Dtrue%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch,"Laptop AXIOO MYBOOK HYPE 1 Celeron N4020 4GB 8GB RAM 128GB 384GB 14"" HD W11 - Grey 4GB/128GB, No Bundle",32790000.0,49.0,102 rating â¢ 62 ulasan,Terjual 250+,TeknoTrend ID,Laptop,Samsung,Baru,Terjual 250+,250
1774597861-73,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG,https://www.tokopedia.com/asusrogindonesia/asus-vivobook-go-14-e410ka-intel-celeron-n4500-8gb-256gb-14inch-win11-ohs-m365-1731143622464145034?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch,"ASUS Vivobook Go 14 E410KA -Intel Celeron N4500- 8GB-256GB-14inch-WIN11+OHS+M365 - 8GB, LAPTOP",57290000.0,50.0,6 rating â¢ 0 ulasan,Terjual 29,ASUS ROG Indonesia,Laptop,Samsung,Baru,Terjual 29,29
