nama_produk,harga,rating,jumlah_terjual,lokasi_penjual,kategori,brand,kondisi,platform
dell vostro 3500 intel core i7-1165G7 intel iris,Rp5.750.000,,,Depok,Laptop,Dell,Baru,Shopee
Laptop Dell Inspiron 5301 Core i7-1165G7 NVIDIA MX350 Ram 8Gb Ssd 512Gb SCU16287,Rp9.397.500,,,Malang,Laptop,Dell,Baru,Shopee
Dell Latitude 5410 I7 32GB 512GB SSD Win 11 Pro,Rp5.200.000,5.0,2 Terjual,,Laptop,Dell,Baru,Shopee
DELL LATITUDE 5440 13th Intel Core i5-1345U / 32GB RAM / 1TB SSD / FHD / KEYBOARD BACKLITE,Rp6.000.000,,,Bogor,Laptop,Dell,Baru,Shopee
DELL LATITUDE 3420 I5 GEN 11 RAM 8GB SSD 256GB GARANSI 1 TAHUN,Rp5.250.000,4.9,53 Terjual,Bandung,Laptop,Dell,Baru,Shopee
"Dell Latitude 5410 Core i5-i7 16GB 256GB 14"" FHD",Rp5.550.000,5.0,3 Terjual,Surabaya,Laptop,Dell,Baru,Shopee
Laptop slime Dell Latitude 5400 Core i5 8Th Gen Ram DDR 4 8GB SSD 256GB Panel IPS,Rp3.010.000,,,Kab. Bekasi,Laptop,Dell,Baru,Shopee
Laptop Dell Latitude 5430 Core i5-1245U 16Gb SSD 512Gb SCU16314,Rp8.557.500,,,Malang,Laptop,Dell,Baru,Shopee
Dell Latitude 5430 i7 16GB 512GB SSD Grade A,Rp8.975.000,5.0,4 Terjual,Jakarta Pusat,Laptop,Dell,Baru,Shopee
2ND DELL LATITUD E5420 CORE I5-2540 RAMA 4GB SSD 128GB 14 INCH (2674),Rp1.855.800,,,Surabaya,Laptop,Dell,Bekas,Shopee 
Dell Latitude 3420 - Layar 14 Inch - Second Murah Bagus Bergaransi,Rp4.030.000,5.0,22 Terjual,Jakarta Pusat,Laptop,Dell,Bekas,Shopee 
2ND DELL ISPIRON 14Z-N411Z CORE I5-2430M RAM 4GB SSD 240GB (2504),Rp1.649.600,,,Surabaya,Laptop,Dell,Bekas,Shopee 
Dell Latitude 7410 7490 14 Inch Second Siap Pakai,Rp2.550.000,5.0,3 Terjual,Jakarta Pusat,Laptop,Dell,Bekas,Shopee 
Dell Inspiron N4050 Core i5 4GB Siap Pakai,Rp1.700.000,,,Malang,Laptop,Dell,Bekas,Shopee 
Dell XPS 13 Core i7 Touchscreen SSD 8GB 256GB,Rp6.850.000,,,Tangerang Selatan,Laptop,Dell,Bekas,Shopee 
"Dell Latitude 7400 i5/i7 14"" 8GB-16GB SSD 128GB-512GB Second Bergaransi",Rp3.380.000,5.0,5 Terjual,Jakarta Pusat,Laptop,Dell,Bekas,Shopee 
Dell Latitude 5320 Intel i5 Gen 11th Ram 8GB SSD 256GB Second Original,Rp4.000.000,,,Bandung,Laptop,Dell,Bekas,Shopee 
Dell Inspiron 14 P22G Mati Gambling 14in LCD,Rp400.000,,,,Laptop,Dell,Bekas,Shopee 
DELL VOSTRO 1520 MINUS,Rp720.000,,,,Laptop,Dell,Bekas,Shopee 
Dell Latitude 7490 Core i7 14 Inch Second Mulus,Rp1.400.000,4.7,15 Terjual,Jakarta Utara,Laptop,Dell,Bekas,Shopee 
Laptop Dell Latitude 5310 5300 Intel Core i5 - Gen 10 | 32GB | SSD 512GB - Slim Mulus Second & Bergaransi,Rp4.649.000,5.0,17 Terjual,Jakarta Pusat,Laptop,Dell,Bekas,Shopee 
"Dell E6410 Core i5 4GB 250GB Webcam Wifi 14""",Rp1.400.000,5.0,10 Terjual,Jakarta Barat,Laptop,Dell,Bekas,Shopee 
Dell Latitude 5410 | 5420 | 5480 - Layar 14 Inch - Second Murah Bagus Bergaransi,Rp2.530.000,5.0,10 Terjual,Jakarta Pusat,Laptop,Dell,Bekas,Shopee 
Dell Latitude 7410 7420 7450 7490 14 Inch Second Murah Bergaransi,Rp2.530.000,4.7,5 Terjual,Jakarta Pusat,Laptop,Dell,Bekas,Shopee 
Dell Latitude 7410 7420 7310 7320 7390 i5 16GB 256GB SSD Mulus Bergaransi,Rp2.999.000,4.9,13 Terjual,Jakarta Pusat,Laptop,Dell,Bekas,Shopee 
Laptop Dell Latitude i5/i7 13/14inch Full HD IPS,Rp3.399.000,5.0,14 Terjual,Jakarta Pusat,Laptop,Dell,Bekas,Shopee 
Laptop Dell Latitude 5400 Series 14 Inch Second Murah Bergaransi,Rp1.900.000,5.0,67 Terjual,Jakarta Utara,Laptop,Dell,Bekas,Shopee 
Laptop Dell Latitude 3160 touchscreen Pentium N3700 Ram 16Gb 512Gb Normal Siap Pakai - Leptop Laptop Murah - Laptop Malang - Laptop Gaming - Bergaransi - Laptop Bekas - Laptop Bekas Malang,Rp1.417.500,,,Malang,Laptop,Dell,Bekas,Shopee 
"Laptop Bekas Dell E6410 Core I5 Webcam Mulus || Dell E6410 Core I5 Webcam Mulus 14""",Rp1.700.000,5.0,10 Terjual,Jakarta Barat,Laptop,Dell,Bekas,Shopee 
"Dell Latitude 7480 Core i5 i7 14"" Second Mulus",Rp4.200.000,4.9,44 Terjual,Jakarta Utara,Laptop,Dell,Bekas,Shopee 
Dell Latitude 7400 i5-8th 16GB SSD 256GB,Rp3.599.000,5.0,2 Terjual,Surabaya,Laptop,Dell,Bekas,Shopee 
Laptop Dell Latitude E6410 Intel Core i5-Bonus Tas second,Rp750.000,,,Jakarta Barat,Laptop,Dell,Bekas,Shopee 
Dell Latitude 2100 2GB 160GB Webcam Ringan,Rp850.000,5.0,1 Terjual,Jakarta Barat,Laptop,Dell,Bekas,Shopee 
Dell Latitude second laptop 7280 7380 7390 Intel Core i5 Ram 8GB/16GB ssd 256GB/512GB Peningkatan baru laptop Laptop Slim Murah Bagus dan Bergaransi bekas,Rp2.250.000,,,Malang,Laptop,Dell,Bekas,Shopee 
Dell P15G Laptop Mati Lcd Kosong Ram 4GB Keyboard Utuh,Rp300.000,,,,Laptop,Dell,Bekas,Shopee 
"Dell latitude E5410 core i5 2,4ghz ram 4gb hdd 320gb wifi 14"" bat ok dan mulusss",Rp1.150.000,5.0,1 Terjual,Jakarta Barat,Laptop,Dell,Bekas,Shopee 
Laptop Notebook DELL murah meriah bagus mulus,Rp350.000,,,,Laptop,Dell,Bekas,Shopee 
Laptop Dell Latitude 3420 3480 3490 3580 Core i3 i5 i7 8GB SSD 512GB Second Murah Bergaransi,Rp4.499.000,4.8,64 Terjual,Jakarta Pusat,Laptop,Dell,Bekas,Shopee 
Dell Latitude 5490 Core i5 14 Inch Second Mulus,Rp1.900.000,4.5,11 Terjual,Jakarta Utara,Laptop,Dell,Bekas,Shopee 
DELL LATITUDE 5320 intel core i7 Gen 11 RAM 16GB SSD 256GB MURAH SIAP PAKAI,Rp4.810.000,,,,Laptop,Dell,Bekas,Shopee 
"Dell Latitude E7400 i5 8GB 256GB SSD 14"" Second",Rp3.287.000,5.0,3 Terjual,Jakarta Pusat,Laptop,Dell,Bekas,Shopee 
Laptop Bekas Core i5 / RAM 8GB / 14INCH FHD IPS / DELL 7470,Rp2.599.000,,,,Laptop,Dell,Bekas,Shopee 
Dell Vostro 3360 i3 8Gb 1Tb Siap Pakai 14 Inch,Rp1.260.000,,,Malang,Laptop,Dell,Bekas,Shopee 
Laptop Dell 14 Inch I5 8GB Windows 10 Siap Pakai,Rp1.430.000,,,Semarang,Laptop,Dell,Bekas,Shopee 
"Laptop Dell Latitude 5250 7240 7250 7440 7450 12"" Second Free Gift",Rp2.100.000,4.9,56 Terjual,Jakarta Utara,Laptop,Dell,Bekas,Shopee 
Laptop Dell 3490 Core i5 Gen 10 Ram 8GB SSD 256GB OS windows - siap pakai,Rp3.550.000,5.0,4 Terjual,Jakarta Pusat,Laptop,Dell,Bekas,Shopee 
Dell Latitude 7290 Intel Core I5 gen 8 Ram 8gb Ssd 256gb Siap Pakai,Rp2.810.000,5.0,15 Terjual,Jakarta Pusat,Laptop,Dell,Bekas,Shopee 
Laptop Dell Latitude Second Like New Bergaransi,Rp2.300.000,4.8,67 Terjual,Jakarta Utara,Laptop,Dell,Bekas,Shopee 
Laptop Dell Latitude Core i5 / Core i7 | RAM 16GB | SSD 512GB | Mulus / Second / Original / Berkualitas / Bergaransi.,Rp2.750.000,4.8,1RB+ Terjual,Jakarta Pusat,Laptop,Dell,Bekas,Shopee 
"Laptop Dell Latitude E5420 14"" i5 4/8GB SSD 128/256GB Murah Bergaransi",Rp1.359.000,4.8,78 Terjual,Tangerang,Laptop,Dell,Bekas,Shopee 
Dell Latitude 5310 / 5320 / 5410 / 5411 / 5420 / 5421/ 5430 / 7310 / 7320 / 7410 / 7420 i5 / i7 Gen 10 | Second Original Dan Murah,Rp4.900.000,4.9,218 Terjual,Jakarta Pusat,Laptop,Dell,Bekas,Shopee 
LAPTOP DELL LATITUDE INTEL CORE i3 / i5 / i7 MEWAH MURAH BERGARANSI,Rp4.900.000,4.8,371 Terjual,Tangerang,Laptop,Dell,Bekas,Shopee 
Dell Latitude Core i5/i7 RAM 4GB SSD 128GB Original Bergaransi,Rp2.300.000,4.8,1RB+ Terjual,Bandung,Laptop,Dell,Bekas,Shopee 
Laptop Second Dell Latitude 5480 i5 Gen6 Ram 8GB SSD 256GB 14inch,Rp2.794.000,,1 Terjual,Surabaya,Laptop,Dell,Bekas,Shopee 
Dell Inspiron 14 5440 i5 16GB 1TB SSD Win11,Rp8.490.000,4.9,94 Terjual,Depok,Laptop,Dell,Bekas,Shopee 
"Laptop Dell Latitude 3310 3350 3380 3301 13.3"" Core i5/i7 Murah Bergaransi",Rp2.100.000,5.0,51 Terjual,Jakarta Utara,Laptop,Dell,Bekas,Shopee 
"DELL LATITUDE 5420 Core i5-1145G7 8GB 256SSD IrisXe 14"" FHD IPS Win11 Pro",Rp4.290.000,4.8,6 Terjual,Malang,Laptop,Dell,Bekas,Shopee 
Dell Latitude 5400 I7 16GB 512GB SSD 14 Inch,Rp2.800.000,5.0,11 Terjual,Jakarta Pusat,Laptop,Dell,Bekas,Shopee 
Dell Latitude 5320/5420 11th Gen i5/i7 16GB/32GB SSD 256GB/512GB Backlit Keyboard,Rp5.150.000,4.7,52 Terjual,Jakarta Pusat,Laptop,Dell,Bekas,Shopee 
Laptop Murah Dell 5470 5480 5490 Core I3 I5 I7 14 Inch,Rp1.900.000,4.9,51 Terjual,Jakarta Utara,Laptop,Dell,Bekas,Shopee 
"DELL LATITUDE 5290 Core i7-8650U 8GB 256SSD 12.5"" HD Win11 Pro",Rp3.390.000,,,Malang,Laptop,Dell,Bekas,Shopee 
"DELL LATITUDE 5480 Core i5-6200U 8GB 128SSD 14"" HD Win11 Pro",Rp2.590.000,5.0,12 Terjual,Malang,Laptop,Dell,Bekas,Shopee 
LAPTOP DELL LATITUDE CORE i5 / i7 RAM 8GB / 16GB TERMURAH BERKUALITAS BERGARANSI,Rp2.750.000,4.8,538 Terjual,Tangerang,Laptop,Dell,Bekas,Shopee 
DELL LATTITUDE 5530 5540 5500 5570 5580 5590 CORE I5 I7 GENERASI 8 LAYAR 15 INCH MURAH MULUS BERGARANSI,Rp3.100.000,4.2,14 Terjual,Jakarta Utara,Laptop,Dell,Bekas,Shopee 
Dell Latitude 13 5330 2in1 i7 32GB 2TB SSD Touchscreen,Rp10.999.000,5.0,6 Terjual,Bogor,Laptop,Dell,Bekas,Shopee 
Dell Inspiron 15 Gaming Ryzen 7 32GB 1TB SSD,Rp9.697.000,,2 Terjual,Tangerang Selatan,Laptop,Dell,Bekas,Shopee 
Dell Latitude 7290 Core i5 8GB 256GB SSD Win10,Rp2.990.000,5.0,9 Terjual,Malang,Laptop,Dell,Bekas,Shopee 
Laptop DELL Latitude 5280 5289 5290 GEN 7 MULUS NO MINUS,Rp4.500.000,5.0,29 Terjual,Jakarta Utara,Laptop,Dell,Bekas,Shopee 
Dell Latitude 5410 Core i5 16GB 1TB SSD Mulus,Rp3.899.000,5.0,13 Terjual,Jakarta Pusat,Laptop,Dell,Bekas,Shopee 
Dell Latitude 5450 intel core i5-5300U RAM 16GB 512GB SSD - 14 Inch Mulus,Rp2.750.000,,,Jakarta Timur,Laptop,Dell,Bekas,Shopee 
Laptop Dell 5420-5590 Core i7/i5 Second Bergaransi,Rp2.550.000,4.4,13 Terjual,Jakarta Utara,Laptop,Dell,Bekas,Shopee 
"Dell Latitude 7390 second Laptop Intel Core i5/I7 Ram 8gb ssd 128/256gb Peningkatan baru laptop slim Murah Bagus dan Bergaransi bekas,US keyboard，backlight",Rp2.699.000,,,Tangerang,Laptop,Dell,Bekas,Shopee 
LAPTOP SECOND DELL 3380 I3 GEN 6 RAM 8 SSD 256 TERMURAH,Rp1.890.000,,3 Terjual,Jakarta Pusat,Laptop,Dell,Bekas,Shopee 
Laptop Slim Untuk Sekolah Dell 7290 Core i5 RAM 8GB SSD 256GB 12 Inch Second,Rp2.800.000,,,Jakarta Pusat,Laptop,Dell,Bekas,Shopee 
LAPTOP BEKAS SECOND SEKEN BERKUALITAS DELL VOSTRO 3481,Rp2.800.000,,2 Terjual,,Laptop,Dell,Bekas,Shopee 
Notebook Bekas Dell Latitude 2120 RAM 2GB HDD 250 GB Windows 7,Rp1.200.000,,,,Laptop,Dell,Bekas,Shopee 
Dell latitude 7410 i5gen10//7420i5gen11/ram16gb//SSD 256gb siap pakai,Rp4.500.000,5.0,6 Terjual,Jakarta Pusat,Laptop,Dell,Bekas,Shopee 
Laptop Dell 5400 I7 14 Inch Bonus Tas Mouse,Rp2.830.000,,1 Terjual,Jakarta Pusat,Laptop,Dell,Bekas,Shopee 
LAPTOP DELL LATITUDE 5411 INTEL CORE I5 GEN 10 RAM 8GB SSD 256GB NOTEBOOK SECOND,Rp4.000.000,,,Semarang,Laptop,Dell,Bekas,Shopee 
"Dell latitude e5510.. core i5 2.53ghz/4/320/15"" wide/ SERIAL PORT.. mulus",Rp2.300.000,,,Jakarta Barat,Laptop,Dell,Bekas,Shopee 
"LAPTOP DELL INSPIRON 3442,LAPTOP BEKAS MULUS,LAPTOP SECOND,LAPTOP MURAH,LAPTOP BEKAS BERKUALITAS",Rp2.650.000,,,Kab. Malang,Laptop,Dell,Bekas,Shopee 
Dell Latitude 5400 | 5410 | 5420 | 5430 | 5480 - Layar 14 Inch - Second Murah Bagus Bergaransi,Rp2.550.000,5.0,1 Terjual,Jakarta Pusat,Laptop,Dell,Bekas,Shopee 
Laptop Dell Latitude E7450 Intel Core i5-5300U Ram 4 Gb Ssd 256 Gb Layar 14 Inch Second,Rp2.499.000,,,Semarang,Laptop,Dell,Bekas,Shopee 
DELL Latitude 2110 Hitam RAM 2GB Intel Atom Netbook Notebook Second Bekas Murah,Rp1.300.000,5.0,1 Terjual,,Laptop,Dell,Bekas,Shopee 
"Dell Latitude E6510 Core i7 NVIDIA Full HD 15.6""",Rp2.249.250,5.0,2 Terjual,Jakarta Barat,Laptop,Dell,Bekas,Shopee 
Dell E5430 Core i5 8GB 256GB SSD Windows 10,Rp1.450.000,4.3,16 Terjual,Jakarta Pusat,Laptop,Dell,Bekas,Shopee 
"HARGA LAPTOP BEKAS || Dell latitude e6420.. core i5 2540/4/320/dvd/wifi/14"" wide.. mulus",Rp1.250.000,,,Jakarta Barat,Laptop,Dell,Bekas,Shopee 
"Dell Precision M4500 Core i7 Nvidia 1GB 15""",Rp1.899.000,5.0,1 Terjual,Jakarta Barat,Laptop,Dell,Bekas,Shopee 
"Dell Precision I5 8GB 256GB SSD Quadro 620 15""",Rp3.850.000,5.0,1 Terjual,Jakarta Timur,Laptop,Dell,Bekas,Shopee 
HARGA LAPTOP BEKAS || Dell latitude e6220 core i5 gen 2 4gb/hdd 320,Rp1.499.000,,,Jakarta Barat,Laptop,Dell,Bekas,Shopee 
Dell Latitude 7290 Core i5 8GB 256GB SSD Bonus Mouse,Rp2.399.000,4.8,19 Terjual,Tangerang,Laptop,Dell,Bekas,Shopee 
Laptop Dell Latitude 3480 laptop mulus berkualitas,Rp2.800.000,,,,Laptop,Dell,Bekas,Shopee 
"Dell Precision M4500 Core i7 Nvidia 1GB 15""",Rp1.898.200,,,Jakarta Barat,Laptop,Dell,Bekas,Shopee 
Dell Latitude 7510 i7 16GB SSD 512GB Slim Laptop,Rp3.600.000,5.0,1 Terjual,Jakarta Pusat,Laptop,Dell,Bekas,Shopee 
"HARGA LAPTOP BEKAS || Dell PRECISION M4500.. core i5. nvidia 1gb. resolusi 1920x1080.. mulus - 4 gb, hdd 320",Rp1.987.290,,,Jakarta Barat,Laptop,Dell,Bekas,Shopee 
"Orignal Laptop Dell E7270 i5 Gen 6th (RAM 8GB 128 GB SSD) Layar 12"" MEWAH LAPTOP SECOND BERGARANSI",Rp2.790.000,,,Jakarta Pusat,Laptop,Dell,Bekas,Shopee 
Laptop Second Dell Latitude 7490 Gen 7 Core i7 2.8GHz Ram 16GB SSD 256 GB,Rp3.450.000,4.5,2 Terjual,Jakarta Pusat,Laptop,Dell,Bekas,Shopee 
"Dell Latitude 5330 i7 Gen 12 16GB 256GB 13"" IPS",Rp6.000.000,5.0,20 Terjual,Surabaya,Laptop,Dell,Bekas,Shopee 
Dell Vostro 3400 I5 Gaming Laptop 8GB 256GB SSD,Rp4.000.000,,,,Laptop,Dell,Bekas,Shopee 
DELL LATTITUDE 5430 Intel Core i7 1255U RAM16GB SSD512GB 14'' FHD Windows 11,Rp8.299.000,5.0,34 Terjual,Jakarta Pusat,Laptop,Dell,Bekas,Shopee 
Dell Latitude 3330 i5-1235U RAM 8GB SSD 256GB 13.3” FHD Iris Xe Win 11 Pro Laptop + Bonus Mouse,Rp5.350.000,,,Depok,Laptop,Dell,Bekas,Shopee 
Laptop DELL Latitude 7320 Core i7 Gen 11 Ram 16GB SSD 512GB Mulus,Rp5.399.000,4.9,105 Terjual,Bandung,Laptop,Dell,Bekas,Shopee 
Dell Latitude 14 5450 Ultra 5 32GB 1TB SSD Gray,Rp9.498.000,5.0,18 Terjual,Bogor,Laptop,Dell,Bekas,Shopee 
"Dell Latitude 7330 i5/i7 12th Gen 16GB/32GB SSD 13.3""",Rp6.390.000,5.0,2 Terjual,Surabaya,Laptop,Dell,Bekas,Shopee 
"Dell Latitude 7320 2in1 i7 32GB SSD 13"" FHD",Rp9.500.000,,,Surabaya,Laptop,Dell,Bekas,Shopee 
Laptop Dell Latitude 5521 i7 32GB SSD 1TB MX450,Rp8.590.000,5.0,2 Terjual,Jakarta Pusat,Laptop,Dell,Bekas,Shopee 
Dell Latitude 5300 2 in 1 Touchscreen | i5-8365U | RAM 8GB | SSD 256GB,Rp4.900.000,,,,Laptop,Dell,Bekas,Shopee 
Laptop Dell Latitude 5330 i7 32GB SSD 1TB Touchscreen,Rp7.090.000,4.8,10 Terjual,Jakarta Pusat,Laptop,Dell,Bekas,Shopee 
"DELL VOSTRO 3405 RYZEN 5-3500 4GB 256SSD INTEGRATED AMD 14"" WINDOWS 10 OHS19",Rp9.264.000,,13 Terjual,Surabaya,Laptop,Dell,Bekas,Shopee 
Dell Inspiron 15 Ryzen 7 32GB 1TB Touchscreen,Rp9.499.000,,,Bandung,Laptop,Dell,Bekas,Shopee 
Dell Latitude 7420 i7 16GB 512GB SSD Original,Rp7.000.000,5.0,60 Terjual,Bandung,Laptop,Dell,Bekas,Shopee 
"Dell Latitude 7400 i7 8GB/16GB SSD 14"" FHD/HD",Rp6.500.000,5.0,4 Terjual,Surabaya,Laptop,Dell,Bekas,Shopee 
Laptop Dell Latitude 7450 Ci5 5300U 2.3GHz Ram 8GB Ssd 128GB,Rp700.000,,,Jakarta Pusat,Laptop,Dell,Bekas,Shopee 
Dell Latitude 3420 i5 8GB/16GB 512GB SSD Win11+Office,Rp5.516.550,4.8,12 Terjual,Jakarta Barat,Laptop,Dell,Bekas,Shopee 
"Dell Inspiron 3535 Touchscreen AMD Ryzen 7 15.6""",Rp9.505.020,5.0,8 Terjual,Jakarta Utara,Laptop,Dell,Bekas,Shopee 
"Laptop Dell Latitude 7330 i5 16GB 1TB 13"" HD",Rp6.090.000,5.0,6 Terjual,Jakarta Pusat,Laptop,Dell,Bekas,Shopee 
"Dell Inspiron Vostro 5370 Core i5 / i7 Gen 8 Ram 8GB / 16GB SSD 128GB / 256GB / 512GB, Layar 13""Inch",Rp3.790.000,,2 Terjual,Surabaya,Laptop,Dell,Bekas,Shopee 
"Dell Preccision 5530 Core i7 / i9 Gen 8 Ram 8GB / 16GB SSD 256GB / 512GB / 1TB Layar 15,6""Full HD",Rp6.524.000,,,Surabaya,Laptop,Dell,Bekas,Shopee 
Dell Latitude 7430 i7 16GB 2TB SSD Touchscreen + Bonus,Rp7.705.000,5.0,3 Terjual,Jakarta Pusat,Laptop,Dell,Bekas,Shopee 
"Dell Precision 5530 i9 Gen 8 15.6"" FHD IPS",Rp6.690.000,,,Surabaya,Laptop,Dell,Bekas,Shopee 
Dell Latitude 5320 i7 32GB 512GB SSD Like New,Rp5.399.000,5.0,37 Terjual,Jakarta Utara,Laptop,Dell,Bekas,Shopee 
Dell Latitude 14 5450 Ultra 5 32GB 1TB IPS Windows 11,Rp9.497.000,5.0,11 Terjual,Depok,Laptop,Dell,Bekas,Shopee 
"Dell Latitude 5420 i5 11th Gen 8GB 256GB SSD 14"" Grade A Laptop",Rp5.248.000,5.0,2 Terjual,Jakarta Utara,Laptop,Dell,Bekas,Shopee 
Laptop Dell Latitude 7330 Intel Core i7 Gen 12 Ram 16 GB SSD 1 TB Layar 13 inch Full HD,Rp7.205.600,,2 Terjual,Jakarta Pusat,Laptop,Dell,Bekas,Shopee 
LAPTOP DELL 5480 i5 GEN 7 RAM 8GB SSD 256GB SPECIAL PRICE,Rp3.500.000,,,Jakarta Timur,Laptop,Dell,Bekas,Shopee 
Laptop Murah Dell 7280 Core i5 Ram 8/256GB,Rp2.700.000,,,,Laptop,Dell,Bekas,Shopee 
Dell Latitude 14 5450 Ultra 5 32GB 1TB SSD,Rp7.398.000,4.7,18 Terjual,Kab. Tangerang,Laptop,Dell,Bekas,Shopee 
"Dell Latitude 7410 i5/i7 14"" IPS Windows 10",Rp5.140.000,5.0,4 Terjual,Surabaya,Laptop,Dell,Bekas,Shopee 
"Dell Latitude 5330 Core i5 / i7 Gen 12 RAM 8GB / 16GB SSD 128GB / 256GB / 512GB / 1TB, Layar 13""Inch",Rp5.990.000,,1 Terjual,Surabaya,Laptop,Dell,Bekas,Shopee 
DELL INSPIRON P24T AMD A9 9420E RAM 8GB HDD 500GB LAYAR 12.0 INCH BLACK,Rp1.899.000,,,Surabaya,Laptop,Dell,Bekas,Shopee 
Laptop Dell Inspiron 5301 Core i7-1165G7 NVIDIA MX350 Ram 8Gb Ssd 512Gb SCU16287,Rp9.397.500,,,Malang,Laptop,Dell,Bekas,Shopee 
DELL LATITUDE 5330 CORE i5 GEN 12 (TOUCHSCREEN) 16/256GB,Rp5.800.000,,,Bandung,Laptop,Dell,Bekas,Shopee 
Dell Latitude 3420 Core I5 Gen 11 RAM 16GB SSD 512GB NVME Bonus Tas & Mouse Wireless Windows Office,Rp4.008.001,,2 Terjual,Jakarta Pusat,Laptop,Dell,Bekas,Shopee 
DELL LATITUDE 7320/ LAPTOP DENGAN GEN TERBARU,Rp6.485.000,,,,Laptop,Dell,Bekas,Shopee 
Laptop Militer Outdoor Dell Latitude RUGGED 5420 i7 Gen8 RAM 32GB SSD 512GB Touchscreen,Rp4.795.000,,5 Terjual,Jakarta Barat,Laptop,Dell,Bekas,Shopee 
Laptop Dell Vostro 14 3000 Mengkilat,Rp8.500,4.8,56 Terjual,,Laptop,Dell,Bekas,Shopee 
Laptop Dell Latitude 5330 Intel Core i5 Generasi 12,Rp5.000.000,,,Surabaya,Laptop,Dell,Bekas,Shopee 
"Dell Latitude 5410 i5/i7 Gen 11 14"" SSD 1M Warranty",Rp3.300.000,4.9,259 Terjual,Jakarta Utara,Laptop,Dell,Bekas,Shopee 
Dell Latitude e5470 i5,Rp2.800.000,,,,Laptop,Dell,Bekas,Shopee 
Laptop Dell Latitude 7320 Core i7 Gen11| RAM 16GB | 512GB NVMe SSD | Win 11,Rp5.299.000,5.0,1 Terjual,Surabaya,Laptop,Dell,Bekas,Shopee 
Dell 5320 RAM 16Gb core i7 gen11 slim elegan 13.3 inch touchscreen,Rp5.600.000,5.0,1 Terjual,Surabaya,Laptop,Dell,Bekas,Shopee 
DELL PRO 14 ESSENTIAL PV14255 RYZEN 5 220 8GB 512GB 14.0 WUXGA,Rp9.084.000,,,Bekasi,Laptop,Dell,Bekas,Shopee 
"Dell Latitude 5420 i5 11th Gen 8GB 256GB SSD 14"" Grade A",Rp5.554.000,,,Bandung,Laptop,Dell,Bekas,Shopee 
LAPTOP DELL LATITUDE 3301 i7 8565U 8/512 SSD GARANSI,Rp2.550.000,,,Jakarta Barat,Laptop,Dell,Bekas,Shopee 
Laptop Workstation Dell Precision 5520 Intel Core i7 Gen 7 Ram 32 GB SSD 1 TB GPU Nvidia Quadro 4 GB Layar 15 Inch Touchscreen 4K,Rp4.945.600,5.0,1 Terjual,Jakarta Pusat,Laptop,Dell,Bekas,Shopee 
Laptop Dell Latitude 5420 Core I7 Gen 11 Intel Iris XE RAM 32GB SSD 1TB NVME Bonus Tas & Mouse,Rp5.308.000,,,Jakarta Pusat,Laptop,Dell,Bekas,Shopee 
"Laptop DELL Latitude 7440 intel core i5 GEN 13 IRIS FHD 14""inch RAM 16GB/SSD 1TB NVME FULLSET",Rp3.735.000,,,Jakarta Barat,Laptop,Dell,Bekas,Shopee 
Laptop Dell Latitude 5430 Core i5-1245U 16Gb SSD 512Gb SCU16314,Rp8.557.500,,,Malang,Laptop,Dell,Bekas,Shopee 
Dell Latitude 5300 Core I7 Gen 8 RAM 32GB SSD 2 TB NVME Windows 11 Bonus Tas dan Mouse Wireless,Rp3.209.999,,,Jakarta Pusat,Laptop,Dell,Bekas,Shopee 
Dell Latitude 3420 i5 8GB 512GB SSD Bonus Tas Mouse,Rp5.775.000,5.0,5 Terjual,Jakarta Barat,Laptop,Dell,Bekas,Shopee 
Laptop Dell 5400 Intel Core I7 Gen 8 RAM 8GB SSD 256GB 14inch Bonus Tas dan Mouse Wireless,Rp2.830.000,4.9,84 Terjual,Jakarta Pusat,Laptop,Dell,Bekas,Shopee 
Dell Latitude 7390 Core i5 8GB 512GB SSD Mulus,Rp5.100.000,4.9,57 Terjual,Jakarta Utara,Laptop,Dell,Bekas,Shopee 
Dell Latitude 5450 32GB 1TB SSD Windows 11,Rp10.399.000,5.0,39 Terjual,Bandung,Laptop,Dell,Bekas,Shopee 
Dell Latitude 14 5450 Ultra 5 32GB 1TB SSD,Rp9.498.000,5.0,15 Terjual,Bogor,Laptop,Dell,Bekas,Shopee 
Laptop DELL 15 DC15255 AMD RYZEN 7 7730U 16GB 512GB FHD IPS TOUCH Windows 11 Home,Rp9.499.000,5.0,7 Terjual,Jakarta Selatan,Laptop,Dell,Bekas,Shopee 
Dell Latitude 7320 Core i7 16GB 512GB SSD FHD,Rp5.499.000,4.8,10 Terjual,Jakarta Barat,Laptop,Dell,Bekas,Shopee 
"Laptop Dell Latitude 3420 V2 Intel Core i5 8GB 512GB 14"" FHD W11HOME",Rp8.199.000,,1 Terjual,,Laptop,Dell,Bekas,Shopee 
"Dell Latitude 5330 Core i7 16GB 1TB SSD 13""",Rp8.499.000,,1 Terjual,Jakarta Pusat,Laptop,Dell,Bekas,Shopee 
Laptop Gaming Dell Latitude Core i5 / i7 RAM 8GB SSD 256GB Win 10 Murah Bergaransi 6 Bulan Full Game,Rp1.770.000,4.9,3RB+ Terjual,Bandung,Laptop,Dell,Bekas,Shopee 
