detail produk-href,nama_produk,harga,rating,jumlah_terjual,lokasi_penjual,brand,kategori,kondisi,platform
https://www.tokopedia.com/ekskom/laptop-lenovo-ideapad-slim-3i-15-intel-core-i3-n305-ram-8gb-ddr5-ssd-1tb-15-6-fhd-windows-11-home-1732739924338247133-1735109762893383133?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"Laptop Lenovo Ideapad Slim 3 15 Intel 5 210H 16GB DDR5 1TB SSD 15.3"" WUXGA IPS TOUCH BL Win11 Home - UNIT + BONUS, 8GB/512GB SSD",Rp9.699.000,,2 barang berhasil terjual,Kota Bekasi,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/kotakom-offical-store/lenovo-ideapad-1i-14igl7-intel-celeron-cpu-n4020-128gb-ssd-nvme-128gb-emmc-14-hd-windows-11-original-abyss-blue-1733897590265513182?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"LENOVO IDEAPAD 1i 14IGL7 INTEL CELERON CPU N4020 128GB SSD NVMe + 128GB eMMC 14"" HD Windows 11 Original - Abyss Blue - 128GB",Rp4.576.517,,2 barang berhasil terjual,Kota Surabaya,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/infonetmalpoinsquare/lenovo-ideapad-duet-3-11ian8-intel-n200-8gb-256gb-ssd-integrated-11-5-2k-multi-touch-w11-ohs?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"LENOVO IDEAPAD DUET 3 11IAN8 INTEL N200 8GB 256GB SSD INTEGRATED 11.5"" 2K MULTI TOUCH W11 OHS",Rp8.799.000,,,,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/thinkpadofficial/lenovo-ideapad-slim-3i-14irh10-core-i5-13420h-16gb-512ssd-windows-11-office-14-inch-ips-laptop-7eid-1733131703789520266?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"Lenovo IdeaPad Slim 3i 14IRH10 Core i5 13420H 16GB 512SSD Windows 11 Office 14 Inch IPS Laptop - BWID - Ram 8gb, Normal Bundling",Rp9.699.000,5.0,Terjual 250+,Kota Administrasi Jakarta Utara,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/spartaelectronic/lenovo-thinkpad-x13-yoga-3rd-core-i7-1265u-2in1-touchscreen-ram-16gb-ssd-intel-iris-xe-murah-original-garansi-1-bulan-free-tas-dan-mouse-1732883021188400463?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"Lenovo Thinkpad X13 Yoga 3rd Core i7 1265U 2in1 Touchscreen RAM 16GB SSD Intel Iris Xe MURAH Original Garansi 1 Bulan - Free Tas dan Mouse - Yoga X13 i5 11th - 16GB, 256GB SSD",Rp5.540.000,2.0,Terjual 11,Kota Administrasi Jakarta Barat,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/lenovo-official/lenovo-v14-g5-irl-intel-core-i7-13620h-16gb-512gb-ssd-w11-oh24-1733873261706577056?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,Lenovo V14 G5 IRL Intel Core i7-13620H 16GB 512GB SSD W11 OH24 - 16GB,Rp14.499.000,5.0,Terjual 30+,Kota Administrasi Jakarta Pusat,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/spacecompid/lenovo-ideapad-slim-3-core-i5-1035g1-8gb-ram-512gb-ssd-14-inch-1732846301854401733?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"LENOVO IDEAPAD SLIM 3 [CORE i5-1035G1] 8GB RAM | 512GB SSD | 14 INCH - 4GB RAM, 256GB SSD",Rp5.099.000,5.0,Terjual 7,Kota Administrasi Jakarta Barat,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/thinkpadofficial/lenovo-thinkpad-x1-carbon-gen-13-2025-aura-edition-intel-ultra-7-258v-32gb-1tbssd-windows-11-pro-14-inch-ips-6mid-1731395819648812426?extParam=ivf%3Dtrue%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,Lenovo ThinkPad X1 Carbon Gen 13 2025 Aura Edition Intel Ultra 7 258V 32GB 1TBSSD Windows 11 Pro 14 inch IPS 6MID - Normal Bundling,Rp43.499.000,5.0,Terjual 40+,Kota Administrasi Jakarta Utara,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/lenovolegion/lenovo-legion-pro-5-16iax10h-rtx5070ti-12gb-oled-ultra-9-275hx-32gb-1tb-w11-ohs-m365b-16-0-wqxga-240hz-24zrgb-1732281784207312588?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"LENOVO LEGION PRO 5 16IAX10H RTX5070TI 12GB OLED ULTRA 9 275HX 32GB 1TB W11+OHS+M365B 16.0 WQXGA 240HZ 24ZRGB - 32GB/1TBSSD, LAPTOP",Rp42.499.000,4.9,Terjual 30+,Kota Administrasi Jakarta Pusat,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/thinkpadofficial/lenovo-loq-essential-15arp10e-rtx-4050-6gb-gddr6-amd-ryzen-7-7735hs-16gb-512ssd-144hz-15-6-inch-1bid-1734292391610779018?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,Lenovo LOQ Essential 15ARP10E RTX 4050 6GB GDDR6 AMD Ryzen 7 7735HS 16GB 512SSD 144Hz 15.6 Inch 1BID - Normal Bundling,Rp15.999.000,5.0,Terjual 100+,Kota Administrasi Jakarta Utara,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/thinkpadofficial/lenovo-v15-gen-5-irl-15-inch-intel-core-i3-1315u-8gb-512ssd-windows-11-office-fhd-ips-numpad-8nid-1732382035594872202?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"Lenovo V15 Gen 5 IRL 15 inch Intel Core i3 1315u 8GB 512SSD Windows 11 Office FHD IPS Numpad 8NID - 8GB Windows 11 Home, Normal Bundling",Rp8.199.000,4.9,Terjual 750+,Kota Administrasi Jakarta Utara,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/lenovoauthorizedbandung/wenny-wijaya-x-lenovo-authorized-bandung-lenovo-ideapad-slim-3-14amn8-ryzen-3-7320u-8gb-512gb-14-w11-m365-ohs24-1733302945930053593?extParam=ivf%3Dtrue%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"[Wenny Wijaya x Lenovo Authorized bandung] Lenovo IdeaPad Slim 3 14AMN8 Ryzen 3 7320U 8GB 512GB 14"" W11+M365+OHS24 - Arctic Grey, NON MOUSE",Rp10.745.000,5.0,Terjual 2,Kota Bandung,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/lenovo-indonesia-official/lenovo-loq-i7-13650hx-rtx4050-512gb-ssd-12gb-win11-ohs-1732581278107993610?extParam=ivf%3Dtrue%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"Lenovo LOQ i7-13650HX RTX4050 512GB SSD 12GB WIN11+OHS - 16GB_STANDAR, TANPA_ANTIGORES",Rp19.699.000,5.0,Terjual 15,Kota Administrasi Jakarta Barat,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/agresidbekasi/lenovo-ideapad-slim-1-14ijl7-intel-n4500-ram-16gb-1tbssd-win11-ohs-14-0-hd-grey-1732832301732496561?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"Lenovo Ideapad Slim 1 14IJL7 Intel N4500 Ram 16Gb 1Tbssd Win11+Ohs 14.0 HD Grey - Unit + Free AGP, Ram 16Gb/512ssd",Rp7.698.700,5.0,Terjual 60+,Kota Bekasi,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/sinarmulia/lenovo-ideapad-slim-3i-i3-1315u-256gb-ssd-8gb-win11-ohs-1732255429800331039?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"Lenovo Ideapad Slim 3i i3-1315U 256GB SSD 8GB Win11+OHS - ABYSS BLUE, TANPA_ANTIGORES",Rp7.899.000,5.0,Terjual 250+,Kota Administrasi Jakarta Barat,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/sholehonl/lenovo-ideapad-slim-14igl7-intel-n4020-4gb-storage-256gb-wifi-6-14-hd-w11-1731488621803767015?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"Lenovo Ideapad Slim 14IGL7 Intel N4020 4GB STORAGE 256GB Wifi 6 14""HD W11 - 256GB",Rp5.052.506,5.0,Terjual 17,Kota Administrasi Jakarta Pusat,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/lenovo-authorized-makassar/lenovo-ideapad-slim-3-14amn8-ryzen-3-ram-8gb-ssd-512gb-win11-ohs-arctic-grey-82xn006qid-non-antigores-28d1e?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,Lenovo IdeaPad Slim 3 14AMN8 Ryzen 3 RAM 8GB SSD 512GB WIN11+OHS Arctic Grey (82XN006QID) - Non Antigores,Rp6.910.000,,,,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/lenovo-store-by-dgi/lenovo-gaming-loq-essential-15arp10e-1aid-amd-ryzen-7-7735hs-16gb-512gb-rtx-3050-6gb-gddr6-win-11-office-home-2024-m365-1733844740301489790?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,LENOVO GAMING LOQ ESSENTIAL 15ARP10E 1AID AMD RYZEN 7-7735HS 16GB 512GB RTX 3050 6GB GDDR6 WIN 11 + OFFICE HOME 2024 +M365 - Luna Grey,Rp14.205.000,5.0,Terjual 80+,Kota Administrasi Jakarta Pusat,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/alphadatanetworkindo/lenovo-ideapad-330-intel-n4000-8gb-ram-512gb-ssd-14-w10-office-2021-1732280921548751996?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"Lenovo Ideapad 330 Intel N4000 8gb Ram 512gb SSD 14"" W10 OFFICE 2021 - HITAM, (PROMO)4GB/500GB HDD",Rp4.500.000,5.0,Terjual 100+,Kota Administrasi Jakarta Utara,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/lenovojaktim/lenovo-ideapad-slim-3-83eq003jid-83eq003kid-intel-core-i5-12450h-16gb-512gb-ssd-intel-uhd-graphics-windows-11-ohs-14-fhd-ips-2y-abyss-blue-45985?extParam=ivf%3Dtrue%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"Lenovo IdeaPad Slim 3 83EQ003JID / 83EQ003KID || Intel Core i5-12450H 16GB 512GB SSD Intel UHD Graphics Windows 11 OHS 14"" FHD IPS 2Y - Abyss Blue",Rp9.999.000,5.0,Terjual 3,Kota Administrasi Jakarta Timur,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/lenovo-tangerang/lenovo-v15-i3-1315u-512gb-ssd-8gb-fhd-ips-win11-ohs-1731294887233226750?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"Lenovo V15 i3-1315U 512GB SSD 8GB FHD IPS Win11+OHS - 8GB_STANDAR, +ANTIGORES",Rp8.699.000,4.9,Terjual 100+,Kota Tangerang,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/lenovolegion/lenovo-ideapad-slim-3-14amn8-ryzen-5-7520-16gb-512gb-w11-ohs-14-fhd-backlit-1732698520497325772?extParam=ivf%3Dtrue%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"LENOVO IDEAPAD SLIM 3 14AMN8 RYZEN 5 7520 16GB 512GB W11+OHS 14"" FHD BACKLIT - LAPTOP",Rp10.599.000,,,,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/lenovolegion/legion-5-5i-15irx10-i7-13650hx-rtx5050-8gb-16gb-512gb-w11-ohs-m365b-15-3wuxga-165hz-100srgb-blit-1732985491408062156?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"Legion 5 5i 15IRX10 i7 13650HX RTX5050 8GB/ 16GB 512GB W11+OHS+M365B 15.3WUXGA 165HZ 100SRGB BLIT - LAPTOP, 16GB/512GB",Rp24.499.000,4.7,Terjual 500+,Kota Administrasi Jakarta Pusat,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/agresid/lenovo-ideapad-slim-3-14-i7-13620h-16gb-512gb-w11-ohs-14-0-wuxga-ips-1731231333087740995?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch%26whid%3D1635963,"LENOVO IDEAPAD SLIM 3 14 I7 13620H 16GB 512GB W11+OHS 14.0 WUXGA IPS - Non Bundle, WINDOWS 11 HOME",Rp13.499.000,4.8,Terjual 250+,Kota Administrasi Jakarta Utara,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/laptopstorebali/lenovo-ideapad-1-14igl7-82v6008aid-celeron-n4020-8gb-512gb-w11-ohs-1731025495588177859?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,LENOVO IdeaPad 1 14IGL7 82V6008AID CELERON N4020 8GB 512GB W11 OHS,Rp5.450.000,,,Kota Denpasar,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/blessing-computer-bali/lenovo-ideapad-slim-3-14irh10-83k000byid-core-i5-13420h-8gb-512gb-w11-ohs-m365-cosmic-blue-1731298946202895375?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,LENOVO IdeaPad Slim 3 14IRH10 83K000BYID Core i5 13420H 8GB 512GB W11 OHS M365 Cosmic Blue,Rp10.239.000,5.0,Terjual 30+,Kota Denpasar,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/starjayaelectronic/laptop-lenovo-thinkpad-x1-yoga-5-i7-gen-10-16gb-512gb-free-tas-mouse-1733117588343523243?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"Laptop Lenovo Thinkpad x1 Yoga 5 i7 gen 10 16gb/512gb Free Tas/Mouse - YOGA L13 i5-10, 8GB/256GB",Rp4.500.000,4.7,Terjual 100+,Kota Administrasi Jakarta Barat,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/lenovo-official/lenovo-ideapad-slim-5-14irh10r-intel-core-7-240h-16gb-512gb-w11-oh24-1732653239972431008?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,Lenovo IdeaPad Slim 5 14IRH10R Intel Core 7 240H 16GB  512GB W11 OH24 - Luna Grey,Rp17.199.000,,2 barang berhasil terjual,Kota Administrasi Jakarta Pusat,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/lenovolegion/lenovo-ideapad-slim-3-14arp10-ryzen-7-7735hs-16gb-512gb-w11-ohs-m365b-14-wuxga-ips-1733399938334688972?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"LENOVO IDEAPAD SLIM 3 14ARP10 RYZEN 7 7735HS 16GB 512GB W11+OHS+M365B 14"" WUXGA IPS - LAPTOP, 16GB",Rp12.949.000,5.0,Terjual 60+,Kota Administrasi Jakarta Pusat,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/ohsid/lenovo-ideapad-1-14igl7-n4020-4gb-512gb-ssd-14-0-win11-office-free-bag-laptop-mouse-1730337531088569647-1735288887153886511?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"LENOVO IDEAPAD 1 N4020 8GB 512GB SSD 14"" INCH Win11+Office intel UHD free BAG LAPTOP-MOUSE - antigores, 8GB/256GB SSD",Rp3.587.850,5.0,Terjual 1,Kota Administrasi Jakarta Barat,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/densacom-store/lenovo-v14-vaid-amd-athlon-silver-7120u-8gb-256gb-dos-1731233511353124021?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,LENOVO V14 VAID AMD ATHLON SILVER 7120U 8GB 256GB DOS,Rp8.000.000,5.0,Terjual 40+,Kab. Kediri,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/alienwareofficial/lenovo-ideapad-slim-1-14-intel-celeron-n4500-n4020-8gb-512gb-256gb-ssd-w11-ohs-14-0-laptop-consumer-murah-cepat-ringan-ssd-kencang-ram-besar-anti-panas-cocok-untuk-office-kuliah-zoom-netflix-editing-kerja-harian-1731584239384233235?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch%26whid%3D1496513,"LENOVO IDEAPAD SLIM 1 14 INTEL CELERON N4500 N4020 8GB 512GB 256GB SSD W11+OHS 14.0 - Laptop Consumer Murah, Cepat & Ringan – SSD Kencang, RAM Besar, Anti Panas, Cocok untuk Office, Kuliah, Zoom, Netflix, Editing & Kerja Harian - N4020 - 8/256GB, LAPTOP",Rp5.799.000,5.0,Terjual 100+,Kota Administrasi Jakarta Utara,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/lenovo-store-by-dgi/lenovo-ideapad-slim-3i-c0id-intel-core-i7-13620h-16gb-512gb-14-wuxga-ips-intel-uhd-graphics-win11-ohs-1733136523230873214?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"Lenovo IdeaPad 3 14IRH10 83K000FRID 83K000FNID | Intel Core i7-13620H | 16GB RAM | 512GB SSD | 14"" WUXGA IPS | Windows 11 Home + Office + M365 - Luna Grey",Rp13.505.000,5.0,Terjual 100+,Kota Administrasi Jakarta Pusat,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/collinsofficial/lenovo-ideapad-slim-5-14irh10r-core-7-240h-16gb-512gb-14-wuxga-oled-w11-ohs-1732929849415075015?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch%26whid%3D6541860,"LENOVO IdeaPad Slim 5 14IRH10R CORE 7-240H 16GB 512GB 14"" WUXGA OLED W11 OHS - BLUE",Rp17.199.000,5.0,Terjual 90+,Kota Administrasi Jakarta Pusat,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/lenovolegion/lenovo-legion-pro-5-16irx10-i9-14900hz-geforce-rtx5060-8gb-ram32gb-1tb-ssd-w11-ohs-m365b-16-0-wqxga-240hz-100dcip3-24zrgb-1732245672714012364?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"LENOVO LEGION PRO 5 16IRX10 I9 14900HZ GEFORCE RTX5060 8GB RAM32GB 1TB SSD W11+OHS+M365B 16.0 WQXGA 240HZ 100DCIP3 24ZRGB - 32GB/1TBSSD, LAPTOP",Rp29.999.000,4.9,Terjual 500+,Kota Administrasi Jakarta Pusat,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/collinsofficial/lenovo-loq-15irx9-i5-13450hx-rtx3050-512gb-15-6-fhd-srgb-100-w11-ohs-1734346158589904071?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"LENOVO LOQ 15IRX9 i5-13450HX RTX3050 512GB 15.6"" FHD sRGB 100% W11 OHS - PROMO 16GB",Rp17.399.000,5.0,Terjual 2 rb+,Kota Administrasi Jakarta Pusat,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/greencomputerbalikpapan/lenovo-ideapad-slim-1-n4500-8gb-256gb-ssd-14-hd-win11-ohs-1732791411341690135?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"LENOVO Ideapad Slim 1 N4500 8GB 256GB SSD 14""HD Win11 OHS",Rp6.851.000,,,Kota Balikpapan,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/lenovolegion/lenovo-loq-15irx10-i5-13450hx-rtx5050-8gb-12gb-512gb-w11-ohs-m365b-15-6-fhd-144hz-100srgb-24zrgb-1732845697459652300?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"LENOVO LOQ 15ARP10E GEFORCE RTX 3050 6GB Ryzen 7 170 16GB 512GB W11+OHS 15.6"" FHD IPS 300nits 100% sRGB 144Hz 2Y PREM+2ADP D1ID - 16GB/512GB, LAPTOP",Rp14.999.000,4.7,Terjual 100+,Kota Administrasi Jakarta Pusat,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/laptopgrosirid/lenovo-ideapad-slim-3-ryzen-5-7530-8gb-1tb-ssd-win11-14-0-fhd-ips-backlit-1734461559103128905?extParam=ivf%3Dtrue%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"[PROMO] Lenovo Ideapad Slim 3 Ryzen 5 7530 8GB 1TB Ssd Win11 14.0"" Fhd Ips Backlit - 8GB/512GB, UNIT ONLY",Rp9.598.000,5.0,Terjual 4,Kota Administrasi Jakarta Selatan,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/lenovolegion/lenovo-loq-essential-15iax9e-i5-12450hx-rtx3050-6gb-16gb-512gb-w11-ohs-m365b-15-6fhd-144hz-100srgb-blit-2y-prem-2adp-gry-1733518859327604428?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"LENOVO LOQ ESSENTIAL 15IAX9E i5 12450HX RTX3050 6GB/ 16GB 512GB W11+OHS+M365B 15.6FHD 144HZ 100SRGB BLIT 2Y PREM+2ADP GRY - LAPTOP, 16GB-512GB",Rp14.999.000,4.9,Terjual 250+,Kota Administrasi Jakarta Pusat,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/lenovo-indonesia-official/lenovo-ideapad-slim-3i-i3-1315u-512gb-ssd-8gb-win11-ohs-1732286925747160586?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"Lenovo Ideapad Slim 3i i3-1315U 512GB SSD 8GB Win11+OHS - Artic Grey, TANPA_ANATIGORES",Rp8.449.000,4.9,Terjual 100+,Kota Administrasi Jakarta Barat,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/lenovolegion/lenovo-v14-g4-amd-ryzen-3-7320-8gb-256gb-w11-ohs-14-fhd-1732595066053953228?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"Lenovo V14 G4 AMD RYZEN 3 7320 8GB 256GB W11+OHS 14"" FHD - LAPTOP, WINDOWS 11",Rp7.499.000,5.0,Terjual 30+,Kota Administrasi Jakarta Pusat,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/agresid/lenovo-v14-g4-ryzen-3-7320-8gb-256gb-w11-14-0fhd-1733867220247544899?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"LENOVO V14 G4 RYZEN 3 7320 8GB 256GB W11 14.0FHD - Non Bundle, NON OFFICE",Rp7.499.000,4.9,Terjual 80+,Kota Administrasi Jakarta Utara,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/lenovojaktim/lenovo-ideapad-slim-3-83eq006hid-83eq006gid-intel-core-i5-12450h-16gb-512gb-ssd-intel-uhd-graphics-windows-11-home-ohs-14-fhd-ips-2y-abyss-blue-16fed?extParam=ivf%3Dtrue%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"Lenovo IdeaPad Slim 3 83EQ006HID / 83EQ006GID || Intel Core i5-12450H 16GB 512GB SSD Intel UHD Graphics Windows 11 Home OHS 14"" FHD IPS 2Y - Abyss Blue",Rp9.999.000,5.0,Terjual 3,Kota Administrasi Jakarta Timur,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/new-rizkyapple/laptop-lenovo-ideapad-slim-3i-14iru8-i3-1315u-ram-8gb-256gb-512gbgb-ssd-14-fhd-windows-11-ohs-1734334252336579710?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"Laptop Lenovo Ideapad Slim 3i 14IRU8 i3-1315U RAM 8GB 256GB 512GBGB SSD 14"" FHD Windows 11 OHS - 256GB Abyss Blue",Rp7.584.000,4.9,Terjual 100+,Kota Administrasi Jakarta Pusat,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/lenovo-indonesia-official/lenovo-ideapad-slim-3i-i3-1315u-512gb-ssd-8gb-win11-ohs-1731416925351282186?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"Lenovo Ideapad Slim 3i i3-1315U 512GB SSD 8GB Win11+OHS - ARCTIC GREY, TANPA_ANTIGORES",Rp8.449.000,4.9,Terjual 80+,Kota Administrasi Jakarta Barat,Lenovo,Laptop,Baru,Tokopedia
