web_scraper_order,web_scraper_start_url,nama produk,harga,rating,jumlah terjual,lokasi penjual,detail produk,nama toko
"1778260046-163","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","Zyrex sky 232 mini Celeron n4020 Ram 4gb Ssd 256gb sd 64gb intel uhd 12 inc Murah aja","Rp1.300.000","","","Kota Tangerang","https://www.tokopedia.com/adrianlaptop-318/zyrex-sky-232-mini-celeron-n4020-ram-4gb-ssd-256gb-sd-64gb-intel-uhd-12-inc-murah-aja-1731182177010222507?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","Adrianlaptop"
"1778260051-164","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","Laptop Office Zyrex Intel Core i3 4GB SSD, Bekas, Sehat, Kuat, Normal, Siap Pakai","Rp1.225.000","4.3","Terjual 6","Kota Semarang","https://www.tokopedia.com/digitalmajushop/laptop-office-zyrex-intel-core-i3-4gb-ssd-bekas-sehat-kuat-normal-siap-pakai-1731300903670351730?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","Digital Maju Shop"
"1778260057-165","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","Laptop Zyrex Sky 232 Celeron-N3350 Ram 4/256Gb+64Gb READYJKT BERGARANS","Rp1.650.000","5","Terjual 2","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/bursalaptopefek/laptop-zyrex-sky-232-celeron-n3350-ram-4-256gb-64gb-readyjkt-bergarans?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","Bursa laptop efek"
"1778260062-166","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","Zyrex Bunaken Intel Celeron N4000 Ram 4gb Ssd 256gb +Emmc 64Gb SCU20999","Rp1.925.000","","","Kota Malang","https://www.tokopedia.com/javasolution/zyrex-bunaken-intel-celeron-n4000-ram-4gb-ssd-256gb-emmc-64gb-scu20999-1731528635153220743?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","Java solution laptop"
"1778260067-167","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","Laptop Zyrex W240HU, Core i5-2520M, 4/320Gb, Black","Rp1.200.000","","","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/drcomkomputer/laptop-zyrex-w240hu-core-i5-2520m-4-320gb-black-1730889101196625512?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","DrCom_NEW"
"1778260072-168","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","Laptop ZYREX SKY232 Prime","Rp2.500.000","","","Kab. Bekasi","https://www.tokopedia.com/zeinstyy/laptop-zyrex-sky232-prime-1731410151911622207?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","Zeinstyy"
"1778260077-169","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","ZYREX BUNAKEN 14,0"" Laptop dengan Layar 14 Inci dan Prosesor  Intel Celeron untuk Kinerja Optimal","Rp1.650.000","","","Kota Administrasi Jakarta Utara","https://www.tokopedia.com/dutanusalogam/zyrex-bunaken-14-0-laptop-dengan-layar-14-inci-dan-prosesor-intel-celeron-untuk-kinerja-optimal-1733772991912904385?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","Mitra Nusa Logam"
"1778260082-170","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","Zyrex ASXU, Amd A9-9400, Gen 7Th, Ram 4/128Gb, Super Slim, Like New","Rp1.850.000","5","Terjual 3","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/drcomkomputer/zyrex-asxu-amd-a9-9400-gen-7th-ram-4-128gb-super-slim-like-new?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","DrCom_NEW"
"1778260087-171","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","Zyrex Notebook Celeron N4020 Ram 4Gb Ssd 256Gb eMMc 64Gb SCU16921","Rp1.722.600","","","Kota Malang","https://www.tokopedia.com/bedak52/zyrex-notebook-celeron-n4020-ram-4gb-ssd-256gb-emmc-64gb-scu16921?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","Bedak52"
"1778260092-172","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","Laptop Zyrex Sky 232 Mini Intel Celeron N4020 Ram 4Gb Laptop Workplus Not Advan Laptop Soulmate Not Axioo MyBook Hype 1 Not ADVAN Laptop AI Gen Ultra With Ai Normal Siap Pakai - Laptop Murah - Laptop Malang - Laptop Gaming - Bergaransi - Laptop Bekas - Emmc64","Rp1.475.000","5","Terjual 1","Kota Malang","https://www.tokopedia.com/javasolution/laptop-zyrex-sky-232-mini-intel-celeron-n4020-ram-4gb-laptop-workplus-not-advan-laptop-soulmate-not-axioo-mybook-hype-1-not-advan-laptop-ai-gen-ultra-with-ai-normal-siap-pakai-laptop-murah-laptop-malang-laptop-gaming-bergaransi-laptop-bekas-1731144986068551471?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","Java solution laptop"
"1778260098-173","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","Zyrex Chromebook M432, OS Chromebook, Celeron-N4500, 4/32Gb, Like New","Rp950.000","4.7","Terjual 70+","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/drcomkomputer/zyrex-chromebook-m432-os-chromebook-celeron-n4500-4-32gb-like-new?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","DrCom_NEW"
"1778260103-174","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","Laptop Zyrex Notebook Intel Celeron N4020 Ram 4Gb Ssd 256Gb Emmc 64Gb","Rp1.732.500","","","Kota Malang","https://www.tokopedia.com/bedak52/laptop-zyrex-notebook-intel-celeron-n4020-ram-4gb-ssd-256gb-emmc-64gb-1731277634458912256?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","Bedak52"
"1778260108-175","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","NoteBook Second Student Zyrex Sky 232 Mini 256 GB SSD 11,6 Full HD Intel","Rp1.800.000","","","Kota Administrasi Jakarta Timur","https://www.tokopedia.com/librad/notebook-second-student-zyrex-sky-232-mini-256-gb-ssd-11-6-full-hd-intel?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","LIBRA D SHOP"
"1778260113-176","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","ZYREX NB SKY 232 PRIME INTEL CORE I5-1035G7 VGA IRIS PLUS RAM 8GB SSD 512GB","Rp4.550.000","","","Kota Medan","https://www.tokopedia.com/markasnya-laptop-official/zyrex-nb-sky-232-prime-intel-core-i5-1035g7-vga-iris-plus-ram-8gb-ssd-512gb?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","Markasnya Laptop Official"
"1778260118-177","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","Laptop Zyrex NoteBook D-TECH AMD Ryzen 5 3500U Ram 16Gb Ssd 256Gb - 8GB, 256GB","Rp4.290.000","","","Kota Malang","https://www.tokopedia.com/javasolution/zyrex-notebook-d-tech-amd-ryzen-5-3500u-ram-16gb-ssd-256gb-1734498876809708679?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","Java solution laptop"
"1778260124-178","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","Laptop Zyrex Sky Cruiser 20, i3-10110, 10Th, Ram 4/256Gb, IPS","Rp2.850.000","","1 barang berhasil terjual","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/drcomkomputer/laptop-zyrex-sky-cruiser-20-i3-10110-10th-ram-4-256gb-ips?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","DrCom_NEW"
"1778260129-179","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","Laptop Zyrex Sky 232, Celeron - N3350, Ram 4/256Gb, Black","Rp1.600.000","5","Terjual 10","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/drcomkomputer/laptop-zyrex-sky-232-celeron-n3350-ram-4-256gb-black?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","DrCom_NEW"
"1778260134-180","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","Notebook Zyrex Sky 232/ Celeron - N3350/ HD Graphics/ Ram 4/256Gb","Rp1.550.000","5","Terjual 22","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/drcomkomputer/notebook-zyrex-sky-232-celeron-n3350-hd-graphics-ram-4-256gb?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","DrCom_NEW"
"1778260193-181","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","ADVAN SOULMATE 1405 INTEL CELERON N4020 RAM 4/128 SSD (2024) 26444","Rp1.450.000","","","Kota Tangerang","https://www.tokopedia.com/fineapplestore/advan-soulmate-1405-intel-celeron-n4020-ram-4-128-ssd-2024-26444-1734631763208079111?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D20260508170857B3967A0E938DC20F63P0%26src%3Dsearch","Fine Applestore"
"1778260198-182","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","Advan WorkPlus Air 1502 Oled AMD Ryzen 5 7535HS Ram 16 SSD 512 0255 dus","Rp7.000.000","","","Kota Tangerang","https://www.tokopedia.com/camlaystore/advan-workplus-air-1502-oled-amd-ryzen-5-7535hs-ram-16-ssd-512-0255-dus-1734912304651667328?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D20260508170857B3967A0E938DC20F63P0%26src%3Dsearch","Camlay Store"
"1778260204-183","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","Laptop Advan Soulmate 1405, Intel Celeron N4020, Ram4Gb/Ssd128Gb, #Window 11","Rp1.900.000","","1 barang berhasil terjual","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/syifarezza/laptop-advan-soulmate-1405-intel-celeron-n4020-ram4gb-ssd128gb-window-11-1731593550076872197?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D20260508170857B3967A0E938DC20F63P0%26src%3Dsearch","SR.Laptop.Store"
"1778260209-184","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","Advan soulmate 1405 Celeron N4020 Ram 4gb Emmc 128gb Layar 14”","Rp1.900.000","","","Kab. Kepulauan Meranti","https://www.tokopedia.com/archive-hamzahalifstore-1652229716/advan-soulmate-1405-celeron-n4020-ram-4gb-emmc-128gb-layar-14-1730839509589198098?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D20260508170857B3967A0E938DC20F63P0%26src%3Dsearch","AACOM19"
"1778260214-185","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","ADVAN WORKPRO 1701 12TH GEN INTEL CORE I5-1245014 RAM 8/256 SSD (2024) 29173","Rp4.200.000","","","Kota Tangerang","https://www.tokopedia.com/fineapplestore/advan-workpro-1701-12th-gen-intel-core-i5-1245014-ram-8-256-ssd-2024-29173-1733990757441570567?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D20260508170857B3967A0E938DC20F63P0%26src%3Dsearch","Fine Applestore"
"1778260220-186","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","ADVAN TRANSFORMERS 1405 INTEL N100 RAM 4GB SSD 128GB 2024 (16278)","Rp1.800.000","","","Kota Tangerang","https://www.tokopedia.com/fineapplestore/advan-transformers-1405-intel-n100-ram-4gb-ssd-128gb-2024-16278-1734538844524545799?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D20260508170857B3967A0E938DC20F63P0%26src%3Dsearch","Fine Applestore"
"1778260225-187","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","","","","","","https://www.tokopedia.com/technopart-laptop/laptop-advan-work-pro-lite-i5-ram-8gb-ssd-256-vga-intel-hd-1732081053346071557?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D20260508170857B3967A0E938DC20F63P0%26src%3Dsearch",""
"1778260231-188","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","Advan Workpro 1701 2024 Intel core i3 1220P RAM 8 GB SSD 256 GB (14810)","Rp3.100.000","","","Kota Tangerang","https://www.tokopedia.com/fineapplestore/advan-workpro-1701-2024-intel-core-i3-1220p-ram-8-gb-ssd-256-gb-14810-1734567190575875847?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D20260508170857B3967A0E938DC20F63P0%26src%3Dsearch","Fine Applestore"
"1778260237-189","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","ADVAN TBOOK TRANSFORMERS 1405 INTEL N100 RAM 4GB SSD 128GB 2024 (04211)","Rp1.800.000","","","Kota Tangerang","https://www.tokopedia.com/fineapplestore/advan-tbook-transformers-1405-intel-n100-ram-4gb-ssd-128gb-2024-04211-1734341408816531207?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D20260508170857B3967A0E938DC20F63P0%26src%3Dsearch","Fine Applestore"
"1778260243-190","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","Advan 1406 Intel Core Ultra 5 125H Ram 16 SSD 512 3013","Rp7.700.000","","","Kota Tangerang","https://www.tokopedia.com/camlaystore/advan-1406-intel-core-ultra-5-125h-ram-16-ssd-512-3013-1733729953472153472?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D20260508170857B3967A0E938DC20F63P0%26src%3Dsearch","Camlay Store"
"1778260249-191","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","Laptop ADVAN WORKPLUS RYZEN 5","Rp6.100.000","","","Kab. Tangerang","https://www.tokopedia.com/maxxika-market/laptop-advan-workplus-ryzen-5-1734838911630673879?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D20260508170857B3967A0E938DC20F63P0%26src%3Dsearch","Maxxika market"
"1778260255-192","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","Laptop Advan Workpro Intel i5 Memory 8GB/512 GB - Laptop","Rp5.500.000","","","Kab.Ciamis","https://www.tokopedia.com/fera-learning-buddies/laptop-advan-workpro-intel-i5-memory-8gb-512-gb-laptop-1732965995709760542?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D20260508170857B3967A0E938DC20F63P0%26src%3Dsearch","Fera Learning Buddies"
"1778260261-193","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","Laptop Advan Soulmate 1405, AMD Ryzen 5 - 3500U Ram 8Gb SSD 256Gb Vga Amd Radeon (TM) Graphics Windows 11  Stylish Design FHD","Rp3.800.000","","","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/kajoedstore17/laptop-advan-soulmate-1405-amd-ryzen-5-3500u-ram-8gb-ssd-256gb-vga-amd-radeon-tm-graphics-windows-11-stylish-design-fhd-1732149428592740180?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D20260508170857B3967A0E938DC20F63P0%26src%3Dsearch","kajoedstore17"
"1778260267-194","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","Laptop Advan Soulmate 1405, Celeron N4020, 8/128Gb, Black","Rp2.100.000","","1 barang berhasil terjual","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/bursalaptopefek/laptop-advan-soulmate-1405-celeron-n4020-8-128gb-black-1731151929143100905?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D20260508170857B3967A0E938DC20F63P0%26src%3Dsearch","Bursa laptop efek"
"1778260273-195","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","LAPTOP ADVAN WORKPLUS AMD RYZEN 5","Rp5.600.000","","","Kab. Tangerang","https://www.tokopedia.com/maxxika-market/laptop-advan-workplus-amd-ryzen-5-1734838531652552663?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D20260508170857B3967A0E938DC20F63P0%26src%3Dsearch","Maxxika market"
"1778260278-196","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","READY STOCK BANYAK FULLSET LIKE NEW!! LAPTOP ADVAN SOULMATE 1405, CELERON N4020, BLACK - 4 gb","Rp1.900.000","","","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/partisiid/ready-stock-banyak-fullset-like-new-laptop-advan-soulmate-1405-celeron-n4020-black-1730866250591537141?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D20260508170857B3967A0E938DC20F63P0%26src%3Dsearch","ataracom"
"1778260284-197","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","Laptop Advan Soulmate 1405 Intel Celeron N4020 Ram 4Gb Ssd 128Gb Laptop murah - 4GB, 128GB","Rp2.035.000","","","Kota Malang","https://www.tokopedia.com/javasolution/laptop-advan-soulmate-1405-intel-celeron-n4020-ram-4gb-ssd-128gb-laptop-murah-1734499632702784647?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D20260508170857B3967A0E938DC20F63P0%26src%3Dsearch","Java solution laptop"
"1778260290-198","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","Advan soulmate 1405 Celeron n4020 Ram 4gb Sd 128gb 14 inci Murah aja","Rp2.000.000","","","Kota Tangerang","https://www.tokopedia.com/adrianlaptop-318/advan-soulmate-1405-celeron-n4020-ram-4gb-sd-128gb-14-inci-murah-aja-1730922065487496619?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D20260508170857B3967A0E938DC20F63P0%26src%3Dsearch","Adrianlaptop"
"1778260295-199","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","ADVAN 1405 INTEL N100 RAM 4/128 SSD (2024) 48906","Rp1.800.000","","","Kota Tangerang","https://www.tokopedia.com/fineapplestore/advan-1405-intel-n100-ram-4-128-ssd-2024-48906-1734405638756796167?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D20260508170857B3967A0E938DC20F63P0%26src%3Dsearch","Fine Applestore"
"1778260301-200","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","Laptop Advan Soulmate 1405, 1.33Kg, Lengkap, Silver","Rp1.900.000","","1 barang berhasil terjual","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/partisiid/laptop-advan-soulmate-1405-1-33kg-lengkap-silver-1734643176512652502?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D20260508170857B3967A0E938DC20F63P0%26src%3Dsearch","ataracom"
"1778260307-201","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","Advan 1405 (2023) Intel Celeron N4020 Ram 4/128 SSD (07616)","Rp1.650.000","","","Kota Tangerang","https://www.tokopedia.com/fineapplestore/advan-1405-2023-intel-celeron-n4020-ram-4-128-ssd-07616-1734566232507647751?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D20260508170857B3967A0E938DC20F63P0%26src%3Dsearch","Fine Applestore"
"1778260312-202","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","Advan Soulmatee Intel N4020","Rp2.000.000","","","Kab. Sleman","https://www.tokopedia.com/boslaptop/advan-soulmatee-intel-n4020-1731269721752045215?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D20260508170857B3967A0E938DC20F63P0%26src%3Dsearch","Bos Laptop"
"1778260318-203","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","ADVAN T-BOOK Transformers 1405 Laptop Office Intel Core N100 4GB RAM 128GB SSD 14 HD Display Garansi 1 Bulan","Rp2.400.000","","","Kab. Sleman","https://www.tokopedia.com/superlaptopjogja/advan-t-book-transformers-1405-laptop-office-intel-core-n100-4gb-ram-128gb-ssd-14-hd-display-garansi-1-bulan-1733134149840373719?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D20260508170857B3967A0E938DC20F63P0%26src%3Dsearch","SUPERLAPTOPJOGJA"
"1778260323-204","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","LAPTOP ADVAN 360 STYLUS PRO","Rp4.500.000","","","Kota Bandar Lampung","https://www.tokopedia.com/noctivay/laptop-advan-360-stylus-pro-1734341420934727529?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D20260508170857B3967A0E938DC20F63P0%26src%3Dsearch","Noctivay"
"1778260329-205","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","","","","","","https://www.tokopedia.com/simanisstorelaptop/laptop-advan-solmate-intel-celeron-n4020-ram-4gb-ssd-128gb-2nd?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D20260508170857B3967A0E938DC20F63P0%26src%3Dsearch",""
"1778260334-206","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","Laptop Advan Tbook Nsns1 Ram 4/128gb","Rp2.250.000","","","Kota Surabaya","https://www.tokopedia.com/081235902324/laptop-advan-tbook-nsns1-ram-4-128gb-1732488217124832693?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D20260508170857B3967A0E938DC20F63P0%26src%3Dsearch","hafidzcellwtc"
"1778260340-207","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","laptop advan Tbook transformers siap pakai buat kerja,kuliah,sekolah","Rp2.500.000","","","Kota Bandung","https://www.tokopedia.com/dindin-sunardin/laptop-advan-tbook-transformers-siap-pakai-buat-kerja-kuliah-sekolah-1732770823860553219?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D20260508170857B3967A0E938DC20F63P0%26src%3Dsearch","dindin sunardin_NEW"
"1778260346-208","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","Advan Workplus Heritage 16GB / 512GB Ryzen 5 7535HS - BEKAS Pembelian Juni 2025","Rp6.950.000","","1 barang berhasil terjual","Kab. Wajo","https://www.tokopedia.com/mtz-storeid/advan-workplus-heritage-16gb-512gb-ryzen-5-7535hs-bekas-pembelian-juni-2025-1733641673442494054?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D20260508170857B3967A0E938DC20F63P0%26src%3Dsearch","MTZ Store.id"
"1778260352-209","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20advan","ADVAN AI GEN 2025 WIDOWS 11PRO 24GB RAM FREE HDD EXTERNAL 1TB","Rp9.000.000","","","Kota Administrasi Jakarta Pusat","https://www.tokopedia.com/deleted_sesua1pesan4n_1749583800/advan-ai-gen-2025-widows-11pro-24gb-ram-free-hdd-external-1tb-1734924323201254766?extParam=ivf%3Dfalse%26keyword%3Dlaptop+advan%26search_id%3D20260508170857B3967A0E938DC20F63P0%26src%3Dsearch","didieuaya"
