web_scraper_order,web_scraper_start_url,nama produk,harga,rating,jumlah terjual,lokasi penjual,detail produk,nama toko
"1777477354-576","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20acer","Acer Aspire 5 A514, Intel Core i5-10210U, Gen 10Th, Ram 8/512Gb, #DualVga: - UHD Graphics, -Nvidia GeForce MX250 2Gb, Super Slim, Cantik, Lengkap, Blue","Rp5.600.000","","2 barang berhasil terjual","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/bursalaptopefek/acer-aspire-5-a514-intel-core-i5-10210u-gen-10th-ram-8-512gb-dualvga-uhd-graphics-nvidia-geforce-mx250-2gb-super-slim-cantik-lengkap-blue?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D20260429153910577BCC914F9E5535ANC7%26src%3Dsearch","Bursa laptop efek"
"1777477358-577","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20acer","Laptop Acer ASPIRE Core I3  vga Nvidia Ram 8 GB SSD 128 GB Sepesial Game Dan Desain","Rp2.300.000","5","Terjual 1","Kota Administrasi Jakarta Pusat","https://www.tokopedia.com/hologramcompute/laptop-acer-aspire-core-i3-vga-nvidia-ram-8-gb-ssd-128-gb-sepesial-game-dan-desain-1731661208816223315?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D20260429153910577BCC914F9E5535ANC7%26src%3Dsearch","hologram comp"
"1777477361-578","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20acer","ACER ASPIRE 3 A314-22-R20Z | Ryzen 5-3500U 12GB SSD 256GB 14""HD W11","Rp4.500.000","5","Terjual 1","Kota Surabaya","https://www.tokopedia.com/rizkyitstore/acer-aspire-3-a314-22-r20z-ryzen-5-3500u-12gb-ssd-256gb-14-hd-w11-1733209692917892948?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D20260429153910577BCC914F9E5535ANC7%26src%3Dsearch","RizkyITStore"
"1777477366-579","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20acer","Acer Swift 3 SF314-56G Intel Core i5-8265U 8GB SSD 256GB MX250","Rp4.700.000","","1 barang berhasil terjual","Kota Bandung","https://www.tokopedia.com/kenzilaptop/acer-swift-3-sf314-56g-intel-core-i5-8265u-8gb-ssd-256gb-mx250?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D20260429153910577BCC914F9E5535ANC7%26src%3Dsearch","KenziLaptop Bandung"
"1777477370-580","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20acer","Acer Aspire 5 Slim A514 Core i3-1115G4 Ram8Gb Ssd512Gb MX350 SCU15907","Rp5.592.000","5","Terjual 1","Kota Malang","https://www.tokopedia.com/javasolution/acer-aspire-5-slim-a514-core-i3-1115g4-ram8gb-ssd512gb-mx350-scu15907?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D20260429153910577BCC914F9E5535ANC7%26src%3Dsearch","Java solution laptop"
"1777477374-581","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20acer","Laptop Acer Gaming Core i3 VGA Nvidia Ram 8 GB SSD 256 Laptop Design Editing Murah Siap Pakai - Ram 4 HDD 500","Rp2.300.000","5","Terjual 16","Kota Administrasi Jakarta Pusat","https://www.tokopedia.com/yogscomp/laptop-acer-gaming-core-i3-vga-nvidia-ram-8-gb-ssd-256-laptop-design-editing-murah-siap-pakai-1734043096410391931?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D20260429153910577BCC914F9E5535ANC7%26src%3Dsearch","YOGS COMP"
"1777477378-582","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20acer","[PROMO] Acer Travelmate P214-52 i5 Gen 10 RAM 8GB SSD 256GB Keyboard US Backlight Hitam Garansi 1 Bulan Stock Terbatas","Rp3.650.000","","2 barang berhasil terjual","Kota Administrasi Jakarta Pusat","https://www.tokopedia.com/tstore88-2/promo-acer-travelmate-p214-52-i5-gen-10-ram-8gb-ssd-256gb-keyboard-us-backlight-hitam-garansi-1-bulan-stock-terbatas-1731470958136821661?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D20260429153910577BCC914F9E5535ANC7%26src%3Dsearch","Tstore888"
"1777477382-583","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20acer","Acer aspire 11","Rp850.000","5","Terjual 1","","https://www.tokopedia.com/ifstorebogor/acer-aspire-11?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D20260429153910577BCC914F9E5535ANC7%26src%3Dsearch","if STORE BOGOR"
"1777477386-584","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20acer","acer aspire V5-471 i3-3217u","Rp1.465.000","","1 barang berhasil terjual","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/kenidshop-1/acer-aspire-v5-471-i3-3217u?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D20260429153910577BCC914F9E5535ANC7%26src%3Dsearch","KEN ID SHOP"
"1777477391-585","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20acer","LAPTOP ACER ASPIRE A315 AMD ATHLON RAM 8GB SSD 256GB","Rp2.950.000","5","Terjual 3","Kota Bekasi","https://www.tokopedia.com/oneklikcomputer/laptop-acer-aspire-a315-amd-athlon-ram-8gb-ssd-256gb-1732312610893301259?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D20260429153910577BCC914F9E5535ANC7%26src%3Dsearch","One Klik Computer"
"1777477395-586","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20acer","Laptop Acer Aspire 3 ryzen 5 Ram 8/ Ssd 512","Rp5.000.000","","1 barang berhasil terjual","Kota Bogor","https://www.tokopedia.com/zianchastore/laptop-acer-aspire-3-ryzen-5-ram-8-ssd-512-1731703501275432351?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D20260429153910577BCC914F9E5535ANC7%26src%3Dsearch","ZianchaStore"
"1777477399-587","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20acer","ACER ASPIRE A315 RYZEN 3 3250U 8GB RAM 128GB SSD FHD VEGA 3 CAM MULUS","Rp2.650.000","5","Terjual 10","Kota Administrasi Jakarta Selatan","https://www.tokopedia.com/shoozay/acer-aspire-a315-ryzen-3-3250u-8gb-ram-128gb-ssd-fhd-vega-3-cam-mulus?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D20260429153910577BCC914F9E5535ANC7%26src%3Dsearch","Shoozay"
"1777477404-588","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20acer","Laptop Acer Aspire 3 A314-33, Intel Celeron-N4000, Ram 4Gb / 1Tb Hdd","Rp2.000.000","","","","https://www.tokopedia.com/drcomkomputer/laptop-acer-aspire-3-a314-33-intel-celeron-n4000-ram-4gb-1tb-hdd?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D20260429153910577BCC914F9E5535ANC7%26src%3Dsearch",""
"1777477408-589","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20acer","Laptop Acer Aspire S3 Intel Core i3-2367m Ram4gb Hdd320gb Slim Normal","Rp1.600.000","5","Terjual 1","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/syifarezza/laptop-acer-aspire-s3-intel-core-i3-2367m-ram4gb-hdd320gb-slim-normal?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D20260429153910577BCC914F9E5535ANC7%26src%3Dsearch","SR.Laptop.Store"
"1777477412-590","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20acer","Acer Chromebook Spin 13 / i5-8th / i7-8th RAM 16GB / Chromebook acer spin 13 - Spin 13 i5 Gen 8","Rp2.590.000","5","Terjual 30+","Kota Administrasi Jakarta Pusat","https://www.tokopedia.com/kokolaptopku/acer-chromebook-spin-13-i5-8th-i7-8th-ram-16gb-chromebook-acer-spin-13-1731938799556134459?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D20260429153910577BCC914F9E5535ANC7%26src%3Dsearch","Koko Laptopku"
"1777477416-591","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20acer","Laptop Acer V5-473, #Backlight, Lengkap, Grey, Intel Hd Graphics","Rp2.500.000","","","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/partisiid/laptop-acer-v5-473-backlight-lengkap-grey-intel-hd-graphics?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D20260429153910577BCC914F9E5535ANC7%26src%3Dsearch","ataracom"
"1777477420-592","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20acer","Acer aspire 5 i3-1005G1 8GB 512SSD+OPTANE 16GB 14,0FHD IPS W11 +OHS","Rp4.699.000","5","Terjual 1","Kab. Tangerang","https://www.tokopedia.com/sumtra/acer-aspire-5-i3-1005g1-8gb-512ssd-optane-16gb-14-0fhd-ips-w11-ohs?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D20260429153910577BCC914F9E5535ANC7%26src%3Dsearch","Afiqa Computer"
"1777477424-593","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20acer","Acer Aspire Go 14 AG14-31P 2024 Intel core i3 N305 RAM 8 GB SSD 512 GB (EA2N00)","Rp4.000.000","","","Kota Tangerang","https://www.tokopedia.com/fineapplestore/acer-aspire-go-14-ag14-31p-2024-intel-core-i3-n305-ram-8-gb-ssd-512-gb-ea2n00-1734872249642354439?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D20260429153910577BCC914F9E5535ANC7%26src%3Dsearch","Fine Applestore"
"1777477428-594","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20acer","Laptop Acer Celeron 14 inch/ Ram 4gb/ SSD 128gb/256gb/ FREE MOUSE - 128 gb","Rp1.869.000","3.9","Terjual 10","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/hokky-4/laptop-acer-celeron-14-inch-ram-4gb-ssd-128gb-256gb-free-mouse-128-gb?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D20260429153910577BCC914F9E5535ANC7%26src%3Dsearch","hokky88gadget"
"1777477432-595","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20acer","LAPTOP ACER Z476 CORE i3 GEN 6 RAM 8GB SSD 128gb","Rp2.250.000","5","Terjual 6","Kota Bekasi","https://www.tokopedia.com/oneklikcomputer/laptop-acer-z476-core-i3-gen-6-ram-8gb-ssd-128gb-1732067315447531019?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D20260429153910577BCC914F9E5535ANC7%26src%3Dsearch","One Klik Computer"
"1777477437-596","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20acer","LAPTOP ACER E5-475 GEN 7 CORE i5 NVIDIA RAM 8GB SSD 256GB","Rp2.949.000","5","Terjual 3","Kota Bekasi","https://www.tokopedia.com/oneklikcomputer/laptop-acer-e5-475-gen-7-core-i5-nvidia-ram-8gb-ssd-256gb-1731768223375590923?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D20260429153910577BCC914F9E5535ANC7%26src%3Dsearch","One Klik Computer"
"1777477440-597","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20acer","Promo...!!! LAPTOP LEPTOP SECOND ACER 14 INC HANYA 2JT AN SIAP PAKAI","Rp1.799.000","5","Terjual 2","Kota Administrasi Jakarta Timur","https://www.tokopedia.com/rodesi/promo-laptop-leptop-second-acer-14-inc-hanya-2jt-an-siap-pakai?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D20260429153910577BCC914F9E5535ANC7%26src%3Dsearch","MITRA LAPTOP"
"1777477444-598","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20acer","LAPTOP ACER TRAVELMATE P214 CORE I7 GEN 11th RAM 8GB SSD 128GB+HDD 1TB GEFORCE MX330 LAYAR 14""INCH LIKENEW","Rp6.550.000","","1 barang berhasil terjual","Kota Surakarta","https://www.tokopedia.com/hardjanco/laptop-acer-travelmate-p214-core-i7-gen-11th-ram-8gb-ssd-128gb-hdd-1tb-geforce-mx330-layar-14-inch-likenew-1732147658636428542?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D20260429153910577BCC914F9E5535ANC7%26src%3Dsearch","Hardjan Store"
"1777477448-599","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20acer","Acer Aspire 532h","Rp900.000","3","Terjual 1","Kota Tangerang","https://www.tokopedia.com/wisdom/acer-aspire-532h?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D20260429153910577BCC914F9E5535ANC7%26src%3Dsearch","Wisdom Laptop Murah"
"1777477451-600","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20acer","Laptop/notebook Acer aspire 3 A311-31 Intel Celeron N4000 RAM 4/256GB","Rp2.000.000","5","Terjual 1","Kota Bandung","https://www.tokopedia.com/simanisstorelaptop/laptop-notebook-acer-aspire-3-a311-31-intel-celeron-n4000-ram-4-256gb?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D20260429153910577BCC914F9E5535ANC7%26src%3Dsearch","Simanis store laptop"
"1777477455-601","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20acer","Acer Aspire 3 A314 22 amd 3020e","Rp2.250.000","5","Terjual 1","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/kenidshop-1/acer-aspire-3-a314-22-amd-3020e-1732378147876734381?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D20260429153910577BCC914F9E5535ANC7%26src%3Dsearch","KEN ID SHOP"
"1777477459-602","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20acer","LAPTOP ACER A314 AMD A9 RAM 8 GB SSD 256GB","Rp2.500.000","5","Terjual 6","Kota Bekasi","https://www.tokopedia.com/oneklikcomputer/laptop-acer-a314-amd-a9-ram-8-gb-ssd-256-gb?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D20260429153910577BCC914F9E5535ANC7%26src%3Dsearch","One Klik Computer"
"1777477463-603","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20acer","SALE / LAPTOP ACER INTEL CORE i3 / RAM 4GB / HDD 1TB / WINDOWS 10 - HDD 500GB","Rp1.850.000","4.8","Terjual 19","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/bandar-electronics/sale-laptop-acer-intel-core-i3-ram-4gb-hdd-1tb-windows-10-hdd-500gb?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D20260429153910577BCC914F9E5535ANC7%26src%3Dsearch","Gudang Laptops"
"1777477467-604","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20acer","Laptop Acer Aspire Z3-451  Amd A8 - 7410  Ram 8/500Gb BERGARANSI","Rp1.800.000","5","Terjual 1","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/humbleco/laptop-acer-aspire-z3-451-amd-a8-7410-ram-8-500gb-bergaransi?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D20260429153910577BCC914F9E5535ANC7%26src%3Dsearch","murahstore20"
"1777477471-605","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20acer","Netbook Acer Aspire One Blue Second Murah","Rp1.299.000","5","Terjual 4","Kab. Bandung","https://www.tokopedia.com/pandulur2/netbook-acer-aspire-one-blue-second-murah?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D20260429153910577BCC914F9E5535ANC7%26src%3Dsearch","PD 2"
"1777477476-606","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20acer","LAPTOP ACER Z1402 CORE i3 RAM 8GB SSD 128GB","Rp2.099.000","5","Terjual 7","Kota Bekasi","https://www.tokopedia.com/oneklikcomputer/laptop-acer-z1402-core-i3-ram-8gb-ssd-128gb-1731673458179671563?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D20260429153910577BCC914F9E5535ANC7%26src%3Dsearch","One Klik Computer"
"1777477481-607","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20acer","ACER ASPIRE E5 471 CORE i3 16GB SSD 256GB","Rp1.850.000","","","","https://www.tokopedia.com/avemedia/acer-aspire-e5-471-core-i3-16gb-ssd-256gb?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D20260429153910577BCC914F9E5535ANC7%26src%3Dsearch",""
"1777477487-608","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20acer","Kode pk251205009 Laptop Acer AL14-31P - Processor : Intel N100","Rp2.900.000","","","Kota Surabaya","https://www.tokopedia.com/atsthree/kode-pk251205009-laptop-acer-al14-31p-processor-intel-n100-1734122369820821193?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D20260429153910577BCC914F9E5535ANC7%26src%3Dsearch","ATSthree"
"1777477492-609","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20acer","Acer Aspire 5 A514-51G, Intel Core i5-8265U, Gen 8Th, Ram 8/512Gb","Rp3.600.000","5","Terjual 2","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/drcomkomputer/acer-aspire-5-a514-51g-intel-core-i5-8265u-gen-8th-ram-8-512gb-1731529618580997286?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D20260429153910577BCC914F9E5535ANC7%26src%3Dsearch","DrCom_NEW"
"1777477495-610","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20acer","Laptop Acer Aspire 5 A514, Intel Core i3-1005G1, Ram 4/256Gb","Rp3.400.000","5","Terjual 2","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/drcomkomputer/laptop-acer-aspire-5-a514-intel-core-i3-1005g1-ram-4-256gb?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D20260429153910577BCC914F9E5535ANC7%26src%3Dsearch","DrCom_NEW"
"1777477499-611","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20acer","Laptop Acer Swift 3 SF314-511 Intel Core i5-1135G7 16GB SSD 512GB IPS","Rp6.500.000","","1 barang berhasil terjual","Kota Bandung","https://www.tokopedia.com/kenzilaptop/laptop-acer-swift-3-sf314-511-intel-core-i5-1135g7-16gb-ssd-512gb-ips?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D20260429153910577BCC914F9E5535ANC7%26src%3Dsearch","KenziLaptop Bandung"
"1777477503-612","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20acer","LAPTOP ACER ASPIRE 5 A315 CORE I3 GEN 10 RAM 8GB SSD 256GB","Rp3.600.000","5","Terjual 4","Kota Bekasi","https://www.tokopedia.com/oneklikcomputer/laptop-acer-aspire-5-a315-core-i3-gen-10-ram-8gb-ssd-256gb-1731687871851693579?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D20260429153910577BCC914F9E5535ANC7%26src%3Dsearch","One Klik Computer"
"1777477507-613","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20acer","Laptop Acer Aspire 4750 Intel Core i5-2410M Ram8gb","Rp1.525.000","","1 barang berhasil terjual","Kota Malang","https://www.tokopedia.com/javasolution/laptop-acer-aspire-4750-intel-core-i5-2410m-ram8gb-1731143539864799023?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D20260429153910577BCC914F9E5535ANC7%26src%3Dsearch","Java solution laptop"
"1777477512-614","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20acer","acer aspire 5 black coral","Rp6.500.000","5","Terjual 1","Kota Pekalongan","https://www.tokopedia.com/agus-elektronik99/acer-aspire-5-black-coral-1729892612861560228?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D20260429153910577BCC914F9E5535ANC7%26src%3Dsearch","agus elektronik99"
"1777477516-615","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20acer","Acer Swift SFX14-41G Gaming Ryzen 5 Nvidia GTX 1650 Ram 16 GB SSD 512 Sepesial Game Dan Desain","Rp8.500.000","5","Terjual 24","Kota Administrasi Jakarta Pusat","https://www.tokopedia.com/hologramcompute/acer-swift-sfx14-41g-gaming-ryzen-5-nvidia-gtx-1650-ram-16-gb-ssd-512-sepesial-game-dan-desain-1731661256123909203?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D20260429153910577BCC914F9E5535ANC7%26src%3Dsearch","hologram comp"
"1777477520-616","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20acer","Laptop Acer Aspire 14 /Intel Core i3 /Ram 4gb /Hdd 1tera /FRE MOUSE - 4gb/500gb","Rp2.100.000","4.6","Terjual 40+","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/hokky-4/laptop-acer-aspire-14-intel-core-i3-ram-4gb-hdd-1tera-fre-mouse-4gb-500gb?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D20260429153910577BCC914F9E5535ANC7%26src%3Dsearch","hokky88gadget"
"1777477524-617","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20acer","LAPTOP ACER E5-473G CORE I3 NVIDIA RAM 8GB SSD 128GB + HDD 500GB","Rp2.275.000","5","Terjual 3","Kota Bekasi","https://www.tokopedia.com/oneklikcomputer/laptop-acer-e5-473g-core-i3-nvidia-ram-8gb-ssd-128gb-hdd-500gb-1731683660929467915?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D20260429153910577BCC914F9E5535ANC7%26src%3Dsearch","One Klik Computer"
"1777477528-618","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20acer","Laptop Bekas Acer Aspire A314-41 A4-9120E 4GB/SSD128GB Biru mantap","Rp3.400.000","5","Terjual 1","Kota Bandung","https://www.tokopedia.com/azismmstore/laptop-bekas-acer-aspire-a314-41-a4-9120e-4gb-ssd128gb-biru-mantap?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D20260429153910577BCC914F9E5535ANC7%26src%3Dsearch","AzisMM Store BDG"
"1777477532-619","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20acer","ASPIRE LITE AL14-31P INTEL N100 Ram 8GB SSD 256GB WUXGA","Rp3.450.000","","","Kab. Sukoharjo","https://www.tokopedia.com/umscomputer/aspire-lite-al14-31p-intel-n100-ram-8gb-ssd-256gb-wuxga-1730834949292197553?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D20260429153910577BCC914F9E5535ANC7%26src%3Dsearch","UMS Computer Solo"
"1777477536-620","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20acer","ACER ASPIRE A315 RYZEN 3 3200U 8GB RAM 128GB SSD VEGA 3 FHD CAM MURAHM","Rp2.900.000","5","Terjual 18","Kota Administrasi Jakarta Selatan","https://www.tokopedia.com/shoozay/acer-aspire-a315-ryzen-3-3200u-8gb-ram-128gb-ssd-vega-3-fhd-cam-murahm?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D20260429153910577BCC914F9E5535ANC7%26src%3Dsearch","Shoozay"
"1777477540-621","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20acer","LAPTOP Acer Aspire 3 A314-21  AMD A9 SSD 256 GB","Rp1.599.999","","","Kab. Bantul","https://www.tokopedia.com/bkl-laptop/laptop-acer-aspire-3-a314-21-amd-a9-ssd-256-gb-1733108214952593214?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D20260429153910577BCC914F9E5535ANC7%26src%3Dsearch","BKL LAPTOP"
"1777477544-622","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20acer","ACER GAMING CORE I7 GEN 6 NVIDIA RAM 8 GB SSD 256 GB SEPESIAL GAME DAN DESAIN","Rp3.300.000","4.8","Terjual 13","","https://www.tokopedia.com/hologramcompute/acer-gaming-core-i7-gen-6-nvidia-ram-8-gb-ssd-256-gb-sepesial-game-dan-desain-1731661255168722003?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D20260429153910577BCC914F9E5535ANC7%26src%3Dsearch","hologram comp"
