web_scraper_order,web_scraper_start_url,nama produk,harga,rating,jumlah terjual,lokasi penjual,detail produk,nama toko
"1777255817-719","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=Laptop%20Acer","Acer Aspire Lite AL14 32P - Celeron N150 8GB 512GB SSD 14""WUXGA W11+OHS - NON BUNDLING, 256GB SSD","Rp6.399.000","4.9","Terjual 250+","Kota Administrasi Jakarta Utara","https://www.tokopedia.com/intelstore-id/acer-aspire-lite-al14-31p-celeron-n150-8gb-512gb-ssd-14-wuxga-w11-ohs-1731424825084511658?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D20260427015709F9B902FC3289AF2D9FIG%26src%3Dsearch","INTEL STORE ID"
"1777255860-720","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=Laptop%20Infinix","","","","","","https://www.tokopedia.com/laptoponeitcsby/advan-workmate-ryzen-5-3500-8gb-256gb-w11-14-0uwuxga-ips-gry-1732553854612899441?extParam=ivf%3Dfalse%26keyword%3Dlaptop+infinix%26search_id%3D202604270210198E98D81F821730095CUP%26src%3Dsearch",""
"1777255864-721","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=Laptop%20Infinix","Laptop Murah Zyrex D-Tech Ryzen 5 3500U 16GB 256GB Windows 11 14.0 - NON BUNDLE, 8GB - 256GB","Rp6.249.000","4.9","Terjual 22","Kota Depok","https://www.tokopedia.com/agresiddepok/laptop-murah-zyrex-d-tech-ryzen-5-3500u-16gb-256gb-windows-11-14-0-1734374417474356373?extParam=ivf%3Dfalse%26keyword%3Dlaptop+infinix%26search_id%3D202604270210198E98D81F821730095CUP%26src%3Dsearch","Agres ID Depok"
"1777255868-722","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=Laptop%20Infinix","ADVAN Laptop Soulmate X2 AMD 3020e 8GB 128GB 14 Inch FHD Windows 11 Baru","Rp3.599.000","","","","https://www.tokopedia.com/aslamprintermalang/laptop-terbaru-murah-advan-workmate-amd-ryzen-5-3500u-ram-8gb-256gb-ssd-windows-11-original-1732149020605384208?extParam=ivf%3Dfalse%26keyword%3Dlaptop+infinix%26search_id%3D202604270210198E98D81F821730095CUP%26src%3Dsearch",""
"1777255872-723","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=Laptop%20Infinix","ADVAN TBOOK N100 / SOULMATE N4020 8GB 512GB 256GB 128GB W11+OFFICE 14.0 - TBOOK - 4/128, LAPTOP","Rp4.199.000","5","Terjual 60+","Kota Administrasi Jakarta Utara","https://www.tokopedia.com/prostorecomputer/advan-tbook-n100-soulmate-n4020-8gb-512gb-256gb-128gb-w11-office-14-0-1730909195192010651?extParam=ivf%3Dfalse%26keyword%3Dlaptop+infinix%26search_id%3D202604270210198E98D81F821730095CUP%26src%3Dsearch%26whid%3D1366602","ProStoreComputer"
"1777255876-724","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=Laptop%20Infinix","Advan Soulmate X2 AMD Athlon 3020E 8GB 128GB 14"" FHD IPS W11","Rp4.059.000","","1 barang berhasil terjual","Kota Surakarta","https://www.tokopedia.com/risccomputer/advan-soulmate-x2-amd-athlon-3020e-8gb-128gb-14-fhd-ips-w11-1733363058620663568?extParam=ivf%3Dfalse%26keyword%3Dlaptop+infinix%26search_id%3D202604270210198E98D81F821730095CUP%26src%3Dsearch","Risc Computer"
"1777255880-725","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=Laptop%20Infinix","ADVAN SOULMATE X2 3020e 8GB 128GB INTEGRATED 14"" FHD IPS W11","Rp3.879.000","","1 barang berhasil terjual","Kota Administrasi Jakarta Selatan","https://www.tokopedia.com/infonetmallambasador/advan-soulmate-x2-3020e-8gb-128gb-integrated-14-fhd-ips-w11-1732351585629865111?extParam=ivf%3Dtrue%26keyword%3Dlaptop+infinix%26search_id%3D202604270210198E98D81F821730095CUP%26src%3Dsearch","INFONET Mall Ambasador"
"1777255885-726","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=Laptop%20Infinix","","","","","","https://www.tokopedia.com/advanstore/advan-workmate-amd-ryzen-5-3500u-8gb-256gb-14-inch-fhd-16-10-ips-wifi-5-upgradable-free-windows-11-garansi-resmi-1-tahun-1732195776192677735?extParam=ivf%3Dtrue%26keyword%3Dlaptop+infinix%26search_id%3D202604270210198E98D81F821730095CUP%26src%3Dsearch%26whid%3D21392088",""
"1777255888-727","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=Laptop%20Infinix","ADVAN WORKMATE RYZEN 5 3500U 8GB 256GB SSD 14"" FHD+ W11 ROSE GOLD, GREY, BLUE - GREY","Rp5.784.000","5","Terjual 14","Kota Administrasi Jakarta Pusat","https://www.tokopedia.com/infonetmanggadua/advan-workmate-ryzen-5-3500u-8gb-256gb-ssd-14-fhd-w11-rose-gold-grey-blue-1733755059638339096?extParam=ivf%3Dfalse%26keyword%3Dlaptop+infinix%26search_id%3D202604270210198E98D81F821730095CUP%26src%3Dsearch","Infonet Mangga Dua"
"1777255892-728","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=Laptop%20Infinix","","","","","","https://www.tokopedia.com/agresidjogja/zyrex-lifebook-n4020-8gb-128gb-14-0-hd-w11-1731471246416577908?extParam=ivf%3Dfalse%26keyword%3Dlaptop+infinix%26search_id%3D202604270210198E98D81F821730095CUP%26src%3Dsearch",""
"1777255896-729","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=Laptop%20Infinix","Advan EVO-X 2 in 1 Laptop 16"" Intel Core i3-1215U 12GB RAM 512GB SSD 2K IPS Windows 11H dengan Baterai 6000mAh dan Kamera HD - UNIT ONLY","Rp7.699.000","5","Terjual 4","Kota Depok","https://www.tokopedia.com/infonet-margonda-depok/advan-evo-x-2-in-1-laptop-16-intel-core-i3-1215u-12gb-ram-512gb-ssd-2k-ips-windows-11h-dengan-baterai-6000mah-dan-kamera-hd-1733821136786917291?extParam=ivf%3Dfalse%26keyword%3Dlaptop+infinix%26search_id%3D202604270210198E98D81F821730095CUP%26src%3Dsearch","INFONET MARGONDA DEPOK"
"1777255901-730","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=Laptop%20Infinix","","","","","","https://www.tokopedia.com/klacomputerofficial/advan-soulmate-x-amd-3020e-8gb-128gb-ssd-upgradable-14-inch-fhd-windows-11-original-charger-type-c-1734496116169344906?extParam=ivf%3Dfalse%26keyword%3Dlaptop+infinix%26search_id%3D202604270210198E98D81F821730095CUP%26src%3Dsearch%26whid%3D20798812",""
"1777255905-731","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=Laptop%20Infinix","LAPTOP AXIOO HYPE 1  | N4020 4GB / 8GB 128GB 14"" HD Windows 11 - 4GB / 128GB, NON BUNDLING","Rp3.849.000","5","Terjual 250+","Kota Administrasi Jakarta Utara","https://www.tokopedia.com/axiooslimbook/laptop-axioo-hype-1-n4020-4gb-8gb-128gb-14-hd-windows-11-1734319035774829935?extParam=ivf%3Dfalse%26keyword%3Dlaptop+infinix%26search_id%3D202604270210198E98D81F821730095CUP%26src%3Dsearch","Axioo Official Store ID"
"1777255909-732","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=Laptop%20Infinix","ADVAN WORKPRO LITE INTEL CORE I5 12450H 8GB 512GB 14 INCH FHD IPS WIN 11 Baterai Jam - 8 gb, ssd 256","Rp6.799.000","5","Terjual 6","Kab. Kediri","https://www.tokopedia.com/hexxacom/advan-workpro-lite-intel-core-i5-12450h-8gb-512gb-14-inch-fhd-ips-win-11-baterai-jam-1730167025197614673?extParam=ivf%3Dfalse%26keyword%3Dlaptop+infinix%26search_id%3D202604270210198E98D81F821730095CUP%26src%3Dsearch","hexxacom"
"1777255912-733","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=Laptop%20Infinix","Laptop TECNO Megabook K15S Ryzen 5 7430U 16GB 512GB SSD Win11 + Office – 15.6"" FHD Laptop Tipis Laptop Kerja - LAPTOP, K15S RYZEN 5 - 8/512","Rp6.574.000","5","Terjual 750+","Kota Administrasi Jakarta Utara","https://www.tokopedia.com/royalltech/laptop-tecno-megabook-k15s-ryzen-5-7430u-16gb-512gb-ssd-win11-office-15-6-fhd-laptop-tipis-laptop-kerja-1732500936874231287?extParam=ivf%3Dfalse%26keyword%3Dlaptop+infinix%26search_id%3D202604270210198E98D81F821730095CUP%26src%3Dsearch%26whid%3D4029903","royalltech"
"1777255916-734","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=Laptop%20Infinix","ADVAN Soulmate X 3020e 14"" IPS FHD AMD 3020e 8GB/128GB Vga Radeon Vega 3 Windows 11 Laptop Original dengan Garansi Resmi Indonesia - Bundling 1","Rp4.449.000","5","Terjual 5","Kota Depok","https://www.tokopedia.com/infonet-margonda-depok/advan-soulmate-x-3020e-14-ips-fhd-amd-3020e-8gb-128gb-vga-radeon-vega-3-windows-11-laptop-original-dengan-garansi-resmi-indonesia-1733123574684616619?extParam=ivf%3Dfalse%26keyword%3Dlaptop+infinix%26search_id%3D202604270210198E98D81F821730095CUP%26src%3Dsearch","INFONET MARGONDA DEPOK"
"1777255919-735","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=Laptop%20Infinix","ADVAN Laptop 2 In 1 360 Go Touchscreen AMD Ryzen 3-3200U 14 Inch IPS FHD 8GB 256GB Win 11 Original Garansi Resmi - 360 Go, 360 Go Win 11","Rp5.399.000","","1 barang berhasil terjual","Kota Surabaya","https://www.tokopedia.com/klacomputerofficial/advan-laptop-2-in-1-360-go-touchscreen-amd-ryzen-3-3200u-14-inch-ips-fhd-8gb-256gb-win-11-original-garansi-resmi-1734497391127267210?extParam=ivf%3Dfalse%26keyword%3Dlaptop+infinix%26search_id%3D202604270210198E98D81F821730095CUP%26src%3Dsearch%26whid%3D20798812","KLA Computer"
"1777255923-736","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=Laptop%20Infinix","LAPTOP ZYREX LIFEBOOK L-BOOK INTEL N4020/8GB/128GB/14""/W11","Rp3.950.000","5","Terjual 7","Kota Medan","https://www.tokopedia.com/herok/laptop-zyrex-lifebook-l-book-intel-n4020-8gb-128gb-14-w11-1732553965817922640?extParam=ivf%3Dfalse%26keyword%3Dlaptop+infinix%26search_id%3D202604270210198E98D81F821730095CUP%26src%3Dsearch","HeroK"
"1777255926-737","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=Laptop%20Infinix","LAPTOP Hp EliteBook 840 G5 Core i7 Gen8 RAM 32GB/512GB SSD FREE TAS - 840 G3 i5 GEN 6, 8GB/128GB","Rp2.600.000","4.8","Terjual 250+","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/starjayaelectronic/laptop-hp-elitebook-840-g5-core-i7-gen8-ram-32gb-512gb-ssd-free-tas-1733699840056330155?extParam=ivf%3Dfalse%26keyword%3Dlaptop+infinix%26search_id%3D202604270210198E98D81F821730095CUP%26src%3Dsearch","STAR JAYA ELECTRONIC"
"1777255930-738","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=Laptop%20Infinix","ADVAN LAPTOP SOULMATE X2 AMD 3020 RAM 8GB 128GB W11 14 INCH IPS WHT - NORMAL, WHITE","Rp3.999.000","","100+ barang berhasil terjual","Kota Administrasi Jakarta Utara","https://www.tokopedia.com/gateway/advan-laptop-soulmate-x2-amd-3020-ram-8gb-128gb-w11-14-inch-ips-wht-1733336201244411317-1735061070419559861?extParam=ivf%3Dtrue%26keyword%3Dlaptop+infinix%26search_id%3D202604270210198E98D81F821730095CUP%26src%3Dsearch","Gateway Indonesia Comp"
"1777255934-739","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=Laptop%20Infinix","Infinix Xpad 20 8GB+256GB - Display 11.0 inches - Mediatek Helio G88 - 7000 mAh - Garansi resmi - 8/256 Grey","Rp2.729.000","4.7","Terjual 250+","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/bintangtimurselindo/infinix-xpad-20-8gb-256gb-display-11-0-inches-mediatek-helio-g88-7000-mah-garansi-resmi-1731653270341453502?extParam=ivf%3Dfalse%26keyword%3Dlaptop+infinix%26search_id%3D202604270210198E98D81F821730095CUP%26src%3Dsearch","BintangTimurSelindo"
"1777255938-740","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=Laptop%20Infinix","Infinix Note 60 8/256GB - Up to 16GB Extended RAM - Dimensity 7400 Ultimate - 6.78” 1.5K Amoled - 50MP - 6500 mAh - NFC - Mightnight Black","Rp4.499.000","4.9","Terjual 500+","Kota Semarang","https://www.tokopedia.com/officialinfinix/infinix-note-60-8-256gb-up-to-16gb-extended-ram-dimensity-7400-ultimate-6-78-1-5k-amoled-50mp-6500-mah-nfc-1734307144564049284?extParam=ivf%3Dfalse%26keyword%3Dlaptop+infinix%26search_id%3D202604270210198E98D81F821730095CUP%26src%3Dsearch%26whid%3D18657253","Infinix Indonesia"
"1777255942-741","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=Laptop%20Infinix","ADVAN Workmate AMD Ryzen 5 3500U 16GB 1TB 14"" Inch FHD+ 16:10 IPS WiFi 5 Garansi Resmi - Grey, 8GB | 256GB","Rp5.689.000","5","Terjual 100+","Kota Administrasi Jakarta Selatan","https://www.tokopedia.com/ten-com/advan-workmate-amd-ryzen-5-3500u-16gb-1tb-14-inch-fhd-16-10-ips-wifi-5-garansi-resmi-1733962514164385031?extParam=ivf%3Dfalse%26keyword%3Dlaptop+infinix%26search_id%3D202604270210198E98D81F821730095CUP%26src%3Dsearch","Ten Com"
"1777255946-742","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=Laptop%20Infinix","ADVAN WORKMATE RYZEN 5 3500U 8GB 256GB SSD INTEGRATED 14"" FHD+ W11 GREY - Grey","Rp5.799.000","5","Terjual 18","Kota Tangerang","https://www.tokopedia.com/it-tangerang/advan-workmate-ryzen-5-3500u-8gb-256gb-ssd-integrated-14-fhd-w11-grey-1733462865762223467?extParam=ivf%3Dfalse%26keyword%3Dlaptop+infinix%26search_id%3D202604270210198E98D81F821730095CUP%26src%3Dsearch","IT TANGERANG"
"1777255950-743","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=Laptop%20Infinix","ADVAN Soulmate X AMD 3020e RAM16GB SSD512GB 14 FHD IPS Windows 11 - 128GB, 4GB","Rp3.349.000","5","Terjual 60+","Kota Administrasi Jakarta Pusat","https://www.tokopedia.com/skytechstoreid/advan-soulmate-x-amd-3020e-ram16gb-ssd512gb-14-fhd-ips-windows-11-1731541737376417582?extParam=ivf%3Dfalse%26keyword%3Dlaptop+infinix%26search_id%3D202604270210198E98D81F821730095CUP%26src%3Dsearch","SKYTECH STORE ID"
"1777255954-744","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=Laptop%20Infinix","ADVAN SOULMATE X2 AMD 3020 8GB 128GB W11 14.0 IPS WHT / BLU - White, Unit Only","Rp3.999.000","5","Terjual 2","Kota Surabaya","https://www.tokopedia.com/techpoint/advan-soulmate-x2-amd-3020-8gb-128gb-w11-14-0-ips-wht-blu-1732764314132973030-1735311850620421606?extParam=ivf%3Dfalse%26keyword%3Dlaptop+infinix%26search_id%3D202604270210198E98D81F821730095CUP%26src%3Dsearch","Tech Point"
"1777255957-745","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=Laptop%20Infinix","Laptop SPC Style 3 - AMD Ryzen 3 3200U 8GB 256GB SSD Vega 3 IPS 14"" FHD Backlit - Grey","Rp5.500.000","4.5","Terjual 2","Kota Administrasi Jakarta Utara","https://www.tokopedia.com/spcindonesia/laptop-spc-style-3-amd-ryzen-3-3200u-8gb-256gb-ssd-vega-3-ips-14-fhd-backlit-1733542500876059953?extParam=ivf%3Dfalse%26keyword%3Dlaptop+infinix%26search_id%3D202604270210198E98D81F821730095CUP%26src%3Dsearch","SPC Indonesia"
"1777255961-746","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=Laptop%20Infinix","ADVAN SOULMATE X 3020e 8GB 128GB INTEGRATED 14"" FHD IPS W11 - WHITE","Rp3.899.000","5","Terjual 12","Kota Tangerang","https://www.tokopedia.com/it-tangerang/advan-soulmate-x-3020e-8gb-128gb-integrated-14-fhd-ips-w11-1734435836590523755?extParam=ivf%3Dfalse%26keyword%3Dlaptop+infinix%26search_id%3D202604270210198E98D81F821730095CUP%26src%3Dsearch","IT TANGERANG"
"1777255964-747","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=Laptop%20Infinix","ADVAN 2in1 GO FLIP 360 Amd Ryzen 3200U RAM16GB SSD1TB 14inc FHD IPS Touchscreen Windows 11 - 256GB, 4GB","Rp5.449.000","5","Terjual 30+","Kota Administrasi Jakarta Pusat","https://www.tokopedia.com/skytechstoreid/advan-2in1-go-flip-360-amd-ryzen-3200u-ram16gb-ssd1tb-14inc-fhd-ips-touchscreen-windows-11-1731541736285767470?extParam=ivf%3Dfalse%26keyword%3Dlaptop+infinix%26search_id%3D202604270210198E98D81F821730095CUP%26src%3Dsearch","SKYTECH STORE ID"
"1777255968-748","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=Laptop%20Infinix","AXIOO MYBOOK HYPE 1 Celeron N4020 8GB SSD 128GB 14"" HD Win 11 Garansi - DOS/4GB, TANPA ANTIGORES","Rp3.699.000","4.9","Terjual 100+","Kota Bandung","https://www.tokopedia.com/planetcomputer/axioo-mybook-hype-1-celeron-n4020-8gb-ssd-128gb-14-hd-win-11-garansi-1734859480807539886?extParam=ivf%3Dfalse%26keyword%3Dlaptop+infinix%26search_id%3D202604270210198E98D81F821730095CUP%26src%3Dsearch%26whid%3D17747898","Planet Computer Store"
"1777255972-749","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=Laptop%20Infinix","Advan Soulmate Celeron N4020 4GB SSD 128GB 14"" W11 - BLACK","Rp3.744.000","5","Terjual 9","Kota Yogyakarta","https://www.tokopedia.com/elscomputer/advan-soulmate-celeron-n4020-4gb-ssd-128gb-14-w11-black-e0bbd?extParam=ivf%3Dtrue%26keyword%3Dlaptop+infinix%26search_id%3D202604270210198E98D81F821730095CUP%26src%3Dsearch%26whid%3D7285","Els Computer"
"1777255975-750","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=Laptop%20Infinix","Advan Soulmate X AMD 3020E 8GB 128GB 14"" FHD W11 - WHITE","Rp4.299.000","5","Terjual 1","Kota Malang","https://www.tokopedia.com/brandedit-store/advan-soulmate-x-amd-3020e-8gb-128gb-14-fhd-w11-1734379524906780306?extParam=ivf%3Dfalse%26keyword%3Dlaptop+infinix%26search_id%3D202604270210198E98D81F821730095CUP%26src%3Dsearch","BrandedIT Store"
"1777255979-751","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=Laptop%20Infinix","[jikalaku] Advan Workmate Ryzen 5 3500U 8GB/ 256GB 14″ Windows 11 - Grey","Rp5.769.400","5","Terjual 27","Kota Administrasi Jakarta Pusat","https://www.tokopedia.com/jikalaku/jikalaku-advan-workmate-ryzen-5-3500u-8gb-256gb-14-windows-11-1732365760511247397?extParam=ivf%3Dfalse%26keyword%3Dlaptop+infinix%26search_id%3D202604270210198E98D81F821730095CUP%26src%3Dsearch%26whid%3D10928256","jikalaku"
"1777255983-752","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=Laptop%20Infinix","ADVAN SOULMATE X AMD 3020e 8GB 128GB INTEGRATED 14"" FHD IPS W11 - WHITE","Rp3.899.000","5","Terjual 12","Kota Bogor","https://www.tokopedia.com/infonet-padjajaran-bogor/advan-soulmate-x-amd-3020e-8gb-128gb-integrated-14-fhd-ips-w11-1734269870564673183?extParam=ivf%3Dfalse%26keyword%3Dlaptop+infinix%26search_id%3D202604270210198E98D81F821730095CUP%26src%3Dsearch","infonet Padjajaran Bogor"
"1777255986-753","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=Laptop%20Infinix","ADVAN SOULMATE X AMD Athlon 3020e 8GB 128GB INTEGRATED 14"" FHD IPS W11 [104126]","Rp3.884.000","","5 barang berhasil terjual","Kota Administrasi Jakarta Pusat","https://www.tokopedia.com/infonetmanggadua/advan-soulmate-x-amd-athlon-3020e-8gb-128gb-integrated-14-fhd-ips-w11-104126-1733132756647904792?extParam=ivf%3Dfalse%26keyword%3Dlaptop+infinix%26search_id%3D202604270210198E98D81F821730095CUP%26src%3Dsearch","Infonet Mangga Dua"
"1777255990-754","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=Laptop%20Infinix","(Free Stylus Pen + Keyboard Magnetic) ADVAN Laptop 2 in 1 Evo-X 16 Intel Core i3-1215U 12GB/512GB 2.5K IPS 100% SRGB Free Windows 11","Rp7.999.000","4.8","Terjual 100+","Kab. Tangerang","https://www.tokopedia.com/advanstore/free-stylus-pen-keyboard-magnetic-advan-laptop-2-in-1-evo-x-16-intel-core-i3-1215u-12gb-512gb-2-5k-ips-100-srgb-free-windows-11-1730849655432185703?extParam=ivf%3Dtrue%26keyword%3Dlaptop+infinix%26search_id%3D202604270210198E98D81F821730095CUP%26src%3Dsearch%26whid%3D21392088","ADVAN INDONESIA"
"1777255994-755","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=Laptop%20Infinix","Advan Workmate Ryzen 5 3500U 8GB SSD 256GB 14″ FHD W11 - LIGHT BLUE, UNIT ONLY","Rp5.799.000","5","Terjual 7","Kota Administrasi Jakarta Utara","https://www.tokopedia.com/infonet-official-store/advan-workmate-ryzen-5-3500u-8gb-ssd-256gb-14-fhd-w11-1733604643153479368?extParam=ivf%3Dfalse%26keyword%3Dlaptop+infinix%26search_id%3D202604270210198E98D81F821730095CUP%26src%3Dsearch","Infonet Official Store"
"1777255998-756","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=Laptop%20Infinix","(DCG) FREE TAS LAPTOP ADVAN SOULMATE X2 AMD 3020E 8/128 GB 11 HOME 14 INCH GARANSI RESMI - MIDNIGHT BLUE","Rp3.825.000","5","Terjual 100+","Kota Medan","https://www.tokopedia.com/digitalcellulargroupos/dcg-free-tas-laptop-advan-soulmate-x2-amd-3020e-8-128-gb-11-home-14-inch-garansi-resmi-1734433574043944081?extParam=ivf%3Dfalse%26keyword%3Dlaptop+infinix%26search_id%3D202604270210198E98D81F821730095CUP%26src%3Dsearch","DIGITAL CELLULAR GRUP"
"1777256002-757","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=Laptop%20Infinix","Laptop ADVAN SOULMATE X X2 AMD 3020e 8GB 128GB 14"" FHD IPS Windows 11 - 8GB/128GB SSD","Rp4.199.000","5","Terjual 100+","Kota Tangerang","https://www.tokopedia.com/digitalzonetangcity/advan-soulmate-x-x2-1407-amd-athlon-3020e-4gb-128ssd-win11-14-fhd-ips-charger-usb-c-1730819081197159475-1734583946324247603?extParam=ivf%3Dfalse%26keyword%3Dlaptop+infinix%26search_id%3D202604270210198E98D81F821730095CUP%26src%3Dsearch","Digitalzone Tangcity"
"1777256006-758","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=Laptop%20Infinix","AXIOO HYPE 1 Intel Celeron N4020 4GB 8GB / 128GB 14"" HD W11 - Grey 4/128GB, Non Bundle","Rp3.829.000","4.9","Terjual 1 rb+","Kota Administrasi Jakarta Pusat","https://www.tokopedia.com/distri-laptop/axioo-hype-1-celeron-n4020-4gb-8gb-128gb-384gb-14-hd-w11-1731287921301751309?extParam=ivf%3Dtrue%26keyword%3Dlaptop+infinix%26search_id%3D202604270210198E98D81F821730095CUP%26src%3Dsearch","Distri Laptop"
"1777256009-759","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=Laptop%20Infinix","Laptop ADVAN Workmate Amd Ryzen 5 3500u 8GB 256GB 14'' FHD+ - Blue, 8GB","Rp5.755.000","4.8","Terjual 70+","Kota Administrasi Jakarta Pusat","https://www.tokopedia.com/teknotrend/laptop-advan-workmate-amd-ryzen-5-3500u-8gb-256gb-14-fhd-1732195908538894274?extParam=ivf%3Dfalse%26keyword%3Dlaptop+infinix%26search_id%3D202604270210198E98D81F821730095CUP%26src%3Dsearch","TeknoTrend ID"
"1777256013-760","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=Laptop%20Infinix","Acer Aspire Lite 14 Intel | 1.2Kg Super Ringan AL14-36P-C7VD / AL14-36P-C27D Intel N4500 8GB 256GB / 512GB SSD 14"" FHD IPS Win11 + Office 2024 + Backpack – Grey / Silver | Laptop Pelajar, mahasiswa, pekerja kantoran, WFH - Silver, 256GB, MS Defender","Rp6.234.000","5","Terjual 80+","Kota Administrasi Jakarta Pusat","https://www.tokopedia.com/acerid/acer-aspire-lite-14-gen-2-intel-1-2kg-super-ringan-al14-32p-n150-8gb-ram-512gb-ssd-uma-14-wuxga-ips-w11h-oh24-light-silver-rose-sakura-32p-c9vs-37p-c18u-laptop-pelajar-mahasiswa-pekerja-kantoran-wfh-1731239365596578837-1734870579323503637?extParam=ivf%3Dtrue%26keyword%3Dlaptop+infinix%26search_id%3D202604270210198E98D81F821730095CUP%26src%3Dsearch","Acer Official Authorized Store"
