web_scraper_order,web_scraper_start_url,nama produk,harga,rating,jumlah terjual,lokasi penjual,nama toko
"1777175227-70","https://www.blibli.com/cari/laptop%20acer?page=20&start=760&sort=0&firstLoad=false","Acer Aspire Lite AL14 37P C39A Laptop Notebook Intel N150 8GB 256GB 14"" FHD W11","6.199.000","","","Kota Surakarta (Solo)","Risc Computer Flagship Store"
"1777175227-71","https://www.blibli.com/cari/laptop%20acer?page=20&start=760&sort=0&firstLoad=false","Laptop Acer TravelMate P40 Intel i5","9.755.000","","","","Kota Jakarta Pusat"
"1777175227-72","https://www.blibli.com/cari/laptop%20acer?page=20&start=760&sort=0&firstLoad=false","ACER A314-22-R2UJ BLACK AMD R3-3250/4GB/512SSD/14""/CAM/OHS/WIN11","6.257.000","","","Kota Surabaya","Top Laptop Flagship Store"
"1777175227-73","https://www.blibli.com/cari/laptop%20acer?page=20&start=760&sort=0&firstLoad=false","ACER A314-22-A667 BLACK AMD 3020E/4GB/256SSD/14""FHD IPS/CAM/OHS/W11","4.927.825","","","Kota Surabaya","Top Laptop Flagship Store"
"1777175227-74","https://www.blibli.com/cari/laptop%20acer?page=20&start=760&sort=0&firstLoad=false","Laptop Acer TravelMate TMP214-52 Intel core i7-10510U 8GB 256GB SSD 14""FHD Laptop Acer Murah","12.019.000","","","","Kota Surabaya"
"1777175227-75","https://www.blibli.com/cari/laptop%20acer?page=20&start=760&sort=0&firstLoad=false","Acer Nitro Lite 16 I5 13420H RTX4050 6gb ram 16gb 512gb Win 11 + OHS 16.0 Wuxga 180HZ 100SRGB - LAPTOP GAMING","16.700.000","","","Kota Medan","GAMER ID MEDAN Flagship Store"
"1777175227-76","https://www.blibli.com/cari/laptop%20acer?page=20&start=760&sort=0&firstLoad=false","ACER SLIM 1 - 2 IN 1 LAPTOP- Warna Tergantung Stok [N4000/4GB/500GB/INTEL UHD GRAPHICS/11.6'W10 TOUCH SCREEN] GARANSI RESMI","4.970.000","","","Kota Jakarta Pusat","DWI JAYA MAKMUR Flagship Store"
"1777175227-77","https://www.blibli.com/cari/laptop%20acer?page=20&start=760&sort=0&firstLoad=false","acer aspire 5 core i3 1115g4 512gb windows10 office 2019","7.499.000","","","Kota Surabaya","Top Laptop Flagship Store"
"1777175227-78","https://www.blibli.com/cari/laptop%20acer?page=20&start=760&sort=0&firstLoad=false","Acer Aspire 3 A314-42P-R7E5 Laptop [AMD Ryzen 7 5700U/14"" WUXGA IPS/16GB DDR4/512GB SSD/AMD Radeon Graphics/Win 11+OHS 2021]","8.799.000","","Terjual 3","Kota Medan","Intikom Flagship Store"
"1777175227-79","https://www.blibli.com/cari/laptop%20acer?page=20&start=760&sort=0&firstLoad=false","LAPTOP ACER ASPIRE 3 LITE AL14-37P-38NN","7.875.000","","","","Kota Malang"
"1777175227-80","https://www.blibli.com/cari/laptop%20acer?page=20&start=760&sort=0&firstLoad=false","Laptop ACER Travelmate P40-53 i5 SSD 512GB","9.300.000","","","","Kota Jakarta Pusat"
