web_scraper_order,web_scraper_start_url,nama produk,harga,rating,jumlah terjual,lokasi penjual,nama toko
"1777226691-35","https://www.blibli.com/cari/laptop%20asus?promo=paymentFeePromo&sort=0&category=KO-1000005&intent=false&firstLoad=false&page=10&start=360","ASUS K6502HE-OLEDS951 Notebook - Quiet Blue ( i9-11900H / 16GB / 512GB SSD / RTX3050Ti / 15.6"" OLED 2.8k / Win11 / OHS )","24.000.000","","Terjual 1","Kota Bandung & kota lainnya","LIBERTY COMPUTER Flagship Store"
"1777226691-36","https://www.blibli.com/cari/laptop%20asus?promo=paymentFeePromo&sort=0&category=KO-1000005&intent=false&firstLoad=false&page=10&start=360","ASUS Vivobook 14 A1404VAP-VIPS7113M Notebook - Cool Silver ( Core 7-150U / 16GB / 1TB SSD / UMA / 14"" VIPS FHD / W11 / OH24+M365 )","15.626.550","","Terjual 3","Blibli Flagship (Komputer) Flagship Store","Disediakan Blibli"
"1777226691-37","https://www.blibli.com/cari/laptop%20asus?promo=paymentFeePromo&sort=0&category=KO-1000005&intent=false&firstLoad=false&page=10&start=360","ASUS Vivobook S14 M3407HA-VIPS7111M Notebook - Matte Gray ( Ryzen 7-260 / 16GB / 1TB SSD / UMA / 14"" VIPS 2K / Win11 / OHS2024+M365 )","12.586.550","5","Terjual 29","Blibli Flagship (Komputer) Flagship Store","Disediakan Blibli"
"1777226691-38","https://www.blibli.com/cari/laptop%20asus?promo=paymentFeePromo&sort=0&category=KO-1000005&intent=false&firstLoad=false&page=10&start=360","ASUS Vivobook 14 A1404VAP-VIPS7111M Notebook - Quiet Blue ( Core 7-150U / 16GB / 1TB SSD / UMA / 14"" VIPS FHD / W11 / OH24+M365 )","15.626.550","5","Terjual 7","Blibli Flagship (Komputer) Flagship Store","Disediakan Blibli"
"1777226691-39","https://www.blibli.com/cari/laptop%20asus?promo=paymentFeePromo&sort=0&category=KO-1000005&intent=false&firstLoad=false&page=10&start=360","ASUS Vivobook S14 M3407HA-VIPS7112M Notebook - Cool Silver ( Ryzen 7-260 / 16GB / 1TB SSD / UMA / 14"" VIPS 2K / Win11 / OHS2024+M365 )","15.626.550","3,6","Terjual 19","Blibli Flagship (Komputer) Flagship Store","Disediakan Blibli"
"1777226691-40","https://www.blibli.com/cari/laptop%20asus?promo=paymentFeePromo&sort=0&category=KO-1000005&intent=false&firstLoad=false&page=10&start=360","ASUS Vivobook 14 A1404VAP-VIPS5151M Notebook - Quiet Blue ( Core 5 120U / 8GB+8GB (16GB) / 512GB SSD / UMA / 14"" VIPS FHD / W11 / OHS24+M365 )","12.776.550","5","Terjual 11","Blibli Flagship (Komputer) Flagship Store","Disediakan Blibli"
"1777226711-41","https://www.blibli.com/cari/laptop%20asus?promo=paymentFeePromo&sort=0&category=KO-1000005&intent=false&firstLoad=false&page=9&start=320","Asus Rog Zephyrus M16 GU603ZM-I736G6T-O|i7-12700H/16G/512G/RTX3060-6G","22.599.000","","","Kota Medan","IT GARAGE GAMING Flagship Store"
"1777226711-42","https://www.blibli.com/cari/laptop%20asus?promo=paymentFeePromo&sort=0&category=KO-1000005&intent=false&firstLoad=false&page=9&start=320","Asus ROG Strix G16 G614JV-I746J7G-O|i7-13650HX/16G/1TB/RTX4060-8G","28.765.000","","","Kota Medan","IT GARAGE GAMING Flagship Store"
"1777226711-43","https://www.blibli.com/cari/laptop%20asus?promo=paymentFeePromo&sort=0&category=KO-1000005&intent=false&firstLoad=false&page=9&start=320","ASUS V16 V3607VH I7N55B6T HM Core 7 240H/16GB/512GB SSD/GeForce RTX 5050 8GB/16"" WUXGA/W11","18.369.000","5","Terjual 3","Kota Medan","SOFTCOM Flagship Store"
"1777226711-44","https://www.blibli.com/cari/laptop%20asus?promo=paymentFeePromo&sort=0&category=KO-1000005&intent=false&firstLoad=false&page=9&start=320","ASUS V16 V3607VH I5N55B6T HM Core 5 210H/16GB/512GB SSD/GeForce RTX 5050 8GB/16"" WUXGA/W11","16.839.000","","Terjual 2","Kota Medan","SOFTCOM Flagship Store"
