web_scraper_order,web_scraper_start_url,nama produk,harga,rating,jumlah terjual,lokasi penjual,nama toko
"1777249793-76","https://www.blibli.com/cari/laptop%20huawei?brand=HUAWEI&sort=0&category=UL-1000001&category=LA-1000004&intent=false&firstLoad=false","Huawei MateBook D14 Laptop [Intel i5/8GB/512GB/14-Inch FullView Display]","9.999.999","","","Kab. Bogor","IT Galeri #1 Flagship Store"
"1777249793-77","https://www.blibli.com/cari/laptop%20huawei?brand=HUAWEI&sort=0&category=UL-1000001&category=LA-1000004&intent=false&firstLoad=false","HUAWEI MateBook X Pro Laptop [Intel i7 12th Gen | 16+1TB] | 14.2” Inch","9.999.999","","","Kab. Tangerang","IT Galeri #1 Flagship Store"
"1777249793-78","https://www.blibli.com/cari/laptop%20huawei?brand=HUAWEI&sort=0&category=UL-1000001&category=LA-1000004&intent=false&firstLoad=false","Huawei MateBook D16 Laptop - i5-13420H | i9-13900H/16GB/1TB/16.0/WIN11/SILVER","9.999.999","","Terjual 14","Kab. Tangerang","IT Galeri #1 Flagship Store"
"1777249793-79","https://www.blibli.com/cari/laptop%20huawei?brand=HUAWEI&sort=0&category=UL-1000001&category=LA-1000004&intent=false&firstLoad=false","Pre-order","11.499.000","5","Terjual 6","Kab. Bogor","IT Galeri #1 Flagship Store"
"1777249793-80","https://www.blibli.com/cari/laptop%20huawei?brand=HUAWEI&sort=0&category=UL-1000001&category=LA-1000004&intent=false&firstLoad=false","Huawei Matebook D14 - i5-10210U, 8GB, 512GB, MX250 2GB, Windows 10","11.788.900","","","Kab. Sleman","ANANDAM.ID Flagship Store"
"1777249793-81","https://www.blibli.com/cari/laptop%20huawei?brand=HUAWEI&sort=0&category=UL-1000001&category=LA-1000004&intent=false&firstLoad=false","HUAWEI Matebook D14 - AMD Ryzen 7 3700U 8GB 512GB 14 Inch FHD Win 10","10.763.700","","","Kab. Sleman","ANANDAM.ID Flagship Store"
"1777249793-82","https://www.blibli.com/cari/laptop%20huawei?brand=HUAWEI&sort=0&category=UL-1000001&category=LA-1000004&intent=false&firstLoad=false","HUAWEI Matebook D14 - i5-10210U 8GB 512GB MX250 2GB Win10","11.788.900","","","Kab. Sleman","ANANDAM.ID Flagship Store"
"1777249793-83","https://www.blibli.com/cari/laptop%20huawei?brand=HUAWEI&sort=0&category=UL-1000001&category=LA-1000004&intent=false&firstLoad=false","Huawei Matebook D15 15.6 I3 10110U 8GB 256GB SSD WIN10","9.225.900","","","Kab. Sleman","ANANDAM.ID Flagship Store"
"1777249793-84","https://www.blibli.com/cari/laptop%20huawei?brand=HUAWEI&sort=0&category=UL-1000001&category=LA-1000004&intent=false&firstLoad=false","Huawei Matebook D14 - i3-1215U/8GB/256GB/14.0"" FHD/W11/Silver","9.999.999","","Terjual 29","Kab. Tangerang","IT Galeri #1 Flagship Store"
"1777249793-85","https://www.blibli.com/cari/laptop%20huawei?brand=HUAWEI&sort=0&category=UL-1000001&category=LA-1000004&intent=false&firstLoad=false","Huawei Matebook D14 - i5-12450H | i5-13420H/8GB | 16GB /512GB/14.0/W11/SILVER","9.999.999","","Terjual 3","Kab. Tangerang","IT Galeri #1 Flagship Store"
"1777249793-86","https://www.blibli.com/cari/laptop%20huawei?brand=HUAWEI&sort=0&category=UL-1000001&category=LA-1000004&intent=false&firstLoad=false","HUAWEI MateBook D 14 i5-1135G7 [8+512GB] | Sleek Metal Body | 56Wh FHD","9.999.999","5","Terjual 42","Kab. Tangerang","IT Galeri #1 Flagship Store"
